id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,counterpress,under_pressure,dribble,shot,goalkeeper,interception,out,clearance,duel,miscontrol,injury_stoppage,foul_committed,foul_won,ball_recovery,substitution,block,pass,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,related_events,location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,clearance_right_foot,pass_aerial_won,related_events_3,injury_stoppage_in_chain,player,position,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,dribble_nutmeg,pass_cut_back,clearance_left_foot,pass_inswinging,pass_goal_assist,shot_one_on_one
d99c625a-9737-4bf7-a5c3-5b16e93ae941,361,1,00:07:48.261,7,48,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,1.455172,,4d84d1f0-2b64-4861-b94e-4eff8558f596,71befe92-f81a-4202-a04f-0f4c002b2f5f,,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,40.6,22.2,5211.0,Jordi Alba Ramos,18.034689,-2.3758,1.0,Ground Pass,27.6,9.7,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d84d1f0-2b64-4861-b94e-4eff8558f596,362,1,00:07:49.716,7,49,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,d99c625a-9737-4bf7-a5c3-5b16e93ae941,,,5211.0,Jordi Alba Ramos,6.0,Left Back,27.6,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07df23e7-0b07-479b-beef-b2d9b33ed4e0,363,1,00:07:49.716,7,49,43,Carry,13,217,Barcelona,1,Regular Play,217,Barcelona,3.665542,,1f2280d5-f82b-4a61-8505-64048d09995a,4d84d1f0-2b64-4861-b94e-4eff8558f596,,5211.0,Jordi Alba Ramos,6.0,Left Back,27.6,9.7,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9e659ded-d090-4d20-9887-e40be1fea85c,32.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f2280d5-f82b-4a61-8505-64048d09995a,364,1,00:07:51.883,7,51,17,Pressure,13,217,Barcelona,1,Regular Play,216,Getafe,1.480811,,07df23e7-0b07-479b-beef-b2d9b33ed4e0,,,6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,87.9,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e659ded-d090-4d20-9887-e40be1fea85c,365,1,00:07:53.382,7,53,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,0.179121,,403f60d2-8ec5-4320-919c-1bde4f5062da,,,5211.0,Jordi Alba Ramos,6.0,Left Back,32.0,20.8,,,7.4330344,0.7378151,3.0,High Pass,37.5,25.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403f60d2-8ec5-4320-919c-1bde4f5062da,366,1,00:07:53.561,7,53,6,Block,13,217,Barcelona,1,Regular Play,216,Getafe,0.0,,9e659ded-d090-4d20-9887-e40be1fea85c,,,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,82.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8e7fa6a-0a16-4a62-8007-51c685d82692,367,1,00:07:57.208,7,57,30,Pass,13,217,Barcelona,1,Regular Play,217,Barcelona,1.036012,,bec5629d-0e3e-4bef-a606-efd12241b3b9,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,25.7,65.3,4324.0,Daniel Alves da Silva,15.250246,0.46951264,1.0,Ground Pass,39.3,72.2,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bec5629d-0e3e-4bef-a606-efd12241b3b9,368,1,00:07:58.244,7,58,42,Ball Receipt*,13,217,Barcelona,1,Regular Play,217,Barcelona,,,c8e7fa6a-0a16-4a62-8007-51c685d82692,,,4324.0,Daniel Alves da Silva,2.0,Right Back,39.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186acfa1-8b61-4042-b9a1-161cb069d998,369,1,00:07:58.322,7,58,40,Injury Stoppage,13,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9adf007a-ab92-47c1-a8a2-886da86946aa,370,1,00:08:03.396,8,3,40,Injury Stoppage,13,217,Barcelona,1,Regular Play,216,Getafe,0.0,,,,,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf3eaa3d-b462-4a6c-8714-cba1bbf10032,371,1,00:08:41.599,8,41,27,Player Off,13,217,Barcelona,1,Regular Play,216,Getafe,0.0,,043b3808-3ce2-426a-9079-5c7eff397c40,,,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e059ab3a-67f0-4490-8160-aeee1d1f0e8b,373,1,00:08:45.120,8,45,41,Referee Ball-Drop,15,217,Barcelona,5,Other,217,Barcelona,0.0,,,,,,,,,37.9,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb051d8b-13b1-4fe6-bd2c-99ae1ea6f288,374,1,00:08:45.669,8,45,2,Ball Recovery,15,217,Barcelona,5,Other,216,Getafe,0.0,,,,,15893.0,Víctor Rodríguez Romero,16.0,Left Midfield,82.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4012990-1923-4d6f-be3f-6cfc65c3845d,375,1,00:08:45.669,8,45,43,Carry,15,217,Barcelona,5,Other,216,Getafe,1.469366,,20f4e035-38c5-4c06-9646-3551e1321117,bb051d8b-13b1-4fe6-bd2c-99ae1ea6f288,,15893.0,Víctor Rodríguez Romero,16.0,Left Midfield,82.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f4e035-38c5-4c06-9646-3551e1321117,376,1,00:08:47.139,8,47,30,Pass,15,217,Barcelona,5,Other,216,Getafe,2.85016,,b7efe377-b5cb-430b-ad87-52016dad0e70,,,15893.0,Víctor Rodríguez Romero,16.0,Left Midfield,82.6,9.0,,,37.880867,0.51325226,2.0,Low Pass,115.6,27.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7efe377-b5cb-430b-ad87-52016dad0e70,377,1,00:08:49.989,8,49,2,Ball Recovery,15,217,Barcelona,5,Other,217,Barcelona,0.0,,20f4e035-38c5-4c06-9646-3551e1321117,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,4.5,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3122ab9-6162-4e7f-840c-8f927949fddf,378,1,00:08:49.989,8,49,43,Carry,15,217,Barcelona,5,Other,217,Barcelona,1.636294,,b7efe377-b5cb-430b-ad87-52016dad0e70,fba3f935-e50b-456a-9d39-c0b722e1e17a,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,4.5,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fba3f935-e50b-456a-9d39-c0b722e1e17a,379,1,00:08:51.625,8,51,30,Pass,15,217,Barcelona,5,Other,217,Barcelona,1.91283,,2689898e-0d38-4824-bb8e-0e1eb9e823ae,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.1,46.6,10609.0,Jérémy Mathieu,26.226894,-1.1463777,1.0,Ground Pass,20.9,22.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043b3808-3ce2-426a-9079-5c7eff397c40,380,1,00:08:52.342,8,52,26,Player On,15,217,Barcelona,5,Other,216,Getafe,0.0,,cf3eaa3d-b462-4a6c-8714-cba1bbf10032,,,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689898e-0d38-4824-bb8e-0e1eb9e823ae,381,1,00:08:53.538,8,53,42,Ball Receipt*,15,217,Barcelona,5,Other,217,Barcelona,,,fba3f935-e50b-456a-9d39-c0b722e1e17a,,,10609.0,Jérémy Mathieu,5.0,Left Center Back,20.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4befbe9-4684-417d-90a1-35b4594af5f4,382,1,00:08:53.538,8,53,43,Carry,15,217,Barcelona,5,Other,217,Barcelona,1.145678,,2689898e-0d38-4824-bb8e-0e1eb9e823ae,838124ee-73aa-459c-bb72-7c2ac3555d18,,10609.0,Jérémy Mathieu,5.0,Left Center Back,20.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838124ee-73aa-459c-bb72-7c2ac3555d18,383,1,00:08:54.684,8,54,30,Pass,15,217,Barcelona,5,Other,217,Barcelona,1.431678,,318cf57a-1363-4a6c-85bd-46a30031cf97,,,10609.0,Jérémy Mathieu,5.0,Left Center Back,23.6,21.1,5211.0,Jordi Alba Ramos,21.5,-0.9272952,1.0,Ground Pass,36.5,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318cf57a-1363-4a6c-85bd-46a30031cf97,384,1,00:08:56.115,8,56,42,Ball Receipt*,15,217,Barcelona,5,Other,217,Barcelona,,,838124ee-73aa-459c-bb72-7c2ac3555d18,,,5211.0,Jordi Alba Ramos,6.0,Left Back,36.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f76565b-d637-41e0-b36d-14f1666ab85a,385,1,00:08:56.115,8,56,43,Carry,15,217,Barcelona,5,Other,217,Barcelona,2.17961,,318cf57a-1363-4a6c-85bd-46a30031cf97,4f26c7a4-f24f-40e5-adc1-a91c63f5b4a6,,5211.0,Jordi Alba Ramos,6.0,Left Back,36.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f26c7a4-f24f-40e5-adc1-a91c63f5b4a6,386,1,00:08:58.295,8,58,30,Pass,15,217,Barcelona,5,Other,217,Barcelona,1.441167,,8213c0e3-47de-4be8-a22c-6a032aefe998,,,5211.0,Jordi Alba Ramos,6.0,Left Back,36.8,6.3,10609.0,Jérémy Mathieu,13.810503,2.412545,1.0,Ground Pass,26.5,15.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213c0e3-47de-4be8-a22c-6a032aefe998,387,1,00:08:59.736,8,59,42,Ball Receipt*,15,217,Barcelona,5,Other,217,Barcelona,,,4f26c7a4-f24f-40e5-adc1-a91c63f5b4a6,,,10609.0,Jérémy Mathieu,5.0,Left Center Back,26.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bbf706d-5aa1-459d-8a9c-c37850f6d29c,388,1,00:08:59.736,8,59,43,Carry,15,217,Barcelona,5,Other,217,Barcelona,1.118025,,3c0ce581-1a65-4fc2-b47a-3d7a33c3be10,8213c0e3-47de-4be8-a22c-6a032aefe998,,10609.0,Jérémy Mathieu,5.0,Left Center Back,26.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0ce581-1a65-4fc2-b47a-3d7a33c3be10,389,1,00:09:00.854,9,0,30,Pass,15,217,Barcelona,5,Other,217,Barcelona,1.532727,,12479094-37ce-43b2-9d9b-60e44cc86647,,,10609.0,Jérémy Mathieu,5.0,Left Center Back,27.2,16.3,5203.0,Sergio Busquets i Burgos,16.204937,1.54611,1.0,Ground Pass,27.6,32.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12479094-37ce-43b2-9d9b-60e44cc86647,390,1,00:09:02.387,9,2,42,Ball Receipt*,15,217,Barcelona,5,Other,217,Barcelona,,,3c0ce581-1a65-4fc2-b47a-3d7a33c3be10,,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,27.6,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13e0fbbb-5ebc-4eff-8c1b-74b8b46a098d,391,1,00:09:02.387,9,2,43,Carry,15,217,Barcelona,5,Other,217,Barcelona,0.876214,,12479094-37ce-43b2-9d9b-60e44cc86647,e162e1ec-7a09-4de3-b55f-c5d243c6ff16,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,27.6,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
