id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,block_offensive,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name
99825696-1286-4a44-b826-6f20c5f4c8cc,833,1,00:18:53.516,18,53,30,Pass,47,217,Barcelona,6,From Counter,217,Barcelona,0.737731,,2efa385a-48d6-41e8-83ef-0b3f70b994b0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.6,66.2,5246.0,Luis Alberto Suárez Díaz,16.423458,-0.16514868,2.0,Low Pass,82.8,63.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2efa385a-48d6-41e8-83ef-0b3f70b994b0,834,1,00:18:54.254,18,54,42,Ball Receipt*,47,217,Barcelona,6,From Counter,217,Barcelona,,,99825696-1286-4a44-b826-6f20c5f4c8cc,5246,Luis Alberto Suárez Díaz,23,Center Forward,82.8,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cfd793e-dcec-4b87-8ed9-9f541037c2ce,835,1,00:18:54.254,18,54,43,Carry,47,217,Barcelona,6,From Counter,217,Barcelona,0.121657,,2efa385a-48d6-41e8-83ef-0b3f70b994b0,5246,Luis Alberto Suárez Díaz,23,Center Forward,82.8,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7982a717-e9b3-4b9d-a45a-8e37b0e156c3,84.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982a717-e9b3-4b9d-a45a-8e37b0e156c3,836,1,00:18:54.376,18,54,38,Miscontrol,47,217,Barcelona,6,From Counter,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,84.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545bed2-5bb8-4c7a-8f93-723fabb4368a,863,1,00:19:24.411,19,24,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.544171,,206fd10a-1886-4700-8136-d041ef35daf8,6379,Sergi Roberto Carnicer,15,Left Center Midfield,17.0,9.1,5211.0,Jordi Alba Ramos,5.8523498,-0.57852423,1.0,Ground Pass,21.9,5.9,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,24c7fb16-4c01-49db-8011-8e83246bb13c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24c7fb16-4c01-49db-8011-8e83246bb13c,864,1,00:19:24.955,19,24,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,1545bed2-5bb8-4c7a-8f93-723fabb4368a,5211,Jordi Alba Ramos,6,Left Back,21.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb0d1f10-dc80-4c08-9960-f49e16e68bc0,865,1,00:19:24.955,19,24,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.708855,,c0ba2e79-756e-4632-85b2-eedd876583ed,5211,Jordi Alba Ramos,6,Left Back,21.9,5.9,10609.0,Jérémy Mathieu,8.868484,1.6951513,1.0,Ground Pass,20.8,14.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0ba2e79-756e-4632-85b2-eedd876583ed,866,1,00:19:26.664,19,26,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,fb0d1f10-dc80-4c08-9960-f49e16e68bc0,10609,Jérémy Mathieu,5,Left Center Back,20.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a668eaa-a934-4956-9aff-8609c17db9a6,867,1,00:19:26.664,19,26,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,1.097048,,c0ba2e79-756e-4632-85b2-eedd876583ed,10609,Jérémy Mathieu,5,Left Center Back,20.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e41af9-69e4-431f-8905-c32d7ec6c6a2,21.7,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e41af9-69e4-431f-8905-c32d7ec6c6a2,868,1,00:19:27.761,19,27,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.283737,,2c6137ee-ee65-4c13-8208-6430d6eacc5e,10609,Jérémy Mathieu,5,Left Center Back,21.7,17.9,5470.0,Ivan Rakitić,18.393476,0.7546386,1.0,Ground Pass,35.1,30.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c6137ee-ee65-4c13-8208-6430d6eacc5e,869,1,00:19:29.045,19,29,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,e0e41af9-69e4-431f-8905-c32d7ec6c6a2,5470,Ivan Rakitić,13,Right Center Midfield,35.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7431ebd-ece4-4af4-84fd-1f8bc9f9eba2,870,1,00:19:29.045,19,29,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,3.502448,,2c6137ee-ee65-4c13-8208-6430d6eacc5e,5470,Ivan Rakitić,13,Right Center Midfield,35.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5639f4c-5892-4876-8bfd-6f567cfb6a88,51.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5639f4c-5892-4876-8bfd-6f567cfb6a88,871,1,00:19:32.547,19,32,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.753278,,14e8c6dc-279f-4d47-8645-121856394964,5470,Ivan Rakitić,13,Right Center Midfield,51.0,37.6,4320.0,Neymar da Silva Santos Junior,29.977491,-1.1698467,1.0,Ground Pass,62.7,10.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14e8c6dc-279f-4d47-8645-121856394964,872,1,00:19:34.300,19,34,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,d5639f4c-5892-4876-8bfd-6f567cfb6a88,4320,Neymar da Silva Santos Junior,21,Left Wing,62.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62bed16d-d0a2-4bce-85b0-a1a0e4bfd71f,873,1,00:19:34.300,19,34,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,6.145918,,14e8c6dc-279f-4d47-8645-121856394964,4320,Neymar da Silva Santos Junior,21,Left Wing,62.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c3f911-42d3-4d71-808e-a26c830582b5,84.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0c3f911-42d3-4d71-808e-a26c830582b5,874,1,00:19:40.446,19,40,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.100842,,2bbf06ec-f8ee-4eb3-821e-199ff9e1e8ea,4320,Neymar da Silva Santos Junior,21,Left Wing,84.3,12.6,5203.0,Sergio Busquets i Burgos,10.430724,-1.0040671,1.0,Ground Pass,89.9,3.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bbf06ec-f8ee-4eb3-821e-199ff9e1e8ea,875,1,00:19:41.547,19,41,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,f0c3f911-42d3-4d71-808e-a26c830582b5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,89.9,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa79912-fb85-409f-9792-9b5b54629a06,876,1,00:19:41.547,19,41,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.164577,,011cec97-3a64-4db8-9bdf-13c5fc41d224,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,89.9,3.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,2bbf06ec-f8ee-4eb3-821e-199ff9e1e8ea,84.1,3.1,36853f66-ca69-4325-9140-ab4101c1285a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36853f66-ca69-4325-9140-ab4101c1285a,877,1,00:19:41.696,19,41,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,1.9549,,9aa79912-fb85-409f-9792-9b5b54629a06,11298,José Ignacio Martínez García,2,Right Back,29.6,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011cec97-3a64-4db8-9bdf-13c5fc41d224,878,1,00:19:43.712,19,43,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.699717,,4c2457c7-eb39-4705-9dfa-261649e07c03,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,84.1,3.1,5246.0,Luis Alberto Suárez Díaz,6.706713,0.04474623,1.0,Ground Pass,90.8,3.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2457c7-eb39-4705-9dfa-261649e07c03,879,1,00:19:44.412,19,44,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,011cec97-3a64-4db8-9bdf-13c5fc41d224,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33ec7ba3-445d-46eb-8d5f-b4b6ba360c5f,880,1,00:19:44.412,19,44,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,4c2457c7-eb39-4705-9dfa-261649e07c03,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd57a5a9-d8a4-496a-80ca-3a77a729e43c,90.8,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd57a5a9-d8a4-496a-80ca-3a77a729e43c,881,1,00:19:44.452,19,44,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.902431,,4c8e0623-87ea-4a4d-bf8c-354dd1e86bc2,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.8,3.4,5211.0,Jordi Alba Ramos,24.56929,2.7489932,3.0,High Pass,68.1,12.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c8e0623-87ea-4a4d-bf8c-354dd1e86bc2,882,1,00:19:46.354,19,46,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,dd57a5a9-d8a4-496a-80ca-3a77a729e43c,5211,Jordi Alba Ramos,6,Left Back,68.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cab9aa6-d362-4658-988e-ae2e6bf21c4d,883,1,00:19:46.354,19,46,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,4.311571,,1708edc9-a5dd-4f89-a6aa-0852d0c71606,5211,Jordi Alba Ramos,6,Left Back,68.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c8e0623-87ea-4a4d-bf8c-354dd1e86bc2,73.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708edc9-a5dd-4f89-a6aa-0852d0c71606,884,1,00:19:50.666,19,50,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.736366,,382640f8-eacf-48c3-ab1d-5e8ba6dbd1c7,5211,Jordi Alba Ramos,6,Left Back,73.6,17.3,6379.0,Sergi Roberto Carnicer,9.330059,1.2659934,1.0,Ground Pass,76.4,26.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ce15f65-60d5-48d2-ac3e-027f69d45bae,885,1,00:19:51.360,19,51,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.592945,,382640f8-eacf-48c3-ab1d-5e8ba6dbd1c7,9246,Patrick Ebert,19,Center Attacking Midfield,42.4,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eca0e16-b917-47a6-894d-f93c42245897,,,f978e13d-4f5d-4584-8eef-b3cfe8df149a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382640f8-eacf-48c3-ab1d-5e8ba6dbd1c7,886,1,00:19:51.402,19,51,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,1708edc9-a5dd-4f89-a6aa-0852d0c71606,6379,Sergi Roberto Carnicer,15,Left Center Midfield,76.4,26.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,4ce15f65-60d5-48d2-ac3e-027f69d45bae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eca0e16-b917-47a6-894d-f93c42245897,887,1,00:19:51.402,19,51,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.526429,,382640f8-eacf-48c3-ab1d-5e8ba6dbd1c7,6379,Sergi Roberto Carnicer,15,Left Center Midfield,76.4,26.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,4ce15f65-60d5-48d2-ac3e-027f69d45bae,74.1,26.2,f978e13d-4f5d-4584-8eef-b3cfe8df149a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f978e13d-4f5d-4584-8eef-b3cfe8df149a,888,1,00:19:51.928,19,51,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.132914,,4ce15f65-60d5-48d2-ac3e-027f69d45bae,6379,Sergi Roberto Carnicer,15,Left Center Midfield,74.1,26.2,5203.0,Sergio Busquets i Burgos,12.384668,-2.4706347,1.0,Ground Pass,64.4,18.5,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,e0770e80-bb13-40bc-97a2-ca833e0815a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0770e80-bb13-40bc-97a2-ca833e0815a1,889,1,00:19:53.061,19,53,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,f978e13d-4f5d-4584-8eef-b3cfe8df149a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87d7aab7-3690-4006-bcb5-fa5aec3f1b9c,890,1,00:19:53.061,19,53,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,53c0edfb-33c5-4b3a-9a74-d9ce82b21b7d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0770e80-bb13-40bc-97a2-ca833e0815a1,64.2,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53c0edfb-33c5-4b3a-9a74-d9ce82b21b7d,891,1,00:19:53.101,19,53,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.2129,,39bf8d1a-ac8d-4f3d-a490-8d74b0defb73,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.2,19.2,10609.0,Jérémy Mathieu,22.11651,1.9555008,1.0,Ground Pass,55.9,39.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39bf8d1a-ac8d-4f3d-a490-8d74b0defb73,892,1,00:19:55.314,19,55,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,53c0edfb-33c5-4b3a-9a74-d9ce82b21b7d,10609,Jérémy Mathieu,5,Left Center Back,55.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32c40b4-ff78-4205-b2b1-ac97d782ee99,893,1,00:19:55.314,19,55,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.883988,,39bf8d1a-ac8d-4f3d-a490-8d74b0defb73,10609,Jérémy Mathieu,5,Left Center Back,55.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5611e7-9218-48dc-a79c-31654a1032f4,57.4,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5611e7-9218-48dc-a79c-31654a1032f4,894,1,00:19:56.198,19,56,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.352691,,70ec66b7-f329-45a9-b7a1-dd424d25cc00,10609,Jérémy Mathieu,5,Left Center Back,57.4,42.3,5213.0,Gerard Piqué Bernabéu,15.255491,1.656115,1.0,Ground Pass,56.1,57.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ec66b7-f329-45a9-b7a1-dd424d25cc00,895,1,00:19:57.551,19,57,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,da5611e7-9218-48dc-a79c-31654a1032f4,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.1,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062f12a-97ef-4005-bbeb-06bb368dfaec,896,1,00:19:57.551,19,57,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.798273,,70ec66b7-f329-45a9-b7a1-dd424d25cc00,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.1,57.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,cd973e22-e870-4d5e-993d-396d97460133,48.0,54.7,df33f4bb-5551-4f8f-97a8-9623e890cef4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd973e22-e870-4d5e-993d-396d97460133,897,1,00:19:59.166,19,59,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,1.102502,,3062f12a-97ef-4005-bbeb-06bb368dfaec,11542,Javier Guerra Rodríguez,23,Center Forward,64.6,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df33f4bb-5551-4f8f-97a8-9623e890cef4,898,1,00:20:00.349,20,0,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.217681,,5ab5c23d-bce6-48c8-bc68-566e5f1dabc4,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.0,54.7,4691.0,Claudio Andrés Bravo Muñoz,30.887053,-2.5194614,1.0,Ground Pass,22.9,36.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab5c23d-bce6-48c8-bc68-566e5f1dabc4,899,1,00:20:02.567,20,2,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,df33f4bb-5551-4f8f-97a8-9623e890cef4,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,22.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6904d8ec-fc1f-46b6-aadc-7bdfdd67615b,900,1,00:20:02.567,20,2,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,3b340105-9399-4232-be3c-224a4034f1d7,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,22.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab5c23d-bce6-48c8-bc68-566e5f1dabc4,22.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b340105-9399-4232-be3c-224a4034f1d7,901,1,00:20:02.607,20,2,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.227143,,dc85c1b8-c61b-4fbc-9a4e-46a861112264,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,22.9,36.7,5203.0,Sergio Busquets i Burgos,27.15916,-1.0758574,1.0,Ground Pass,35.8,12.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc85c1b8-c61b-4fbc-9a4e-46a861112264,902,1,00:20:04.834,20,4,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,3b340105-9399-4232-be3c-224a4034f1d7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f51c269-b49a-49a7-8b68-fe362fe1860b,903,1,00:20:04.834,20,4,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.919304,,67b99ae8-f707-44f0-8b02-0951ca1f4449,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.8,12.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,8e63e68b-6eb8-4e1b-a731-3e294c0aac4d,31.9,13.6,dc85c1b8-c61b-4fbc-9a4e-46a861112264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e63e68b-6eb8-4e1b-a731-3e294c0aac4d,904,1,00:20:06.609,20,6,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,1.103796,,1f51c269-b49a-49a7-8b68-fe362fe1860b,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,83.0,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b99ae8-f707-44f0-8b02-0951ca1f4449,905,1,00:20:07.753,20,7,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,2.805886,,56f8c614-4d0a-4bcd-8fcc-c375ba16111a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,31.9,13.6,4691.0,Claudio Andrés Bravo Muñoz,31.894358,2.4516716,1.0,Ground Pass,7.3,33.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56f8c614-4d0a-4bcd-8fcc-c375ba16111a,906,1,00:20:10.559,20,10,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,67b99ae8-f707-44f0-8b02-0951ca1f4449,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.3,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfc494fe-ba50-4208-90d5-f9416d17ce39,907,1,00:20:10.559,20,10,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,1.05092,,0ec520f8-b48b-4279-82da-591c66da193b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.3,33.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,56f8c614-4d0a-4bcd-8fcc-c375ba16111a,7.8,34.8,ebf49670-73f8-49b5-8905-b478a54c6539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ec520f8-b48b-4279-82da-591c66da193b,908,1,00:20:10.895,20,10,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.599173,,bfc494fe-ba50-4208-90d5-f9416d17ce39,9246,Patrick Ebert,19,Center Attacking Midfield,108.1,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf49670-73f8-49b5-8905-b478a54c6539,909,1,00:20:11.610,20,11,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.070295,,ce0b9c96-8cd9-403f-a69c-4303179999bf,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.8,34.8,6379.0,Sergi Roberto Carnicer,15.433082,-0.30945608,1.0,Ground Pass,22.5,30.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce0b9c96-8cd9-403f-a69c-4303179999bf,910,1,00:20:12.680,20,12,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,ebf49670-73f8-49b5-8905-b478a54c6539,6379,Sergi Roberto Carnicer,15,Left Center Midfield,22.5,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c06190-ed44-48cd-a582-3dde35ca982e,911,1,00:20:12.680,20,12,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.785735,,8d168926-7186-465f-a75e-a0af011d6a9c,6379,Sergi Roberto Carnicer,15,Left Center Midfield,22.5,30.1,10609.0,Jérémy Mathieu,21.883327,-1.8867666,1.0,Ground Pass,15.7,9.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406b822c-7530-4e28-a998-e133f781751b,912,1,00:20:14.358,20,14,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.987764,,7b8b9136-825b-4404-acc1-07150154f14f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,100.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d168926-7186-465f-a75e-a0af011d6a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
