id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper,foul_committed,foul_won,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,miscontrol_aerial_won,pass_miscommunication,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_no_touch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,clearance_head,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_first_time
e2a34fc3-d198-4896-b034-883c18493f5a,68,1,00:01:41.802,1,41,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.100158,,9cdff650-2a51-4a2d-8c37-9620ad3651c1,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.1,34.1,4324.0,Daniel Alves da Silva,31.119448,1.6061513,1.0,Ground Pass,34.0,65.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cdff650-2a51-4a2d-8c37-9620ad3651c1,69,1,00:01:42.902,1,42,42,Ball Receipt*,5,217,Barcelona,1,Regular Play,217,Barcelona,,,e2a34fc3-d198-4896-b034-883c18493f5a,4324,Daniel Alves da Silva,2,Right Back,34.0,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b022805d-bd4c-4b38-b614-5e7cd33a91b0,70,1,00:01:42.902,1,42,43,Carry,5,217,Barcelona,1,Regular Play,217,Barcelona,0.490642,,39b039c5-be26-4979-9200-758558859fc4,4324,Daniel Alves da Silva,2,Right Back,34.0,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cdff650-2a51-4a2d-8c37-9620ad3651c1,34.9,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b039c5-be26-4979-9200-758558859fc4,71,1,00:01:43.393,1,43,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,0.8781,,121a28cb-b46e-4123-91f9-6cf104bfca10,4324,Daniel Alves da Silva,2,Right Back,34.9,65.5,5470.0,Ivan Rakitić,12.803515,-0.81301546,2.0,Low Pass,43.7,56.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121a28cb-b46e-4123-91f9-6cf104bfca10,72,1,00:01:44.271,1,44,42,Ball Receipt*,5,217,Barcelona,1,Regular Play,217,Barcelona,,,39b039c5-be26-4979-9200-758558859fc4,5470,Ivan Rakitić,13,Right Center Midfield,43.7,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560a9197-aba3-47c9-a373-0a8960353b85,73,1,00:01:44.271,1,44,43,Carry,5,217,Barcelona,1,Regular Play,217,Barcelona,1.412,,121a28cb-b46e-4123-91f9-6cf104bfca10,5470,Ivan Rakitić,13,Right Center Midfield,43.7,56.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,847f913b-f513-44ce-b070-9b24e3feda77,41.4,58.9,8c530e0a-7403-414a-9681-9a62225722f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c530e0a-7403-414a-9681-9a62225722f8,74,1,00:01:44.524,1,44,17,Pressure,5,217,Barcelona,1,Regular Play,220,Real Madrid,1.0997,,560a9197-aba3-47c9-a373-0a8960353b85,5574,Toni Kroos,11,Left Defensive Midfield,71.1,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847f913b-f513-44ce-b070-9b24e3feda77,75,1,00:01:45.683,1,45,14,Dribble,5,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b0b20dad-791f-4e4c-990b-090a73684aaf,5470,Ivan Rakitić,13,Right Center Midfield,41.4,58.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0b20dad-791f-4e4c-990b-090a73684aaf,76,1,00:01:45.683,1,45,4,Duel,5,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,847f913b-f513-44ce-b070-9b24e3feda77,5574,Toni Kroos,11,Left Defensive Midfield,78.7,21.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fa152cc-fe1f-4120-830e-b4137ecbf8ec,77,1,00:01:46.486,1,46,30,Pass,5,217,Barcelona,1,Regular Play,220,Real Madrid,0.9911,,8168168b-5679-414e-8f07-ee9714cf245c,19677,Karim Benzema,23,Center Forward,84.4,25.2,5207.0,Cristiano Ronaldo dos Santos Aveiro,5.5443664,-1.6973884,1.0,Ground Pass,83.7,19.7,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168168b-5679-414e-8f07-ee9714cf245c,78,1,00:01:47.477,1,47,42,Ball Receipt*,5,217,Barcelona,1,Regular Play,220,Real Madrid,,,8fa152cc-fe1f-4120-830e-b4137ecbf8ec,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,83.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d2b70c7-79f7-48bb-b738-395b15f53029,79,1,00:01:47.477,1,47,43,Carry,5,217,Barcelona,1,Regular Play,220,Real Madrid,3.0192,,76e28c4a-284e-40d2-8578-9346ce79fa21,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,83.7,19.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8168168b-5679-414e-8f07-ee9714cf245c,98.9,11.3,d8dd393a-b70a-4c22-89b7-ee6f83463913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76e28c4a-284e-40d2-8578-9346ce79fa21,80,1,00:01:47.765,1,47,17,Pressure,5,217,Barcelona,1,Regular Play,217,Barcelona,2.1936,,2d2b70c7-79f7-48bb-b738-395b15f53029,5470,Ivan Rakitić,13,Right Center Midfield,36.6,58.7,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8dd393a-b70a-4c22-89b7-ee6f83463913,81,1,00:01:50.496,1,50,14,Dribble,5,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,30d870af-3417-4f66-895d-a963e6dbd5ab,5207,Cristiano Ronaldo dos Santos Aveiro,21,Left Wing,98.9,11.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30d870af-3417-4f66-895d-a963e6dbd5ab,82,1,00:01:50.496,1,50,4,Duel,5,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d8dd393a-b70a-4c22-89b7-ee6f83463913,4324,Daniel Alves da Silva,2,Right Back,21.2,68.8,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818d0bd1-7393-45f3-9bcd-1d5bff5bcaa6,83,1,00:01:51.213,1,51,2,Ball Recovery,5,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,17.2,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5432a4d-6a4a-4b01-85b9-7857c43d16d7,84,1,00:01:51.213,1,51,43,Carry,5,217,Barcelona,1,Regular Play,217,Barcelona,1.0869,,818d0bd1-7393-45f3-9bcd-1d5bff5bcaa6,5470,Ivan Rakitić,13,Right Center Midfield,17.2,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1e004a-0c34-4022-af9f-a6b54b88b59d,19.1,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af1e004a-0c34-4022-af9f-a6b54b88b59d,85,1,00:01:52.300,1,52,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.3249,,8b86a8bc-c7f1-45e1-ae71-dfc1b0607dd7,5470,Ivan Rakitić,13,Right Center Midfield,19.1,59.2,,,18.30246,-0.016391974,2.0,Low Pass,37.4,58.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d525c72a-57d0-4aeb-b84d-1517bb4a29e1,153,1,00:03:32.714,3,32,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.484644,,0af5f941-77df-40f1-81ee-0964cf525856,5211,Jordi Alba Ramos,6,Left Back,12.4,0.1,4320.0,Neymar da Silva Santos Junior,10.346497,0.35537702,2.0,Low Pass,22.1,3.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0af5f941-77df-40f1-81ee-0964cf525856,154,1,00:03:34.199,3,34,42,Ball Receipt*,8,217,Barcelona,4,From Throw In,217,Barcelona,,,d525c72a-57d0-4aeb-b84d-1517bb4a29e1,4320,Neymar da Silva Santos Junior,21,Left Wing,22.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339760ca-5222-453a-b57e-b1c3ce9fa03b,155,1,00:03:34.199,3,34,43,Carry,8,217,Barcelona,4,From Throw In,217,Barcelona,0.578556,,0af5f941-77df-40f1-81ee-0964cf525856,4320,Neymar da Silva Santos Junior,21,Left Wing,22.1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be90aff-5ebf-45ef-9ea2-ef21ae6352b3,19.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7be90aff-5ebf-45ef-9ea2-ef21ae6352b3,156,1,00:03:34.777,3,34,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,0.904733,,1ce504b8-b3d2-46b2-84fb-e877a2c17517,4320,Neymar da Silva Santos Junior,21,Left Wing,19.8,3.9,5211.0,Jordi Alba Ramos,10.1,3.1415927,2.0,Low Pass,9.7,3.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce504b8-b3d2-46b2-84fb-e877a2c17517,157,1,00:03:35.682,3,35,42,Ball Receipt*,8,217,Barcelona,4,From Throw In,217,Barcelona,,,7be90aff-5ebf-45ef-9ea2-ef21ae6352b3,5211,Jordi Alba Ramos,6,Left Back,9.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48af436a-b214-4f05-80f4-22c9db576740,158,1,00:03:35.682,3,35,43,Carry,8,217,Barcelona,4,From Throw In,217,Barcelona,1.097367,,1ce504b8-b3d2-46b2-84fb-e877a2c17517,5211,Jordi Alba Ramos,6,Left Back,9.7,3.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b4ddd84e-8f11-45fb-a7c1-2d4f799839a4,5.5,5.4,b84172de-7142-4986-96c8-061954f3698f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ddd84e-8f11-45fb-a7c1-2d4f799839a4,159,1,00:03:35.890,3,35,17,Pressure,8,217,Barcelona,4,From Throw In,220,Real Madrid,0.9808,,48af436a-b214-4f05-80f4-22c9db576740,3063,Danilo Luiz da Silva,2,Right Back,103.5,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84172de-7142-4986-96c8-061954f3698f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84172de-7142-4986-96c8-061954f3698f,160,1,00:03:36.780,3,36,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,3.493,,4030ef74-ee59-4be3-8fef-8a3cfcf91bcc,5211,Jordi Alba Ramos,6,Left Back,5.5,5.4,5246.0,Luis Alberto Suárez Díaz,37.101616,0.42506605,3.0,High Pass,39.3,20.7,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,b4ddd84e-8f11-45fb-a7c1-2d4f799839a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030ef74-ee59-4be3-8fef-8a3cfcf91bcc,161,1,00:03:40.273,3,40,42,Ball Receipt*,8,217,Barcelona,4,From Throw In,217,Barcelona,,,b84172de-7142-4986-96c8-061954f3698f,5246,Luis Alberto Suárez Díaz,23,Center Forward,39.3,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cce09cb3-9d14-4006-92f3-50b6a9eb1696,162,1,00:03:40.273,3,40,4,Duel,8,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,5b50d880-f3d0-4a0c-9b53-315b40e96273,5485,Raphaël Varane,3,Right Center Back,82.3,59.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b50d880-f3d0-4a0c-9b53-315b40e96273,163,1,00:03:40.273,3,40,38,Miscontrol,8,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,cce09cb3-9d14-4006-92f3-50b6a9eb1696,5246,Luis Alberto Suárez Díaz,23,Center Forward,37.8,20.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b15b94c7-c6a4-4bbf-8955-3dcfc312980b,164,1,00:03:41.685,3,41,2,Ball Recovery,8,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,41.4,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd9e8147-b15b-4020-b74a-34fe4eafb956,165,1,00:03:41.685,3,41,43,Carry,8,217,Barcelona,4,From Throw In,217,Barcelona,0.8576,,b15b94c7-c6a4-4bbf-8955-3dcfc312980b,5246,Luis Alberto Suárez Díaz,23,Center Forward,41.4,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d3f063-8200-4aba-8414-1777e1a0963b,41.4,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3f063-8200-4aba-8414-1777e1a0963b,166,1,00:03:42.543,3,42,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,2.7254,,e022db2b-3014-4a46-ae73-049969522144,5246,Luis Alberto Suárez Díaz,23,Center Forward,41.4,20.9,4320.0,Neymar da Silva Santos Junior,37.236137,-0.52614135,1.0,Ground Pass,73.6,2.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e022db2b-3014-4a46-ae73-049969522144,167,1,00:03:45.268,3,45,42,Ball Receipt*,8,217,Barcelona,4,From Throw In,217,Barcelona,,,d4d3f063-8200-4aba-8414-1777e1a0963b,4320,Neymar da Silva Santos Junior,21,Left Wing,73.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfd219d-d2f1-4bfa-8624-8476131d4e7f,168,1,00:03:45.268,3,45,43,Carry,8,217,Barcelona,4,From Throw In,217,Barcelona,4.7386,,4cd976f6-97d9-4bb2-820c-caa889f2aa84,4320,Neymar da Silva Santos Junior,21,Left Wing,73.6,2.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e022db2b-3014-4a46-ae73-049969522144,94.4,23.4,e1b786e0-f473-4968-9b4d-c94834fd8f34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd976f6-97d9-4bb2-820c-caa889f2aa84,169,1,00:03:50.007,3,50,39,Dribbled Past,8,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,46f2d661-be33-4da0-b1f6-e025b1699299,5463,Luka Modrić,9,Right Defensive Midfield,25.7,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cfd219d-d2f1-4bfa-8624-8476131d4e7f,,,e1b786e0-f473-4968-9b4d-c94834fd8f34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1b786e0-f473-4968-9b4d-c94834fd8f34,170,1,00:03:50.007,3,50,14,Dribble,8,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,4cd976f6-97d9-4bb2-820c-caa889f2aa84,4320,Neymar da Silva Santos Junior,21,Left Wing,94.4,23.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
