id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,counterpress,ball_recovery,ball_receipt,interception,out,off_camera,dribble,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot,clearance,substitution,foul_committed,foul_won,block,bad_behaviour,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,related_events_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,duel_type_id,duel_type_name,pass_aerial_won
63497727-a171-4254-aa39-9cd8bbbef0a0,3474,2,00:44:14.175,89,14,42,Ball Receipt*,177,217,Barcelona,4,From Throw In,217,Barcelona,,,a3334db1-16da-43af-9fb2-5b3f913a7a99,5246,Luis Alberto Suárez Díaz,23,Center Forward,71.5,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205b5224-fead-4ff6-b645-98706bc0272f,3493,2,00:45:14.624,90,14,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,3.4465,,a6d6f0a6-03d4-40b6-9940-9907aaca966a,20055,Marc-André ter Stegen,1,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,57.627945,0.21509282,3.0,High Pass,63.3,48.4,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d6f0a6-03d4-40b6-9940-9907aaca966a,3494,2,00:45:18.071,90,18,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,205b5224-fead-4ff6-b645-98706bc0272f,5246,Luis Alberto Suárez Díaz,23,Center Forward,63.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f6afcbf-1257-47a1-a2e6-8a5545c57945,3495,2,00:45:18.071,90,18,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.471687,,a6d6f0a6-03d4-40b6-9940-9907aaca966a,5246,Luis Alberto Suárez Díaz,23,Center Forward,63.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c963f1-4461-4880-8e4d-080f5e5553f7,,,,,62.3,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c963f1-4461-4880-8e4d-080f5e5553f7,3496,2,00:45:18.543,90,18,38,Miscontrol,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.3,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4b16321-0eb0-40bd-b12a-c6e84f470c4a,3497,2,00:45:19.113,90,19,30,Pass,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,1.5552,,505c8f42-3707-4c3a-9e0b-47f8c88bc2ed,6932,Dani Castellano Betancor,8,Left Wing Back,62.3,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,27521.0,Juan Emmanuel Culio,13.746272,1.4247841,1.0,Ground Pass,64.3,34.7,40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,8d536a4a-56c5-484c-a415-07f880cc9e9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505c8f42-3707-4c3a-9e0b-47f8c88bc2ed,3498,2,00:45:20.668,90,20,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,,,d4b16321-0eb0-40bd-b12a-c6e84f470c4a,27521,Juan Emmanuel Culio,10,Center Defensive Midfield,64.1,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d536a4a-56c5-484c-a415-07f880cc9e9e,3499,2,00:45:20.668,90,20,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,1.050352,,d4b16321-0eb0-40bd-b12a-c6e84f470c4a,6834,Gerard Gumbau Garriga,6,Left Back,55.8,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,15.181897,0.51669514,1.0,Ground Pass,69.0,52.9,38.0,Left Foot,66.0,Recovery,,,,dc13f775-1bac-4f4e-93a0-c73c4677302c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc13f775-1bac-4f4e-93a0-c73c4677302c,3500,2,00:45:21.718,90,21,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,8d536a4a-56c5-484c-a415-07f880cc9e9e,5246,Luis Alberto Suárez Díaz,23,Center Forward,69.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2eb777e-7388-4a42-a9ce-98d1b85309ae,3501,2,00:45:21.718,90,21,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.697748,,1332c805-273f-4d67-bf04-3d7c1f33272f,5246,Luis Alberto Suárez Díaz,23,Center Forward,69.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc13f775-1bac-4f4e-93a0-c73c4677302c,,,,,69.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332c805-273f-4d67-bf04-3d7c1f33272f,3502,2,00:45:22.416,90,22,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,1.571942,,9d55810d-bf91-435c-89a4-87086493b448,5246,Luis Alberto Suárez Díaz,23,Center Forward,69.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,18.811167,0.7703617,1.0,Ground Pass,82.5,66.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d55810d-bf91-435c-89a4-87086493b448,3503,2,00:45:23.988,90,23,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,1332c805-273f-4d67-bf04-3d7c1f33272f,3508,Sandro Ramírez Castillo,17,Right Wing,82.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84e0644e-b49f-4320-b643-bf7a91335a15,3504,2,00:45:23.988,90,23,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.793758,,9d55810d-bf91-435c-89a4-87086493b448,3508,Sandro Ramírez Castillo,17,Right Wing,82.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b47a1440-6843-442c-8a8e-ce00ff0ac293,,,,,81.9,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b47a1440-6843-442c-8a8e-ce00ff0ac293,3505,2,00:45:24.782,90,24,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,2.2343,,709a0dfc-fdbb-42cd-8e39-104614a62125,3508,Sandro Ramírez Castillo,17,Right Wing,81.9,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,29.516945,-0.47122324,1.0,Ground Pass,108.2,51.1,40.0,Right Foot,,,,9.0,Incomplete,967099e0-e94b-4e1d-a303-d586b14c13b6,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709a0dfc-fdbb-42cd-8e39-104614a62125,3506,2,00:45:27.016,90,27,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b47a1440-6843-442c-8a8e-ce00ff0ac293,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.8,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967099e0-e94b-4e1d-a303-d586b14c13b6,3507,2,00:45:27.016,90,27,2,Ball Recovery,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,b47a1440-6843-442c-8a8e-ce00ff0ac293,26753,Javier Varas Herrera,1,Goalkeeper,11.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f471a711-b3a3-47ad-be13-3142ee285923,3508,2,00:45:27.016,90,27,43,Carry,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,11.0205,,67b0d12a-a45a-4c6f-95b7-9a2c51be245c,26753,Javier Varas Herrera,1,Goalkeeper,11.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967099e0-e94b-4e1d-a303-d586b14c13b6,,,,,20.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b0d12a-a45a-4c6f-95b7-9a2c51be245c,3509,2,00:45:38.037,90,38,30,Pass,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,3.3421,,15bd7d1b-1698-4b1b-9b3c-21b2af0801c6,26753,Javier Varas Herrera,1,Goalkeeper,20.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6608.0,Nabil El Zhar,68.01324,0.43076473,3.0,High Pass,82.7,51.9,40.0,Right Foot,,,,9.0,Incomplete,97891056-db35-40fe-9304-d116a2b71ef5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15bd7d1b-1698-4b1b-9b3c-21b2af0801c6,3510,2,00:45:41.379,90,41,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,,,67b0d12a-a45a-4c6f-95b7-9a2c51be245c,6608,Nabil El Zhar,22,Right Center Forward,82.7,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d8e61fd-c711-40df-b5a8-192aa5c3455b,3511,2,00:45:41.379,90,41,4,Duel,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,97891056-db35-40fe-9304-d116a2b71ef5,6608,Nabil El Zhar,22,Right Center Forward,82.7,51.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,
97891056-db35-40fe-9304-d116a2b71ef5,3512,2,00:45:41.379,90,41,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6512,,2ba607bc-62fa-4071-8092-86f16c8a3817,7068,Marc Bartra Aregall,5,Left Center Back,37.4,28.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.32554,-0.54428047,2.0,Low Pass,48.8,21.3,,,66.0,Recovery,,,,67b0d12a-a45a-4c6f-95b7-9a2c51be245c,,,,,,,6d8e61fd-c711-40df-b5a8-192aa5c3455b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2ba607bc-62fa-4071-8092-86f16c8a3817,3513,2,00:45:43.030,90,43,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,97891056-db35-40fe-9304-d116a2b71ef5,5203,Sergio Busquets i Burgos,15,Left Center Midfield,48.8,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf561b23-a7be-442a-b2f9-e70ed85df1c2,3514,2,00:45:43.030,90,43,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,2.184992,,2ba607bc-62fa-4071-8092-86f16c8a3817,5203,Sergio Busquets i Burgos,15,Left Center Midfield,48.8,21.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe27242-5849-40a3-8736-8952692963fe,,,,,45.4,24.3,c49790b2-808d-4e27-8a44-bcd32f5166c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c49790b2-808d-4e27-8a44-bcd32f5166c1,3515,2,00:45:45.215,90,45,39,Dribbled Past,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,84bcc01c-38e8-4654-aadb-a1228e974796,15602,Juan Carlos Valerón Santana,13,Right Center Midfield,74.7,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe27242-5849-40a3-8736-8952692963fe,,,,,,,bf561b23-a7be-442a-b2f9-e70ed85df1c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe27242-5849-40a3-8736-8952692963fe,3516,2,00:45:45.215,90,45,14,Dribble,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,c49790b2-808d-4e27-8a44-bcd32f5166c1,5203,Sergio Busquets i Burgos,15,Left Center Midfield,45.4,24.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bcc01c-38e8-4654-aadb-a1228e974796,3517,2,00:45:45.215,90,45,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.869208,,15f1d4ba-3f41-4a27-ade5-d8dd4822870b,5203,Sergio Busquets i Burgos,15,Left Center Midfield,45.4,24.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe27242-5849-40a3-8736-8952692963fe,,,,,46.0,25.6,c49790b2-808d-4e27-8a44-bcd32f5166c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f1d4ba-3f41-4a27-ade5-d8dd4822870b,3518,2,00:45:46.084,90,46,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.828304,,a1171149-e002-47d7-99fd-2bed91818a5b,5203,Sergio Busquets i Burgos,15,Left Center Midfield,46.0,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.003822,1.3814744,1.0,Ground Pass,49.2,42.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1171149-e002-47d7-99fd-2bed91818a5b,3519,2,00:45:46.912,90,46,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,15f1d4ba-3f41-4a27-ade5-d8dd4822870b,5470,Ivan Rakitić,13,Right Center Midfield,49.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36e20b4d-d109-413b-b82c-e3da51e7c9ef,3520,2,00:45:46.912,90,46,43,Carry,179,217,Barcelona,7,From Goal Kick,217,Barcelona,1.269896,,a1171149-e002-47d7-99fd-2bed91818a5b,5470,Ivan Rakitić,13,Right Center Midfield,49.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec50f92-3804-4db4-beda-7c41a3319b7d,,,,,49.8,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec50f92-3804-4db4-beda-7c41a3319b7d,3521,2,00:45:48.182,90,48,30,Pass,179,217,Barcelona,7,From Goal Kick,217,Barcelona,1.352872,,103f129b-66a6-45d6-8ae9-1b8b480aeb4f,5470,Ivan Rakitić,13,Right Center Midfield,49.8,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,26.284025,0.079981685,3.0,High Pass,76.0,45.2,40.0,Right Foot,,,,9.0,Incomplete,f1651cb1-a9ec-4687-8893-1266474a2b5f,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1651cb1-a9ec-4687-8893-1266474a2b5f,3522,2,00:45:49.535,90,49,42,Ball Receipt*,179,217,Barcelona,7,From Goal Kick,217,Barcelona,,,aec50f92-3804-4db4-beda-7c41a3319b7d,3508,Sandro Ramírez Castillo,17,Right Wing,80.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103f129b-66a6-45d6-8ae9-1b8b480aeb4f,3523,2,00:45:49.535,90,49,10,Interception,179,217,Barcelona,7,From Goal Kick,208,Las Palmas,0.0,,aec50f92-3804-4db4-beda-7c41a3319b7d,7907,Pedro Bigas Rigo,5,Left Center Back,44.1,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fcbbb2b-468d-4ade-a809-a53ee3cfbdba,3524,2,00:45:51.401,90,51,8,Offside,179,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.2,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
