id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_through_ball,pass_technique_id,pass_technique_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,clearance_head,clearance_left_foot,foul_committed_advantage,foul_won_advantage,related_events_4,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,shot_first_time,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,pass_no_touch,clearance_other,shot_aerial_won
1fa328e5-bc2e-4581-8f51-caa4577fd354,2760,2,00:21:41.788,66,41,43,Carry,124,217,Barcelona,1,Regular Play,217,Barcelona,4.154926,,591668e9-b186-464d-b201-6f389a07583e,5211,Jordi Alba Ramos,6,Left Back,49.1,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1d60b5-aa8c-45bb-ab7c-402d60bd1456,70.5,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591668e9-b186-464d-b201-6f389a07583e,2761,2,00:21:45.943,66,45,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,0.985192,,01a9d8cb-e77b-4d18-bee7-499f084a44fd,5211,Jordi Alba Ramos,6,Left Back,70.5,9.9,4320.0,Neymar da Silva Santos Junior,11.684606,-0.50959224,1.0,Ground Pass,80.7,4.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a9d8cb-e77b-4d18-bee7-499f084a44fd,2762,2,00:21:46.928,66,46,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,591668e9-b186-464d-b201-6f389a07583e,4320,Neymar da Silva Santos Junior,21,Left Wing,80.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4896c6c-4998-47c9-b69b-27cbe786cf4c,2763,2,00:21:46.928,66,46,43,Carry,124,217,Barcelona,1,Regular Play,217,Barcelona,1.742008,,01a9d8cb-e77b-4d18-bee7-499f084a44fd,4320,Neymar da Silva Santos Junior,21,Left Wing,80.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b7ebd2-5a5e-4520-8637-733245d3b424,84.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3b7ebd2-5a5e-4520-8637-733245d3b424,2764,2,00:21:48.670,66,48,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,0.229,,194b7462-8444-4ada-99cd-83da18128520,4320,Neymar da Silva Santos Junior,21,Left Wing,84.2,5.1,5211.0,Jordi Alba Ramos,4.4,1.5707964,1.0,Ground Pass,84.2,9.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,c7f59cd3-fffd-43b9-9215-48b382e9f404,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194b7462-8444-4ada-99cd-83da18128520,2765,2,00:21:48.899,66,48,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,c3b7ebd2-5a5e-4520-8637-733245d3b424,5211,Jordi Alba Ramos,6,Left Back,81.1,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7f59cd3-fffd-43b9-9215-48b382e9f404,2766,2,00:21:48.899,66,48,6,Block,124,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,c3b7ebd2-5a5e-4520-8637-733245d3b424,6609,Denis Suárez Fernández,12,Right Midfield,36.8,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb5a212-cfa5-4d71-83b3-7ead37dd743f,2767,2,00:21:53.076,66,53,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.246831,,756953cb-ca10-4a22-a156-eb4802e99509,4320,Neymar da Silva Santos Junior,21,Left Wing,87.0,1.0,5211.0,Jordi Alba Ramos,11.305308,2.8730133,3.0,High Pass,76.1,4.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756953cb-ca10-4a22-a156-eb4802e99509,2768,2,00:21:54.323,66,54,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,feb5a212-cfa5-4d71-83b3-7ead37dd743f,5211,Jordi Alba Ramos,6,Left Back,76.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04512b31-e1d9-49f5-8463-3c747f5c4ae0,2769,2,00:21:54.323,66,54,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,3.191522,,756953cb-ca10-4a22-a156-eb4802e99509,5211,Jordi Alba Ramos,6,Left Back,76.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c9a7eee-3c0f-4719-b68b-555dfbc880b3,74.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9a7eee-3c0f-4719-b68b-555dfbc880b3,2770,2,00:21:57.514,66,57,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.128391,,000808a3-a1cf-45c0-9e54-0692a79c8194,5211,Jordi Alba Ramos,6,Left Back,74.8,11.0,10609.0,Jérémy Mathieu,16.812199,2.4361923,1.0,Ground Pass,62.0,21.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000808a3-a1cf-45c0-9e54-0692a79c8194,2771,2,00:21:58.643,66,58,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,8c9a7eee-3c0f-4719-b68b-555dfbc880b3,10609,Jérémy Mathieu,5,Left Center Back,62.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6f58a5e-a2e7-4ae6-b34d-a8bf5ab49ea5,2772,2,00:21:58.643,66,58,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,0.992629,,000808a3-a1cf-45c0-9e54-0692a79c8194,10609,Jérémy Mathieu,5,Left Center Back,62.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b45887-38bb-427f-9525-2f5f03dd9558,62.6,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b45887-38bb-427f-9525-2f5f03dd9558,2773,2,00:21:59.635,66,59,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.073537,,b0d0fa23-0740-4623-a4ec-dfe456951dc0,10609,Jérémy Mathieu,5,Left Center Back,62.6,22.7,5203.0,Sergio Busquets i Burgos,13.480727,1.4068671,1.0,Ground Pass,64.8,36.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0d0fa23-0740-4623-a4ec-dfe456951dc0,2774,2,00:22:00.709,67,0,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,64b45887-38bb-427f-9525-2f5f03dd9558,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.8,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7958c2-3d6e-4696-accb-4abb2b3d66a2,2775,2,00:22:00.709,67,0,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,1.827284,,b0d0fa23-0740-4623-a4ec-dfe456951dc0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.8,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b241d159-6c89-4d18-bbe2-394939598d1a,65.0,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b241d159-6c89-4d18-bbe2-394939598d1a,2776,2,00:22:02.536,67,2,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.899418,,3985eb0a-10e2-49a6-9d5d-f08e80af347c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.0,38.6,5506.0,Javier Alejandro Mascherano,13.860014,2.2128544,1.0,Ground Pass,56.7,49.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985eb0a-10e2-49a6-9d5d-f08e80af347c,2777,2,00:22:04.436,67,4,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,b241d159-6c89-4d18-bbe2-394939598d1a,5506,Javier Alejandro Mascherano,3,Right Center Back,56.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f6c3439-2051-4085-b252-bcdea4999ee4,2778,2,00:22:04.436,67,4,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,0.235388,,3985eb0a-10e2-49a6-9d5d-f08e80af347c,5506,Javier Alejandro Mascherano,3,Right Center Back,56.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b5537b-987d-45bc-b112-06ccf91b17c3,56.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b5537b-987d-45bc-b112-06ccf91b17c3,2779,2,00:22:04.671,67,4,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.469026,,df17de09-5c77-4bfa-9e7a-28777af6a104,5506,Javier Alejandro Mascherano,3,Right Center Back,56.7,49.7,4324.0,Daniel Alves da Silva,26.264044,1.212917,1.0,Ground Pass,65.9,74.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df17de09-5c77-4bfa-9e7a-28777af6a104,2780,2,00:22:06.140,67,6,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,69b5537b-987d-45bc-b112-06ccf91b17c3,4324,Daniel Alves da Silva,2,Right Back,65.9,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ead473b1-9f29-4d89-b418-06c30c9f8dea,2781,2,00:22:06.140,67,6,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,1.602857,,b2a55c2c-e35f-488c-adb4-ece6a6622389,4324,Daniel Alves da Silva,2,Right Back,65.9,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df17de09-5c77-4bfa-9e7a-28777af6a104,65.9,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a55c2c-e35f-488c-adb4-ece6a6622389,2782,2,00:22:07.743,67,7,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,1.078517,,26dfa304-f0a4-4a5f-9ef1-b412033feb5d,4324,Daniel Alves da Silva,2,Right Back,65.9,74.3,5470.0,Ivan Rakitić,11.761377,-0.9119903,1.0,Ground Pass,73.1,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26dfa304-f0a4-4a5f-9ef1-b412033feb5d,2783,2,00:22:08.822,67,8,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,b2a55c2c-e35f-488c-adb4-ece6a6622389,5470,Ivan Rakitić,13,Right Center Midfield,73.1,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8efe2d5-7d5e-4723-bd2c-8b5ea864e237,2784,2,00:22:08.822,67,8,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,0.743523,,dd921614-a93e-43e6-9c5e-983e4a4bcd6c,5470,Ivan Rakitić,13,Right Center Midfield,73.1,65.0,4324.0,Daniel Alves da Silva,9.102198,2.192323,1.0,Ground Pass,67.8,72.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd921614-a93e-43e6-9c5e-983e4a4bcd6c,2785,2,00:22:09.565,67,9,42,Ball Receipt*,125,217,Barcelona,4,From Throw In,217,Barcelona,,,f8efe2d5-7d5e-4723-bd2c-8b5ea864e237,4324,Daniel Alves da Silva,2,Right Back,67.8,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2edc568-d63b-473d-8d1f-64fdf2ef8459,2786,2,00:22:09.565,67,9,43,Carry,125,217,Barcelona,4,From Throw In,217,Barcelona,3.840677,,1a1376b7-f00e-4633-b8c9-059af495efcc,4324,Daniel Alves da Silva,2,Right Back,67.8,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd921614-a93e-43e6-9c5e-983e4a4bcd6c,70.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a1376b7-f00e-4633-b8c9-059af495efcc,2787,2,00:22:13.406,67,13,30,Pass,125,217,Barcelona,4,From Throw In,217,Barcelona,0.734552,,ca61f493-aa5f-4e86-bc15-aa50b5e346cc,4324,Daniel Alves da Silva,2,Right Back,70.0,67.6,5246.0,Luis Alberto Suárez Díaz,16.807735,-0.39707944,1.0,Ground Pass,85.5,61.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
