id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,ball_recovery,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,related_events_2,carry_end_location_0,carry_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_aerial_won,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,block_save_block,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_open_goal,shot_end_location_2,shot_first_time
ca29ef97-9a1b-4fb2-bb31-af6b6031ecea,2418,2,00:16:50.686,61,50,30,Pass,122,217,Barcelona,3,From Free Kick,217,Barcelona,2.7929,,1621f47d-c8af-4574-becf-e5727dacd974,5506,Javier Alejandro Mascherano,5,Left Center Back,46.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,52.955925,-0.098353356,3.0,High Pass,99.4,19.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621f47d-c8af-4574-becf-e5727dacd974,2419,2,00:16:53.478,61,53,42,Ball Receipt*,122,217,Barcelona,3,From Free Kick,217,Barcelona,,,ca29ef97-9a1b-4fb2-bb31-af6b6031ecea,4320,Neymar da Silva Santos Junior,21,Left Wing,99.4,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d5bf835-231f-47ed-ab31-516c72d02dcc,2420,2,00:16:53.478,61,53,43,Carry,122,217,Barcelona,3,From Free Kick,217,Barcelona,0.433506,,06e09680-faec-45c0-91d4-ca7feb5e8a3c,4320,Neymar da Silva Santos Junior,21,Left Wing,99.4,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621f47d-c8af-4574-becf-e5727dacd974,,,,,,,,,,,,,,,105.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e09680-faec-45c0-91d4-ca7feb5e8a3c,2421,2,00:16:53.912,61,53,38,Miscontrol,122,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,105.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb6f8018-2607-4be6-bc08-6f69c95baccc,2453,2,00:17:22.813,62,22,2,Ball Recovery,124,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a8e9bc00-4a3a-4288-9eab-2d5e1bfcc0a1,5216,Andrés Iniesta Luján,15,Left Center Midfield,42.7,3.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ca92cf-071f-486a-99f3-5a5a419605b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99aabc1f-d945-41c5-84f9-79025ca415b9,2454,2,00:17:22.813,62,22,43,Carry,124,217,Barcelona,1,Regular Play,217,Barcelona,5.3755,,0b0af237-5307-4043-96e2-eccaf682ac42,5216,Andrés Iniesta Luján,15,Left Center Midfield,42.7,3.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a078f104-41f5-4993-8c09-7d0f803654c1,,,,,,,,,,,,,,d0ca92cf-071f-486a-99f3-5a5a419605b0,37.6,19.0,,,,,,,,fb6f8018-2607-4be6-bc08-6f69c95baccc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a078f104-41f5-4993-8c09-7d0f803654c1,2455,2,00:17:27.602,62,27,17,Pressure,124,217,Barcelona,1,Regular Play,209,Celta Vigo,0.794451,,0b0af237-5307-4043-96e2-eccaf682ac42,6038,John Guidetti,23,Center Forward,76.2,59.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99aabc1f-d945-41c5-84f9-79025ca415b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b0af237-5307-4043-96e2-eccaf682ac42,2456,2,00:17:28.188,62,28,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,2.1801,,a078f104-41f5-4993-8c09-7d0f803654c1,5216,Andrés Iniesta Luján,15,Left Center Midfield,37.6,19.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,33.26154,1.9658188,1.0,Ground Pass,24.8,49.7,,,,e8e4ef3b-423a-4ccf-9a44-b41a82ba58cc,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e4ef3b-423a-4ccf-9a44-b41a82ba58cc,2457,2,00:17:30.368,62,30,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,0b0af237-5307-4043-96e2-eccaf682ac42,5213,Gerard Piqué Bernabéu,3,Right Center Back,24.8,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084a756-1196-409c-8a4e-e70e805d8c68,2458,2,00:17:30.368,62,30,43,Carry,124,217,Barcelona,1,Regular Play,217,Barcelona,5.9181,,d909f95d-7378-4174-8b8c-b7e216f72ac5,5213,Gerard Piqué Bernabéu,3,Right Center Back,24.8,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e4ef3b-423a-4ccf-9a44-b41a82ba58cc,,,,,,,,,,,,,,,59.7,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d909f95d-7378-4174-8b8c-b7e216f72ac5,2459,2,00:17:36.286,62,36,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,2.0196,,cb3be327-4ba7-44d3-82f3-14bd41b794ca,5213,Gerard Piqué Bernabéu,3,Right Center Back,59.7,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,30.410852,0.40920955,1.0,Ground Pass,87.6,77.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3be327-4ba7-44d3-82f3-14bd41b794ca,2460,2,00:17:38.306,62,38,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,d909f95d-7378-4174-8b8c-b7e216f72ac5,6400,Aleix Vidal Parreu,2,Right Back,87.6,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d53741e-e28b-4f09-aa05-49b0b5da89de,2461,2,00:17:38.306,62,38,43,Carry,124,217,Barcelona,1,Regular Play,217,Barcelona,2.66,,5a853dd0-de14-4dd4-b1cc-5d19809eb2d3,6400,Aleix Vidal Parreu,2,Right Back,87.6,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3be327-4ba7-44d3-82f3-14bd41b794ca,,,,,,,,,,,,,,,88.1,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a853dd0-de14-4dd4-b1cc-5d19809eb2d3,2462,2,00:17:40.966,62,40,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,2.979899,,1b908bd5-7ae0-43ab-89b9-2b41d02dfe4b,6400,Aleix Vidal Parreu,2,Right Back,88.1,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,30.059275,-0.48447794,1.0,Ground Pass,114.7,63.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312a4c65-6bbc-4dc7-8d89-826f29275bd7,2463,2,00:17:42.743,62,42,17,Pressure,124,217,Barcelona,1,Regular Play,209,Celta Vigo,0.810633,,,7577,Carles Planas Antolínez,6,Left Back,12.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b908bd5-7ae0-43ab-89b9-2b41d02dfe4b,2464,2,00:17:43.946,62,43,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,5a853dd0-de14-4dd4-b1cc-5d19809eb2d3,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.7,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465ae6e1-c23f-4992-bc4a-9783942ffdf5,2465,2,00:17:43.946,62,43,30,Pass,124,217,Barcelona,1,Regular Play,217,Barcelona,0.737674,,24b087e1-ded7-4a40-ae35-706971bd7c0a,5246,Luis Alberto Suárez Díaz,23,Center Forward,116.2,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,24.473864,-1.6485083,1.0,Ground Pass,114.3,39.0,,,,9637bbce-6974-49c6-945a-6897afc25dee,9.0,Incomplete,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24b087e1-ded7-4a40-ae35-706971bd7c0a,2466,2,00:17:44.683,62,44,42,Ball Receipt*,124,217,Barcelona,1,Regular Play,217,Barcelona,,,465ae6e1-c23f-4992-bc4a-9783942ffdf5,4320,Neymar da Silva Santos Junior,21,Left Wing,112.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94d15ec1-6c61-457b-89b0-7356256c9388,2476,2,00:18:16.332,63,16,30,Pass,126,217,Barcelona,4,From Throw In,217,Barcelona,1.2919,,4e76fb58-ed54-4a89-9a55-31cb05ed9a86,6400,Aleix Vidal Parreu,2,Right Back,56.1,80.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,5213.0,Gerard Piqué Bernabéu,32.262207,-1.9720252,2.0,Low Pass,43.5,50.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e76fb58-ed54-4a89-9a55-31cb05ed9a86,2477,2,00:18:17.624,63,17,42,Ball Receipt*,126,217,Barcelona,4,From Throw In,217,Barcelona,,,94d15ec1-6c61-457b-89b0-7356256c9388,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.5,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa28aa70-426f-4bec-ada4-a8d64918d24b,2478,2,00:18:17.843,63,17,30,Pass,126,217,Barcelona,4,From Throw In,217,Barcelona,1.7353,,55e33a61-86a8-46a9-913b-ba3ecb75d774,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.5,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,29.609627,1.1237636,1.0,Ground Pass,56.3,77.0,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55e33a61-86a8-46a9-913b-ba3ecb75d774,2479,2,00:18:19.578,63,19,42,Ball Receipt*,126,217,Barcelona,4,From Throw In,217,Barcelona,,,aa28aa70-426f-4bec-ada4-a8d64918d24b,6400,Aleix Vidal Parreu,2,Right Back,56.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33f613d6-e190-4662-ba00-9a3c941b994c,2480,2,00:18:19.578,63,19,43,Carry,126,217,Barcelona,4,From Throw In,217,Barcelona,0.7357,,55e33a61-86a8-46a9-913b-ba3ecb75d774,6400,Aleix Vidal Parreu,2,Right Back,56.3,77.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d697d723-af73-47f3-aa24-68ae14f93f80,,,,,,,,,,,,,,f5cc4a95-0c67-48f9-a102-660aa11d45cd,58.0,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d697d723-af73-47f3-aa24-68ae14f93f80,2481,2,00:18:19.587,63,19,17,Pressure,126,217,Barcelona,4,From Throw In,209,Celta Vigo,0.600456,,33f613d6-e190-4662-ba00-9a3c941b994c,27342,Josep Señé Escudero,21,Left Wing,56.2,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5cc4a95-0c67-48f9-a102-660aa11d45cd,2482,2,00:18:20.314,63,20,30,Pass,126,217,Barcelona,4,From Throw In,217,Barcelona,1.1327,,23b08070-5924-4674-a36d-c5a0fa3e5b8a,6400,Aleix Vidal Parreu,2,Right Back,58.0,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.44133,-1.1071488,1.0,Ground Pass,65.8,61.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b08070-5924-4674-a36d-c5a0fa3e5b8a,2483,2,00:18:21.446,63,21,42,Ball Receipt*,126,217,Barcelona,4,From Throw In,217,Barcelona,,,f5cc4a95-0c67-48f9-a102-660aa11d45cd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.8,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ee0dd76-2d4f-4c47-ab82-c896aac2cde2,2484,2,00:18:21.446,63,21,43,Carry,126,217,Barcelona,4,From Throw In,217,Barcelona,2.045,,23b08070-5924-4674-a36d-c5a0fa3e5b8a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.8,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5861cd1-4195-4bfc-bf10-ee82205a5c9b,,,,,,,,,,,,,,,66.0,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5861cd1-4195-4bfc-bf10-ee82205a5c9b,2485,2,00:18:23.491,63,23,30,Pass,126,217,Barcelona,4,From Throw In,217,Barcelona,1.2657,,fba38cbc-eb80-4c6b-aeed-3ab0f39aec5a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.0,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.002273,-1.1193433,1.0,Ground Pass,70.8,50.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d04387-2b2e-4970-9776-1c7dee0b5a85,2486,2,00:18:24.652,63,24,17,Pressure,126,217,Barcelona,4,From Throw In,209,Celta Vigo,5.882817,,1b2d0b72-90db-4cd8-83d6-da041a94fd86,6801,Pedro Pablo Hernández,15,Left Center Midfield,47.2,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba38cbc-eb80-4c6b-aeed-3ab0f39aec5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fba38cbc-eb80-4c6b-aeed-3ab0f39aec5a,2487,2,00:18:24.757,63,24,42,Ball Receipt*,126,217,Barcelona,4,From Throw In,217,Barcelona,,,22d04387-2b2e-4970-9776-1c7dee0b5a85,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.8,50.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5861cd1-4195-4bfc-bf10-ee82205a5c9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b2d0b72-90db-4cd8-83d6-da041a94fd86,2488,2,00:18:24.757,63,24,43,Carry,126,217,Barcelona,4,From Throw In,217,Barcelona,6.530667,,22d04387-2b2e-4970-9776-1c7dee0b5a85,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.8,50.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84f7f04a-f56d-4aa0-bae0-8e76fe8a3bfd,,,,,,,,,,,,,,d82450e5-52dd-4fee-8435-922304ef699e,92.5,75.5,,,,,,,,fba38cbc-eb80-4c6b-aeed-3ab0f39aec5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82450e5-52dd-4fee-8435-922304ef699e,2489,2,00:18:31.288,63,31,39,Dribbled Past,126,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,1b2d0b72-90db-4cd8-83d6-da041a94fd86,6801,Pedro Pablo Hernández,15,Left Center Midfield,27.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd1f438-776b-4a22-9f5a-3cdae1993633,,,,,,,,,,,,,,84f7f04a-f56d-4aa0-bae0-8e76fe8a3bfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84f7f04a-f56d-4aa0-bae0-8e76fe8a3bfd,2490,2,00:18:31.288,63,31,14,Dribble,126,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,d82450e5-52dd-4fee-8435-922304ef699e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.5,75.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd1f438-776b-4a22-9f5a-3cdae1993633,2491,2,00:18:31.288,63,31,43,Carry,126,217,Barcelona,4,From Throw In,217,Barcelona,2.089933,,56a63d5a-c567-467a-b349-f1ab915c3f83,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.5,75.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ccd81d2-10ff-41e0-9ba6-9e7f7d88d454,,,,,,,,,,,,,,84f7f04a-f56d-4aa0-bae0-8e76fe8a3bfd,96.7,59.6,,,,,,,,d82450e5-52dd-4fee-8435-922304ef699e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56a63d5a-c567-467a-b349-f1ab915c3f83,2492,2,00:18:32.635,63,32,17,Pressure,126,217,Barcelona,4,From Throw In,209,Celta Vigo,0.346405,,5bd1f438-776b-4a22-9f5a-3cdae1993633,7577,Carles Planas Antolínez,6,Left Back,19.4,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ccd81d2-10ff-41e0-9ba6-9e7f7d88d454,2493,2,00:18:33.378,63,33,30,Pass,126,217,Barcelona,4,From Throw In,217,Barcelona,0.5524,,d7bcb2b9-8cf8-4b8c-ad46-aaf449b992cf,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,6.935416,-1.0749018,1.0,Ground Pass,100.0,53.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993ae841-9344-4acc-95de-e44c6966a698,2494,2,00:18:33.636,63,33,17,Pressure,126,217,Barcelona,4,From Throw In,209,Celta Vigo,0.896177,,d7bcb2b9-8cf8-4b8c-ad46-aaf449b992cf,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,19.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9858ac-c3c2-4635-84b3-90631708a25d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7bcb2b9-8cf8-4b8c-ad46-aaf449b992cf,2495,2,00:18:33.930,63,33,42,Ball Receipt*,126,217,Barcelona,4,From Throw In,217,Barcelona,,,7ccd81d2-10ff-41e0-9ba6-9e7f7d88d454,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.0,53.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993ae841-9344-4acc-95de-e44c6966a698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee9858ac-c3c2-4635-84b3-90631708a25d,2496,2,00:18:33.930,63,33,43,Carry,126,217,Barcelona,4,From Throw In,217,Barcelona,1.0594,,38231b90-877b-49cb-b647-0d156e6c4a91,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.0,53.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993ae841-9344-4acc-95de-e44c6966a698,,,,,,,,,,,,,,d7bcb2b9-8cf8-4b8c-ad46-aaf449b992cf,100.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f0e9068-b992-4665-8921-2697c3570ef4,2497,2,00:18:34.990,63,34,39,Dribbled Past,126,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,38231b90-877b-49cb-b647-0d156e6c4a91,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,19.2,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c75cfa-aca2-4c56-99ea-f32d8427554f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
