id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_cross,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_outcome_id,duel_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_through_ball,pass_straight,pass_aerial_won,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,dribble_overrun,related_events_3,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,foul_committed_card_id,foul_committed_card_name,pass_goal_assist
9dc32706-ede3-47c9-b84a-1110b78c4405,2697,2,00:23:57.709,68,57,43,Carry,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.8944,,19b865b8-b52e-4e8b-a923-572e7bc72af1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.6,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a170da7-681d-4300-8e3a-c336d29504b1,69.8,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b865b8-b52e-4e8b-a923-572e7bc72af1,2698,2,00:23:59.603,68,59,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.1772,,58bc012d-ced0-4a41-b357-5b17b3f0a22b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.8,49.1,6616.0,Munir El Haddadi Mohamed,22.496445,0.60526353,1.0,Ground Pass,88.3,61.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58bc012d-ced0-4a41-b357-5b17b3f0a22b,2699,2,00:24:00.781,69,0,42,Ball Receipt*,142,217,Barcelona,3,From Free Kick,217,Barcelona,,,19b865b8-b52e-4e8b-a923-572e7bc72af1,6616.0,Munir El Haddadi Mohamed,12.0,Right Midfield,88.3,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9de970c-078e-4f0e-a9c4-6d08f011d0da,2700,2,00:24:00.781,69,0,43,Carry,142,217,Barcelona,3,From Free Kick,217,Barcelona,2.3487,,24c49cc4-5ffa-4c70-9211-bd168e4a10e8,6616.0,Munir El Haddadi Mohamed,12.0,Right Midfield,88.3,61.9,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,58bc012d-ced0-4a41-b357-5b17b3f0a22b,89.5,60.4,,,,,ebc983ff-2aea-4218-be5d-2705987dc9f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24c49cc4-5ffa-4c70-9211-bd168e4a10e8,2701,2,00:24:01.251,69,1,17,Pressure,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,1.311972,,b9de970c-078e-4f0e-a9c4-6d08f011d0da,6802.0,Jonathan Castro Otto,6.0,Left Back,27.0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc983ff-2aea-4218-be5d-2705987dc9f4,2702,2,00:24:03.129,69,3,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,0.6943,,2de0e41a-bdf1-46ff-bd96-3ca337f6f91f,6616.0,Munir El Haddadi Mohamed,12.0,Right Midfield,89.5,60.4,5470.0,Ivan Rakitić,9.718539,-1.5090194,1.0,Ground Pass,90.1,50.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2de0e41a-bdf1-46ff-bd96-3ca337f6f91f,2703,2,00:24:03.824,69,3,42,Ball Receipt*,142,217,Barcelona,3,From Free Kick,217,Barcelona,,,ebc983ff-2aea-4218-be5d-2705987dc9f4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,90.1,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c88a6f-04f1-4052-864a-8654c39a2f0d,2704,2,00:24:03.824,69,3,43,Carry,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.7576,,2de0e41a-bdf1-46ff-bd96-3ca337f6f91f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,90.1,50.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,6aa3c41a-11ba-4324-b421-9eefeb96504e,91.8,52.2,,,,,9bbd6ca2-34aa-4e4d-91af-e19a37dc03d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbd6ca2-34aa-4e4d-91af-e19a37dc03d0,2705,2,00:24:04.995,69,4,17,Pressure,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.514731,,69c88a6f-04f1-4052-864a-8654c39a2f0d,6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,29.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa3c41a-11ba-4324-b421-9eefeb96504e,2706,2,00:24:05.581,69,5,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.0402,,5b685f08-e19b-49d1-94d0-b29757244b32,5470.0,Ivan Rakitić,13.0,Right Center Midfield,91.8,52.2,5246.0,Luis Alberto Suárez Díaz,9.414882,0.21406068,1.0,Ground Pass,101.0,54.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b685f08-e19b-49d1-94d0-b29757244b32,2707,2,00:24:06.621,69,6,42,Ball Receipt*,142,217,Barcelona,3,From Free Kick,217,Barcelona,,,6aa3c41a-11ba-4324-b421-9eefeb96504e,5246.0,Luis Alberto Suárez Díaz,24.0,Left Center Forward,101.0,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb9d608-80f5-4be8-aad1-a2e5f88a6ea2,2708,2,00:24:06.621,69,6,43,Carry,142,217,Barcelona,3,From Free Kick,217,Barcelona,1.002,,51578547-ec17-4a48-a596-02cb416f8c02,5246.0,Luis Alberto Suárez Díaz,24.0,Left Center Forward,101.0,54.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,5b685f08-e19b-49d1-94d0-b29757244b32,97.2,51.4,,,,,b60a1918-500b-47ef-885b-2acace0ff936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51578547-ec17-4a48-a596-02cb416f8c02,2709,2,00:24:07.148,69,7,17,Pressure,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.4146,,7cb9d608-80f5-4be8-aad1-a2e5f88a6ea2,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,20.6,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b60a1918-500b-47ef-885b-2acace0ff936,2710,2,00:24:07.623,69,7,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,0.4226,,4c9bc53c-c51e-4f75-a38b-d1d4f10f9796,5246.0,Luis Alberto Suárez Díaz,24.0,Left Center Forward,97.2,51.4,5503.0,Lionel Andrés Messi Cuccittini,4.172529,-2.339247,1.0,Ground Pass,94.3,48.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,7a7feefe-24d8-430c-98f5-80e84830f790,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c9bc53c-c51e-4f75-a38b-d1d4f10f9796,2711,2,00:24:08.046,69,8,42,Ball Receipt*,142,217,Barcelona,3,From Free Kick,217,Barcelona,,,b60a1918-500b-47ef-885b-2acace0ff936,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,94.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a7feefe-24d8-430c-98f5-80e84830f790,2712,2,00:24:08.046,69,8,2,Ball Recovery,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.0,,b60a1918-500b-47ef-885b-2acace0ff936,6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,26.7,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba39a41f-1bf4-4966-bfbf-43cb84393ead,2713,2,00:24:08.046,69,8,43,Carry,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.485546,,357c3bad-7de7-42cf-a80b-da96378726ec,6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,26.7,32.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7a7feefe-24d8-430c-98f5-80e84830f790,26.4,32.0,,,,,f05298d7-f8af-4f46-8e09-5e3d55c44411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357c3bad-7de7-42cf-a80b-da96378726ec,2714,2,00:24:08.120,69,8,17,Pressure,142,217,Barcelona,3,From Free Kick,217,Barcelona,0.348495,,ba39a41f-1bf4-4966-bfbf-43cb84393ead,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,94.1,45.8,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f05298d7-f8af-4f46-8e09-5e3d55c44411,2715,2,00:24:08.531,69,8,30,Pass,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,1.654954,,3c318303-753f-42df-af78-14f6ec156975,6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,26.4,32.0,6884.0,Sergio Álvarez Conde,21.28403,2.80647,1.0,Ground Pass,6.3,39.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c318303-753f-42df-af78-14f6ec156975,2716,2,00:24:10.186,69,10,42,Ball Receipt*,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,,,f05298d7-f8af-4f46-8e09-5e3d55c44411,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fe38c55-cc5d-4ac5-81d6-e63c7cc1ead3,2717,2,00:24:10.186,69,10,30,Pass,142,217,Barcelona,3,From Free Kick,209,Celta Vigo,3.9665,,31da8ecf-f4a2-4463-ae12-534f44cc8b3d,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6.3,39.0,,,70.16908,-0.115693375,3.0,High Pass,76.0,30.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31da8ecf-f4a2-4463-ae12-534f44cc8b3d,2718,2,00:24:14.153,69,14,30,Pass,142,217,Barcelona,3,From Free Kick,217,Barcelona,2.1286,,352a70fb-9862-408e-8978-ceac64bddbca,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,45.0,50.1,5506.0,Javier Alejandro Mascherano,24.959368,-1.087438,2.0,Low Pass,56.6,28.0,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,7fe38c55-cc5d-4ac5-81d6-e63c7cc1ead3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
