id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_miscommunication,location,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_goal_assist,pass_through_ball,shot_one_on_one
302417a3-0007-4e8d-bb90-c4f61042863c,718,1,00:13:37.758,13,37,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,1.717017,,f37f5c5c-b5f3-4b41-95a5-30d8043bb7ea,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.2,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,28.504911,-1.8625891,1.0,Ground Pass,45.0,26.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f37f5c5c-b5f3-4b41-95a5-30d8043bb7ea,719,1,00:13:39.475,13,39,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,302417a3-0007-4e8d-bb90-c4f61042863c,5506,Javier Alejandro Mascherano,5,Left Center Back,45.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4484cdf-4edd-4a9b-abef-de0aeb936bbc,720,1,00:13:39.475,13,39,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,0.079983,,be8c3ad3-5b29-406b-b01a-99f6bdc70096,5506,Javier Alejandro Mascherano,5,Left Center Back,45.0,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,f37f5c5c-b5f3-4b41-95a5-30d8043bb7ea,,,,,,,,,,,,,,45.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8c3ad3-5b29-406b-b01a-99f6bdc70096,721,1,00:13:39.555,13,39,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,1.768495,,f7a449b1-b55b-4612-b764-7b09d4f8568c,5506,Javier Alejandro Mascherano,5,Left Center Back,45.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.136477,-0.43833655,1.0,Ground Pass,57.8,19.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a449b1-b55b-4612-b764-7b09d4f8568c,722,1,00:13:41.323,13,41,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,be8c3ad3-5b29-406b-b01a-99f6bdc70096,5211,Jordi Alba Ramos,6,Left Back,57.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e31710-4127-4a87-882c-c350719b9cb7,723,1,00:13:41.323,13,41,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,1.006805,,7bd8c62b-abbd-46e9-a6d3-98e3e3a6fad7,5211,Jordi Alba Ramos,6,Left Back,57.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a449b1-b55b-4612-b764-7b09d4f8568c,,,,,,,,,,,,,,63.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bd8c62b-abbd-46e9-a6d3-98e3e3a6fad7,724,1,00:13:42.330,13,42,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,0.944717,,f925b551-3eaa-4844-899c-ad6f1451d91f,5211,Jordi Alba Ramos,6,Left Back,63.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,14.698639,-1.3373682,1.0,Ground Pass,66.4,7.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f925b551-3eaa-4844-899c-ad6f1451d91f,725,1,00:13:43.275,13,43,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,7bd8c62b-abbd-46e9-a6d3-98e3e3a6fad7,5216,Andrés Iniesta Luján,15,Left Center Midfield,66.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c0c3ec2-0a23-4b65-9e98-001d7731f60e,726,1,00:13:43.275,13,43,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,1.516283,,2fc3283d-2e5c-4700-ad49-03602a834caf,5216,Andrés Iniesta Luján,15,Left Center Midfield,66.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,f925b551-3eaa-4844-899c-ad6f1451d91f,,,,,,,,,,,,,,65.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fc3283d-2e5c-4700-ad49-03602a834caf,727,1,00:13:44.791,13,44,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,0.5284,,441217b1-b9b0-42d4-83f1-371f823217eb,5216,Andrés Iniesta Luján,15,Left Center Midfield,65.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.291776,-0.43911266,1.0,Ground Pass,71.7,3.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441217b1-b9b0-42d4-83f1-371f823217eb,728,1,00:13:45.320,13,45,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,2fc3283d-2e5c-4700-ad49-03602a834caf,4320,Neymar da Silva Santos Junior,21,Left Wing,71.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0e42ad-5ad1-4bc5-9323-9b51eb4060de,729,1,00:13:45.320,13,45,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,0.792371,,1c1b2371-d6a9-47d9-b0c7-3dc4582923e4,4320,Neymar da Silva Santos Junior,21,Left Wing,71.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.411897,2.646041,1.0,Ground Pass,64.3,7.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997af29-ae11-4b13-b092-d95a54c772ac,730,1,00:13:46.076,13,46,17,Pressure,26,217,Barcelona,1,Regular Play,220,Real Madrid,0.6651,,1c1b2371-d6a9-47d9-b0c7-3dc4582923e4,5695,James David Rodríguez Rubio,17,Right Wing,51.4,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,707e57bb-7a94-41b2-862f-d5d7e93e64c5,,,,,,,,,,,,,,,,9bc5a92f-4e56-4bc3-8fd6-6c2eae8629a0,,,,,ec8d0d1e-a836-4e00-b81d-61a62f7f759f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1b2371-d6a9-47d9-b0c7-3dc4582923e4,731,1,00:13:46.112,13,46,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,3997af29-ae11-4b13-b092-d95a54c772ac,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.3,7.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,9f0e42ad-5ad1-4bc5-9323-9b51eb4060de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8d0d1e-a836-4e00-b81d-61a62f7f759f,732,1,00:13:46.112,13,46,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,0.568229,,1c1b2371-d6a9-47d9-b0c7-3dc4582923e4,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.3,7.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,3997af29-ae11-4b13-b092-d95a54c772ac,,,,,,,,,,,,,,64.9,9.8,9bc5a92f-4e56-4bc3-8fd6-6c2eae8629a0,,,,,f5a4f9c4-185d-4c10-b4d8-50bb2012686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a4f9c4-185d-4c10-b4d8-50bb2012686d,733,1,00:13:46.680,13,46,39,Dribbled Past,26,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,707e57bb-7a94-41b2-862f-d5d7e93e64c5,5695,James David Rodríguez Rubio,17,Right Wing,55.2,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,9bc5a92f-4e56-4bc3-8fd6-6c2eae8629a0,,,,,,,,,,,,,,,,ec8d0d1e-a836-4e00-b81d-61a62f7f759f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc5a92f-4e56-4bc3-8fd6-6c2eae8629a0,734,1,00:13:46.680,13,46,14,Dribble,26,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,3997af29-ae11-4b13-b092-d95a54c772ac,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.9,9.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,f5a4f9c4-185d-4c10-b4d8-50bb2012686d,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707e57bb-7a94-41b2-862f-d5d7e93e64c5,735,1,00:13:46.680,13,46,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,2.6478,,3997af29-ae11-4b13-b092-d95a54c772ac,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.9,9.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,988a0fb9-05a4-4112-be04-a59c1e04786f,,,,,,,,,,,,,,64.3,22.2,9bc5a92f-4e56-4bc3-8fd6-6c2eae8629a0,,,,,c6bc0913-edd6-4e8d-b535-5633612470c0,,,,,,,,,,f5a4f9c4-185d-4c10-b4d8-50bb2012686d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988a0fb9-05a4-4112-be04-a59c1e04786f,736,1,00:13:48.576,13,48,17,Pressure,26,217,Barcelona,1,Regular Play,220,Real Madrid,0.4396,,707e57bb-7a94-41b2-862f-d5d7e93e64c5,5463,Luka Modrić,9,Right Defensive Midfield,51.8,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6bc0913-edd6-4e8d-b535-5633612470c0,737,1,00:13:49.328,13,49,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,2.9961,,7c8c993d-6ec0-48ef-a31c-28494b50b02e,5216,Andrés Iniesta Luján,15,Left Center Midfield,64.3,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,49.92254,0.7797325,3.0,High Pass,99.8,57.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c8c993d-6ec0-48ef-a31c-28494b50b02e,738,1,00:13:52.324,13,52,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,c6bc0913-edd6-4e8d-b535-5633612470c0,6379,Sergi Roberto Carnicer,17,Right Wing,99.8,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f44ecd74-c010-4fc2-8817-a159d2416ddb,739,1,00:13:52.324,13,52,43,Carry,26,217,Barcelona,1,Regular Play,217,Barcelona,2.9132,,29c38d84-7366-4c23-9fc2-8473fe90f8cd,6379,Sergi Roberto Carnicer,17,Right Wing,99.8,57.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,7c8c993d-6ec0-48ef-a31c-28494b50b02e,,,,,,,,,,,,,,108.9,58.3,804ea78c-6c5b-4d77-a158-f17fba6ef637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c38d84-7366-4c23-9fc2-8473fe90f8cd,740,1,00:13:52.678,13,52,17,Pressure,26,217,Barcelona,1,Regular Play,220,Real Madrid,1.478857,,f44ecd74-c010-4fc2-8817-a159d2416ddb,5552,Marcelo Vieira da Silva Júnior,6,Left Back,18.1,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804ea78c-6c5b-4d77-a158-f17fba6ef637,741,1,00:13:55.237,13,55,30,Pass,26,217,Barcelona,1,Regular Play,217,Barcelona,0.8499,,ddf62c9a-4af6-44e9-948c-569079c840ed,6379,Sergi Roberto Carnicer,17,Right Wing,108.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.376157,-2.5602124,1.0,Ground Pass,101.9,53.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,3f76c1aa-20ac-4750-9e6e-8c7436097461,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddf62c9a-4af6-44e9-948c-569079c840ed,742,1,00:13:56.087,13,56,42,Ball Receipt*,26,217,Barcelona,1,Regular Play,217,Barcelona,,,804ea78c-6c5b-4d77-a158-f17fba6ef637,5470,Ivan Rakitić,13,Right Center Midfield,101.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f76c1aa-20ac-4750-9e6e-8c7436097461,743,1,00:13:56.103,13,56,16,Shot,26,217,Barcelona,1,Regular Play,217,Barcelona,0.863073,,5cdbbb0d-615e-42c3-b6fb-c92922aa553c,5470,Ivan Rakitić,13,Right Center Midfield,102.7,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045767296,120.0,48.0,6.0,804ea78c-6c5b-4d77-a158-f17fba6ef637,93.0,Normal,True,98.0,Off T,40.0,Right Foot,87.0,Open Play,110.0,57.1,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,False,110.5,40.5,5485.0,Raphaël Varane,3.0,Right Center Back,False,84.9,23.6,5695.0,James David Rodríguez Rubio,17.0,Right Wing,False,88.1,36.5,5463.0,Luka Modrić,9.0,Right Defensive Midfield,False,95.5,43.4,5574.0,Toni Kroos,11.0,Left Defensive Midfield,False,106.6,31.0,3063.0,Danilo Luiz da Silva,2.0,Right Back,False,106.0,51.3,5201.0,Sergio Ramos García,5.0,Left Center Back,False,118.2,43.6,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False,103.4,28.7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,112.9,36.7,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,108.9,59.6,6379.0,Sergi Roberto Carnicer,17.0,Right Wing,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
