id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,duel,carry,ball_receipt,interception,counterpress,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,dribble,clearance,out,miscontrol,foul_committed,foul_won,shot,ball_recovery,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,pass_switch,ball_recovery_recovery_failure,pass_cross,pass_aerial_won,clearance_right_foot,foul_committed_penalty,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name
c1a68637-8373-4c7e-a151-3af2afea2c79,2526,2,00:13:45.512,58,45,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,7.086445,,33b52460-8875-43c2-936e-fb6c3f5d7d47,,4320,Neymar da Silva Santos Junior,21,Left Wing,118.9,10.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c56f1ba-f9a0-4032-bb9f-bac0d6c10bae,ad6fd050-0e3b-48f7-be37-f49ac5871026,103.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33b52460-8875-43c2-936e-fb6c3f5d7d47,2527,2,00:13:52.598,58,52,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.077338,,4df06734-c451-4489-bfbd-8c81c8ca3bfe,,4320,Neymar da Silva Santos Junior,21,Left Wing,103.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,8.745856,2.2508943,1.0,Ground Pass,98.0,9.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4df06734-c451-4489-bfbd-8c81c8ca3bfe,2528,2,00:13:53.675,58,53,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,33b52460-8875-43c2-936e-fb6c3f5d7d47,,22102,Adriano Correia Claro,6,Left Back,98.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147fb84b-f998-4ba6-ab60-bb17f4716b7c,2529,2,00:13:53.675,58,53,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.039962,,4df06734-c451-4489-bfbd-8c81c8ca3bfe,,22102,Adriano Correia Claro,6,Left Back,98.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b036030-606a-46b4-bbf3-01e68ab1e9be,,98.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b036030-606a-46b4-bbf3-01e68ab1e9be,2530,2,00:13:53.715,58,53,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.923314,,9600491a-1d09-4cc3-b045-4dbbc4828a8b,,22102,Adriano Correia Claro,6,Left Back,98.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.981404,-2.234352,1.0,Ground Pass,94.4,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600491a-1d09-4cc3-b045-4dbbc4828a8b,2531,2,00:13:54.639,58,54,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,7b036030-606a-46b4-bbf3-01e68ab1e9be,,4320,Neymar da Silva Santos Junior,21,Left Wing,94.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee608c48-37f6-4b9d-9bfa-231026cd163e,2532,2,00:13:54.639,58,54,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.015286,,9600491a-1d09-4cc3-b045-4dbbc4828a8b,,4320,Neymar da Silva Santos Junior,21,Left Wing,94.4,3.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acccae54-bede-4c0c-b904-07ab66f394a1,e02ae9c9-c048-4639-b257-cda51f9f7053,91.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acccae54-bede-4c0c-b904-07ab66f394a1,2533,2,00:13:54.909,58,54,17,Pressure,136,217,Barcelona,4,From Throw In,221,Levante UD,0.575691,,ee608c48-37f6-4b9d-9bfa-231026cd163e,,6659,Víctor Camarasa Ferrando,13,Right Center Midfield,27.6,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02ae9c9-c048-4639-b257-cda51f9f7053,2534,2,00:13:55.654,58,55,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.140292,,acf2287a-7681-435f-8693-d356eac4dea4,,4320,Neymar da Silva Santos Junior,21,Left Wing,91.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,18.280045,2.4959033,1.0,Ground Pass,77.3,14.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acf2287a-7681-435f-8693-d356eac4dea4,2535,2,00:13:56.794,58,56,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,e02ae9c9-c048-4639-b257-cda51f9f7053,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,77.3,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f35b765f-481d-410c-884c-ce17e463dba6,2536,2,00:13:56.794,58,56,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.199708,,a2041edf-c1ba-4180-83a3-92d0f4684cd4,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,77.3,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf2287a-7681-435f-8693-d356eac4dea4,,77.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2041edf-c1ba-4180-83a3-92d0f4684cd4,2537,2,00:13:56.994,58,56,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.904305,,4fdd3e35-85f2-4ca8-99be-b38634517f1c,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,77.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.200446,2.2232258,1.0,Ground Pass,70.7,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fdd3e35-85f2-4ca8-99be-b38634517f1c,2538,2,00:13:57.898,58,57,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,a2041edf-c1ba-4180-83a3-92d0f4684cd4,,5506,Javier Alejandro Mascherano,5,Left Center Back,70.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3a9b0b-50c2-4e81-9a87-bc54b167b184,2539,2,00:13:57.898,58,57,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.552378,,4fdd3e35-85f2-4ca8-99be-b38634517f1c,,5506,Javier Alejandro Mascherano,5,Left Center Back,70.7,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25c09ab-69c8-42e0-94e7-f94f3575295a,,69.8,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e25c09ab-69c8-42e0-94e7-f94f3575295a,2540,2,00:13:58.451,58,58,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.603202,,866271ba-df3f-4214-b618-3251c04cab68,,5506,Javier Alejandro Mascherano,5,Left Center Back,69.8,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,24.96898,1.7846868,1.0,Ground Pass,64.5,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866271ba-df3f-4214-b618-3251c04cab68,2541,2,00:14:00.054,59,0,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,e25c09ab-69c8-42e0-94e7-f94f3575295a,,7068,Marc Bartra Aregall,3,Right Center Back,64.5,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ab04126-6a53-48ed-b077-8897d77964c7,2542,2,00:14:00.054,59,0,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.364515,,866271ba-df3f-4214-b618-3251c04cab68,,7068,Marc Bartra Aregall,3,Right Center Back,64.5,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6dd090-4924-4963-aa83-263d3a99d455,,66.6,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca6dd090-4924-4963-aa83-263d3a99d455,2543,2,00:14:01.418,59,1,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.223057,,e79cecc1-520c-48c7-8793-78978a8a7d33,,7068,Marc Bartra Aregall,3,Right Center Back,66.6,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.744902,0.8073726,1.0,Ground Pass,84.4,77.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e79cecc1-520c-48c7-8793-78978a8a7d33,2544,2,00:14:02.641,59,2,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,ca6dd090-4924-4963-aa83-263d3a99d455,,4324,Daniel Alves da Silva,2,Right Back,84.4,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959546cb-1433-4805-a561-1a8d0fac2463,2545,2,00:14:02.641,59,2,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,3.503643,,7d500cab-b25c-47f7-a793-775e1c8cdf6b,,4324,Daniel Alves da Silva,2,Right Back,84.4,77.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d990219-aef2-44c6-90cb-b7259d68634b,e79cecc1-520c-48c7-8793-78978a8a7d33,82.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d990219-aef2-44c6-90cb-b7259d68634b,2546,2,00:14:05.583,59,5,17,Pressure,136,217,Barcelona,4,From Throw In,221,Levante UD,0.475446,,959546cb-1433-4805-a561-1a8d0fac2463,,6784,Antonio García Aranda,8,Left Wing Back,34.4,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d500cab-b25c-47f7-a793-775e1c8cdf6b,2547,2,00:14:06.145,59,6,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.801016,,f07d9c83-f19f-41e6-b803-0824ff8e95d8,,4324,Daniel Alves da Silva,2,Right Back,82.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,21.901827,-2.887755,1.0,Ground Pass,60.8,68.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07d9c83-f19f-41e6-b803-0824ff8e95d8,2548,2,00:14:07.946,59,7,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,7d500cab-b25c-47f7-a793-775e1c8cdf6b,,7068,Marc Bartra Aregall,3,Right Center Back,60.8,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa666980-b755-4746-99e2-c9ce67040ab0,2549,2,00:14:07.946,59,7,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,2.448284,,4a7498e9-75fd-4dec-9d50-11bb4e3fa5d2,,7068,Marc Bartra Aregall,3,Right Center Back,60.8,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f07d9c83-f19f-41e6-b803-0824ff8e95d8,,65.2,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7498e9-75fd-4dec-9d50-11bb4e3fa5d2,2550,2,00:14:10.394,59,10,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.861613,,e0b0bb7e-5b40-4675-8ed0-1494f2ee5c88,,7068,Marc Bartra Aregall,3,Right Center Back,65.2,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,54.115616,-0.90327024,3.0,High Pass,98.7,20.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
e0b0bb7e-5b40-4675-8ed0-1494f2ee5c88,2551,2,00:14:13.256,59,13,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,4a7498e9-75fd-4dec-9d50-11bb4e3fa5d2,,4320,Neymar da Silva Santos Junior,21,Left Wing,98.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c62df7-4a40-4013-a2bd-8619706963da,2552,2,00:14:13.296,59,13,4,Duel,136,217,Barcelona,4,From Throw In,221,Levante UD,0.0,,40e976d4-9666-478e-8682-6e5a5b632214,,8801,Iván López Mendoza,7,Right Wing Back,21.6,59.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,
40e976d4-9666-478e-8682-6e5a5b632214,2553,2,00:14:13.296,59,13,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.2474,,108e0ae7-9e8c-49bd-a628-f83c3533332f,,4320,Neymar da Silva Santos Junior,21,Left Wing,98.5,20.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,15.021651,1.2595717,2.0,Low Pass,103.1,35.0,,,,62c62df7-4a40-4013-a2bd-8619706963da,b4c97ca8-f427-4edf-9bef-771deb98c64d,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
108e0ae7-9e8c-49bd-a628-f83c3533332f,2554,2,00:14:14.543,59,14,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,40e976d4-9666-478e-8682-6e5a5b632214,,3508,Sandro Ramírez Castillo,23,Center Forward,99.7,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4c97ca8-f427-4edf-9bef-771deb98c64d,2555,2,00:14:14.543,59,14,9,Clearance,136,217,Barcelona,4,From Throw In,221,Levante UD,0.0,,40e976d4-9666-478e-8682-6e5a5b632214,,6647,Zouhair Feddal,4,Center Back,17.0,45.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
81d27116-d0f7-42fc-a168-9f64ead44d02,2556,2,00:14:17.940,59,17,4,Duel,136,217,Barcelona,4,From Throw In,221,Levante UD,0.0,,8b055026-d70d-4c70-9d34-ec46e161f55b,,27250,Nabil Ghilas,22,Right Center Forward,49.4,54.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,
8b055026-d70d-4c70-9d34-ec46e161f55b,2557,2,00:14:17.940,59,17,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.590606,,81d27116-d0f7-42fc-a168-9f64ead44d02,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,70.7,26.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.675489,0.8577355,3.0,High Pass,80.3,37.1,,,,aff4c30d-6640-4bef-a870-3b19027061dc,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,True,,,,,,,,,,,,,,,
aff4c30d-6640-4bef-a870-3b19027061dc,2558,2,00:14:19.531,59,19,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,8b055026-d70d-4c70-9d34-ec46e161f55b,,5470,Ivan Rakitić,9,Right Defensive Midfield,80.3,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04df6ff6-1464-4bbc-9319-3c2965fa2225,2559,2,00:14:19.865,59,19,4,Duel,136,217,Barcelona,4,From Throw In,221,Levante UD,0.0,,f201dd1e-885a-4af4-981b-85f548eb948c,,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,39.7,44.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,
f201dd1e-885a-4af4-981b-85f548eb948c,2560,2,00:14:19.865,59,19,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.47289,,04df6ff6-1464-4bbc-9319-3c2965fa2225,,5470,Ivan Rakitić,9,Right Defensive Midfield,80.4,35.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.855302,-0.7568345,3.0,High Pass,91.2,25.1,,,,c8255d80-5e99-4943-9dca-b54f21eec284,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
34770ffc-cf42-4abb-a9d4-a5b9604063ad,2561,2,00:14:20.802,59,20,17,Pressure,136,217,Barcelona,4,From Throw In,221,Levante UD,0.87727,,5d658429-3ea8-442a-a33c-d86ee41f346f,,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,31.3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8255d80-5e99-4943-9dca-b54f21eec284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8255d80-5e99-4943-9dca-b54f21eec284,2562,2,00:14:21.337,59,21,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,34770ffc-cf42-4abb-a9d4-a5b9604063ad,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,91.2,25.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f201dd1e-885a-4af4-981b-85f548eb948c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d658429-3ea8-442a-a33c-d86ee41f346f,2563,2,00:14:21.337,59,21,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.40741,,34770ffc-cf42-4abb-a9d4-a5b9604063ad,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,91.2,25.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9986d55c-9c50-4dab-9376-9f4ad162f184,c8255d80-5e99-4943-9dca-b54f21eec284,91.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9986d55c-9c50-4dab-9376-9f4ad162f184,2564,2,00:14:21.745,59,21,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.611456,,7a528166-05ac-4787-98b4-4e711d89f281,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,91.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,17.902514,0.016758207,2.0,Low Pass,109.8,23.7,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a528166-05ac-4787-98b4-4e711d89f281,2565,2,00:14:23.356,59,23,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,9986d55c-9c50-4dab-9376-9f4ad162f184,,4320,Neymar da Silva Santos Junior,21,Left Wing,109.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d7e2bb6-4860-44da-ba8f-fd9f7c5cc635,2566,2,00:14:23.356,59,23,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.602457,,3500471a-b079-4f21-81ca-2a28a31a6f4d,,4320,Neymar da Silva Santos Junior,21,Left Wing,109.8,23.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a528166-05ac-4787-98b4-4e711d89f281,daef1043-f383-4af5-9641-5785c5b3e1e5,112.4,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daef1043-f383-4af5-9641-5785c5b3e1e5,2567,2,00:14:23.959,59,23,22,Foul Committed,136,217,Barcelona,4,From Throw In,221,Levante UD,0.0,,2d7e2bb6-4860-44da-ba8f-fd9f7c5cc635,,25824,Ángel Trujillo Canorea,3,Right Center Back,7.7,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500471a-b079-4f21-81ca-2a28a31a6f4d,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
3500471a-b079-4f21-81ca-2a28a31a6f4d,2568,2,00:14:23.959,59,23,21,Foul Won,136,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,daef1043-f383-4af5-9641-5785c5b3e1e5,,4320,Neymar da Silva Santos Junior,21,Left Wing,112.4,23.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
8aef0d3b-1739-4035-83a1-dfa73570b967,2569,2,00:15:29.307,60,29,16,Shot,137,217,Barcelona,5,Other,217,Barcelona,0.3713,,50b05dbd-81f1-4ee1-95b9-3044331a3bc4,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,108.1,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835,120.0,41.9,2.0,93.0,Normal,38.0,Left Foot,88.0,Penalty,97.0,Goal
