id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events,location,pass_switch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_2,pass_cross,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_outcome_id,duel_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_outswinging,clearance_right_foot,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
dda000b0-ad33-4f70-82d2-2444716425b0,2294,2,00:19:48.084,64,48,23,Goal Keeper,149,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,5e32958e-5548-4829-a1bd-fe294521af14,10763,Asier Riesgo Unamuno,1,Goalkeeper,1.0,39.3,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,39.3,,,,,,,,,,,,,,,,,,
0834c894-3a77-4a7e-bd9c-d10ff6246966,2295,2,00:19:49.783,64,49,17,Pressure,149,217,Barcelona,3,From Free Kick,322,Eibar,0.730892,,,5687,Takashi Inui,21,Left Wing,27.6,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e2ca96d-4c5c-429f-9ff3-f3b4bd67c1dd,2296,2,00:19:50.529,64,50,30,Pass,149,217,Barcelona,3,From Free Kick,217,Barcelona,3.422804,,9a54d44e-5afd-4bf0-a9cb-4bfa5b70408e,5203,Sergio Busquets i Burgos,15,Left Center Midfield,88.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.739075,1.1505996,3.0,High Pass,98.5,71.9,40.0,Right Foot,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a54d44e-5afd-4bf0-a9cb-4bfa5b70408e,2297,2,00:19:53.952,64,53,42,Ball Receipt*,149,217,Barcelona,3,From Free Kick,217,Barcelona,,,7e2ca96d-4c5c-429f-9ff3-f3b4bd67c1dd,4324,Daniel Alves da Silva,2,Right Back,98.5,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc22d8da-9aea-4201-bd97-3918b8d2a9a4,2298,2,00:19:53.952,64,53,43,Carry,149,217,Barcelona,3,From Free Kick,217,Barcelona,4.376924,,9a54d44e-5afd-4bf0-a9cb-4bfa5b70408e,4324,Daniel Alves da Silva,2,Right Back,98.5,71.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baad3a37-d05b-4ca8-ae31-9f46368efb8f,90.4,72.9,,,,,,,,,,,,,,,,,,,,e4a1da7e-7d3d-4646-8cdb-10d345949e93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baad3a37-d05b-4ca8-ae31-9f46368efb8f,2299,2,00:19:55.831,64,55,17,Pressure,149,217,Barcelona,3,From Free Kick,322,Eibar,2.002778,,cc22d8da-9aea-4201-bd97-3918b8d2a9a4,6776,David Juncà Reñé,6,Left Back,23.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b47140a5-aaf7-4616-8978-20b9669a382f,2300,2,00:19:57.621,64,57,17,Pressure,149,217,Barcelona,3,From Free Kick,322,Eibar,0.667652,,,23799,Eddy Silvestre Pascual İsrafilov,11,Left Defensive Midfield,27.4,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4a1da7e-7d3d-4646-8cdb-10d345949e93,2301,2,00:19:58.329,64,58,14,Dribble,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,96a2d452-8636-4c26-b9fc-69debedf7d2d,4324,Daniel Alves da Silva,2,Right Back,90.4,72.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96a2d452-8636-4c26-b9fc-69debedf7d2d,2302,2,00:19:58.329,64,58,4,Duel,149,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,e4a1da7e-7d3d-4646-8cdb-10d345949e93,23799,Eddy Silvestre Pascual İsrafilov,11,Left Defensive Midfield,29.7,7.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,
d4333532-0b87-457e-b942-dd03428e3837,2303,2,00:19:59.401,64,59,17,Pressure,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.5921,,df624dc0-6fd3-4fe1-9a20-29fcd9f48287,4324,Daniel Alves da Silva,2,Right Back,84.4,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6f5a1e-8a47-4cc6-8c99-4d27d65dee92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6f5a1e-8a47-4cc6-8c99-4d27d65dee92,2304,2,00:19:59.890,64,59,2,Ball Recovery,149,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,d4333532-0b87-457e-b942-dd03428e3837,6742,Sergio Gontán Gallardo,17,Right Wing,39.4,13.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df624dc0-6fd3-4fe1-9a20-29fcd9f48287,2305,2,00:19:59.890,64,59,43,Carry,149,217,Barcelona,3,From Free Kick,322,Eibar,0.27469,,0940a93d-f291-485d-ba22-13780731a699,6742,Sergio Gontán Gallardo,17,Right Wing,39.4,13.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68271ad3-b1c4-4bd3-ae26-e197923af112,38.6,17.2,,,,,,,,,,,,,,,,,,,,d4333532-0b87-457e-b942-dd03428e3837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6f5a1e-8a47-4cc6-8c99-4d27d65dee92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0940a93d-f291-485d-ba22-13780731a699,2306,2,00:20:00.164,65,0,39,Dribbled Past,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,68271ad3-b1c4-4bd3-ae26-e197923af112,4324,Daniel Alves da Silva,2,Right Back,81.5,62.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df624dc0-6fd3-4fe1-9a20-29fcd9f48287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68271ad3-b1c4-4bd3-ae26-e197923af112,2307,2,00:20:00.164,65,0,14,Dribble,149,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,0940a93d-f291-485d-ba22-13780731a699,6742,Sergio Gontán Gallardo,17,Right Wing,38.6,17.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a009dd5d-8408-43f1-b5fa-43db3fcee017,2308,2,00:20:01.473,65,1,2,Ball Recovery,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,6616,Munir El Haddadi Mohamed,17,Right Wing,81.4,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ea55d6-0767-4216-aa53-7f1930f44e36,2309,2,00:20:01.473,65,1,43,Carry,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.464572,,55b98765-9469-40e5-bae1-9167f9772c24,6616,Munir El Haddadi Mohamed,17,Right Wing,81.4,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a009dd5d-8408-43f1-b5fa-43db3fcee017,81.4,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b98765-9469-40e5-bae1-9167f9772c24,2310,2,00:20:01.938,65,1,30,Pass,149,217,Barcelona,3,From Free Kick,217,Barcelona,1.232922,,d29d115c-a61d-4483-91df-c686b637399d,6616,Munir El Haddadi Mohamed,17,Right Wing,81.4,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.816654,-1.5152978,1.0,Ground Pass,82.0,49.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29d115c-a61d-4483-91df-c686b637399d,2311,2,00:20:03.171,65,3,42,Ball Receipt*,149,217,Barcelona,3,From Free Kick,217,Barcelona,,,55b98765-9469-40e5-bae1-9167f9772c24,5211,Jordi Alba Ramos,6,Left Back,82.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3da7679f-bd17-4fc6-9caa-3926f7d623b3,2312,2,00:20:03.171,65,3,43,Carry,149,217,Barcelona,3,From Free Kick,217,Barcelona,1.579492,,5ee49104-500f-4f4d-9101-5e8718fbf292,5211,Jordi Alba Ramos,6,Left Back,82.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d29d115c-a61d-4483-91df-c686b637399d,88.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ee49104-500f-4f4d-9101-5e8718fbf292,2313,2,00:20:04.750,65,4,30,Pass,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.870532,,dd24576a-0033-4b3d-bc34-07fbc9240f55,5211,Jordi Alba Ramos,6,Left Back,88.6,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.56154,-1.3224431,1.0,Ground Pass,93.9,16.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd24576a-0033-4b3d-bc34-07fbc9240f55,2314,2,00:20:05.621,65,5,42,Ball Receipt*,149,217,Barcelona,3,From Free Kick,217,Barcelona,,,5ee49104-500f-4f4d-9101-5e8718fbf292,4320,Neymar da Silva Santos Junior,21,Left Wing,93.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fc0e418-2a34-40c0-84a7-05ec9c3076a3,2315,2,00:20:05.621,65,5,43,Carry,149,217,Barcelona,3,From Free Kick,217,Barcelona,4.704422,,4fde95ff-f0ac-4747-8b37-5bab70129592,4320,Neymar da Silva Santos Junior,21,Left Wing,93.9,16.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa81dc27-ac65-44b3-8e21-5b3467f99413,97.8,13.9,,,,,,,,,,,,,,,,,,,,dd24576a-0033-4b3d-bc34-07fbc9240f55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fde95ff-f0ac-4747-8b37-5bab70129592,2316,2,00:20:08.417,65,8,17,Pressure,149,217,Barcelona,3,From Free Kick,322,Eibar,1.748547,,0fc0e418-2a34-40c0-84a7-05ec9c3076a3,6712,Gonzalo Escalante,9,Right Defensive Midfield,26.6,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa81dc27-ac65-44b3-8e21-5b3467f99413,2317,2,00:20:10.325,65,10,3,Dispossessed,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,249c0ceb-20e6-4c24-b3db-4859648b3d83,4320,Neymar da Silva Santos Junior,21,Left Wing,97.8,13.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249c0ceb-20e6-4c24-b3db-4859648b3d83,2318,2,00:20:10.325,65,10,4,Duel,149,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,aa81dc27-ac65-44b3-8e21-5b3467f99413,6712,Gonzalo Escalante,9,Right Defensive Midfield,22.3,66.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,
064766f9-2892-4935-b029-414f85cb9a2d,2319,2,00:20:12.022,65,12,30,Pass,149,217,Barcelona,3,From Free Kick,322,Eibar,0.079361,,4b2798df-4292-44b3-a535-940c3f7f089d,6699,Ander Capa Rodríguez,2,Right Back,15.0,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6742.0,Sergio Gontán Gallardo,3.0,0.0,2.0,Low Pass,18.0,76.1,40.0,Right Foot,eb64c272-fa1f-4293-98ce-019da7a5584b,,,,,,9.0,Incomplete,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb64c272-fa1f-4293-98ce-019da7a5584b,2320,2,00:20:12.101,65,12,42,Ball Receipt*,149,217,Barcelona,3,From Free Kick,322,Eibar,,,064766f9-2892-4935-b029-414f85cb9a2d,6742,Sergio Gontán Gallardo,17,Right Wing,29.0,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2798df-4292-44b3-a535-940c3f7f089d,2321,2,00:20:12.101,65,12,6,Block,149,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,064766f9-2892-4935-b029-414f85cb9a2d,5211,Jordi Alba Ramos,6,Left Back,102.1,4.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
