id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,dribble,duel,counterpress,clearance,out,foul_won,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,shot,substitution,block,ball_recovery,50_50,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_recovery_recovery_failure,pass_recipient_id,pass_recipient_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_deflected,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_4,foul_committed_advantage,foul_won_advantage,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,player,position
9e92e99b-c39b-4634-b6dd-de51b9a25840,2670,2,00:31:06.139,76,6,30,Pass,160,217,Barcelona,2,From Corner,217,Barcelona,1.5484,,d4be1aa8-7173-4fc7-b70b-8956215f8a83,,5211.0,Jordi Alba Ramos,6.0,Left Back,106.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.231468,0.6933513,2.0,Low Pass,113.9,29.6,,38.0,Left Foot,,,,,,5246.0,Luis Alberto Suárez Díaz,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4be1aa8-7173-4fc7-b70b-8956215f8a83,2671,2,00:31:06.256,76,6,42,Ball Receipt*,160,217,Barcelona,2,From Corner,217,Barcelona,,,9e92e99b-c39b-4634-b6dd-de51b9a25840,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,113.9,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b639981d-987d-4c4d-8d57-2f8f91f4980c,2672,2,00:31:06.256,76,6,6,Block,160,217,Barcelona,2,From Corner,223,Málaga,0.0,,,,6727.0,Raúl Albentosa Redal,3.0,Right Center Back,10.8,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ed157e-3276-41c7-9d46-768dad3c22cc,2673,2,00:31:07.094,76,7,17,Pressure,160,217,Barcelona,2,From Corner,223,Málaga,0.6106,,,,27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,8.2,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a0ec7aa-8d28-41d1-9173-1b6026c84d0e,2674,2,00:31:07.735,76,7,16,Shot,160,217,Barcelona,2,From Corner,217,Barcelona,0.0584,,ef040b82-1849-4d29-a8b9-a0176e0e9d90,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,115.1,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13889943,120.0,35.6,1.9,93.0,Normal,38.0,Left Foot,87.0,Open Play,98.0,Off T,True,114.6,33.0,27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,False,118.2,35.5,26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,False,108.9,28.0,6569.0,Roberto José Rosales Altuve,2.0,Right Back,False,103.2,25.5,6563.0,Juan Pablo Añor Acosta,17.0,Right Wing,False,97.7,34.5,19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,False,110.0,35.0,6727.0,Raúl Albentosa Redal,3.0,Right Center Back,False,101.0,58.8,6559.0,Juan Carlos Pérez López,21.0,Left Wing,False,96.3,42.4,6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,False,103.4,47.8,6878.0,Miguel Torres Gómez,6.0,Left Back,False,92.8,48.3,8419.0,Duje Čop,19.0,Center Attacking Midfield,False,89.0,38.2,6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,False,91.8,36.2,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,101.1,36.8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,110.3,27.0,5211.0,Jordi Alba Ramos,6.0,Left Back,True,101.2,43.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,,,,,,,,,,,,,,,,,,,
ef040b82-1849-4d29-a8b9-a0176e0e9d90,2675,2,00:31:07.793,76,7,23,Goal Keeper,160,217,Barcelona,2,From Corner,223,Málaga,0.0,,1a0ec7aa-8d28-41d1-9173-1b6026c84d0e,,26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,1.9,44.6,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,44.6,,,,,,,,,,,,,,,,,
3da28f76-7387-419e-af8f-42f5f35cb264,2690,2,00:31:44.274,76,44,2,Ball Recovery,162,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d6ae9dba-f948-4781-8f58-4aa57fb676ab,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,53.5,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88c6f7a6-95e1-4faf-bbde-085cf3ba84cd,2691,2,00:31:44.274,76,44,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.5692,,3da28f76-7387-419e-af8f-42f5f35cb264,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,53.5,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861071bd-625b-4c06-9ca4-6bb060294370,,57.2,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861071bd-625b-4c06-9ca4-6bb060294370,2692,2,00:31:44.843,76,44,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,2.5502,,04a50c89-8cdc-4913-b005-facf7aa7316d,,6379.0,Sergi Roberto Carnicer,2.0,Right Back,57.2,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.511898,0.9748783,1.0,Ground Pass,63.1,63.5,,40.0,Right Foot,,,,,,6998.0,Rafael Alcântara do Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a50c89-8cdc-4913-b005-facf7aa7316d,2693,2,00:31:47.394,76,47,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,861071bd-625b-4c06-9ca4-6bb060294370,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,63.1,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5539e89-9e7d-4d81-92aa-384dbedeea7d,2694,2,00:31:47.394,76,47,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,1.492,,04a50c89-8cdc-4913-b005-facf7aa7316d,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,63.1,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db54473d-3fae-40a5-a3f5-58757c792adf,,64.8,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db54473d-3fae-40a5-a3f5-58757c792adf,2695,2,00:31:48.886,76,48,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,0.9197,,6b685cc8-41d3-489a-8990-a39bd86b884c,,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,64.8,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.132035,-1.8575417,1.0,Ground Pass,62.5,52.1,,38.0,Left Foot,,,,,,5203.0,Sergio Busquets i Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b685cc8-41d3-489a-8990-a39bd86b884c,2696,2,00:31:49.805,76,49,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,db54473d-3fae-40a5-a3f5-58757c792adf,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e232634-e4b7-46e9-b5ae-b2572cba2512,2697,2,00:31:49.805,76,49,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.6157,,6b685cc8-41d3-489a-8990-a39bd86b884c,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f56cf8f-c1bc-4a66-8e03-5540e995cec8,,62.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f56cf8f-c1bc-4a66-8e03-5540e995cec8,2698,2,00:31:50.421,76,50,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.426,,a1c9f3c4-b727-49f2-9a02-05a33a9866a5,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.5,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.273452,-0.4636476,1.0,Ground Pass,69.9,48.4,,40.0,Right Foot,,,,,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c9f3c4-b727-49f2-9a02-05a33a9866a5,2699,2,00:31:51.847,76,51,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,6f56cf8f-c1bc-4a66-8e03-5540e995cec8,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,69.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd590d3-2c6d-4650-a3ad-9472ceadedb7,2700,2,00:31:51.847,76,51,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.5713,,a1c9f3c4-b727-49f2-9a02-05a33a9866a5,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,69.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab976c5f-3d8c-40d9-8849-1727e60ceef7,,67.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab976c5f-3d8c-40d9-8849-1727e60ceef7,2701,2,00:31:52.418,76,52,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.5045,,66bb3e16-1bbe-4dbe-a6ca-015eb9ef6ef1,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.928606,-1.8429422,1.0,Ground Pass,64.8,34.7,,40.0,Right Foot,,,,,,5216.0,Andrés Iniesta Luján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bb3e16-1bbe-4dbe-a6ca-015eb9ef6ef1,2702,2,00:31:53.923,76,53,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,ab976c5f-3d8c-40d9-8849-1727e60ceef7,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.8,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f879ac60-cda4-42f4-9e80-dc43b20af951,2703,2,00:31:53.923,76,53,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.3224,,66bb3e16-1bbe-4dbe-a6ca-015eb9ef6ef1,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.8,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e134a6-3b13-47b1-b50e-82ca1a362b7d,,66.0,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e134a6-3b13-47b1-b50e-82ca1a362b7d,2704,2,00:31:54.245,76,54,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.9188,,92155443-db55-4818-ba7d-443d492354fd,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.0,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.422974,-0.8422474,1.0,Ground Pass,77.6,16.8,,40.0,Right Foot,,,,,,5211.0,Jordi Alba Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92155443-db55-4818-ba7d-443d492354fd,2705,2,00:31:56.164,76,56,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,71e134a6-3b13-47b1-b50e-82ca1a362b7d,,5211.0,Jordi Alba Ramos,6.0,Left Back,77.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ba30c4e-5b59-454a-9487-b0e0c0a42c48,2706,2,00:31:56.164,76,56,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.499881,,6edf5bec-ee0f-4d79-a175-509942cce82e,,5211.0,Jordi Alba Ramos,6.0,Left Back,77.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92155443-db55-4818-ba7d-443d492354fd,,78.6,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6edf5bec-ee0f-4d79-a175-509942cce82e,2707,2,00:31:56.664,76,56,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.359619,,0353a20d-2474-4c3c-b67b-579113d34bcb,,5211.0,Jordi Alba Ramos,6.0,Left Back,78.6,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.859507,1.7326337,1.0,Ground Pass,75.4,37.4,,38.0,Left Foot,,,,,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0353a20d-2474-4c3c-b67b-579113d34bcb,2708,2,00:31:58.023,76,58,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,6edf5bec-ee0f-4d79-a175-509942cce82e,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,75.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65d5a581-6db6-4e6d-9767-7bed6283b556,2709,2,00:31:58.023,76,58,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.6702,,0353a20d-2474-4c3c-b67b-579113d34bcb,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,75.4,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c42694d-3c8c-4ab2-bf55-100ad357013f,,75.4,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c42694d-3c8c-4ab2-bf55-100ad357013f,2710,2,00:31:58.694,76,58,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.0948,,272cb9cc-0488-49ed-a2be-9c7e62b1803d,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,75.4,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.208692,-1.5273454,1.0,Ground Pass,75.8,32.3,,40.0,Right Foot,,,,,,5216.0,Andrés Iniesta Luján,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272cb9cc-0488-49ed-a2be-9c7e62b1803d,2711,2,00:31:59.788,76,59,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,6c42694d-3c8c-4ab2-bf55-100ad357013f,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,75.8,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa85992-4a5d-45b5-94bb-5bbf3c85f54d,2712,2,00:31:59.788,76,59,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,272cb9cc-0488-49ed-a2be-9c7e62b1803d,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,75.8,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b04455d-172a-40e0-8433-a1ae91b81322,,75.8,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
