id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,location,injury_stoppage_in_chain,player,position,pass_no_touch,pass_switch,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_first_time,pass_aerial_won,related_events_3,related_events_4,dribble_overrun,clearance_right_foot,foul_committed_advantage,foul_won_advantage,clearance_left_foot,foul_won_defensive,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
e28035ea-daa6-469d-a69f-641f4ff25d71,1325,1,00:32:26.870,32,26,43,Carry,83,217,Barcelona,4,From Throw In,217,Barcelona,0.95668,,7f186902-b166-468c-9882-5e5f8b43d953,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.0,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88fd8e6c-f2bd-406d-b0a0-b09f744e4499,56.3,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88fd8e6c-f2bd-406d-b0a0-b09f744e4499,1326,1,00:32:27.827,32,27,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,1.454296,,3286caa1-d574-4487-bf52-b674497a546f,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,56.3,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.92373,-0.4330449,1.0,Ground Pass,76.2,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3286caa1-d574-4487-bf52-b674497a546f,1327,1,00:32:29.281,32,29,42,Ball Receipt*,83,217,Barcelona,4,From Throw In,217,Barcelona,,,88fd8e6c-f2bd-406d-b0a0-b09f744e4499,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127b7b37-5a25-4206-8def-685fdce1a014,1328,1,00:32:29.281,32,29,43,Carry,83,217,Barcelona,4,From Throw In,217,Barcelona,5.233228,,3286caa1-d574-4487-bf52-b674497a546f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46e743cb-3ab0-4c17-8a96-af2742555977,71.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e743cb-3ab0-4c17-8a96-af2742555977,1329,1,00:32:34.514,32,34,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,1.596968,,a24deea3-b5b6-44c6-8042-f89700818861,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,13.662357,2.8059542,1.0,Ground Pass,58.2,22.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24deea3-b5b6-44c6-8042-f89700818861,1330,1,00:32:36.111,32,36,42,Ball Receipt*,83,217,Barcelona,4,From Throw In,217,Barcelona,,,46e743cb-3ab0-4c17-8a96-af2742555977,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,58.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f1ed2f1-6329-45a9-9f4c-da9ad9e920fb,1331,1,00:32:36.111,32,36,43,Carry,83,217,Barcelona,4,From Throw In,217,Barcelona,2.801238,,00b0016a-fd9e-43b4-b690-952e2b9927c0,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,58.2,22.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a24deea3-b5b6-44c6-8042-f89700818861,63.2,35.7,ee3b0566-6724-4405-878c-2ff4e321493d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b0016a-fd9e-43b4-b690-952e2b9927c0,1332,1,00:32:38.324,32,38,17,Pressure,83,217,Barcelona,4,From Throw In,322,Eibar,0.537136,,5f1ed2f1-6329-45a9-9f4c-da9ad9e920fb,6566.0,Borja González Tomás,23.0,Center Forward,54.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee3b0566-6724-4405-878c-2ff4e321493d,1333,1,00:32:38.913,32,38,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,2.539499,,c149a286-cfd1-4e0f-8dae-5844a1f334cc,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,63.2,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,47.60515,0.94200003,3.0,High Pass,91.2,74.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c149a286-cfd1-4e0f-8dae-5844a1f334cc,1334,1,00:32:41.452,32,41,42,Ball Receipt*,83,217,Barcelona,4,From Throw In,217,Barcelona,,,ee3b0566-6724-4405-878c-2ff4e321493d,4324.0,Daniel Alves da Silva,2.0,Right Back,91.2,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d581167-93d8-4f1c-887f-653bc5044711,1335,1,00:32:41.452,32,41,43,Carry,83,217,Barcelona,4,From Throw In,217,Barcelona,1.084338,,6d063c9d-8511-4b40-8070-21e81e7faaf9,4324.0,Daniel Alves da Silva,2.0,Right Back,91.2,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c149a286-cfd1-4e0f-8dae-5844a1f334cc,91.2,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d063c9d-8511-4b40-8070-21e81e7faaf9,1336,1,00:32:42.536,32,42,30,Pass,83,217,Barcelona,4,From Throw In,217,Barcelona,0.998631,,dac12647-050a-45a3-86f7-a7e80a2183e5,4324.0,Daniel Alves da Silva,2.0,Right Back,91.2,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,13.207574,-1.012197,1.0,Ground Pass,98.2,63.0,40.0,Right Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac12647-050a-45a3-86f7-a7e80a2183e5,1337,1,00:32:43.535,32,43,42,Ball Receipt*,83,217,Barcelona,4,From Throw In,217,Barcelona,,,6d063c9d-8511-4b40-8070-21e81e7faaf9,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,98.2,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90df4f0e-2dc9-4e6e-8461-5f7a32482269,1345,1,00:33:29.744,33,29,2,Ball Recovery,86,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,2.6,68.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9730df0-d645-4736-afb6-454776243d2f,1346,1,00:33:30.974,33,30,3,Dispossessed,86,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,adb5994b-59dc-4494-943c-76e09c7d6a9f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,2.4,68.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adb5994b-59dc-4494-943c-76e09c7d6a9f,1347,1,00:33:30.974,33,30,4,Duel,86,217,Barcelona,1,Regular Play,322,Eibar,0.0,,a9730df0-d645-4736-afb6-454776243d2f,6566.0,Borja González Tomás,23.0,Center Forward,117.7,11.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807db546-1db5-4042-a0b0-5b0bd7403c5f,1348,1,00:33:35.918,33,35,30,Pass,87,217,Barcelona,7,From Goal Kick,217,Barcelona,1.641497,,d2d85bdd-bf8e-4851-a7b4-73ed784ec465,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.0,44.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,26.201145,-0.7313967,1.0,Ground Pass,25.5,26.5,40.0,Right Foot,,,,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2d85bdd-bf8e-4851-a7b4-73ed784ec465,1349,1,00:33:37.560,33,37,42,Ball Receipt*,87,217,Barcelona,7,From Goal Kick,217,Barcelona,,,807db546-1db5-4042-a0b0-5b0bd7403c5f,5211.0,Jordi Alba Ramos,6.0,Left Back,25.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67eeb1ba-1ae5-4b31-83a7-3580bf2c9ea2,1350,1,00:33:41.082,33,41,30,Pass,87,217,Barcelona,7,From Goal Kick,217,Barcelona,1.196823,,8c9f15ba-47cc-4553-bbc0-8fe5682820ee,5211.0,Jordi Alba Ramos,6.0,Left Back,37.9,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.462124,-0.65866786,1.0,Ground Pass,52.5,3.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9f15ba-47cc-4553-bbc0-8fe5682820ee,1351,1,00:33:42.279,33,42,42,Ball Receipt*,87,217,Barcelona,7,From Goal Kick,217,Barcelona,,,67eeb1ba-1ae5-4b31-83a7-3580bf2c9ea2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,52.5,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c49223-4360-470f-9fa0-9d5680432171,1352,1,00:33:42.279,33,42,43,Carry,87,217,Barcelona,7,From Goal Kick,217,Barcelona,4.98253,,8c9f15ba-47cc-4553-bbc0-8fe5682820ee,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,52.5,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d2801a-02f2-4585-b589-f426f98330ec,42.0,9.8,d5100173-42c8-406f-a310-0ffd341cb434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90d2801a-02f2-4585-b589-f426f98330ec,1353,1,00:33:42.664,33,42,17,Pressure,87,217,Barcelona,7,From Goal Kick,322,Eibar,0.45777,,19c49223-4360-470f-9fa0-9d5680432171,6699.0,Ander Capa Rodríguez,2.0,Right Back,65.3,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5100173-42c8-406f-a310-0ffd341cb434,1354,1,00:33:47.262,33,47,30,Pass,87,217,Barcelona,7,From Goal Kick,217,Barcelona,2.608951,,8efc4195-3445-4a54-a447-86fc69112fcc,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,42.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,22.676199,1.9078873,1.0,Ground Pass,34.5,31.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8efc4195-3445-4a54-a447-86fc69112fcc,1355,1,00:33:49.870,33,49,42,Ball Receipt*,87,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d5100173-42c8-406f-a310-0ffd341cb434,7068.0,Marc Bartra Aregall,5.0,Left Center Back,34.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e64c5160-ddb6-4f26-b53f-6196bcaae7f1,1356,1,00:33:49.870,33,49,43,Carry,87,217,Barcelona,7,From Goal Kick,217,Barcelona,4.05033,,8efc4195-3445-4a54-a447-86fc69112fcc,7068.0,Marc Bartra Aregall,5.0,Left Center Back,34.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ddfab2-4a24-4410-a8a5-291ec1a4e4bb,47.3,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1ddfab2-4a24-4410-a8a5-291ec1a4e4bb,1357,1,00:33:53.921,33,53,30,Pass,87,217,Barcelona,7,From Goal Kick,217,Barcelona,1.207221,,63e5f420-5ee6-4c06-9382-374d71eb879e,7068.0,Marc Bartra Aregall,5.0,Left Center Back,47.3,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.955308,-1.4157996,1.0,Ground Pass,49.3,19.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
