id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,counterpress,duel,ball_receipt,out,ball_recovery,clearance,shot,goalkeeper,interception,block,foul_committed,foul_won,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
e9ccb24c-f27d-421c-80c0-4610a1f42b96,1865,2,00:08:18.807,53,18,42,Ball Receipt*,143,217,Barcelona,3,From Free Kick,217,Barcelona,,,3c73f72d-3df3-464a-8450-9f96f8c0bc45,,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.7,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8287bc3a-10e6-4345-b257-0080a47e3d39,1899,2,00:09:19.334,54,19,30,Pass,147,217,Barcelona,1,Regular Play,217,Barcelona,1.477102,,a0c08365-8293-498c-ae53-21a93f28a0de,,10609,Jérémy Mathieu,5,Left Center Back,20.8,21.0,5203.0,Sergio Busquets i Burgos,10.993179,-0.38219556,2.0,Low Pass,31.0,16.9,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,a4eb2e0d-ff04-4db8-8c27-25cbae4ac6b6,,,aa043696-a930-468f-9593-76f0052b54e2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02fb9a9-7243-4f6c-bb28-238cda86e4a4,1900,2,00:09:20.207,54,20,17,Pressure,147,217,Barcelona,1,Regular Play,213,Sevilla,0.672738,,912b91a9-6733-45b5-9b1c-d1d956607872,,6841,Víctor Machín Pérez,17,Right Wing,92.6,64.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,aa043696-a930-468f-9593-76f0052b54e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa043696-a930-468f-9593-76f0052b54e2,1901,2,00:09:20.811,54,20,42,Ball Receipt*,147,217,Barcelona,1,Regular Play,217,Barcelona,,,8287bc3a-10e6-4345-b257-0080a47e3d39,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,31.0,16.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,e02fb9a9-7243-4f6c-bb28-238cda86e4a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912b91a9-6733-45b5-9b1c-d1d956607872,1902,2,00:09:20.811,54,20,43,Carry,147,217,Barcelona,1,Regular Play,217,Barcelona,0.092122,,6895e22a-0b99-47fd-a314-0dbda35b2457,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,31.0,16.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,aa043696-a930-468f-9593-76f0052b54e2,29.1,17.1,e02fb9a9-7243-4f6c-bb28-238cda86e4a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6895e22a-0b99-47fd-a314-0dbda35b2457,1903,2,00:09:20.903,54,20,30,Pass,147,217,Barcelona,1,Regular Play,217,Barcelona,0.753994,,c32a66c0-f90a-46d5-b37d-ef24079296c9,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,29.1,17.1,5470.0,Ivan Rakitić,21.003809,1.3304366,2.0,Low Pass,34.1,37.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c32a66c0-f90a-46d5-b37d-ef24079296c9,1904,2,00:09:21.657,54,21,42,Ball Receipt*,147,217,Barcelona,1,Regular Play,217,Barcelona,,,6895e22a-0b99-47fd-a314-0dbda35b2457,,5470,Ivan Rakitić,13,Right Center Midfield,34.1,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ed15f6a-1371-47b1-9da1-6ef448c8e59a,1905,2,00:09:21.657,54,21,43,Carry,147,217,Barcelona,1,Regular Play,217,Barcelona,1.397104,,c32a66c0-f90a-46d5-b37d-ef24079296c9,,5470,Ivan Rakitić,13,Right Center Midfield,34.1,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e06ca185-3b62-463e-a029-b6c80154843b,36.8,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e06ca185-3b62-463e-a029-b6c80154843b,1906,2,00:09:23.054,54,23,30,Pass,147,217,Barcelona,1,Regular Play,217,Barcelona,1.6857,,9dddb885-d4b2-49e5-83ff-9153df84d020,,5470,Ivan Rakitić,13,Right Center Midfield,36.8,43.5,6616.0,Munir El Haddadi Mohamed,21.420084,0.6463022,1.0,Ground Pass,53.9,56.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dddb885-d4b2-49e5-83ff-9153df84d020,1907,2,00:09:24.740,54,24,42,Ball Receipt*,147,217,Barcelona,1,Regular Play,217,Barcelona,,,e06ca185-3b62-463e-a029-b6c80154843b,,6616,Munir El Haddadi Mohamed,17,Right Wing,53.9,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fec65ab-db0f-420b-a29b-9392ad9593c9,1908,2,00:09:24.740,54,24,43,Carry,147,217,Barcelona,1,Regular Play,217,Barcelona,7.976553,,16d45544-9a1d-4ff0-9066-03e706b9c641,,6616,Munir El Haddadi Mohamed,17,Right Wing,53.9,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dddb885-d4b2-49e5-83ff-9153df84d020,93.3,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d45544-9a1d-4ff0-9066-03e706b9c641,1909,2,00:09:32.717,54,32,30,Pass,147,217,Barcelona,1,Regular Play,217,Barcelona,1.022562,,516bb2de-7456-4f56-93da-0258733b5fe8,,6616,Munir El Haddadi Mohamed,17,Right Wing,93.3,52.3,4320.0,Neymar da Silva Santos Junior,11.964113,-1.7813059,1.0,Ground Pass,90.8,40.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfe6a02-18c4-49f7-9640-37a4b94956e8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516bb2de-7456-4f56-93da-0258733b5fe8,1910,2,00:09:33.739,54,33,42,Ball Receipt*,147,217,Barcelona,1,Regular Play,217,Barcelona,,,16d45544-9a1d-4ff0-9066-03e706b9c641,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669eb47-663b-4500-a8f3-144755688dba,1911,2,00:09:33.739,54,33,43,Carry,147,217,Barcelona,1,Regular Play,217,Barcelona,2.091788,,516bb2de-7456-4f56-93da-0258733b5fe8,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.8,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfe6a02-18c4-49f7-9640-37a4b94956e8,92.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dfe6a02-18c4-49f7-9640-37a4b94956e8,1912,2,00:09:35.831,54,35,16,Shot,147,217,Barcelona,1,Regular Play,217,Barcelona,2.096123,,d3288a7c-784f-4fb3-980b-bb8815e6f959,,4320,Neymar da Silva Santos Junior,21,Left Wing,92.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026259782,120.0,24.0,0.2,16d45544-9a1d-4ff0-9066-03e706b9c641,98.0,Off T,87.0,Open Play,93.0,Normal,40.0,Right Foot,85.4,53.3,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,94.5,20.7,5211.0,Jordi Alba Ramos,6.0,Left Back,True,97.8,42.2,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,True,102.9,45.3,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,97.8,28.8,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,True,97.9,73.6,6379.0,Sergi Roberto Carnicer,2.0,Right Back,True,90.0,46.0,6841.0,Víctor Machín Pérez,17.0,Right Wing,False,94.3,44.6,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,False,102.4,55.3,27483.0,Benoît Trémoulinas,6.0,Left Back,False,101.9,47.4,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,False,101.8,39.7,7948.0,Marco Andreolli,3.0,Right Center Back,False,102.5,32.2,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,115.6,40.3,6823.0,Sergio Rico González,1.0,Goalkeeper,False,97.4,46.4,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,False,95.5,54.5,6356.0,Michael Krohn-Dehli,21.0,Left Wing,False,,,,,,,,,,,,,,,,,,,,,
d3288a7c-784f-4fb3-980b-bb8815e6f959,1913,2,00:09:37.927,54,37,23,Goal Keeper,147,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,5dfe6a02-18c4-49f7-9640-37a4b94956e8,,6823,Sergio Rico González,1,Goalkeeper,4.5,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,39.8,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,
c55e5ad2-6940-470c-9ca7-22b0bfe9097e,1926,2,00:10:13.034,55,13,30,Pass,149,217,Barcelona,1,Regular Play,217,Barcelona,1.440558,,4f568f2c-3b06-41cc-a698-7a8fb0191c29,,5211,Jordi Alba Ramos,6,Left Back,15.2,23.5,4691.0,Claudio Andrés Bravo Muñoz,15.9906225,2.391578,1.0,Ground Pass,3.5,34.4,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,aadfbe5f-9286-47b7-a91b-32e7418667f1,,,f8d3f99a-5ef0-4c8a-a2de-de7c4eb24dbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99e602b8-e28a-4c4e-9bd5-f50f919af1c9,1927,2,00:10:14.000,55,14,17,Pressure,149,217,Barcelona,1,Regular Play,213,Sevilla,0.747367,,1b8213da-fdef-4f2d-b9f0-1fd01566d108,,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,108.5,47.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,4f568f2c-3b06-41cc-a698-7a8fb0191c29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f568f2c-3b06-41cc-a698-7a8fb0191c29,1928,2,00:10:14.474,55,14,42,Ball Receipt*,149,217,Barcelona,1,Regular Play,217,Barcelona,,,99e602b8-e28a-4c4e-9bd5-f50f919af1c9,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.5,34.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c55e5ad2-6940-470c-9ca7-22b0bfe9097e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b8213da-fdef-4f2d-b9f0-1fd01566d108,1929,2,00:10:14.474,55,14,43,Carry,149,217,Barcelona,1,Regular Play,217,Barcelona,0.288693,,4f568f2c-3b06-41cc-a698-7a8fb0191c29,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.5,34.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,99e602b8-e28a-4c4e-9bd5-f50f919af1c9,3.5,34.4,cf8059e3-5e6a-46b9-8fb0-fe596562b162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf8059e3-5e6a-46b9-8fb0-fe596562b162,1930,2,00:10:14.763,55,14,30,Pass,149,217,Barcelona,1,Regular Play,217,Barcelona,1.203852,,5e074ec5-a055-46c3-8ce9-ce45e19d9c7a,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.5,34.4,5203.0,Sergio Busquets i Burgos,31.311499,-0.2418803,3.0,High Pass,33.9,26.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e074ec5-a055-46c3-8ce9-ce45e19d9c7a,1931,2,00:10:15.967,55,15,42,Ball Receipt*,149,217,Barcelona,1,Regular Play,217,Barcelona,,,cf8059e3-5e6a-46b9-8fb0-fe596562b162,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,33.9,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3a561bf-58cc-48e4-9c4f-de84f6b4fcdf,1932,2,00:10:15.967,55,15,30,Pass,149,217,Barcelona,1,Regular Play,217,Barcelona,1.09141,,2518f7a3-17f0-4021-835a-30dfdedff6f6,,5203,Sergio Busquets i Burgos,15,Left Center Midfield,33.9,26.9,5506.0,Javier Alejandro Mascherano,9.013878,2.55359,2.0,Low Pass,26.4,31.9,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518f7a3-17f0-4021-835a-30dfdedff6f6,1933,2,00:10:17.058,55,17,42,Ball Receipt*,149,217,Barcelona,1,Regular Play,217,Barcelona,,,a3a561bf-58cc-48e4-9c4f-de84f6b4fcdf,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,26.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51572f3e-555d-4f78-984f-02206326eb3b,1934,2,00:10:17.058,55,17,43,Carry,149,217,Barcelona,1,Regular Play,217,Barcelona,1.122117,,2518f7a3-17f0-4021-835a-30dfdedff6f6,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,26.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72e982f2-bd0c-425e-8cf5-df26447ceb1b,26.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e982f2-bd0c-425e-8cf5-df26447ceb1b,1935,2,00:10:18.180,55,18,30,Pass,149,217,Barcelona,1,Regular Play,217,Barcelona,1.291788,,348f1083-b6a3-4a32-b701-c4e8e966304b,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,26.4,31.9,5211.0,Jordi Alba Ramos,21.944704,-1.6346364,1.0,Ground Pass,25.0,10.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348f1083-b6a3-4a32-b701-c4e8e966304b,1936,2,00:10:19.472,55,19,42,Ball Receipt*,149,217,Barcelona,1,Regular Play,217,Barcelona,,,72e982f2-bd0c-425e-8cf5-df26447ceb1b,,5211,Jordi Alba Ramos,6,Left Back,25.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3e18740-982e-42e9-b521-3f612eeee777,1937,2,00:10:19.472,55,19,43,Carry,149,217,Barcelona,1,Regular Play,217,Barcelona,1.797416,,348f1083-b6a3-4a32-b701-c4e8e966304b,,5211,Jordi Alba Ramos,6,Left Back,25.0,10.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,41c069fe-b645-45d8-989f-0b1df569793e,34.5,10.4,c6b8afa9-d9c2-44b9-bf4d-188ec7fec25c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41c069fe-b645-45d8-989f-0b1df569793e,1938,2,00:10:20.176,55,20,17,Pressure,149,217,Barcelona,1,Regular Play,213,Sevilla,1.237072,,c6b8afa9-d9c2-44b9-bf4d-188ec7fec25c,,6841,Víctor Machín Pérez,17,Right Wing,93.1,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e18740-982e-42e9-b521-3f612eeee777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b8afa9-d9c2-44b9-bf4d-188ec7fec25c,1939,2,00:10:21.269,55,21,30,Pass,149,217,Barcelona,1,Regular Play,217,Barcelona,1.130761,,41c069fe-b645-45d8-989f-0b1df569793e,,5211,Jordi Alba Ramos,6,Left Back,34.5,10.4,5203.0,Sergio Busquets i Burgos,17.22353,1.133117,1.0,Ground Pass,41.8,26.0,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,8b352354-ad8e-4051-b415-93c1edb4831e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
