id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events_3,pass_switch,pass_deflected,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name
7cfd177b-589f-4941-bea6-89d2387d5c98,38,1,00:00:29.642,0,29,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.057346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45dbe456-953d-4e19-9747-44016dba10bb,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,8.4,9.8,5211.0,Jordi Alba Ramos,15.5348,-0.41757074,1.0,Ground Pass,22.6,3.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
45dbe456-953d-4e19-9747-44016dba10bb,39,1,00:00:30.699,0,30,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cfd177b-589f-4941-bea6-89d2387d5c98,5211.0,Jordi Alba Ramos,6.0,Left Back,22.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abcaddd0-8818-4a31-8175-19b4d7475bdc,40,1,00:00:30.699,0,30,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,45dbe456-953d-4e19-9747-44016dba10bb,5211.0,Jordi Alba Ramos,6.0,Left Back,22.6,3.5,,,,,,,,,,,,,b3800b93-a023-44de-9acf-42c44617f34a,21.6,2.5,b87153e5-b684-48be-8e7a-910a5e6aaf35,,,,,,,,,,,,,,,,,,,
b3800b93-a023-44de-9acf-42c44617f34a,41,1,00:00:30.839,0,30,17,Pressure,2,217,Barcelona,9,From Kick Off,212,Atlético Madrid,0.6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcaddd0-8818-4a31-8175-19b4d7475bdc,6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,87.1,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b87153e5-b684-48be-8e7a-910a5e6aaf35,42,1,00:00:31.513,0,31,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3cb6d1-edf9-4e22-8da6-53662fdba78b,5211.0,Jordi Alba Ramos,6.0,Left Back,21.6,2.5,5216.0,Andrés Iniesta Luján,21.900913,0.009132166,3.0,High Pass,43.5,2.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
3e3cb6d1-edf9-4e22-8da6-53662fdba78b,43,1,00:00:32.661,0,32,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87153e5-b684-48be-8e7a-910a5e6aaf35,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,43.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384088c-f49f-433e-91d9-b24db42483f5,44,1,00:00:32.661,0,32,43,Carry,2,217,Barcelona,9,From Kick Off,217,Barcelona,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3cb6d1-edf9-4e22-8da6-53662fdba78b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,43.5,2.7,,,,,,,,,,,,,7b906718-6250-46a4-878b-c30140f1c39a,42.5,2.3,,,,,,,,,,,,,,,,,,,,
7b906718-6250-46a4-878b-c30140f1c39a,45,1,00:00:32.781,0,32,30,Pass,2,217,Barcelona,9,From Kick Off,217,Barcelona,1.674778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c86ba79a-30a5-492f-8ddc-4588be8b700c,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,42.5,2.3,5203.0,Sergio Busquets i Burgos,11.406138,2.0148387,1.0,Ground Pass,37.6,12.6,,,40.0,Right Foot,d35df4e0-e42b-48a7-8c48-a5bdbfad461b,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
d35df4e0-e42b-48a7-8c48-a5bdbfad461b,46,1,00:00:34.456,0,34,42,Ball Receipt*,2,217,Barcelona,9,From Kick Off,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b906718-6250-46a4-878b-c30140f1c39a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,36.1,14.5,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e,140,1,00:03:09.386,3,9,2,Ball Recovery,8,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076045b-607d-46f1-8fc4-68bf11c2d98d,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,24.7,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6835b208-6e88-41d6-8f3a-e2c4cb2726c8,141,1,00:03:09.386,3,9,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.0604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eea3ba4-63b1-4c1d-8cd7-c2e7c85a1c2e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,24.7,25.9,,,,,,,,,,,,,ab92ce06-0af5-44e4-b015-29d6d27e773d,18.3,29.9,,,,,,,,,,,,,,,,,,,,
ab92ce06-0af5-44e4-b015-29d6d27e773d,142,1,00:03:10.446,3,10,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.9058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d65882d-bbb5-43c0-a297-629486adc046,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,18.3,29.9,4691.0,Claudio Andrés Bravo Muñoz,19.791412,2.118148,1.0,Ground Pass,8.0,46.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
9d65882d-bbb5-43c0-a297-629486adc046,143,1,00:03:12.352,3,12,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab92ce06-0af5-44e4-b015-29d6d27e773d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.0,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d533896b-be39-4109-a9c9-7e37d906ed25,144,1,00:03:12.352,3,12,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.6813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,02edd59e-6749-4be5-986c-505ee25488b2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.0,46.8,,,,,,,,,,,,,3102727d-3d68-46aa-9643-76c7ae5c4bea,9.1,46.3,9d65882d-bbb5-43c0-a297-629486adc046,,,,,,,,,,,,,,,,,,,
3102727d-3d68-46aa-9643-76c7ae5c4bea,145,1,00:03:12.816,3,12,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.123714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,d533896b-be39-4109-a9c9-7e37d906ed25,5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,109.2,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02edd59e-6749-4be5-986c-505ee25488b2,146,1,00:03:14.033,3,14,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,3.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9406b62c-f0e7-4819-989b-68f1b4496dd8,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.1,46.3,5211.0,Jordi Alba Ramos,51.209568,-0.89331067,3.0,High Pass,41.2,6.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
9406b62c-f0e7-4819-989b-68f1b4496dd8,147,1,00:03:17.364,3,17,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02edd59e-6749-4be5-986c-505ee25488b2,5211.0,Jordi Alba Ramos,6.0,Left Back,41.2,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc139f6-cebe-40c6-a7f6-31ebe590dba0,148,1,00:03:17.444,3,17,4,Duel,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e55744b2-9ee2-4c39-88b9-949c2863627c,6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,78.9,73.7,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,
e55744b2-9ee2-4c39-88b9-949c2863627c,149,1,00:03:17.444,3,17,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,3.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9dc139f6-cebe-40c6-a7f6-31ebe590dba0,5211.0,Jordi Alba Ramos,6.0,Left Back,41.2,6.4,4320.0,Neymar da Silva Santos Junior,28.208155,0.3284769,3.0,High Pass,67.9,15.5,,,,,cbfe3f21-92cf-42c0-961a-4b3a1affac19,,,ececc593-ee1e-4403-a386-9e41667cc3a2,9.0,Incomplete,,,,,True,,,,,,,,,,,,
cbfe3f21-92cf-42c0-961a-4b3a1affac19,150,1,00:03:21.380,3,21,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55744b2-9ee2-4c39-88b9-949c2863627c,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,61.1,8.7,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
ececc593-ee1e-4403-a386-9e41667cc3a2,151,1,00:03:21.380,3,21,2,Ball Recovery,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55744b2-9ee2-4c39-88b9-949c2863627c,5259.0,José María Giménez de Vargas,3.0,Right Center Back,52.2,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90349965-588d-42e7-8ca0-b0e3274d7785,152,1,00:03:21.380,3,21,43,Carry,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1b10c621-1fcd-4280-b626-2113580fd59e,5259.0,José María Giménez de Vargas,3.0,Right Center Back,52.2,64.6,,,,,,,,,,,,,69524b3d-9c42-4114-8c2a-a86d657994a1,48.7,62.4,ececc593-ee1e-4403-a386-9e41667cc3a2,,,,,,,,,,,,,,,,,,,
69524b3d-9c42-4114-8c2a-a86d657994a1,153,1,00:03:21.562,3,21,17,Pressure,8,217,Barcelona,1,Regular Play,217,Barcelona,0.597365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1b10c621-1fcd-4280-b626-2113580fd59e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,62.6,13.2,,,,,,,,,,,,,90349965-588d-42e7-8ca0-b0e3274d7785,,,,,,,,,,,,,,,,,,,,,,
1b10c621-1fcd-4280-b626-2113580fd59e,154,1,00:03:21.926,3,21,30,Pass,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,69524b3d-9c42-4114-8c2a-a86d657994a1,5259.0,José María Giménez de Vargas,3.0,Right Center Back,48.7,62.4,6378.0,Jan Oblak,38.745968,-2.5156426,1.0,Ground Pass,17.3,39.7,,,40.0,Right Foot,b73f5de9-27ed-4bfb-816e-936c62cfcee6,,,,,,,,,,,,,,,,,,,,,,
b73f5de9-27ed-4bfb-816e-936c62cfcee6,155,1,00:03:25.576,3,25,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b10c621-1fcd-4280-b626-2113580fd59e,6378.0,Jan Oblak,1.0,Goalkeeper,17.3,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7128d3b-4c58-40d2-90bf-e66aaee52fcf,156,1,00:03:25.576,3,25,30,Pass,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,5.1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79ca41d-13fb-4d22-83f2-9142de484abf,6378.0,Jan Oblak,1.0,Goalkeeper,17.6,39.9,,,73.51333,0.24035975,3.0,High Pass,89.0,57.4,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
f79ca41d-13fb-4d22-83f2-9142de484abf,157,1,00:03:30.768,3,30,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799579c-dd5b-40b3-a264-fe6350198fcf,5211.0,Jordi Alba Ramos,6.0,Left Back,31.1,22.7,4691.0,Claudio Andrés Bravo Muñoz,16.058954,2.6556647,2.0,Low Pass,16.9,30.2,66.0,Recovery,37.0,Head,d7128d3b-4c58-40d2-90bf-e66aaee52fcf,,,,,,,,,,,,,,,,,,,,,,
1799579c-dd5b-40b3-a264-fe6350198fcf,158,1,00:03:32.705,3,32,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79ca41d-13fb-4d22-83f2-9142de484abf,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,16.9,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f52c021-c1ce-443d-80f2-0286fe8993e9,159,1,00:03:32.705,3,32,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799579c-dd5b-40b3-a264-fe6350198fcf,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,16.9,30.2,,,,,,,,,,,,,6ebcd229-a57a-41fd-ba59-a1544594a8a4,16.5,29.9,,,,,,,,,,,,,,,,,,,,
6ebcd229-a57a-41fd-ba59-a1544594a8a4,160,1,00:03:32.745,3,32,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.965944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efaba8e-ce94-49b8-bb78-446fae3b61df,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,16.5,29.9,5211.0,Jordi Alba Ramos,9.1525955,-0.5910329,1.0,Ground Pass,24.1,24.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
8efaba8e-ce94-49b8-bb78-446fae3b61df,161,1,00:03:33.711,3,33,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ebcd229-a57a-41fd-ba59-a1544594a8a4,5211.0,Jordi Alba Ramos,6.0,Left Back,24.1,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954d0bd-28cd-499f-87ab-9b2c49d34c9a,162,1,00:03:33.711,3,33,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.079956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efaba8e-ce94-49b8-bb78-446fae3b61df,5211.0,Jordi Alba Ramos,6.0,Left Back,24.1,24.8,,,,,,,,,,,,,bda49e20-5bd1-44ca-aeda-336bc623b993,23.9,24.8,,,,,,,,,,,,,,,,,,,,
bda49e20-5bd1-44ca-aeda-336bc623b993,163,1,00:03:33.791,3,33,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.268076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e29b0e5-7813-4bff-b278-794d7ac2f7f6,5211.0,Jordi Alba Ramos,6.0,Left Back,23.9,24.8,5213.0,Gerard Piqué Bernabéu,25.700779,1.5630144,1.0,Ground Pass,24.1,50.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
1e29b0e5-7813-4bff-b278-794d7ac2f7f6,164,1,00:03:35.059,3,35,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda49e20-5bd1-44ca-aeda-336bc623b993,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,24.1,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07234035-cf0d-4680-be30-38278c505eb2,165,1,00:03:35.059,3,35,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.369824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e29b0e5-7813-4bff-b278-794d7ac2f7f6,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,24.1,50.5,,,,,,,,,,,,,3d310ee3-3823-4332-83ef-098e1863eacb,24.7,51.1,,,,,,,,,,,,,,,,,,,,
3d310ee3-3823-4332-83ef-098e1863eacb,166,1,00:03:36.429,3,36,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.767548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88d2e3d3-99dd-4a50-bf93-3ac66c099d01,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,24.7,51.1,4324.0,Daniel Alves da Silva,21.526031,1.1445533,1.0,Ground Pass,33.6,70.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
88d2e3d3-99dd-4a50-bf93-3ac66c099d01,167,1,00:03:38.197,3,38,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d310ee3-3823-4332-83ef-098e1863eacb,4324.0,Daniel Alves da Silva,2.0,Right Back,33.6,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b78c1c1-bae5-4de0-87bf-14b25cf5d7d4,168,1,00:03:38.197,3,38,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.895256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88651031-683e-4103-8a76-623a2126a342,4324.0,Daniel Alves da Silva,2.0,Right Back,33.6,70.7,,,,,,,,,,,,,88d2e3d3-99dd-4a50-bf93-3ac66c099d01,33.6,70.7,,,,,,,,,,,,,,,,,,,,
88651031-683e-4103-8a76-623a2126a342,169,1,00:03:39.092,3,39,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.752796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb83bc3-1995-4d7c-99c5-9ea58dbe668f,4324.0,Daniel Alves da Silva,2.0,Right Back,33.6,70.7,5213.0,Gerard Piqué Bernabéu,20.604126,-2.3046937,1.0,Ground Pass,19.8,55.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
cbb83bc3-1995-4d7c-99c5-9ea58dbe668f,170,1,00:03:40.845,3,40,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88651031-683e-4103-8a76-623a2126a342,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6ac8cfe-432d-41ad-9d18-e1cca5d70b8b,171,1,00:03:40.845,3,40,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.313669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d9ff262-459d-41c8-a951-4073f9353d2f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.8,55.4,,,,,,,,,,,,,cbb83bc3-1995-4d7c-99c5-9ea58dbe668f,19.8,55.4,,,,,,,,,,,,,,,,,,,,
9d9ff262-459d-41c8-a951-4073f9353d2f,172,1,00:03:41.158,3,41,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.689768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c628b82a-f228-4f78-8870-0e9addbc641c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.8,55.4,5506.0,Javier Alejandro Mascherano,29.954132,-1.5106683,1.0,Ground Pass,21.6,25.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
c628b82a-f228-4f78-8870-0e9addbc641c,173,1,00:03:43.848,3,43,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d9ff262-459d-41c8-a951-4073f9353d2f,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,21.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
