id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,block,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_body_part_id,pass_body_part_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
ee19eb34-c65d-4ed1-9306-f582122cb3fa,3318,2,00:32:01.404,77,1,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.1233,,7694c003-abfe-4c53-a0b6-cc34016b4690,7068.0,Marc Bartra Aregall,3.0,Right Center Back,37.4,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.424978,0.7853982,1.0,Ground Pass,47.6,72.7,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7694c003-abfe-4c53-a0b6-cc34016b4690,3319,2,00:32:02.527,77,2,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,ee19eb34-c65d-4ed1-9306-f582122cb3fa,4324.0,Daniel Alves da Silva,2.0,Right Back,47.6,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629d868a-520d-41f7-a382-e29059550e2d,3320,2,00:32:02.527,77,2,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.8597,,7694c003-abfe-4c53-a0b6-cc34016b4690,4324.0,Daniel Alves da Silva,2.0,Right Back,47.6,72.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b42d32-5e13-4e74-a3f2-58753fe821de,ba95f0ad-9dee-4968-97d4-91e162b7a349,47.8,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b42d32-5e13-4e74-a3f2-58753fe821de,3321,2,00:32:02.877,77,2,17,Pressure,139,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.867487,,629d868a-520d-41f7-a382-e29059550e2d,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,70.2,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba95f0ad-9dee-4968-97d4-91e162b7a349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba95f0ad-9dee-4968-97d4-91e162b7a349,3322,2,00:32:03.387,77,3,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,2.4222,,586ec370-203f-4051-b1a4-fb86fcefa75f,4324.0,Daniel Alves da Silva,2.0,Right Back,47.8,72.7,,,,True,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,19.437336,0.21253063,2.0,Low Pass,66.8,76.8,,,,85b42d32-5e13-4e74-a3f2-58753fe821de,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586ec370-203f-4051-b1a4-fb86fcefa75f,3323,2,00:32:05.809,77,5,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,ba95f0ad-9dee-4968-97d4-91e162b7a349,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d53106-cacd-40ed-855e-c6ff2eda9abd,3324,2,00:32:05.809,77,5,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.7851,,18793d2f-1416-4c8e-95b0-2b793c9ae820,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.8,76.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586ec370-203f-4051-b1a4-fb86fcefa75f,78bffc62-f92c-4f3f-b2ad-04014e9aa98f,66.2,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78bffc62-f92c-4f3f-b2ad-04014e9aa98f,3325,2,00:32:06.567,77,6,17,Pressure,139,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.510147,,18793d2f-1416-4c8e-95b0-2b793c9ae820,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,54.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d53106-cacd-40ed-855e-c6ff2eda9abd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18793d2f-1416-4c8e-95b0-2b793c9ae820,3326,2,00:32:06.594,77,6,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.3699,,14f58ccb-7dbc-4306-917f-4355c60444bf,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.2,76.8,,,,True,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.983624,-2.9584818,2.0,Low Pass,55.4,74.8,,,,78bffc62-f92c-4f3f-b2ad-04014e9aa98f,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f58ccb-7dbc-4306-917f-4355c60444bf,3327,2,00:32:07.964,77,7,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,18793d2f-1416-4c8e-95b0-2b793c9ae820,4324.0,Daniel Alves da Silva,2.0,Right Back,55.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e47cf60-a615-485f-8e26-b4cbba316b71,3328,2,00:32:07.964,77,7,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,2.1697,,14f58ccb-7dbc-4306-917f-4355c60444bf,4324.0,Daniel Alves da Silva,2.0,Right Back,55.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b1d847-53fc-4553-ab55-09629e9c04ff,,55.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b1d847-53fc-4553-ab55-09629e9c04ff,3329,2,00:32:10.134,77,10,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,3.0545,,46ff38e3-b3b3-4ec6-a57a-190d26863897,4324.0,Daniel Alves da Silva,2.0,Right Back,55.4,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,67.760826,-1.4420482,3.0,High Pass,64.1,7.6,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ff38e3-b3b3-4ec6-a57a-190d26863897,3330,2,00:32:13.188,77,13,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,f2b1d847-53fc-4553-ab55-09629e9c04ff,22102.0,Adriano Correia Claro,6.0,Left Back,64.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b524689-2238-4095-8186-6de578f3e2c7,3331,2,00:32:13.188,77,13,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.4411,,46ff38e3-b3b3-4ec6-a57a-190d26863897,22102.0,Adriano Correia Claro,6.0,Left Back,64.1,7.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fc5507-a9cb-404b-a75b-c8c7651b6711,f9be98b9-7c8d-4404-9269-bdeca68bacd9,54.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60fc5507-a9cb-404b-a75b-c8c7651b6711,3332,2,00:32:14.402,77,14,17,Pressure,139,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.553792,,3b524689-2238-4095-8186-6de578f3e2c7,6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,63.7,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9be98b9-7c8d-4404-9269-bdeca68bacd9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9be98b9-7c8d-4404-9269-bdeca68bacd9,3333,2,00:32:14.629,77,14,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,2.1848,,60fc5507-a9cb-404b-a75b-c8c7651b6711,22102.0,Adriano Correia Claro,6.0,Left Back,54.5,5.8,,,,True,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,33.360004,2.498691,1.0,Ground Pass,27.8,25.8,,,,8e534457-3b46-4b0d-be3c-02f355378ca1,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e534457-3b46-4b0d-be3c-02f355378ca1,3334,2,00:32:16.814,77,16,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,f9be98b9-7c8d-4404-9269-bdeca68bacd9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,27.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2de6efb6-503c-4395-a30a-24c1518dde10,3335,2,00:32:16.814,77,16,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,4.9381,,8e534457-3b46-4b0d-be3c-02f355378ca1,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,27.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9babdb-cefa-4092-abe2-07f8bc865909,,39.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9babdb-cefa-4092-abe2-07f8bc865909,3336,2,00:32:21.752,77,21,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,0.9607,,ebdc8205-5d03-4f7f-9ef0-587aec44fbd4,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,39.4,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,15.140013,-0.6448221,1.0,Ground Pass,51.5,20.7,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff08493a-f952-450c-bbd4-990dd710ce83,3337,2,00:32:22.593,77,22,17,Pressure,139,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.233962,,5c3d20ba-fd96-4aef-b912-2e9964f26781,6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,67.4,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebdc8205-5d03-4f7f-9ef0-587aec44fbd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebdc8205-5d03-4f7f-9ef0-587aec44fbd4,3338,2,00:32:22.713,77,22,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,9a9babdb-cefa-4092-abe2-07f8bc865909,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,51.5,20.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff08493a-f952-450c-bbd4-990dd710ce83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3d20ba-fd96-4aef-b912-2e9964f26781,3339,2,00:32:22.713,77,22,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.6057,,32462d24-f526-41d6-8a9b-b5e2b58ba0fd,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,49.0,19.4,,,,True,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.337992,2.3778362,1.0,Ground Pass,37.2,30.7,,,,ff08493a-f952-450c-bbd4-990dd710ce83,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32462d24-f526-41d6-8a9b-b5e2b58ba0fd,3340,2,00:32:24.319,77,24,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,5c3d20ba-fd96-4aef-b912-2e9964f26781,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.2,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91ff1bb0-0730-48e3-8584-446090896a92,3341,2,00:32:24.319,77,24,43,Carry,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.258,,32462d24-f526-41d6-8a9b-b5e2b58ba0fd,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.2,30.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48bf5e25-6d39-4c2e-ad0f-37695e947c82,ab63c9c3-137f-4a45-8706-08d0c02d93ec,37.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48bf5e25-6d39-4c2e-ad0f-37695e947c82,3342,2,00:32:24.630,77,24,17,Pressure,139,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.934647,,91ff1bb0-0730-48e3-8584-446090896a92,27243.0,Oriol Riera Magem,24.0,Left Center Forward,80.1,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab63c9c3-137f-4a45-8706-08d0c02d93ec,3343,2,00:32:25.577,77,25,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,2.3368,,d119fbfb-80cb-43bc-aec1-26c88f31a586,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,44.993557,1.506298,3.0,High Pass,40.1,76.8,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d119fbfb-80cb-43bc-aec1-26c88f31a586,3344,2,00:32:27.914,77,27,42,Ball Receipt*,139,217,Barcelona,3,From Free Kick,217,Barcelona,,,ab63c9c3-137f-4a45-8706-08d0c02d93ec,4324.0,Daniel Alves da Silva,2.0,Right Back,40.1,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78632cb4-eeaa-4d06-9847-e2fd4b618864,3345,2,00:32:28.003,77,28,30,Pass,139,217,Barcelona,3,From Free Kick,217,Barcelona,1.4626,,9d08e461-dcd5-4021-a304-2088099c7656,4324.0,Daniel Alves da Silva,2.0,Right Back,40.1,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,19.54789,-1.4477104,2.0,Low Pass,42.5,57.4,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
