id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_advantage,foul_won_advantage,related_events_3,related_events,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_goal_assist,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_4
9bdd7dd1-35c8-453f-820e-71ab7a871d86,3331,2,00:31:31.293,76,31,17,Pressure,169,217,Barcelona,1,Regular Play,322,Eibar,1.274622,,1080ac9e-8d22-4cbe-a642-756f6b1ce8a4,6712,Gonzalo Escalante,19,Center Attacking Midfield,93.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448c0363-d324-418a-ae34-b6567e28546e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d574b0-f32b-4339-93c3-8dd5f0af3b35,3332,2,00:31:32.034,76,32,22,Foul Committed,169,217,Barcelona,1,Regular Play,322,Eibar,0.0,,1080ac9e-8d22-4cbe-a642-756f6b1ce8a4,6712,Gonzalo Escalante,19,Center Attacking Midfield,88.6,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448c0363-d324-418a-ae34-b6567e28546e,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448c0363-d324-418a-ae34-b6567e28546e,3333,2,00:31:32.034,76,32,21,Foul Won,169,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,12d574b0-f32b-4339-93c3-8dd5f0af3b35,4324,Daniel Alves da Silva,2,Right Back,31.5,55.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9bdd7dd1-35c8-453f-820e-71ab7a871d86,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080ac9e-8d22-4cbe-a642-756f6b1ce8a4,3334,2,00:31:32.034,76,32,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4562,,12d574b0-f32b-4339-93c3-8dd5f0af3b35,4324,Daniel Alves da Silva,2,Right Back,31.5,55.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,448c0363-d324-418a-ae34-b6567e28546e,36.8,53.7,,,,,,,,,,,9bdd7dd1-35c8-453f-820e-71ab7a871d86,,,b60119ce-34e0-4b17-869d-9413cee8bf28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b60119ce-34e0-4b17-869d-9413cee8bf28,3335,2,00:31:33.490,76,33,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4221,,b0bcf7a3-3a01-40d8-a875-2fb0847c564d,4324,Daniel Alves da Silva,2,Right Back,36.8,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,31.73547,-1.1932156,1.0,Ground Pass,48.5,24.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0bcf7a3-3a01-40d8-a875-2fb0847c564d,3336,2,00:31:34.912,76,34,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,b60119ce-34e0-4b17-869d-9413cee8bf28,11094,Arda Turan,15,Left Center Midfield,48.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1ea3777-79b6-4390-b635-ae24c7df12bd,3337,2,00:31:34.912,76,34,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4831,,70a162ab-df60-45d2-9e6a-41b3cd066776,11094,Arda Turan,15,Left Center Midfield,48.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0bcf7a3-3a01-40d8-a875-2fb0847c564d,54.0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a162ab-df60-45d2-9e6a-41b3cd066776,3338,2,00:31:36.395,76,36,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4463,,9b13f3b8-79f6-4142-af74-fc64e57dc65f,11094,Arda Turan,15,Left Center Midfield,54.0,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,23.084194,-0.6625629,1.0,Ground Pass,72.2,7.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b13f3b8-79f6-4142-af74-fc64e57dc65f,3339,2,00:31:37.842,76,37,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,70a162ab-df60-45d2-9e6a-41b3cd066776,6616,Munir El Haddadi Mohamed,21,Left Wing,72.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fdba429-f5f4-419b-a850-c0a4fa350f5e,3340,2,00:31:37.842,76,37,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.609,,9eed645d-543d-4b96-80ec-8360a1a284b3,6616,Munir El Haddadi Mohamed,21,Left Wing,72.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,18.895767,2.727667,1.0,Ground Pass,54.9,14.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eed645d-543d-4b96-80ec-8360a1a284b3,3341,2,00:31:39.451,76,39,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,1fdba429-f5f4-419b-a850-c0a4fa350f5e,5211,Jordi Alba Ramos,6,Left Back,54.9,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a253e12-a3ed-4a78-80e0-5cca744188d5,3342,2,00:31:39.451,76,39,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,1.0104,,3c15c288-831c-4ccd-be1a-8af28168c9aa,5211,Jordi Alba Ramos,6,Left Back,54.9,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eed645d-543d-4b96-80ec-8360a1a284b3,54.9,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c15c288-831c-4ccd-be1a-8af28168c9aa,3343,2,00:31:40.461,76,40,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.7913,,1101fa28-853d-4e8c-92f8-727e5f3816bc,5211,Jordi Alba Ramos,6,Left Back,54.9,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.847408,1.497892,1.0,Ground Pass,56.2,32.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101fa28-853d-4e8c-92f8-727e5f3816bc,3344,2,00:31:42.252,76,42,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,3c15c288-831c-4ccd-be1a-8af28168c9aa,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.2,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02c50dd5-e666-4dda-aec2-68e0c6288a19,3345,2,00:31:42.252,76,42,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,0.978,,1101fa28-853d-4e8c-92f8-727e5f3816bc,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.2,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c8a6812-9b91-40cc-82b5-e0acbb86e92c,56.2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
