id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_3,pass_switch,pass_type_id,pass_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
b83b8337-f0ec-4cb8-a536-f068c6e94b26,1469,1,00:35:00.189,35,0,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,eeb9eb02-8024-4875-a652-f24d47bafcbf,4324,Daniel Alves da Silva,2,Right Back,71.4,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d81c368-15c7-4de7-8d78-14c601ff3d9e,1470,1,00:35:00.189,35,0,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.100999,,4a62c8e4-3184-4d63-8d29-82e98e8a8429,4324,Daniel Alves da Silva,2,Right Back,71.4,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83b8337-f0ec-4cb8-a536-f068c6e94b26,,71.4,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a62c8e4-3184-4d63-8d29-82e98e8a8429,1471,1,00:35:00.289,35,0,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.588201,,1e7fe85e-02e6-4406-b5f5-5229327838bb,4324,Daniel Alves da Silva,2,Right Back,71.4,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.62168,-0.33419806,2.0,Low Pass,78.6,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7fe85e-02e6-4406-b5f5-5229327838bb,1472,1,00:35:00.878,35,0,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,4a62c8e4-3184-4d63-8d29-82e98e8a8429,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0bcd41b-be9c-49b0-b39f-0e4432faf122,1473,1,00:35:00.878,35,0,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.159999,,1e7fe85e-02e6-4406-b5f5-5229327838bb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b1dd65-9c5f-4f15-b42c-fe779fe6a5e8,,78.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3b1dd65-9c5f-4f15-b42c-fe779fe6a5e8,1474,1,00:35:01.038,35,1,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.85503,,5af336ed-a0dc-44db-8758-7f89da94b310,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bff8564-d638-47a1-a888-58201ce8cf2f,,,,4324.0,Daniel Alves da Silva,11.44028,-2.5050845,3.0,High Pass,69.4,68.7,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bff8564-d638-47a1-a888-58201ce8cf2f,1475,1,00:35:02.893,35,2,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,c3b1dd65-9c5f-4f15-b42c-fe779fe6a5e8,4324,Daniel Alves da Silva,2,Right Back,71.7,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5af336ed-a0dc-44db-8758-7f89da94b310,1476,1,00:35:02.893,35,2,2,Ball Recovery,60,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,c3b1dd65-9c5f-4f15-b42c-fe779fe6a5e8,5633,Yannick Ferreira Carrasco,24,Left Center Forward,50.7,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cef4d5d-be2f-4ea2-abce-12526c0ec7e1,1477,1,00:35:02.893,35,2,43,Carry,60,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.97944,,08a186d2-897a-4066-912a-7c3742055d7f,5633,Yannick Ferreira Carrasco,24,Left Center Forward,50.7,11.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5af336ed-a0dc-44db-8758-7f89da94b310,7a727aef-3b09-4122-a1ec-47c3d3a6d5a2,58.3,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a186d2-897a-4066-912a-7c3742055d7f,1478,1,00:35:03.282,35,3,17,Pressure,60,217,Barcelona,4,From Throw In,217,Barcelona,0.591778,,0cef4d5d-be2f-4ea2-abce-12526c0ec7e1,4324,Daniel Alves da Silva,2,Right Back,60.6,70.8,,,,,,,,,,,,,,,,,True,,,,,,,,,,,7a727aef-3b09-4122-a1ec-47c3d3a6d5a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a727aef-3b09-4122-a1ec-47c3d3a6d5a2,1479,1,00:35:03.872,35,3,38,Miscontrol,60,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,08a186d2-897a-4066-912a-7c3742055d7f,5633,Yannick Ferreira Carrasco,24,Left Center Forward,58.3,6.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351dc90-5604-4de5-83b1-c8077ba736be,1480,1,00:35:05.688,35,5,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.661808,,296862cb-0b74-4106-ba2c-fdc23c86f7f5,4324,Daniel Alves da Silva,2,Right Back,44.7,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,10.904128,-2.9477942,1.0,Ground Pass,34.0,69.8,40.0,Right Foot,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296862cb-0b74-4106-ba2c-fdc23c86f7f5,1481,1,00:35:06.350,35,6,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,3351dc90-5604-4de5-83b1-c8077ba736be,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a738ce5-b3e6-4af1-8562-333b5f7f0de8,1482,1,00:35:06.350,35,6,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.160384,,296862cb-0b74-4106-ba2c-fdc23c86f7f5,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,32d06922-03f8-492f-ad4d-7ba616c3bfc6,,34.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32d06922-03f8-492f-ad4d-7ba616c3bfc6,1483,1,00:35:07.510,35,7,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,2.318224,,44dcdf4e-6a00-4df9-ba47-ad037c626bd9,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.0,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,31.85781,-2.3073444,1.0,Ground Pass,12.6,46.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44dcdf4e-6a00-4df9-ba47-ad037c626bd9,1484,1,00:35:09.829,35,9,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,32d06922-03f8-492f-ad4d-7ba616c3bfc6,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4057f25-3f45-4b60-a6dd-d0a3bdca5c82,1485,1,00:35:09.829,35,9,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.159985,,23da5d6a-1b31-4b3f-9994-a179fde27d2f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,44dcdf4e-6a00-4df9-ba47-ad037c626bd9,,12.2,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23da5d6a-1b31-4b3f-9994-a179fde27d2f,1486,1,00:35:09.989,35,9,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.286979,,e1956603-197f-465c-825a-5b29f48da7c7,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.2,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.3055935,-0.8993305,1.0,Ground Pass,21.1,34.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1956603-197f-465c-825a-5b29f48da7c7,1487,1,00:35:11.275,35,11,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,23da5d6a-1b31-4b3f-9994-a179fde27d2f,5506,Javier Alejandro Mascherano,5,Left Center Back,21.1,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c06188e-36b8-4edc-bf77-8ab7f3fb6d39,1488,1,00:35:11.275,35,11,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,2.148343,,7b1c3c8e-7ee5-4472-b036-ffdca572f3aa,5506,Javier Alejandro Mascherano,5,Left Center Back,21.1,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1956603-197f-465c-825a-5b29f48da7c7,,25.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b1c3c8e-7ee5-4472-b036-ffdca572f3aa,1489,1,00:35:13.424,35,13,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.363598,,f422b9c7-b466-4e64-a5eb-cf53cab61512,5506,Javier Alejandro Mascherano,5,Left Center Back,25.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,25.716337,-1.0043653,1.0,Ground Pass,39.6,4.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f422b9c7-b466-4e64-a5eb-cf53cab61512,1490,1,00:35:14.787,35,14,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,7b1c3c8e-7ee5-4472-b036-ffdca572f3aa,5211,Jordi Alba Ramos,6,Left Back,39.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7d512d3-fdc1-430c-bf2e-be884eb8a098,1491,1,00:35:14.787,35,14,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,2.141958,,5cfdd5b9-59c9-4aef-ab76-a6f40977b513,5211,Jordi Alba Ramos,6,Left Back,39.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,f422b9c7-b466-4e64-a5eb-cf53cab61512,,41.8,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfdd5b9-59c9-4aef-ab76-a6f40977b513,1492,1,00:35:16.929,35,16,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.332921,,4e523c91-5598-45e7-b88a-f3e071ab280d,5211,Jordi Alba Ramos,6,Left Back,41.8,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,22.78618,0.15865526,1.0,Ground Pass,64.3,10.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e523c91-5598-45e7-b88a-f3e071ab280d,1493,1,00:35:18.262,35,18,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,5cfdd5b9-59c9-4aef-ab76-a6f40977b513,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52705ce2-7178-4831-bfc6-532ed8d50b63,1494,1,00:35:18.262,35,18,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.120001,,22f51f24-5589-4e81-90a3-a651286b1de6,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e523c91-5598-45e7-b88a-f3e071ab280d,,64.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22f51f24-5589-4e81-90a3-a651286b1de6,1495,1,00:35:18.382,35,18,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.1378,,4be4e49f-6ca0-4060-a163-c695730ca1ec,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.3,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f22eb1-76e1-4129-afd6-86353e4633f7,,,,4320.0,Neymar da Silva Santos Junior,7.05195,-1.25353,1.0,Ground Pass,66.5,3.5,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f22eb1-76e1-4129-afd6-86353e4633f7,1496,1,00:35:19.520,35,19,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,22f51f24-5589-4e81-90a3-a651286b1de6,4320,Neymar da Silva Santos Junior,21,Left Wing,66.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4be4e49f-6ca0-4060-a163-c695730ca1ec,1497,1,00:35:19.520,35,19,10,Interception,60,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,22f51f24-5589-4e81-90a3-a651286b1de6,6375,Juan Francisco Torres Belén,2,Right Back,53.6,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e80aabd-6242-444d-b193-163574bce268,1498,1,00:35:21.176,35,21,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.565744,,55786cde-70ac-44cc-9e2d-54273af48c07,5246,Luis Alberto Suárez Díaz,23,Center Forward,55.7,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.134249,2.9927027,1.0,Ground Pass,43.7,4.9,40.0,Right Foot,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55786cde-70ac-44cc-9e2d-54273af48c07,1499,1,00:35:22.742,35,22,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,3e80aabd-6242-444d-b193-163574bce268,5211,Jordi Alba Ramos,6,Left Back,43.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710a93d-872d-42d7-8f26-441c62c623d1,1500,1,00:35:22.742,35,22,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.495056,,4c9659e3-005b-46ad-929a-ed6aaee988d0,5211,Jordi Alba Ramos,6,Left Back,43.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,55786cde-70ac-44cc-9e2d-54273af48c07,,43.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c9659e3-005b-46ad-929a-ed6aaee988d0,1501,1,00:35:24.237,35,24,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.665359,,9a2346e9-eae8-40e1-954a-1baa78d48f97,5211,Jordi Alba Ramos,6,Left Back,43.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.4858,2.3516283,1.0,Ground Pass,32.8,16.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a2346e9-eae8-40e1-954a-1baa78d48f97,1502,1,00:35:25.902,35,25,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,4c9659e3-005b-46ad-929a-ed6aaee988d0,5506,Javier Alejandro Mascherano,5,Left Center Back,32.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb5febfd-f6d7-4480-a8ae-5d7e71b12aec,1503,1,00:35:25.902,35,25,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.658279,,9a2346e9-eae8-40e1-954a-1baa78d48f97,5506,Javier Alejandro Mascherano,5,Left Center Back,32.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,caa49d5c-15f0-42e9-9a24-08f966ee4ce7,,33.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa49d5c-15f0-42e9-9a24-08f966ee4ce7,1504,1,00:35:26.560,35,26,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,2.549026,,a3b40002-785a-4707-b973-756f24129b9d,5506,Javier Alejandro Mascherano,5,Left Center Back,33.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.917295,1.536208,1.0,Ground Pass,34.0,47.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3b40002-785a-4707-b973-756f24129b9d,1505,1,00:35:29.109,35,29,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,caa49d5c-15f0-42e9-9a24-08f966ee4ce7,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.0,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872630e9-27f4-4a16-bab5-9abbc52f3aa1,1506,1,00:35:29.109,35,29,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,2.81256,,a3b40002-785a-4707-b973-756f24129b9d,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.0,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc55017d-6b54-4629-bace-fe0a49f3916a,,48.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc55017d-6b54-4629-bace-fe0a49f3916a,1507,1,00:35:31.922,35,31,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.165239,,9139471c-e970-4543-a664-0b6f6c5f2183,5213,Gerard Piqué Bernabéu,3,Right Center Back,48.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.805405,0.90027475,1.0,Ground Pass,57.2,74.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139471c-e970-4543-a664-0b6f6c5f2183,1508,1,00:35:33.087,35,33,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,bc55017d-6b54-4629-bace-fe0a49f3916a,4324,Daniel Alves da Silva,2,Right Back,57.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20c98b87-057c-4613-be9d-d93f49554162,1509,1,00:35:33.087,35,33,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.911237,,42be01b1-fba6-479f-8da4-81e52884618e,4324,Daniel Alves da Silva,2,Right Back,57.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,9139471c-e970-4543-a664-0b6f6c5f2183,,57.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42be01b1-fba6-479f-8da4-81e52884618e,1510,1,00:35:33.999,35,33,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.895299,,cb998652-bab9-4e73-8faf-6d49ea6b749b,4324,Daniel Alves da Silva,2,Right Back,57.1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.6483083,0.27416745,1.0,Ground Pass,63.5,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
