id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,location,foul_won_advantage,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_outswinging,miscontrol_aerial_won,clearance_left_foot,pass_goal_assist,shot_first_time
c848c666-b794-409f-ae2a-96544ffae9c6,1913,2,00:02:28.917,47,28,30,Pass,75,217,Barcelona,1,Regular Play,217,Barcelona,1.473899,,138eea29-fae3-45cc-85c8-af22e6629219,5216,Andrés Iniesta Luján,15,Left Center Midfield,45.8,6.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5ae1d904-78b8-45a9-a633-2aa3dcdbcad5,4320.0,Neymar da Silva Santos Junior,7.1554174,-1.1071488,1.0,Ground Pass,49.0,0.1,38.0,Left Foot,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138eea29-fae3-45cc-85c8-af22e6629219,1914,2,00:02:29.913,47,29,42,Ball Receipt*,75,217,Barcelona,1,Regular Play,217,Barcelona,,,c848c666-b794-409f-ae2a-96544ffae9c6,4320,Neymar da Silva Santos Junior,21,Left Wing,47.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944d3457-479e-402b-8097-9f05a40e6574,1915,2,00:02:29.913,47,29,10,Interception,75,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,,6393,Iñaki Williams Arthuer,23,Center Forward,72.6,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee99fc1-deb8-477a-8b89-9144f5764f8a,1936,2,00:03:00.911,48,0,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.691033,,16023d5e-78e3-4166-9658-44ce1b0ef72a,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.2,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b6a4440-2f40-4abc-bac1-3b3e2f59c988,5203.0,Sergio Busquets i Burgos,8.127115,-0.60165364,2.0,Low Pass,43.9,12.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023d5e-78e3-4166-9658-44ce1b0ef72a,1937,2,00:03:01.602,48,1,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,6ee99fc1-deb8-477a-8b89-9144f5764f8a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0eeabd7-d3db-46fa-be6d-7ee5abaf865a,1938,2,00:03:01.602,48,1,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,0.660035,,16023d5e-78e3-4166-9658-44ce1b0ef72a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.9,12.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,dc71573d-eb21-4821-b2a3-0d0676a99a59,,,,,,,,,,,,,,ffaf848b-3613-42b9-bc9a-c63493b00d68,44.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc71573d-eb21-4821-b2a3-0d0676a99a59,1939,2,00:03:01.966,48,1,17,Pressure,77,217,Barcelona,1,Regular Play,215,Athletic Club,0.968365,,197e2ae4-c154-486f-8e4d-ed46b70c0803,6389,Mikel San José Domínguez,9,Right Defensive Midfield,72.2,67.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,e5b7d262-19dd-403d-8372-72213270e472,,,,,,,,,,,,,,f0eeabd7-d3db-46fa-be6d-7ee5abaf865a,,,,,,,,,,,,,,ffaf848b-3613-42b9-bc9a-c63493b00d68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffaf848b-3613-42b9-bc9a-c63493b00d68,1940,2,00:03:02.262,48,2,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.419945,,dc71573d-eb21-4821-b2a3-0d0676a99a59,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.2,11.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e5b7d262-19dd-403d-8372-72213270e472,5216.0,Andrés Iniesta Luján,6.926038,-1.2627436,1.0,Ground Pass,46.3,5.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5b7d262-19dd-403d-8372-72213270e472,1941,2,00:03:02.682,48,2,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,dc71573d-eb21-4821-b2a3-0d0676a99a59,5216,Andrés Iniesta Luján,15,Left Center Midfield,46.3,5.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ffaf848b-3613-42b9-bc9a-c63493b00d68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197e2ae4-c154-486f-8e4d-ed46b70c0803,1942,2,00:03:02.682,48,2,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,0.875487,,a7a47212-f2bb-4d54-b933-a0a8b18d3dc0,5216,Andrés Iniesta Luján,15,Left Center Midfield,46.3,5.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,dc71573d-eb21-4821-b2a3-0d0676a99a59,,,,,,,,,,,,,,e5b7d262-19dd-403d-8372-72213270e472,46.3,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7a47212-f2bb-4d54-b933-a0a8b18d3dc0,1943,2,00:03:03.558,48,3,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,0.5075,,818ef9d3-ddf2-43b6-b782-9da094451a78,5216,Andrés Iniesta Luján,15,Left Center Midfield,46.3,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,e711a353-d7c4-4567-9d3f-7940370d9baf,5246.0,Luis Alberto Suárez Díaz,10.269372,0.38954774,2.0,Low Pass,55.8,9.1,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818ef9d3-ddf2-43b6-b782-9da094451a78,1944,2,00:03:04.065,48,4,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,a7a47212-f2bb-4d54-b933-a0a8b18d3dc0,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.1,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e711a353-d7c4-4567-9d3f-7940370d9baf,1945,2,00:03:04.065,48,4,9,Clearance,77,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,a7a47212-f2bb-4d54-b933-a0a8b18d3dc0,6788,Xabier Etxeita Gorritxategi,3,Right Center Back,64.3,71.0,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
