id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,ball_recovery_recovery_failure,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_aerial_won,pass_body_part_id,pass_body_part_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate
5661c05e-ca3f-44a0-ac68-2829eba1d9be,67,1,00:01:10.512,1,10,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,1.945337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6cfe41fd-db03-4745-bef7-9c6cab698f6a,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.9,67.6,,,,,9601ef37-7d24-44e4-bad0-4eef85f0560d,ab0ab446-6519-49aa-bbd7-6ecb75f38d68,64.4,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cfe41fd-db03-4745-bef7-9c6cab698f6a,68,1,00:01:12.457,1,12,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.89072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ab0ab446-6519-49aa-bbd7-6ecb75f38d68,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.4,71.6,,,,,b01c7661-e67a-49de-b0b5-e30d972cf19a,,,,,5213.0,Gerard Piqué Bernabéu,23.400854,-2.819842,1.0,Ground Pass,42.2,64.2,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01c7661-e67a-49de-b0b5-e30d972cf19a,69,1,00:01:14.348,1,14,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cfe41fd-db03-4745-bef7-9c6cab698f6a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,42.2,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2cc1eb1-365f-48c2-9449-172666b5aa02,70,1,00:01:14.348,1,14,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,1.708221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01c7661-e67a-49de-b0b5-e30d972cf19a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,42.2,64.2,,,,,b3c3f129-3616-4bec-8262-f1d74ec734f9,,42.2,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c3f129-3616-4bec-8262-f1d74ec734f9,71,1,00:01:16.056,1,16,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.987733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7d6bba0-adbb-4046-9394-9b8c0ca69bc5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,42.2,64.2,,,,,,,,,,5506.0,Javier Alejandro Mascherano,20.834587,-1.6284248,1.0,Ground Pass,41.0,43.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7d6bba0-adbb-4046-9394-9b8c0ca69bc5,72,1,00:01:18.044,1,18,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c3f129-3616-4bec-8262-f1d74ec734f9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,41.0,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c94c847-de3a-420d-944c-f07e9862d1f7,73,1,00:01:18.044,1,18,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,0.944278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8421ff-d4b4-4e42-aadc-4205555bd214,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,41.0,43.4,,,,,b7d6bba0-adbb-4046-9394-9b8c0ca69bc5,,41.6,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c8421ff-d4b4-4e42-aadc-4205555bd214,74,1,00:01:18.988,1,18,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.150906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1f1f4a-7556-475d-a1d5-4607810cf59e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,41.6,36.0,,,,,,,,,,5211.0,Jordi Alba Ramos,31.741613,-1.210182,1.0,Ground Pass,52.8,6.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1f1f4a-7556-475d-a1d5-4607810cf59e,75,1,00:01:20.139,1,20,42,Ball Receipt*,5,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8421ff-d4b4-4e42-aadc-4205555bd214,5211.0,Jordi Alba Ramos,6.0,Left Back,52.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d66aa5d3-fa6c-4144-8c52-7ecd9a8cb02e,76,1,00:01:20.139,1,20,43,Carry,5,217,Barcelona,4,From Throw In,217,Barcelona,3.432904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66e6d6ca-79f9-4301-a060-9cebb22d69d0,5211.0,Jordi Alba Ramos,6.0,Left Back,52.8,6.3,,,,,8a1f1f4a-7556-475d-a1d5-4607810cf59e,,63.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e6d6ca-79f9-4301-a060-9cebb22d69d0,77,1,00:01:23.572,1,23,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,6.17289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a553e6-323e-4829-8a1a-03327b87fb58,5211.0,Jordi Alba Ramos,6.0,Left Back,63.1,8.0,,,,,,,,,,,,46.139137,0.041191436,1.0,Ground Pass,109.2,9.9,,,,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02daf534-b7b5-483f-afed-371d87cb4279,107,1,00:02:09.802,2,9,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,e211bbd3-6eef-41cb-8856-145f1c1a57b7,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.0,36.0,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.485914,-1.2206297,1.0,Ground Pass,14.4,13.0,63.0,Goal Kick,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e211bbd3-6eef-41cb-8856-145f1c1a57b7,108,1,00:02:11.107,2,11,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02daf534-b7b5-483f-afed-371d87cb4279,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,14.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b485511-c315-496c-81ba-8359b838ba26,109,1,00:02:11.286,2,11,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.119284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,877367ab-e27c-4cbf-8b3d-12147b0e0b8e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,13.5,13.2,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,22.594248,2.0641382,1.0,Ground Pass,2.8,33.1,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fad9c2cc-7edf-49bd-8939-fb2342e61bbc,110,1,00:02:11.867,2,11,17,Pressure,7,217,Barcelona,7,From Goal Kick,215,Athletic Club,1.598424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47cf69d9-16d7-46e1-be73-d50336ef9248,6842.0,Iker Muniain Goñi,16.0,Left Midfield,111.8,45.9,,,,,877367ab-e27c-4cbf-8b3d-12147b0e0b8e,a8c2b7dd-0d3e-4661-8424-b8a485c24997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877367ab-e27c-4cbf-8b3d-12147b0e0b8e,111,1,00:02:12.405,2,12,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1b485511-c315-496c-81ba-8359b838ba26,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.8,33.1,,,,,fad9c2cc-7edf-49bd-8939-fb2342e61bbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47cf69d9-16d7-46e1-be73-d50336ef9248,112,1,00:02:12.405,2,12,43,Carry,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,877367ab-e27c-4cbf-8b3d-12147b0e0b8e,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.8,33.1,,,,,a8c2b7dd-0d3e-4661-8424-b8a485c24997,fad9c2cc-7edf-49bd-8939-fb2342e61bbc,2.3,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c2b7dd-0d3e-4661-8424-b8a485c24997,113,1,00:02:13.116,2,13,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.034618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d43adc5b-a92f-4126-bbfe-1c3f8873e318,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.3,30.7,,,,,fad9c2cc-7edf-49bd-8939-fb2342e61bbc,,,,,5506.0,Javier Alejandro Mascherano,17.18284,-1.4247841,1.0,Ground Pass,4.8,13.7,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec31144-6504-4040-9ca0-8069981b09e4,114,1,00:02:14.084,2,14,17,Pressure,7,217,Barcelona,7,From Goal Kick,215,Athletic Club,1.385281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580ded7a-11bf-46f8-87aa-50d68892a1f4,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,112.7,63.9,,,,,d43adc5b-a92f-4126-bbfe-1c3f8873e318,dfbe58f3-914d-4d62-b404-881336b96317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43adc5b-a92f-4126-bbfe-1c3f8873e318,115,1,00:02:14.151,2,14,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a8c2b7dd-0d3e-4661-8424-b8a485c24997,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4.8,13.7,,,,,dec31144-6504-4040-9ca0-8069981b09e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbe58f3-914d-4d62-b404-881336b96317,116,1,00:02:14.151,2,14,43,Carry,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.88664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,580ded7a-11bf-46f8-87aa-50d68892a1f4,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4.8,13.7,,,,,d43adc5b-a92f-4126-bbfe-1c3f8873e318,dec31144-6504-4040-9ca0-8069981b09e4,4.8,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580ded7a-11bf-46f8-87aa-50d68892a1f4,117,1,00:02:15.037,2,15,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.104439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4c1d7547-78ac-4ed7-a667-e7ce0aa415bd,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,4.8,10.3,,,,,dec31144-6504-4040-9ca0-8069981b09e4,,,,,5216.0,Andrés Iniesta Luján,16.709278,0.19270076,1.0,Ground Pass,21.2,13.5,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c1d7547-78ac-4ed7-a667-e7ce0aa415bd,118,1,00:02:16.142,2,16,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580ded7a-11bf-46f8-87aa-50d68892a1f4,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,21.2,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578b171-c550-4e18-9280-aa9f439a7800,119,1,00:02:16.142,2,16,43,Carry,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.160003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1d7547-78ac-4ed7-a667-e7ce0aa415bd,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,21.2,13.5,,,,,afb4d4ab-e983-46d6-89e9-4f8f5f65356e,,21.2,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afb4d4ab-e983-46d6-89e9-4f8f5f65356e,120,1,00:02:16.302,2,16,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.749811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bee0ef5-2eb7-479a-a507-e9cf45d749dc,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,21.2,13.5,,,,,,,,,,5211.0,Jordi Alba Ramos,8.736704,-1.6624925,2.0,Low Pass,20.4,4.8,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bee0ef5-2eb7-479a-a507-e9cf45d749dc,121,1,00:02:17.052,2,17,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb4d4ab-e983-46d6-89e9-4f8f5f65356e,5211.0,Jordi Alba Ramos,6.0,Left Back,20.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1073a1-0524-40a8-9847-f952877ec106,122,1,00:02:17.052,2,17,43,Carry,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.280052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932af287-6340-476c-b773-862f75d47d62,5211.0,Jordi Alba Ramos,6.0,Left Back,20.4,4.8,,,,,9bee0ef5-2eb7-479a-a507-e9cf45d749dc,,20.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932af287-6340-476c-b773-862f75d47d62,123,1,00:02:17.332,2,17,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.534687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf83495-fe0b-4437-90c5-38f60a14c126,5211.0,Jordi Alba Ramos,6.0,Left Back,20.4,4.8,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,25.920841,0.09659764,1.0,Ground Pass,46.2,7.3,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d95cafc2-15bc-424e-82d3-8363b4c7f852,124,1,00:02:18.001,2,18,17,Pressure,7,217,Barcelona,7,From Goal Kick,215,Athletic Club,0.874984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf83495-fe0b-4437-90c5-38f60a14c126,6386.0,Eneko Bóveda Altube,2.0,Right Back,71.0,72.1,,,,,c58a6fc6-f7f0-4fe1-aec3-a764f579694c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf83495-fe0b-4437-90c5-38f60a14c126,125,1,00:02:18.866,2,18,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,932af287-6340-476c-b773-862f75d47d62,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,46.2,7.3,,,,,d95cafc2-15bc-424e-82d3-8363b4c7f852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58a6fc6-f7f0-4fe1-aec3-a764f579694c,126,1,00:02:18.866,2,18,43,Carry,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.119950004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2bf83495-fe0b-4437-90c5-38f60a14c126,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,46.2,7.3,,,,,333c09f6-0ad1-4cb8-aef1-0e345c3473a4,d95cafc2-15bc-424e-82d3-8363b4c7f852,44.6,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333c09f6-0ad1-4cb8-aef1-0e345c3473a4,127,1,00:02:18.986,2,18,30,Pass,7,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa99672-d862-4dad-bfc5-ed6b4be9fc8b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,44.6,9.6,,,,,d8ddd5cb-3da9-4125-8535-ea94ca467cde,,,,,5246.0,Luis Alberto Suárez Díaz,10.340696,0.9156903,1.0,Ground Pass,50.9,17.8,,,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ddd5cb-3da9-4125-8535-ea94ca467cde,128,1,00:02:20.255,2,20,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333c09f6-0ad1-4cb8-aef1-0e345c3473a4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,48.4,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa99672-d862-4dad-bfc5-ed6b4be9fc8b,129,1,00:02:20.255,2,20,30,Pass,7,217,Barcelona,7,From Goal Kick,215,Athletic Club,6.5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333c09f6-0ad1-4cb8-aef1-0e345c3473a4,6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,69.2,62.3,,,,,a5450999-dbff-4d0f-952b-d03010ffa8c1,,,,,6606.0,Javier Eraso Goñi,51.007843,0.090304896,3.0,High Pass,120.0,66.9,66.0,Recovery,,40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902910cb-d336-41a7-b345-f60c38e8afc9,130,1,00:02:24.973,2,24,28,Shield,7,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,1.6,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5450999-dbff-4d0f-952b-d03010ffa8c1,131,1,00:02:26.841,2,26,42,Ball Receipt*,7,217,Barcelona,7,From Goal Kick,215,Athletic Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa99672-d862-4dad-bfc5-ed6b4be9fc8b,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,113.7,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bf4aee4-0926-4e13-89ac-89fd902b710a,132,1,00:02:39.655,2,39,30,Pass,8,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,52914643-52d2-4e1d-b336-fa531e712237,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.0,44.0,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.922134,0.7724956,1.0,Ground Pass,21.7,59.3,63.0,Goal Kick,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
