id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,counterpress,duel,ball_receipt,block,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble,clearance,shot,interception,foul_won,off_camera,ball_recovery,foul_committed,50_50,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_no_touch,clearance_right_foot,pass_cross,pass_cut_back,interception_outcome_id,interception_outcome_name,related_events_4,related_events_5,related_events_6,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,shot_first_time,dribble_overrun,50_50_outcome_id,50_50_outcome_name,pass_aerial_won,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_goal_assist
025cf8f1-5ccd-4e2c-99f6-80facc28b5f9,2077,2,00:12:05.288,57,5,30,Pass,98,217,Barcelona,4,From Throw In,217,Barcelona,0.949105,,cbefefb7-a825-4046-adc0-148502a61d65,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.1,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.857212,0.2721459,3.0,High Pass,101.3,59.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c78935ee-d687-4f7b-bb9c-08f9872e777e,2107,2,00:12:38.491,57,38,2,Ball Recovery,100,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470,Ivan Rakitić,13,Right Center Midfield,12.3,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aca58634-950a-4c14-996b-f59bc7bc3eea,2108,2,00:12:38.491,57,38,43,Carry,100,217,Barcelona,1,Regular Play,217,Barcelona,4.58685,,7d2d8598-ee3d-4819-a322-431430aa4707,5470,Ivan Rakitić,13,Right Center Midfield,12.3,63.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c78935ee-d687-4f7b-bb9c-08f9872e777e,,,,,,,,,,,,,,41.6,76.8,,,cf570928-6456-4bdb-a2d0-c5d7dd5e19da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf570928-6456-4bdb-a2d0-c5d7dd5e19da,2109,2,00:12:40.041,57,40,17,Pressure,100,217,Barcelona,1,Regular Play,1049,Granada,3.5401,,7d2d8598-ee3d-4819-a322-431430aa4707,27109,Youssef El-Arabi,23,Center Forward,109.1,17.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,aca58634-950a-4c14-996b-f59bc7bc3eea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb5da7a-5b78-451a-a07c-f00a4efe71e9,2110,2,00:12:43.077,57,43,22,Foul Committed,100,217,Barcelona,1,Regular Play,1049,Granada,0.0,,7d2d8598-ee3d-4819-a322-431430aa4707,27109,Youssef El-Arabi,23,Center Forward,78.5,3.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2d8598-ee3d-4819-a322-431430aa4707,2111,2,00:12:43.077,57,43,21,Foul Won,100,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,cf570928-6456-4bdb-a2d0-c5d7dd5e19da,5470,Ivan Rakitić,13,Right Center Midfield,41.6,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ddb5da7a-5b78-451a-a07c-f00a4efe71e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de14f79f-b687-4c91-bba5-86e85a985ed5,2112,2,00:13:04.866,58,4,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.620767,,cbc3618b-5f94-4a30-a17c-bb8dcb272d28,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.9,76.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,5203.0,Sergio Busquets i Burgos,30.645391,-1.2965307,1.0,Ground Pass,49.2,46.7,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc3618b-5f94-4a30-a17c-bb8dcb272d28,2113,2,00:13:05.487,58,5,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,de14f79f-b687-4c91-bba5-86e85a985ed5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.2,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538410f5-34d5-4a44-b14f-249a8c40a21c,2114,2,00:13:05.869,58,5,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.945068,,30f192f5-73eb-4911-8f23-0079ddcf6682,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,52.4,42.7,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.348279,1.1361262,1.0,Ground Pass,57.6,53.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f192f5-73eb-4911-8f23-0079ddcf6682,2115,2,00:13:06.814,58,6,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,538410f5-34d5-4a44-b14f-249a8c40a21c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,57.6,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6746683-78ae-4fc5-ab81-1c174a03690e,2116,2,00:13:08.906,58,8,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.879468,,ae879358-4f44-4534-bf02-ecb48fc0ea94,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.4,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.183137,0.9011574,1.0,Ground Pass,62.1,66.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae879358-4f44-4534-bf02-ecb48fc0ea94,2117,2,00:13:09.786,58,9,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,d6746683-78ae-4fc5-ab81-1c174a03690e,5470,Ivan Rakitić,13,Right Center Midfield,62.1,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ec484cd-1e1e-4610-a37f-48d6dc15d048,2118,2,00:13:09.786,58,9,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.080032,,ae879358-4f44-4534-bf02-ecb48fc0ea94,5470,Ivan Rakitić,13,Right Center Midfield,62.1,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,b315303c-6d40-4f63-bb83-33ccd59e3c50,,,,,,,,,,,,,,62.3,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b315303c-6d40-4f63-bb83-33ccd59e3c50,2119,2,00:13:09.866,58,9,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.759759,,2a699f01-bddd-402f-8654-0ae7042c9041,5470,Ivan Rakitić,13,Right Center Midfield,62.3,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.530907,2.6142018,1.0,Ground Pass,53.2,71.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a699f01-bddd-402f-8654-0ae7042c9041,2120,2,00:13:10.625,58,10,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,b315303c-6d40-4f63-bb83-33ccd59e3c50,4324,Daniel Alves da Silva,2,Right Back,53.2,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91e9346f-a2bb-4a99-9b7f-1190a6ad45ae,2121,2,00:13:10.625,58,10,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.563041,,2a699f01-bddd-402f-8654-0ae7042c9041,4324,Daniel Alves da Silva,2,Right Back,53.2,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a014c4c-68a2-47e1-ae0a-f00c4eee9732,,,,,,,,,,,,,,54.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a014c4c-68a2-47e1-ae0a-f00c4eee9732,2122,2,00:13:11.188,58,11,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,1.35936,,be3c508c-a208-485e-8833-1672815f41d7,4324,Daniel Alves da Silva,2,Right Back,54.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,17.789042,-2.4238203,1.0,Ground Pass,41.1,59.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be3c508c-a208-485e-8833-1672815f41d7,2123,2,00:13:12.548,58,12,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,5a014c4c-68a2-47e1-ae0a-f00c4eee9732,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.1,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51aaa049-f0b7-498d-8ed5-25fb7131468f,2124,2,00:13:12.548,58,12,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,2.96404,,be3c508c-a208-485e-8833-1672815f41d7,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.1,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,e97e0a8d-73d9-4462-b8f7-539d5dd3a845,,,,,,,,,,,,,,41.5,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e97e0a8d-73d9-4462-b8f7-539d5dd3a845,2125,2,00:13:15.512,58,15,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.950393,,b4491074-3bdd-4a0e-9667-c528bb4aff34,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.5,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.200378,-0.0075756125,1.0,Ground Pass,54.7,60.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4491074-3bdd-4a0e-9667-c528bb4aff34,2126,2,00:13:16.462,58,16,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,e97e0a8d-73d9-4462-b8f7-539d5dd3a845,5470,Ivan Rakitić,13,Right Center Midfield,54.7,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a25e23-bf87-4510-893d-542e30d8a8c9,2127,2,00:13:16.462,58,16,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,0.040007,,b4491074-3bdd-4a0e-9667-c528bb4aff34,5470,Ivan Rakitić,13,Right Center Midfield,54.7,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,b535fd4e-ff7d-4bc4-9d9e-3c14cf7f6c4d,,,,,,,,,,,,,,54.7,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b535fd4e-ff7d-4bc4-9d9e-3c14cf7f6c4d,2128,2,00:13:16.502,58,16,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,1.071073,,c02e2b74-e158-4441-b833-07848f784163,5470,Ivan Rakitić,13,Right Center Midfield,54.7,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.020445,-2.2079396,1.0,Ground Pass,41.6,42.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c02e2b74-e158-4441-b833-07848f784163,2129,2,00:13:17.573,58,17,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,b535fd4e-ff7d-4bc4-9d9e-3c14cf7f6c4d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd7c74f5-9c48-45da-8790-0639d939834a,2130,2,00:13:17.573,58,17,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,5.656727,,ba8df5cf-c7ba-472e-a2d4-68909e5f3077,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,c02e2b74-e158-4441-b833-07848f784163,,,,,,,,,,,,,,54.5,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba8df5cf-c7ba-472e-a2d4-68909e5f3077,2131,2,00:13:23.230,58,23,30,Pass,101,217,Barcelona,3,From Free Kick,217,Barcelona,1.947311,,47e4b2d7-3112-4bcf-aea8-3a3a4222982a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.5,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,34.31851,0.8596416,3.0,High Pass,76.9,77.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e4b2d7-3112-4bcf-aea8-3a3a4222982a,2132,2,00:13:25.177,58,25,42,Ball Receipt*,101,217,Barcelona,3,From Free Kick,217,Barcelona,,,ba8df5cf-c7ba-472e-a2d4-68909e5f3077,4324,Daniel Alves da Silva,2,Right Back,76.9,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac493d90-ddcb-448a-8fb6-9bdf3277b3d9,2133,2,00:13:25.177,58,25,43,Carry,101,217,Barcelona,3,From Free Kick,217,Barcelona,1.462489,,400e5e59-3d1e-4a25-8afc-41454b0bf3be,4324,Daniel Alves da Silva,2,Right Back,76.9,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e4b2d7-3112-4bcf-aea8-3a3a4222982a,,,,,,,,,,,,,,83.3,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
