id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_technique_id,pass_technique_name,pass_through_ball,related_events,related_events_2,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,location,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,pass_cross,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,player,position
cc38890d-45c9-4308-95c7-5c5d08da247d,3050,2,00:42:01.917,87,1,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,0.580634,,3a94cf80-02cc-46b1-87a2-c863dc8f9837,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.4,14.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a124165e-ab97-41d5-bd40-089c76ca659f,77.3,14.8,,,,,,,,,,,,,,,ec2ead62-207f-47fc-8539-d02fa4c9c4c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2ead62-207f-47fc-8539-d02fa4c9c4c1,3051,2,00:42:02.061,87,2,17,Pressure,207,217,Barcelona,4,From Throw In,322,Eibar,0.46007,,3a94cf80-02cc-46b1-87a2-c863dc8f9837,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,44.1,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc38890d-45c9-4308-95c7-5c5d08da247d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a94cf80-02cc-46b1-87a2-c863dc8f9837,3052,2,00:42:02.498,87,2,38,Miscontrol,207,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,ec2ead62-207f-47fc-8539-d02fa4c9c4c1,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.3,14.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb383139-83f4-499e-8748-b9f231ddd1da,3053,2,00:42:03.479,87,3,2,Ball Recovery,207,217,Barcelona,4,From Throw In,322,Eibar,0.0,,,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,43.4,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba022706-cbdc-4496-b4e6-9803acb17dae,3054,2,00:42:03.479,87,3,43,Carry,207,217,Barcelona,4,From Throw In,322,Eibar,2.065403,,bb383139-83f4-499e-8748-b9f231ddd1da,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,43.4,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8301aeb-5cb1-4f2b-9572-7e6ff3d043c8,54.4,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8301aeb-5cb1-4f2b-9572-7e6ff3d043c8,3055,2,00:42:05.544,87,5,30,Pass,207,217,Barcelona,4,From Throw In,322,Eibar,3.114127,,3969bf3f-b555-4d08-bb75-f3ecdceb9726,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,54.4,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7955686-1a86-4742-94cb-92ec497cd94a,,,6700.0,Sergio Enrich Ametller,35.413273,-0.13311134,1.0,Ground Pass,89.5,62.5,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969bf3f-b555-4d08-bb75-f3ecdceb9726,3056,2,00:42:08.658,87,8,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,322,Eibar,,,e8301aeb-5cb1-4f2b-9572-7e6ff3d043c8,6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,85.1,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
f7955686-1a86-4742-94cb-92ec497cd94a,3057,2,00:42:08.658,87,8,30,Pass,207,217,Barcelona,4,From Throw In,217,Barcelona,2.305793,,a54795d8-f0e5-4f7a-9a70-84151ca49c54,10609.0,Jérémy Mathieu,5.0,Left Center Back,30.6,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8301aeb-5cb1-4f2b-9572-7e6ff3d043c8,,,4691.0,Claudio Andrés Bravo Muñoz,24.226639,2.729655,1.0,Ground Pass,8.4,27.3,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a54795d8-f0e5-4f7a-9a70-84151ca49c54,3058,2,00:42:10.964,87,10,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,217,Barcelona,,,f7955686-1a86-4742-94cb-92ec497cd94a,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
def04bc7-2628-492a-b803-65d3354d367d,3059,2,00:42:10.964,87,10,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,1.054658,,a54795d8-f0e5-4f7a-9a70-84151ca49c54,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee24a06b-3c26-42a8-9a32-e4b4f6ea9ae0,10.4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee24a06b-3c26-42a8-9a32-e4b4f6ea9ae0,3060,2,00:42:12.019,87,12,30,Pass,207,217,Barcelona,4,From Throw In,217,Barcelona,1.016838,,bf514ba4-cea8-4119-af9f-a1a39c4d03cd,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10.4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,10.259142,-0.107427955,1.0,Ground Pass,20.6,27.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf514ba4-cea8-4119-af9f-a1a39c4d03cd,3061,2,00:42:13.035,87,13,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,217,Barcelona,,,ee24a06b-3c26-42a8-9a32-e4b4f6ea9ae0,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e939be89-403c-4a60-9a02-266fc131f47a,3062,2,00:42:13.035,87,13,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,0.08,,bf514ba4-cea8-4119-af9f-a1a39c4d03cd,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff599900-b404-46d7-940b-2b9655735b94,20.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff599900-b404-46d7-940b-2b9655735b94,3063,2,00:42:13.115,87,13,30,Pass,207,217,Barcelona,4,From Throw In,217,Barcelona,1.620337,,6674dc83-8f72-426c-a2c5-40090732259f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,23.765522,-1.6888883,1.0,Ground Pass,17.8,3.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674dc83-8f72-426c-a2c5-40090732259f,3064,2,00:42:14.736,87,14,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,217,Barcelona,,,ff599900-b404-46d7-940b-2b9655735b94,10609.0,Jérémy Mathieu,5.0,Left Center Back,17.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68290701-e313-4f46-8f13-a8818ed20a5c,3065,2,00:42:14.736,87,14,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,1.390395,,1b315fcf-b105-4d5f-a11b-373d6be1e5e5,10609.0,Jérémy Mathieu,5.0,Left Center Back,17.8,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6674dc83-8f72-426c-a2c5-40090732259f,24.1,6.9,,,,,,,,,,,,,,,8478acc8-8992-4031-bef8-36ef8e7baa6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478acc8-8992-4031-bef8-36ef8e7baa6a,3066,2,00:42:15.753,87,15,17,Pressure,207,217,Barcelona,4,From Throw In,322,Eibar,0.453726,,1b315fcf-b105-4d5f-a11b-373d6be1e5e5,6566.0,Borja González Tomás,23.0,Center Forward,99.0,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68290701-e313-4f46-8f13-a8818ed20a5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b315fcf-b105-4d5f-a11b-373d6be1e5e5,3067,2,00:42:16.126,87,16,30,Pass,207,217,Barcelona,4,From Throw In,217,Barcelona,0.799957,,8478acc8-8992-4031-bef8-36ef8e7baa6a,10609.0,Jérémy Mathieu,5.0,Left Center Back,24.1,6.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8698c205-8397-4791-8c1a-2a0519dae891,,,5211.0,Jordi Alba Ramos,11.240107,-0.41190103,1.0,Ground Pass,34.4,2.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698c205-8397-4791-8c1a-2a0519dae891,3068,2,00:42:16.926,87,16,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,217,Barcelona,,,1b315fcf-b105-4d5f-a11b-373d6be1e5e5,5211.0,Jordi Alba Ramos,6.0,Left Back,34.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47def1da-d171-4f3e-b598-db411d3dabb4,3069,2,00:42:16.926,87,16,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,0.86847,,5a85c37d-ab1c-4942-baa3-51731d4d038c,5211.0,Jordi Alba Ramos,6.0,Left Back,34.4,2.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677b9755-86d4-4217-a8ba-1cd4ac799d8b,33.6,3.3,,,,,,,,,,,,,,,8698c205-8397-4791-8c1a-2a0519dae891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677b9755-86d4-4217-a8ba-1cd4ac799d8b,3070,2,00:42:17.544,87,17,17,Pressure,207,217,Barcelona,4,From Throw In,322,Eibar,0.099555,,47def1da-d171-4f3e-b598-db411d3dabb4,6566.0,Borja González Tomás,23.0,Center Forward,87.9,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a85c37d-ab1c-4942-baa3-51731d4d038c,3071,2,00:42:17.795,87,17,14,Dribble,207,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,980a5d47-a530-4ede-b824-7a0585837b7f,5211.0,Jordi Alba Ramos,6.0,Left Back,33.6,3.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
980a5d47-a530-4ede-b824-7a0585837b7f,3072,2,00:42:17.795,87,17,4,Duel,207,217,Barcelona,4,From Throw In,322,Eibar,0.0,,5a85c37d-ab1c-4942-baa3-51731d4d038c,6566.0,Borja González Tomás,23.0,Center Forward,86.5,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,
dfa7b00e-f769-4961-ba52-4c4502ffb2cc,3073,2,00:42:17.795,87,17,43,Carry,207,217,Barcelona,4,From Throw In,322,Eibar,0.802848,,980a5d47-a530-4ede-b824-7a0585837b7f,6566.0,Borja González Tomás,23.0,Center Forward,86.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe3d479-a51b-4cf1-a967-55b72f904dd8,86.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe3d479-a51b-4cf1-a967-55b72f904dd8,3074,2,00:42:18.597,87,18,30,Pass,207,217,Barcelona,4,From Throw In,322,Eibar,1.668135,,32149f78-cd01-4120-a5b2-b03c7329ca8e,6566.0,Borja González Tomás,23.0,Center Forward,86.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0,Sergio Enrich Ametller,16.439587,-1.1643071,1.0,Ground Pass,93.0,61.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32149f78-cd01-4120-a5b2-b03c7329ca8e,3075,2,00:42:20.266,87,20,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,322,Eibar,,,ebe3d479-a51b-4cf1-a967-55b72f904dd8,6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,93.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65e3b62-c754-445d-9293-7e351d16c0cf,3076,2,00:42:20.266,87,20,30,Pass,207,217,Barcelona,4,From Throw In,322,Eibar,1.3425,,4b2d33b8-462b-4727-aaec-79f68c983aad,6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,93.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faea8733-ab34-4983-ad12-bde95da1e6aa,,,6742.0,Sergio Gontán Gallardo,12.304471,-0.13040331,1.0,Ground Pass,105.2,60.1,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
faea8733-ab34-4983-ad12-bde95da1e6aa,3077,2,00:42:21.608,87,21,42,Ball Receipt*,207,217,Barcelona,4,From Throw In,322,Eibar,,,a65e3b62-c754-445d-9293-7e351d16c0cf,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,105.0,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
4b2d33b8-462b-4727-aaec-79f68c983aad,3078,2,00:42:21.608,87,21,10,Interception,207,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,a65e3b62-c754-445d-9293-7e351d16c0cf,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.9,20.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45124b9a-f1a2-46b9-84a4-9e0e0a1200b1,3079,2,00:42:21.608,87,21,43,Carry,207,217,Barcelona,4,From Throw In,217,Barcelona,6.064523,,3c7ced25-04bc-4a6d-beb3-8b1485f42e35,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.9,20.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2d33b8-462b-4727-aaec-79f68c983aad,2.6,8.1,,,,,,,,,,,,,,,8f8f5f35-7a86-458a-b0b1-eb5cb7244ecf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f8f5f35-7a86-458a-b0b1-eb5cb7244ecf,3080,2,00:42:22.202,87,22,17,Pressure,207,217,Barcelona,4,From Throw In,322,Eibar,5.567759,,3c7ced25-04bc-4a6d-beb3-8b1485f42e35,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,107.7,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45124b9a-f1a2-46b9-84a4-9e0e0a1200b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca24f923-a94b-4770-86c4-8147dfac7af5,3081,2,00:42:27.673,87,27,22,Foul Committed,207,217,Barcelona,4,From Throw In,322,Eibar,0.0,,3c7ced25-04bc-4a6d-beb3-8b1485f42e35,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,117.5,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c7ced25-04bc-4a6d-beb3-8b1485f42e35,3082,2,00:42:27.673,87,27,21,Foul Won,207,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,8f8f5f35-7a86-458a-b0b1-eb5cb7244ecf,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,2.6,8.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca24f923-a94b-4770-86c4-8147dfac7af5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d502891-5ad0-481b-bbdd-ed51aec2299e,3083,2,00:43:03.134,88,3,30,Pass,208,217,Barcelona,3,From Free Kick,217,Barcelona,4.39766,,3e922102-0875-4ea2-bcde-6f5f57cea2c5,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.9,12.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,6b3b81a6-ffcc-441a-86b4-348259c8cd0c,,,5246.0,Luis Alberto Suárez Díaz,75.073296,0.08535362,3.0,High Pass,77.7,18.9,40.0,Right Foot,,,,,,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b3b81a6-ffcc-441a-86b4-348259c8cd0c,3084,2,00:43:07.531,88,7,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,217,Barcelona,,,9d502891-5ad0-481b-bbdd-ed51aec2299e,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,77.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
3e922102-0875-4ea2-bcde-6f5f57cea2c5,3085,2,00:43:07.531,88,7,30,Pass,208,217,Barcelona,3,From Free Kick,322,Eibar,2.0933,,83cb96f5-c043-483b-83ef-039c52dccf8d,6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,42.4,61.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d502891-5ad0-481b-bbdd-ed51aec2299e,,,6700.0,Sergio Enrich Ametller,38.1577,-0.17118049,3.0,High Pass,80.0,54.7,,,,,,,b5e22e0f-a74e-4271-b03d-436e3318ccc0,66.0,Recovery,9.0,Incomplete,,,,,,,,,,c45ef5c0-ccfd-492b-93ce-52c2d4610aa8,True,,,,,,,,,,,,,,,,
c45ef5c0-ccfd-492b-93ce-52c2d4610aa8,3086,2,00:43:07.531,88,7,4,Duel,208,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,3e922102-0875-4ea2-bcde-6f5f57cea2c5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,77.7,18.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,
b5e22e0f-a74e-4271-b03d-436e3318ccc0,3087,2,00:43:09.624,88,9,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,322,Eibar,,,3e922102-0875-4ea2-bcde-6f5f57cea2c5,6700.0,Sergio Enrich Ametller,19.0,Center Attacking Midfield,78.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
83cb96f5-c043-483b-83ef-039c52dccf8d,3088,2,00:43:09.624,88,9,30,Pass,208,217,Barcelona,3,From Free Kick,217,Barcelona,1.929857,,3e922102-0875-4ea2-bcde-6f5f57cea2c5,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.1,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb1c390-e304-43cd-b181-b3d0d324d15f,,,5203.0,Sergio Busquets i Burgos,15.9380045,0.06907233,3.0,High Pass,56.0,26.5,37.0,Head,,,,,9b451bbf-1bac-4416-a650-bd100e5317cd,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb1c390-e304-43cd-b181-b3d0d324d15f,3089,2,00:43:11.554,88,11,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,217,Barcelona,,,83cb96f5-c043-483b-83ef-039c52dccf8d,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,54.2,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
9b451bbf-1bac-4416-a650-bd100e5317cd,3090,2,00:43:11.554,88,11,30,Pass,208,217,Barcelona,3,From Free Kick,322,Eibar,0.694159,,82ecae3f-6ed6-4f44-a9e8-87ba0210dae5,6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,64.1,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83cb96f5-c043-483b-83ef-039c52dccf8d,,,6566.0,Borja González Tomás,8.915716,-0.40341905,2.0,Low Pass,72.3,50.1,40.0,Right Foot,,,,,965214a2-cf00-44c6-82a3-623597b4139c,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ecae3f-6ed6-4f44-a9e8-87ba0210dae5,3091,2,00:43:12.249,88,12,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,322,Eibar,,,9b451bbf-1bac-4416-a650-bd100e5317cd,6566.0,Borja González Tomás,23.0,Center Forward,81.5,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
965214a2-cf00-44c6-82a3-623597b4139c,3092,2,00:43:12.249,88,12,2,Ball Recovery,208,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,9b451bbf-1bac-4416-a650-bd100e5317cd,5470.0,Ivan Rakitić,13.0,Right Center Midfield,47.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88b79ed9-db20-426c-8bee-05168867f124,3093,2,00:43:13.603,88,13,30,Pass,208,217,Barcelona,3,From Free Kick,217,Barcelona,1.246159,,696e78bc-eaff-448b-a6f4-250c9c8971fd,5470.0,Ivan Rakitić,13.0,Right Center Midfield,49.5,33.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,7.184706,-1.7245039,1.0,Ground Pass,48.4,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696e78bc-eaff-448b-a6f4-250c9c8971fd,3094,2,00:43:14.849,88,14,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,217,Barcelona,,,88b79ed9-db20-426c-8bee-05168867f124,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,48.4,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457260d-dfbe-4df2-abcc-44e98b82f821,3095,2,00:43:17.910,88,17,30,Pass,208,217,Barcelona,3,From Free Kick,217,Barcelona,2.461866,,28b01fed-316e-4427-ae9a-b24481f49040,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,50.9,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,42.173096,1.1007861,3.0,High Pass,70.0,62.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b01fed-316e-4427-ae9a-b24481f49040,3096,2,00:43:20.372,88,20,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,217,Barcelona,,,5457260d-dfbe-4df2-abcc-44e98b82f821,4324.0,Daniel Alves da Silva,2.0,Right Back,70.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a56fbcba-241c-49b3-92f4-468c976190aa,3097,2,00:43:20.372,88,20,43,Carry,208,217,Barcelona,3,From Free Kick,217,Barcelona,5.193117,,28b01fed-316e-4427-ae9a-b24481f49040,4324.0,Daniel Alves da Silva,2.0,Right Back,70.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e4c099-210c-4ff5-b861-03eb39dec054,105.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74e4c099-210c-4ff5-b861-03eb39dec054,3098,2,00:43:25.565,88,25,30,Pass,208,217,Barcelona,3,From Free Kick,217,Barcelona,1.18351,,400ed55b-d74e-4a68-8983-c8cc9bc4812b,4324.0,Daniel Alves da Silva,2.0,Right Back,105.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81521527-aeb6-4c47-afcf-488f04f6630b,,,4320.0,Neymar da Silva Santos Junior,24.560131,-1.2902595,3.0,High Pass,111.9,35.9,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,
400ed55b-d74e-4a68-8983-c8cc9bc4812b,3099,2,00:43:26.748,88,26,42,Ball Receipt*,208,217,Barcelona,3,From Free Kick,217,Barcelona,,,74e4c099-210c-4ff5-b861-03eb39dec054,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,112.6,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
