id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_inswinging,clearance_aerial_won,related_events_4,related_events_5,related_events_6,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,foul_committed_card_id,foul_committed_card_name,pass_aerial_won,pass_miscommunication,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one,shot_open_goal,location,block_offensive,foul_won_defensive,shot_aerial_won,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,player,position
69b586bd-e71f-4a96-8216-fed26bed6669,394,1,00:06:46.675,6,46,30,Pass,15,217,Barcelona,2,From Corner,217,Barcelona,1.52375,,2bba6c55-4644-488b-b81f-56c5c092cb13,6332.0,Thomas Vermaelen,5.0,Left Center Back,33.3,34.6,5506.0,Javier Alejandro Mascherano,19.916075,1.530617,1.0,Ground Pass,34.1,54.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bba6c55-4644-488b-b81f-56c5c092cb13,395,1,00:06:48.199,6,48,42,Ball Receipt*,15,217,Barcelona,2,From Corner,217,Barcelona,,,69b586bd-e71f-4a96-8216-fed26bed6669,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,34.1,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cf734a1-b2b3-4225-8aaf-42e1195841f4,396,1,00:06:48.199,6,48,43,Carry,15,217,Barcelona,2,From Corner,217,Barcelona,1.35884,,2bba6c55-4644-488b-b81f-56c5c092cb13,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,34.1,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8241f906-def1-4dbe-ab5d-78f53ceeea0d,33.3,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241f906-def1-4dbe-ab5d-78f53ceeea0d,397,1,00:06:49.558,6,49,30,Pass,15,217,Barcelona,2,From Corner,217,Barcelona,1.537116,,eda89681-15d4-4942-acbd-f3cf7e1ddf24,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,33.3,56.7,6379.0,Sergi Roberto Carnicer,24.997,0.83917063,1.0,Ground Pass,50.0,75.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda89681-15d4-4942-acbd-f3cf7e1ddf24,398,1,00:06:51.095,6,51,42,Ball Receipt*,15,217,Barcelona,2,From Corner,217,Barcelona,,,8241f906-def1-4dbe-ab5d-78f53ceeea0d,6379.0,Sergi Roberto Carnicer,2.0,Right Back,50.0,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0108877-49df-4535-8d2f-a18cbc60c97e,399,1,00:06:51.095,6,51,43,Carry,15,217,Barcelona,2,From Corner,217,Barcelona,1.525532,,da15c107-30af-48d4-94ee-91231d9c7ca0,6379.0,Sergi Roberto Carnicer,2.0,Right Back,50.0,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eda89681-15d4-4942-acbd-f3cf7e1ddf24,48.7,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da15c107-30af-48d4-94ee-91231d9c7ca0,400,1,00:06:52.620,6,52,30,Pass,15,217,Barcelona,2,From Corner,217,Barcelona,2.472543,,e7a8e152-19d9-4575-8fde-715db8e95b81,6379.0,Sergi Roberto Carnicer,2.0,Right Back,48.7,75.9,6332.0,Thomas Vermaelen,39.13183,-2.0287297,3.0,High Pass,31.4,40.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a8e152-19d9-4575-8fde-715db8e95b81,401,1,00:06:55.093,6,55,42,Ball Receipt*,15,217,Barcelona,2,From Corner,217,Barcelona,,,da15c107-30af-48d4-94ee-91231d9c7ca0,6332.0,Thomas Vermaelen,5.0,Left Center Back,31.4,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25b23cb7-aa15-4d80-8946-88b1ee3787bd,402,1,00:06:55.093,6,55,43,Carry,15,217,Barcelona,2,From Corner,217,Barcelona,3.854076,,50e8d571-ca6a-4da1-a2fb-ebf4ab08a280,6332.0,Thomas Vermaelen,5.0,Left Center Back,31.4,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a8e152-19d9-4575-8fde-715db8e95b81,44.9,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e8d571-ca6a-4da1-a2fb-ebf4ab08a280,403,1,00:06:58.947,6,58,30,Pass,15,217,Barcelona,2,From Corner,217,Barcelona,1.340229,,673431cc-27fa-4c9c-89e5-6654879af892,6332.0,Thomas Vermaelen,5.0,Left Center Back,44.9,20.2,5211.0,Jordi Alba Ramos,15.220053,-1.2843741,1.0,Ground Pass,49.2,5.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673431cc-27fa-4c9c-89e5-6654879af892,404,1,00:07:00.287,7,0,42,Ball Receipt*,15,217,Barcelona,2,From Corner,217,Barcelona,,,50e8d571-ca6a-4da1-a2fb-ebf4ab08a280,5211.0,Jordi Alba Ramos,6.0,Left Back,49.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1aa6ffd-433d-4627-a67a-588f56495267,405,1,00:07:00.287,7,0,43,Carry,15,217,Barcelona,2,From Corner,217,Barcelona,0.824511,,673431cc-27fa-4c9c-89e5-6654879af892,5211.0,Jordi Alba Ramos,6.0,Left Back,49.2,5.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,96deaa31-7525-47f8-a552-baaa70ab0960,48.1,5.6,f603fbbc-aa33-4437-a5f9-868ed12c7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f603fbbc-aa33-4437-a5f9-868ed12c7332,406,1,00:07:00.621,7,0,17,Pressure,15,217,Barcelona,2,From Corner,212,Atlético Madrid,0.444472,,f1aa6ffd-433d-4627-a67a-588f56495267,12021.0,Óliver Torres Muñoz,12.0,Right Midfield,66.0,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96deaa31-7525-47f8-a552-baaa70ab0960,407,1,00:07:01.112,7,1,30,Pass,15,217,Barcelona,2,From Corner,217,Barcelona,1.648346,,678d8552-adb3-4375-99a4-38518a428ec0,5211.0,Jordi Alba Ramos,6.0,Left Back,48.1,5.6,4320.0,Neymar da Silva Santos Junior,23.513613,0.034029413,1.0,Ground Pass,71.6,6.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d280a5d-d32d-4fea-957a-e6849e1b9d7d,408,1,00:07:02.113,7,2,17,Pressure,15,217,Barcelona,2,From Corner,212,Atlético Madrid,0.542191,,,6375.0,Juan Francisco Torres Belén,2.0,Right Back,49.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678d8552-adb3-4375-99a4-38518a428ec0,409,1,00:07:02.760,7,2,42,Ball Receipt*,15,217,Barcelona,2,From Corner,217,Barcelona,,,96deaa31-7525-47f8-a552-baaa70ab0960,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.6,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35efa1eb-1cb7-42ab-a6e1-3afd760cb616,410,1,00:07:02.760,7,2,43,Carry,15,217,Barcelona,2,From Corner,217,Barcelona,0.04,,35cf5662-a171-4b76-9902-96c19d9a8513,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,71.6,6.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,678d8552-adb3-4375-99a4-38518a428ec0,69.1,5.4,6abb4bef-ec65-414e-be9a-2d2f6baa5e16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35cf5662-a171-4b76-9902-96c19d9a8513,411,1,00:07:02.800,7,2,22,Foul Committed,15,217,Barcelona,2,From Corner,212,Atlético Madrid,0.0,,35efa1eb-1cb7-42ab-a6e1-3afd760cb616,6375.0,Juan Francisco Torres Belén,2.0,Right Back,51.0,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6abb4bef-ec65-414e-be9a-2d2f6baa5e16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6abb4bef-ec65-414e-be9a-2d2f6baa5e16,412,1,00:07:02.800,7,2,21,Foul Won,15,217,Barcelona,2,From Corner,217,Barcelona,0.0,,35cf5662-a171-4b76-9902-96c19d9a8513,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,69.1,5.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cda59ac-0a0c-431c-b242-11b544712800,413,1,00:07:12.755,7,12,30,Pass,16,217,Barcelona,3,From Free Kick,217,Barcelona,2.165367,,a2fe2a9f-9b9f-4112-b4bd-f997a08b140d,5211.0,Jordi Alba Ramos,6.0,Left Back,66.8,4.9,6332.0,Thomas Vermaelen,32.901367,2.5072098,1.0,Ground Pass,40.3,24.4,38.0,Left Foot,62.0,Free Kick,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fe2a9f-9b9f-4112-b4bd-f997a08b140d,414,1,00:07:14.921,7,14,42,Ball Receipt*,16,217,Barcelona,3,From Free Kick,217,Barcelona,,,9cda59ac-0a0c-431c-b242-11b544712800,6332.0,Thomas Vermaelen,5.0,Left Center Back,40.3,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109c9f24-1c69-4415-96df-43929a43d44e,415,1,00:07:15.041,7,15,30,Pass,16,217,Barcelona,3,From Free Kick,217,Barcelona,1.1737,,9173eb4e-c111-404b-8e50-e4cd905a42d4,6332.0,Thomas Vermaelen,5.0,Left Center Back,40.3,24.4,5506.0,Javier Alejandro Mascherano,27.802877,1.3013897,1.0,Ground Pass,47.7,51.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173eb4e-c111-404b-8e50-e4cd905a42d4,416,1,00:07:16.215,7,16,42,Ball Receipt*,16,217,Barcelona,3,From Free Kick,217,Barcelona,,,109c9f24-1c69-4415-96df-43929a43d44e,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,47.7,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ad3275-a3e0-48e3-8f3e-3cd443b91834,417,1,00:07:16.215,7,16,43,Carry,16,217,Barcelona,3,From Free Kick,217,Barcelona,1.139313,,9173eb4e-c111-404b-8e50-e4cd905a42d4,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,47.7,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32c5486-b720-407d-b8fb-098b6c7a09a1,47.7,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f32c5486-b720-407d-b8fb-098b6c7a09a1,418,1,00:07:17.354,7,17,30,Pass,16,217,Barcelona,3,From Free Kick,217,Barcelona,0.946426,,d7da8ab7-97b1-4ee3-8ef4-b99b2b077948,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,47.7,51.2,5470.0,Ivan Rakitić,18.900265,1.019488,1.0,Ground Pass,57.6,67.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7da8ab7-97b1-4ee3-8ef4-b99b2b077948,419,1,00:07:18.301,7,18,42,Ball Receipt*,16,217,Barcelona,3,From Free Kick,217,Barcelona,,,f32c5486-b720-407d-b8fb-098b6c7a09a1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,57.6,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ea93900-7d63-4b9b-ab56-afda6e37af7c,420,1,00:07:18.301,7,18,43,Carry,16,217,Barcelona,3,From Free Kick,217,Barcelona,1.398569,,1e8ace08-5e39-4528-9ac0-7fc0add78dfe,5470.0,Ivan Rakitić,13.0,Right Center Midfield,57.6,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7da8ab7-97b1-4ee3-8ef4-b99b2b077948,62.7,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
