id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,ball_recovery,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_no_touch,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_type_id,pass_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name
80d5aa17-6fed-4856-8919-4a53d5375959,2050,2,00:09:15.214,54,15,17,Pressure,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.644801,,53569f37-5c47-44f6-a76d-38ea4f129ac7,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,40.1,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814293fc-c86a-4cc5-ab6d-48d6a8da982d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814293fc-c86a-4cc5-ab6d-48d6a8da982d,2051,2,00:09:15.305,54,15,42,Ball Receipt*,121,217,Barcelona,1,Regular Play,217,Barcelona,,,80d5aa17-6fed-4856-8919-4a53d5375959,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.3,49.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f0807b-a806-479f-9bcf-3d3fa2462caf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53569f37-5c47-44f6-a76d-38ea4f129ac7,2052,2,00:09:15.305,54,15,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,1.23507,,6389c26a-fc93-45f0-a7b2-e5e6d803014e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.3,49.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d5aa17-6fed-4856-8919-4a53d5375959,814293fc-c86a-4cc5-ab6d-48d6a8da982d,75.3,43.4,,,,,,,,,,,,,,,,,,c8da6783-b1bb-4afa-aed8-19b86cc63fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8da6783-b1bb-4afa-aed8-19b86cc63fae,2053,2,00:09:16.540,54,16,39,Dribbled Past,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,53569f37-5c47-44f6-a76d-38ea4f129ac7,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,44.8,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6389c26a-fc93-45f0-a7b2-e5e6d803014e,68b828fd-41fe-4271-9d06-e2bdf0706329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389c26a-fc93-45f0-a7b2-e5e6d803014e,2054,2,00:09:16.540,54,16,14,Dribble,121,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,c8da6783-b1bb-4afa-aed8-19b86cc63fae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.3,43.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68b828fd-41fe-4271-9d06-e2bdf0706329,2055,2,00:09:16.540,54,16,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,0.887628,,6389c26a-fc93-45f0-a7b2-e5e6d803014e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.3,43.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d37199-221f-4b06-8136-552eaaa8c898,c8da6783-b1bb-4afa-aed8-19b86cc63fae,78.3,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d37199-221f-4b06-8136-552eaaa8c898,2056,2,00:09:17.428,54,17,30,Pass,121,217,Barcelona,1,Regular Play,217,Barcelona,2.952072,,b46bf9c9-d259-40dc-9984-379788f317d9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.3,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,26.03248,-0.4447495,1.0,Ground Pass,101.8,22.8,38.0,Left Foot,,,,,,,,,,,e1068ed1-3758-4b55-8c2d-24174c40ee51,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa8800ea-0d1e-4a60-868d-b0861da4711e,2057,2,00:09:19.133,54,19,17,Pressure,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,2.417678,,40f8e0f0-20f4-4568-9b5c-02bf249c8a6c,11539,Adrián Embarba Blázquez,17,Right Wing,27.1,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b46bf9c9-d259-40dc-9984-379788f317d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b46bf9c9-d259-40dc-9984-379788f317d9,2058,2,00:09:20.380,54,20,42,Ball Receipt*,121,217,Barcelona,1,Regular Play,217,Barcelona,,,68d37199-221f-4b06-8136-552eaaa8c898,4320,Neymar da Silva Santos Junior,21,Left Wing,101.8,22.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8800ea-0d1e-4a60-868d-b0861da4711e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f8e0f0-20f4-4568-9b5c-02bf249c8a6c,2059,2,00:09:20.380,54,20,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,1.2069,,290d5c80-1f9e-48e9-b3dc-03c644b18761,4320,Neymar da Silva Santos Junior,21,Left Wing,101.8,22.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fbec87-fe04-47e6-9585-0db3ccd5419d,b46bf9c9-d259-40dc-9984-379788f317d9,108.8,29.1,,,,,,,,,,,,,,,,,,fa8800ea-0d1e-4a60-868d-b0861da4711e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290d5c80-1f9e-48e9-b3dc-03c644b18761,2060,2,00:09:21.587,54,21,39,Dribbled Past,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,40f8e0f0-20f4-4568-9b5c-02bf249c8a6c,11539,Adrián Embarba Blázquez,17,Right Wing,11.3,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fbec87-fe04-47e6-9585-0db3ccd5419d,a1b567b8-3b83-4d17-bb31-ef8298347194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78fbec87-fe04-47e6-9585-0db3ccd5419d,2061,2,00:09:21.587,54,21,14,Dribble,121,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,290d5c80-1f9e-48e9-b3dc-03c644b18761,4320,Neymar da Silva Santos Junior,21,Left Wing,108.8,29.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b567b8-3b83-4d17-bb31-ef8298347194,2062,2,00:09:21.587,54,21,43,Carry,121,217,Barcelona,1,Regular Play,217,Barcelona,0.9656,,290d5c80-1f9e-48e9-b3dc-03c644b18761,4320,Neymar da Silva Santos Junior,21,Left Wing,108.8,29.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78fbec87-fe04-47e6-9585-0db3ccd5419d,96f4e593-af06-4e18-b0c8-2c6fa0db23f0,115.2,31.2,,,,,,,,,,,,,,,,,,e1068ed1-3758-4b55-8c2d-24174c40ee51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96f4e593-af06-4e18-b0c8-2c6fa0db23f0,2063,2,00:09:21.912,54,21,17,Pressure,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.6136,,a1b567b8-3b83-4d17-bb31-ef8298347194,11539,Adrián Embarba Blázquez,17,Right Wing,10.3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1068ed1-3758-4b55-8c2d-24174c40ee51,2064,2,00:09:22.553,54,22,16,Shot,121,217,Barcelona,1,Regular Play,217,Barcelona,0.239129,,b765ba31-3998-44a9-b172-bff94ba8720c,4320,Neymar da Silva Santos Junior,21,Left Wing,115.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.15458007,120.0,35.6,1.0,68d37199-221f-4b06-8136-552eaaa8c898,38.0,Left Foot,87.0,Open Play,98.0,Off T,93.0,Normal,112.5,33.4,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,False,114.5,31.3,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,False,94.2,59.5,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,False,113.5,46.6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,105.8,35.0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,108.0,36.9,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,False,106.3,41.5,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,True,110.1,43.0,6914.0,Roberto Román Triguero,6.0,Left Back,False,112.8,39.9,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,False,117.3,34.2,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,False,,,,,,
b765ba31-3998-44a9-b172-bff94ba8720c,2065,2,00:09:22.792,54,22,23,Goal Keeper,121,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,e1068ed1-3758-4b55-8c2d-24174c40ee51,24255,Juan Carlos Martín Corral,1,Goalkeeper,2.8,45.9,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,45.9,,,,
b94490fc-8827-41d8-b5c0-ca1f163a75ac,2075,2,00:10:34.798,55,34,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,0.841094,,0c49df80-883c-4fe8-8050-b54c1dbcf1e4,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.229418,-1.0230865,1.0,Ground Pass,20.7,19.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,Goal Kick,,
0c49df80-883c-4fe8-8050-b54c1dbcf1e4,2076,2,00:10:35.639,55,35,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b94490fc-8827-41d8-b5c0-ca1f163a75ac,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2ef18e-b328-4f41-af7c-5672b932d961,2077,2,00:10:35.757,55,35,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,0.709095,,c3f4e52c-605a-4105-9dab-e2d08713a960,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.1,21.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,26.462048,2.173473,1.0,Ground Pass,5.1,43.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f4e52c-605a-4105-9dab-e2d08713a960,2078,2,00:10:36.466,55,36,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,8d2ef18e-b328-4f41-af7c-5672b932d961,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9207779-49b4-4fe0-b929-3a14d6d49a0c,2079,2,00:10:38.881,55,38,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,1.172788,,53312367-f009-44f7-82e6-c38b210d68ff,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,5.9135437,1.5031033,1.0,Ground Pass,9.8,56.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53312367-f009-44f7-82e6-c38b210d68ff,2080,2,00:10:40.054,55,40,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,e9207779-49b4-4fe0-b929-3a14d6d49a0c,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.8,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f751ec1d-19d7-466a-aa4c-6161583202ee,2081,2,00:10:40.054,55,40,43,Carry,123,217,Barcelona,7,From Goal Kick,217,Barcelona,1.227016,,53312367-f009-44f7-82e6-c38b210d68ff,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.8,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2892649-627e-43a1-9560-ac327b6c0384,,15.0,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2892649-627e-43a1-9560-ac327b6c0384,2082,2,00:10:41.281,55,41,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,2.202361,,62efd3b9-cf3c-4ed1-8b15-b5e552f95b8f,5213,Gerard Piqué Bernabéu,3,Right Center Back,15.0,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,34.002354,-1.5825605,1.0,Ground Pass,14.6,21.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62efd3b9-cf3c-4ed1-8b15-b5e552f95b8f,2083,2,00:10:43.483,55,43,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c2892649-627e-43a1-9560-ac327b6c0384,5506,Javier Alejandro Mascherano,5,Left Center Back,14.6,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b182c2c5-01e1-4ee4-8416-ded085731536,2084,2,00:10:43.483,55,43,43,Carry,123,217,Barcelona,7,From Goal Kick,217,Barcelona,1.886835,,446d0fcc-2942-4dc4-b5a8-86d0b981ebe7,5506,Javier Alejandro Mascherano,5,Left Center Back,14.6,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62efd3b9-cf3c-4ed1-8b15-b5e552f95b8f,,14.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446d0fcc-2942-4dc4-b5a8-86d0b981ebe7,2085,2,00:10:45.370,55,45,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0332,,277da1f4-de17-478c-b194-b9e0e5145a2e,5506,Javier Alejandro Mascherano,5,Left Center Back,14.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,36.649284,1.6226623,1.0,Ground Pass,12.3,56.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277da1f4-de17-478c-b194-b9e0e5145a2e,2086,2,00:10:47.403,55,47,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,446d0fcc-2942-4dc4-b5a8-86d0b981ebe7,5213,Gerard Piqué Bernabéu,3,Right Center Back,12.3,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0a4eb6-3538-4b84-96c0-50352ce4f390,2087,2,00:10:47.403,55,47,43,Carry,123,217,Barcelona,7,From Goal Kick,217,Barcelona,2.8337,,1c932c0a-57cd-4ee8-8429-1b198bc62165,5213,Gerard Piqué Bernabéu,3,Right Center Back,12.3,56.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277da1f4-de17-478c-b194-b9e0e5145a2e,dc2decdb-e368-464a-8e69-db2c8a07749a,11.9,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c932c0a-57cd-4ee8-8429-1b198bc62165,2088,2,00:10:49.061,55,49,17,Pressure,123,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,1.170783,,ab0a4eb6-3538-4b84-96c0-50352ce4f390,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,103.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc2decdb-e368-464a-8e69-db2c8a07749a,2089,2,00:10:50.237,55,50,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,1.733347,,86bf233c-37c1-4db8-8268-15c633bc9690,5213,Gerard Piqué Bernabéu,3,Right Center Back,11.9,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,20.877739,-1.9744302,1.0,Ground Pass,3.7,45.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86bf233c-37c1-4db8-8268-15c633bc9690,2090,2,00:10:51.970,55,51,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,dc2decdb-e368-464a-8e69-db2c8a07749a,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f73d2b-d735-4f2b-bffd-bce33e100319,2091,2,00:10:51.970,55,51,43,Carry,123,217,Barcelona,7,From Goal Kick,217,Barcelona,0.199953,,4295b653-582a-458f-a5a4-303eaded7c12,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86bf233c-37c1-4db8-8268-15c633bc9690,,3.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295b653-582a-458f-a5a4-303eaded7c12,2092,2,00:10:52.170,55,52,30,Pass,123,217,Barcelona,7,From Goal Kick,217,Barcelona,2.230091,,d367e5c8-5ee4-4a9f-a5bb-11ee9f94ba9f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.34864,-1.4717834,1.0,Ground Pass,6.0,15.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d367e5c8-5ee4-4a9f-a5bb-11ee9f94ba9f,2093,2,00:10:54.400,55,54,42,Ball Receipt*,123,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4295b653-582a-458f-a5a4-303eaded7c12,5506,Javier Alejandro Mascherano,5,Left Center Back,6.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
