id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance,dribble,duel,50_50,interception,ball_recovery,foul_committed,foul_won,substitution,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_type_id,pass_type_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name
2aafd016-3485-4fff-8903-8be1fc9e8f19,3720,2,00:40:05.152,85,5,43,Carry,188,217,Barcelona,1,Regular Play,217,Barcelona,2.289661,,118d6246-88b7-4a51-ae9e-f2b4c2c4ad21,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.8,29.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,4097c11f-b60b-433c-b431-149ec1852a8c,107.6,27.1,,,,,,,,,,,b72d79ec-9bdb-477b-b234-d9879d99d0b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b72d79ec-9bdb-477b-b234-d9879d99d0b7,3721,2,00:40:07.442,85,7,3,Dispossessed,188,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,e4166e0f-c0d6-4f8c-8bcc-a7fd5c3f3093,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.6,27.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230e71cf-fc35-4e2d-9a2d-b4802d884672,3737,2,00:40:14.852,85,14,30,Pass,190,217,Barcelona,1,Regular Play,217,Barcelona,0.8225,,69c1b4fe-4e8f-4d64-af39-faf0f0df6aa1,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.1,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,7.6967525,-1.1420183,2.0,Low Pass,99.3,18.2,38.0,Left Foot,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c1b4fe-4e8f-4d64-af39-faf0f0df6aa1,3738,2,00:40:15.674,85,15,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,217,Barcelona,,,230e71cf-fc35-4e2d-9a2d-b4802d884672,22102,Adriano Correia Claro,15,Left Center Midfield,99.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dedaf5e3-b985-46ea-b327-06f89271b7dc,3739,2,00:40:15.674,85,15,43,Carry,190,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,69c1b4fe-4e8f-4d64-af39-faf0f0df6aa1,22102,Adriano Correia Claro,15,Left Center Midfield,99.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,957110b3-b4ce-426f-bb49-17aa5db5834b,99.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957110b3-b4ce-426f-bb49-17aa5db5834b,3740,2,00:40:15.714,85,15,30,Pass,190,217,Barcelona,1,Regular Play,217,Barcelona,1.7537,,4d714cdb-2bc8-4260-b4b7-7deb6247f725,22102,Adriano Correia Claro,15,Left Center Midfield,99.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.383672,2.2922425,2.0,Low Pass,89.8,29.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d714cdb-2bc8-4260-b4b7-7deb6247f725,3741,2,00:40:17.468,85,17,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,217,Barcelona,,,957110b3-b4ce-426f-bb49-17aa5db5834b,5470,Ivan Rakitić,13,Right Center Midfield,89.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a06a47-e3c2-4c73-8b65-1b39d57b2784,3742,2,00:40:17.468,85,17,43,Carry,190,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,4d714cdb-2bc8-4260-b4b7-7deb6247f725,5470,Ivan Rakitić,13,Right Center Midfield,89.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4ea1350c-46b4-413a-b5b1-8b6a3a92a023,89.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ea1350c-46b4-413a-b5b1-8b6a3a92a023,3743,2,00:40:17.508,85,17,30,Pass,190,217,Barcelona,1,Regular Play,217,Barcelona,1.1559,,62f81c06-0ea5-407a-a1a6-affd9eaf9652,5470,Ivan Rakitić,13,Right Center Midfield,89.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,4.00125,1.5458015,1.0,Ground Pass,89.9,33.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62f81c06-0ea5-407a-a1a6-affd9eaf9652,3744,2,00:40:18.664,85,18,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,217,Barcelona,,,4ea1350c-46b4-413a-b5b1-8b6a3a92a023,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.9,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0e70dad-4ab7-40ca-9170-27847635a9fa,3745,2,00:40:18.664,85,18,43,Carry,190,217,Barcelona,1,Regular Play,217,Barcelona,1.0524,,065fbe67-45c7-43d1-b362-058f97fba3d1,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.9,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62f81c06-0ea5-407a-a1a6-affd9eaf9652,93.8,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065fbe67-45c7-43d1-b362-058f97fba3d1,3746,2,00:40:19.716,85,19,30,Pass,190,217,Barcelona,1,Regular Play,217,Barcelona,0.647745,,b56863a6-37de-453d-b707-8a0eb3e58145,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.8,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.985408,0.31383514,2.0,Low Pass,105.2,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b56863a6-37de-453d-b707-8a0eb3e58145,3747,2,00:40:20.364,85,20,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,217,Barcelona,,,065fbe67-45c7-43d1-b362-058f97fba3d1,22102,Adriano Correia Claro,15,Left Center Midfield,105.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba36e15b-f745-4494-922c-4035060197f4,3748,2,00:40:20.364,85,20,43,Carry,190,217,Barcelona,1,Regular Play,217,Barcelona,0.683655,,b56863a6-37de-453d-b707-8a0eb3e58145,22102,Adriano Correia Claro,15,Left Center Midfield,105.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,d48d0621-24b7-40ae-9245-b2af312854e3,105.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d48d0621-24b7-40ae-9245-b2af312854e3,3749,2,00:40:21.048,85,21,30,Pass,190,217,Barcelona,1,Regular Play,217,Barcelona,0.5321,,d01c8e77-68a8-4f2b-aeb2-1246931bcaba,22102,Adriano Correia Claro,15,Left Center Midfield,105.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e8359a-0e85-4ec3-8fd0-4dc6adf2b812,,,5470.0,Ivan Rakitić,2.8071337,-0.071307465,1.0,Ground Pass,108.0,32.7,40.0,Right Foot,,9.0,Incomplete,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e8359a-0e85-4ec3-8fd0-4dc6adf2b812,3750,2,00:40:21.580,85,21,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,217,Barcelona,,,d48d0621-24b7-40ae-9245-b2af312854e3,5470,Ivan Rakitić,13,Right Center Midfield,107.1,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01c8e77-68a8-4f2b-aeb2-1246931bcaba,3751,2,00:40:21.580,85,21,2,Ball Recovery,190,217,Barcelona,1,Regular Play,1049,Granada,0.0,,d48d0621-24b7-40ae-9245-b2af312854e3,16338,Uche Henry Agbo,10,Center Defensive Midfield,12.1,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd000a37-94e8-4d7c-b021-61005bfe057d,3752,2,00:40:21.580,85,21,43,Carry,190,217,Barcelona,1,Regular Play,1049,Granada,1.7837,,7b27fbc8-173d-469d-9e6e-4b6c6491326a,16338,Uche Henry Agbo,10,Center Defensive Midfield,12.1,47.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,85a410d8-06df-4417-adcf-c99b288e6dba,10.3,41.2,,,,,,,,,,,d01c8e77-68a8-4f2b-aeb2-1246931bcaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85a410d8-06df-4417-adcf-c99b288e6dba,3753,2,00:40:22.995,85,22,17,Pressure,190,217,Barcelona,1,Regular Play,217,Barcelona,0.5803,,7b27fbc8-173d-469d-9e6e-4b6c6491326a,5470,Ivan Rakitić,13,Right Center Midfield,107.2,37.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,cd000a37-94e8-4d7c-b021-61005bfe057d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b27fbc8-173d-469d-9e6e-4b6c6491326a,3754,2,00:40:23.363,85,23,30,Pass,190,217,Barcelona,1,Regular Play,1049,Granada,1.6284,,3556583a-e730-4787-8010-5aad96381a31,16338,Uche Henry Agbo,10,Center Defensive Midfield,10.3,41.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,6086ebd5-6d54-437c-aa48-3234af4e4f6d,,,7158.0,Cristiano Biraghi,17.184296,-1.0263848,1.0,Ground Pass,19.2,26.5,40.0,Right Foot,85a410d8-06df-4417-adcf-c99b288e6dba,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556583a-e730-4787-8010-5aad96381a31,3755,2,00:40:24.992,85,24,42,Ball Receipt*,190,217,Barcelona,1,Regular Play,1049,Granada,,,7b27fbc8-173d-469d-9e6e-4b6c6491326a,7158,Cristiano Biraghi,8,Left Wing Back,13.2,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086ebd5-6d54-437c-aa48-3234af4e4f6d,3756,2,00:40:24.992,85,24,2,Ball Recovery,190,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,7b27fbc8-173d-469d-9e6e-4b6c6491326a,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.9,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fab04cf-1201-4004-9f6d-535695ad4340,3757,2,00:40:25.129,85,25,16,Shot,190,217,Barcelona,1,Regular Play,217,Barcelona,1.0614,,05654324-4168-4639-9176-9eed703d440b,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.3,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435115,120.0,29.3,6.6,98.0,Off T,87.0,Open Play,True,93.0,Normal,38.0,Left Foot,104.7,48.4,7158.0,Cristiano Biraghi,8.0,Left Wing Back,False,103.1,40.3,4418.0,Matheus Dória Macedo,5.0,Left Center Back,False,99.4,21.5,26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,False,118.8,42.5,8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,False,83.7,37.7,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,True,107.1,27.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,107.8,30.5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,106.0,42.8,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,101.6,39.0,22102.0,Adriano Correia Claro,15.0,Left Center Midfield,True,90.2,48.4,4324.0,Daniel Alves da Silva,2.0,Right Back,True,87.6,36.4,6599.0,Rubén Salvador Pérez Del Mármol,15.0,Left Center Midfield,False,95.7,43.4,24783.0,Javier Márquez Moreno,13.0,Right Center Midfield,False,107.8,41.6,16338.0,Uche Henry Agbo,10.0,Center Defensive Midfield,False,106.0,31.8,6702.0,David Rodríguez Lombán,4.0,Center Back,False,106.2,39.5,26781.0,Diego Mainz García,3.0,Right Center Back,False,,,,,,,,,,,,,
05654324-4168-4639-9176-9eed703d440b,3758,2,00:40:26.191,85,26,23,Goal Keeper,190,217,Barcelona,1,Regular Play,1049,Granada,0.0,,0fab04cf-1201-4004-9f6d-535695ad4340,8697,Andrés Eduardo Fernández Moreno,1,Goalkeeper,1.3,37.6,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,37.6,,,,,,,,,,,
2d90c96d-2949-4c9e-91cd-2008881e2a96,3765,2,00:41:10.736,86,10,2,Ball Recovery,192,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,222c051d-9c23-4652-987c-6f47879c87d6,5470,Ivan Rakitić,13,Right Center Midfield,50.5,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226fe47e-9b15-4e5d-a828-a0f9e7380ea5,3766,2,00:41:10.736,86,10,43,Carry,192,217,Barcelona,1,Regular Play,217,Barcelona,0.506749,,222c051d-9c23-4652-987c-6f47879c87d6,5470,Ivan Rakitić,13,Right Center Midfield,50.5,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,2d90c96d-2949-4c9e-91cd-2008881e2a96,48.0,77.3,,,,,,,,,,,37aeadaa-e1e3-4b5b-a3a3-410bb8d77927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7927c9c3-bbf6-4236-9be3-39b4763a0b07,,,,,,,,,,
37aeadaa-e1e3-4b5b-a3a3-410bb8d77927,3767,2,00:41:11.243,86,11,22,Foul Committed,192,217,Barcelona,1,Regular Play,1049,Granada,0.0,,226fe47e-9b15-4e5d-a828-a0f9e7380ea5,7158,Cristiano Biraghi,8,Left Wing Back,72.1,2.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,7927c9c3-bbf6-4236-9be3-39b4763a0b07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927c9c3-bbf6-4236-9be3-39b4763a0b07,3768,2,00:41:11.243,86,11,21,Foul Won,192,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,37aeadaa-e1e3-4b5b-a3a3-410bb8d77927,5470,Ivan Rakitić,13,Right Center Midfield,48.0,77.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09e5d4bd-4d66-4978-8139-98729aa6e7da,3769,2,00:41:18.552,86,18,30,Pass,193,217,Barcelona,3,From Free Kick,217,Barcelona,1.008,,7196ebf8-f4f1-4d36-951e-5fbadf0bfbd2,4324,Daniel Alves da Silva,2,Right Back,49.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,18.404346,-2.4023156,1.0,Ground Pass,35.8,64.4,40.0,Right Foot,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196ebf8-f4f1-4d36-951e-5fbadf0bfbd2,3770,2,00:41:19.560,86,19,42,Ball Receipt*,193,217,Barcelona,3,From Free Kick,217,Barcelona,,,09e5d4bd-4d66-4978-8139-98729aa6e7da,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.8,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
