id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance,out,ball_receipt,interception,dribble,counterpress,duel,ball_recovery,foul_won,block,foul_committed,injury_stoppage,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,pass_aerial_won,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_miscommunication,block_offensive,duel_outcome_id,duel_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,foul_won_defensive,ball_recovery_recovery_failure,clearance_right_foot,foul_committed_advantage,foul_won_advantage,block_deflection
4fe02ab3-06e3-4618-8939-b07fd374a7a5,742,1,00:21:08.930,21,8,30,Pass,59,217,Barcelona,1,Regular Play,217,Barcelona,0.825697,,4ec13a91-f47d-43fe-b769-5d3070c48b55,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,9.513149,0.87471217,1.0,Ground Pass,14.9,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c65dcd-ad6f-43e1-94f5-cff6724dca9e,743,1,00:21:09.402,21,9,17,Pressure,59,217,Barcelona,1,Regular Play,223,Málaga,0.629894,,197e5d9a-4c5d-4f64-9386-c64bbc094c07,6580,José Luis García del Pozo,9,Right Defensive Midfield,104.8,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec13a91-f47d-43fe-b769-5d3070c48b55,,,6f0b7c88-3f90-4e79-90f4-eeac6147de7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ec13a91-f47d-43fe-b769-5d3070c48b55,744,1,00:21:09.755,21,9,42,Ball Receipt*,59,217,Barcelona,1,Regular Play,217,Barcelona,,,4fe02ab3-06e3-4618-8939-b07fd374a7a5,11094,Arda Turan,13,Right Center Midfield,14.9,61.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c65dcd-ad6f-43e1-94f5-cff6724dca9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f0b7c88-3f90-4e79-90f4-eeac6147de7f,745,1,00:21:09.755,21,9,43,Carry,59,217,Barcelona,1,Regular Play,217,Barcelona,0.249482,,197e5d9a-4c5d-4f64-9386-c64bbc094c07,11094,Arda Turan,13,Right Center Midfield,14.9,61.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec13a91-f47d-43fe-b769-5d3070c48b55,16.8,60.2,75c65dcd-ad6f-43e1-94f5-cff6724dca9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197e5d9a-4c5d-4f64-9386-c64bbc094c07,746,1,00:21:10.005,21,10,30,Pass,59,217,Barcelona,1,Regular Play,217,Barcelona,1.01802,,09265c69-a5e5-4af5-9295-f209aa15d382,11094,Arda Turan,13,Right Center Midfield,16.8,60.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.886039,1.7818897,1.0,Ground Pass,14.1,72.8,40.0,Right Foot,,,,75c65dcd-ad6f-43e1-94f5-cff6724dca9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09265c69-a5e5-4af5-9295-f209aa15d382,747,1,00:21:11.023,21,11,42,Ball Receipt*,59,217,Barcelona,1,Regular Play,217,Barcelona,,,197e5d9a-4c5d-4f64-9386-c64bbc094c07,5506,Javier Alejandro Mascherano,3,Right Center Back,14.1,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607f03a-7a27-4e06-a184-9a8691b0e857,748,1,00:21:11.023,21,11,43,Carry,59,217,Barcelona,1,Regular Play,217,Barcelona,1.504901,,09265c69-a5e5-4af5-9295-f209aa15d382,5506,Javier Alejandro Mascherano,3,Right Center Back,14.1,72.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b31217d0-829d-499a-b9f2-503b99a832db,12.2,77.4,cb831860-2b31-4353-813a-1b976cd7d88a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb831860-2b31-4353-813a-1b976cd7d88a,749,1,00:21:11.241,21,11,17,Pressure,59,217,Barcelona,1,Regular Play,223,Málaga,0.712549,,8607f03a-7a27-4e06-a184-9a8691b0e857,6580,José Luis García del Pozo,9,Right Defensive Midfield,105.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b31217d0-829d-499a-b9f2-503b99a832db,750,1,00:21:12.528,21,12,30,Pass,59,217,Barcelona,1,Regular Play,217,Barcelona,0.0061,,23de74ee-51e0-45d7-95cd-d298e82d439f,5506,Javier Alejandro Mascherano,3,Right Center Back,12.2,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6496575,-0.16514868,3.0,High Pass,15.8,76.8,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23de74ee-51e0-45d7-95cd-d298e82d439f,751,1,00:21:12.534,21,12,6,Block,59,217,Barcelona,1,Regular Play,223,Málaga,0.0,,b31217d0-829d-499a-b9f2-503b99a832db,6580,José Luis García del Pozo,9,Right Defensive Midfield,104.3,3.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92e6e70c-a052-4c9f-857b-a5824361619c,752,1,00:21:31.936,21,31,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.054326,,a37f74e1-dd8b-419a-8c9f-4265200a630a,6400,Aleix Vidal Parreu,2,Right Back,15.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,10.410091,-1.0254345,2.0,Low Pass,21.2,71.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d050be6-e82b-41e4-884a-cf7b54bbb512,753,1,00:21:32.972,21,32,17,Pressure,60,217,Barcelona,4,From Throw In,223,Málaga,0.507855,,3b2f8dc8-b493-47ed-96d7-cb6082088765,6740,Gonzalo Castro Irizábal,16,Left Midfield,96.1,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab08c85-c618-450d-89c1-50e346bc53a6,,,a37f74e1-dd8b-419a-8c9f-4265200a630a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a37f74e1-dd8b-419a-8c9f-4265200a630a,754,1,00:21:32.990,21,32,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,5d050be6-e82b-41e4-884a-cf7b54bbb512,11094,Arda Turan,13,Right Center Midfield,21.2,71.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e6e70c-a052-4c9f-857b-a5824361619c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b2f8dc8-b493-47ed-96d7-cb6082088765,755,1,00:21:32.990,21,32,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.039963,,4ab08c85-c618-450d-89c1-50e346bc53a6,11094,Arda Turan,13,Right Center Midfield,21.2,71.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d050be6-e82b-41e4-884a-cf7b54bbb512,22.7,71.1,a37f74e1-dd8b-419a-8c9f-4265200a630a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab08c85-c618-450d-89c1-50e346bc53a6,756,1,00:21:33.030,21,33,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.469196,,3f10b944-4fb6-41aa-a8bc-108e47a90938,11094,Arda Turan,13,Right Center Midfield,22.7,71.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,8.105554,2.4610715,1.0,Ground Pass,16.4,76.2,40.0,Right Foot,,,,5d050be6-e82b-41e4-884a-cf7b54bbb512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f10b944-4fb6-41aa-a8bc-108e47a90938,757,1,00:21:33.499,21,33,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,4ab08c85-c618-450d-89c1-50e346bc53a6,6400,Aleix Vidal Parreu,2,Right Back,16.4,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865001f-a73a-45fa-b1d3-5b6d16e59110,758,1,00:21:33.499,21,33,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,2.708498,,3f10b944-4fb6-41aa-a8bc-108e47a90938,6400,Aleix Vidal Parreu,2,Right Back,16.4,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36e6082-74a5-445d-96a4-449f01e20e02,16.4,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d36e6082-74a5-445d-96a4-449f01e20e02,759,1,00:21:36.208,21,36,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.908706,,3d9f660e-7bca-42d2-bb8e-7a59404842de,6400,Aleix Vidal Parreu,2,Right Back,16.4,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,41.91718,-0.6721329,2.0,Low Pass,49.2,50.1,40.0,Right Foot,,,,9b310195-dcce-44c7-84a6-5846c5f114c6,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d9f660e-7bca-42d2-bb8e-7a59404842de,760,1,00:21:38.116,21,38,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,d36e6082-74a5-445d-96a4-449f01e20e02,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,49.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b310195-dcce-44c7-84a6-5846c5f114c6,761,1,00:21:38.116,21,38,9,Clearance,60,217,Barcelona,4,From Throw In,223,Málaga,0.0,,d36e6082-74a5-445d-96a4-449f01e20e02,27184,Marcos Alberto Angeleri,3,Right Center Back,70.9,30.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,True,,,
db22e3e7-7f47-4f5e-8b86-1ce3f5c923ce,762,1,00:21:40.995,21,40,2,Ball Recovery,60,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bee7272-5321-4e36-ba10-ee1a5d05f03b,763,1,00:21:40.995,21,40,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.78103,,db22e3e7-7f47-4f5e-8b86-1ce3f5c923ce,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8159557-a5fc-43db-93df-b7b0e442345d,14.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8159557-a5fc-43db-93df-b7b0e442345d,764,1,00:21:41.776,21,41,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,2.18263,,0a50ef1d-9268-478f-8ae0-bdaa9a257130,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,31.189901,-0.76499283,2.0,Low Pass,37.4,18.6,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a50ef1d-9268-478f-8ae0-bdaa9a257130,765,1,00:21:43.958,21,43,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,f8159557-a5fc-43db-93df-b7b0e442345d,22102,Adriano Correia Claro,6,Left Back,37.4,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c942ff0-4744-43fa-aec1-5defe2e26f29,766,1,00:21:43.958,21,43,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,2.52647,,0a50ef1d-9268-478f-8ae0-bdaa9a257130,22102,Adriano Correia Claro,6,Left Back,37.4,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7ea45c-f5a7-4d12-94cc-5f59806e86ee,49.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7ea45c-f5a7-4d12-94cc-5f59806e86ee,767,1,00:21:46.485,21,46,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.814753,,d04addcd-1016-4988-b3c4-d6821063a4a4,22102,Adriano Correia Claro,6,Left Back,49.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,13.182564,-0.6237768,1.0,Ground Pass,59.7,5.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d04addcd-1016-4988-b3c4-d6821063a4a4,768,1,00:21:47.300,21,47,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,1e7ea45c-f5a7-4d12-94cc-5f59806e86ee,6616,Munir El Haddadi Mohamed,21,Left Wing,59.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c88a4a4-59c8-4323-aa73-d14c677f4087,769,1,00:21:47.300,21,47,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.395487,,4ecc8a67-441a-4d2a-8168-4e805f97f558,6616,Munir El Haddadi Mohamed,21,Left Wing,59.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d04addcd-1016-4988-b3c4-d6821063a4a4,59.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ecc8a67-441a-4d2a-8168-4e805f97f558,770,1,00:21:48.695,21,48,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.334882,,ac85c0da-62a8-4e47-a43a-9b6374f79c8e,6616,Munir El Haddadi Mohamed,21,Left Wing,59.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,11.101802,2.6336193,1.0,Ground Pass,50.0,11.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac85c0da-62a8-4e47-a43a-9b6374f79c8e,771,1,00:21:49.030,21,49,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,4ecc8a67-441a-4d2a-8168-4e805f97f558,22102,Adriano Correia Claro,6,Left Back,50.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fce7aaa8-578e-4baf-a653-744d427a9bbb,772,1,00:21:49.030,21,49,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.826755,,ac85c0da-62a8-4e47-a43a-9b6374f79c8e,22102,Adriano Correia Claro,6,Left Back,50.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23e30ea-8341-4fcb-b5af-f3246c75e079,50.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f23e30ea-8341-4fcb-b5af-f3246c75e079,773,1,00:21:50.857,21,50,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.632244,,424f65b9-6924-410a-a0da-e0a858c2f219,22102,Adriano Correia Claro,6,Left Back,50.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,14.041723,2.4824233,1.0,Ground Pass,39.1,19.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424f65b9-6924-410a-a0da-e0a858c2f219,774,1,00:21:52.489,21,52,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,f23e30ea-8341-4fcb-b5af-f3246c75e079,6332,Thomas Vermaelen,5,Left Center Back,39.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1f72439-7dfd-4039-bf61-808f497dfb60,775,1,00:21:52.489,21,52,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.231317,,2196d172-602e-4b74-8e35-017df94bf481,6332,Thomas Vermaelen,5,Left Center Back,39.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424f65b9-6924-410a-a0da-e0a858c2f219,39.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196d172-602e-4b74-8e35-017df94bf481,776,1,00:21:53.720,21,53,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.443462,,eadac449-bdd5-45dc-8ab3-d78dbb898f4d,6332,Thomas Vermaelen,5,Left Center Back,39.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,31.645695,1.624542,1.0,Ground Pass,37.4,51.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eadac449-bdd5-45dc-8ab3-d78dbb898f4d,777,1,00:21:55.164,21,55,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,2196d172-602e-4b74-8e35-017df94bf481,5506,Javier Alejandro Mascherano,3,Right Center Back,37.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3341e2a-955c-47cd-800a-9f184c32a789,778,1,00:21:55.164,21,55,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,0.507334,,6195a536-1e1c-4108-a2cf-4eb752e8cc41,5506,Javier Alejandro Mascherano,3,Right Center Back,37.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eadac449-bdd5-45dc-8ab3-d78dbb898f4d,38.2,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6195a536-1e1c-4108-a2cf-4eb752e8cc41,779,1,00:21:55.671,21,55,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.609054,,850cd008-d990-4466-8494-48bae49c3246,5506,Javier Alejandro Mascherano,3,Right Center Back,38.2,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,20.00025,0.38979116,1.0,Ground Pass,56.7,59.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850cd008-d990-4466-8494-48bae49c3246,780,1,00:21:57.280,21,57,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,6195a536-1e1c-4108-a2cf-4eb752e8cc41,11094,Arda Turan,13,Right Center Midfield,56.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb3a5b6-3946-4fe5-b5d4-010930dd2c8c,781,1,00:21:57.280,21,57,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,1.150157,,17489eeb-e146-4828-a0e3-0867230c98e4,11094,Arda Turan,13,Right Center Midfield,56.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850cd008-d990-4466-8494-48bae49c3246,56.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17489eeb-e146-4828-a0e3-0867230c98e4,782,1,00:21:58.430,21,58,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,2.206565,,3ada4093-d443-43e0-b87d-ec783ec881ed,11094,Arda Turan,13,Right Center Midfield,56.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,21.137644,1.0011643,1.0,Ground Pass,68.1,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ada4093-d443-43e0-b87d-ec783ec881ed,783,1,00:22:00.637,22,0,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,17489eeb-e146-4828-a0e3-0867230c98e4,6400,Aleix Vidal Parreu,2,Right Back,68.1,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a9d52b-5d47-4fe9-a96c-7efb5c790b30,784,1,00:22:00.637,22,0,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,3.419149,,3ada4093-d443-43e0-b87d-ec783ec881ed,6400,Aleix Vidal Parreu,2,Right Back,68.1,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9be64e-06c3-40d9-ab8c-97bc6c41c840,85.1,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9be64e-06c3-40d9-ab8c-97bc6c41c840,785,1,00:22:04.056,22,4,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.093316,,3c211fd3-e56b-496f-a61e-23394c9fc9b3,6400,Aleix Vidal Parreu,2,Right Back,85.1,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,17.317043,-2.896614,1.0,Ground Pass,68.3,71.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c211fd3-e56b-496f-a61e-23394c9fc9b3,786,1,00:22:05.149,22,5,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,4f9be64e-06c3-40d9-ab8c-97bc6c41c840,11094,Arda Turan,13,Right Center Midfield,68.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27d51b8-29f5-46e1-8eb1-a97fbe7e6487,787,1,00:22:05.149,22,5,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,3.660925,,057cc707-cd75-4cf9-a170-17b84f5cf882,11094,Arda Turan,13,Right Center Midfield,68.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c211fd3-e56b-496f-a61e-23394c9fc9b3,68.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057cc707-cd75-4cf9-a170-17b84f5cf882,788,1,00:22:08.810,22,8,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,0.987732,,c9bc31e8-b309-41da-a2ea-3dc22fdd518b,11094,Arda Turan,13,Right Center Midfield,68.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,21.362116,-2.3297107,1.0,Ground Pass,53.6,55.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bc31e8-b309-41da-a2ea-3dc22fdd518b,789,1,00:22:09.798,22,9,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,057cc707-cd75-4cf9-a170-17b84f5cf882,5506,Javier Alejandro Mascherano,3,Right Center Back,53.6,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e21f6c9-311a-4499-afc2-89b6adf69501,790,1,00:22:09.798,22,9,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,4.159692,,c9bc31e8-b309-41da-a2ea-3dc22fdd518b,5506,Javier Alejandro Mascherano,3,Right Center Back,53.6,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce55e8d-9dfe-4c09-b673-7f1fddacee6d,62.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cce55e8d-9dfe-4c09-b673-7f1fddacee6d,791,1,00:22:13.958,22,13,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,1.789549,,c0c0a0e6-72b4-4be2-8d50-903fad17e185,5506,Javier Alejandro Mascherano,3,Right Center Back,62.4,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,24.660292,0.93216133,1.0,Ground Pass,77.1,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c0a0e6-72b4-4be2-8d50-903fad17e185,792,1,00:22:15.747,22,15,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,cce55e8d-9dfe-4c09-b673-7f1fddacee6d,6400,Aleix Vidal Parreu,2,Right Back,77.1,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588d2182-7efc-47f7-b843-21d6c33bcfcb,793,1,00:22:15.747,22,15,43,Carry,60,217,Barcelona,4,From Throw In,217,Barcelona,3.532411,,18c49755-63fc-446f-b375-02d26502b24c,6400,Aleix Vidal Parreu,2,Right Back,77.1,73.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c0a0e6-72b4-4be2-8d50-903fad17e185,89.9,75.1,e388f4fc-aee3-4b41-97dd-7a5b9c68c092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e388f4fc-aee3-4b41-97dd-7a5b9c68c092,794,1,00:22:18.182,22,18,17,Pressure,60,217,Barcelona,4,From Throw In,223,Málaga,0.948772,,588d2182-7efc-47f7-b843-21d6c33bcfcb,6740,Gonzalo Castro Irizábal,16,Left Midfield,26.8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
