id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,related_events_0,related_events_1,carry_end_location_0,carry_end_location_1,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,location,pass_recipient_id,pass_recipient_name,pass_switch,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,clearance_left_foot,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_committed_card_id,foul_committed_card_name,shot_first_time
ddc80372-ce03-45a4-b23c-40ad7cbe771a,365,1,00:08:15.097,8,15,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.797475,,,5470,Ivan Rakitić,13,Right Center Midfield,65.0,60.6,,,,,,,,,,,,,,,,,,,,,ff74d1a5-c0e4-4e88-9717-0bb64bf49210,,,,15.715597,-2.0828393,1.0,Ground Pass,57.3,46.9,40.0,Right Foot,,,,5203.0,Sergio Busquets i Burgos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff74d1a5-c0e4-4e88-9717-0bb64bf49210,366,1,00:08:15.894,8,15,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.3,46.9,,,,,,,,,,,,,,,,,,,,,ddc80372-ce03-45a4-b23c-40ad7cbe771a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14151cb9-b102-4fd5-8b82-9723c5bf7a89,367,1,00:08:15.894,8,15,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.492236,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.3,46.9,,,,,,,,,,,,,,,,,,,,,db3497ce-602d-45cb-98e3-e28ed877ebc0,ff74d1a5-c0e4-4e88-9717-0bb64bf49210,57.1,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db3497ce-602d-45cb-98e3-e28ed877ebc0,368,1,00:08:17.386,8,17,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.61833,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.1,43.5,,,,,,,,,,,,,,,,,,,,,741ea3fa-2032-4a2a-904f-b4a17c2ab7ff,,,,36.359455,-1.0997688,2.0,Low Pass,73.6,11.1,38.0,Left Foot,,,,5211.0,Jordi Alba Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741ea3fa-2032-4a2a-904f-b4a17c2ab7ff,369,1,00:08:19.005,8,19,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5211,Jordi Alba Ramos,6,Left Back,73.6,11.1,,,,,,,,,,,,,,,,,,,,,db3497ce-602d-45cb-98e3-e28ed877ebc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e48d793b-f700-4b5d-bd27-7de1eb91d01d,370,1,00:08:19.005,8,19,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,2.693161,,,5211,Jordi Alba Ramos,6,Left Back,73.6,11.1,,,,,,,,,,,,,,,,,,,,,07888c28-2eec-448c-8c37-6c8ba35d0fcd,741ea3fa-2032-4a2a-904f-b4a17c2ab7ff,79.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07888c28-2eec-448c-8c37-6c8ba35d0fcd,371,1,00:08:21.698,8,21,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.62804,,,5211,Jordi Alba Ramos,6,Left Back,79.4,13.8,,,,,,,,,,,,,,,,,,,,,9adec987-7945-44c0-8a83-2d3d31328394,,,,5.800862,1.5535567,1.0,Ground Pass,79.5,19.6,38.0,Left Foot,,,,4320.0,Neymar da Silva Santos Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9adec987-7945-44c0-8a83-2d3d31328394,372,1,00:08:22.326,8,22,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,79.5,19.6,,,,,,,,,,,,,,,,,,,,,07888c28-2eec-448c-8c37-6c8ba35d0fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb8e75e3-e23f-45c9-9de6-e09934843dbd,373,1,00:08:22.326,8,22,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.03996,,,4320,Neymar da Silva Santos Junior,21,Left Wing,79.5,19.6,,,,,,,,,,,,,,,,,,,,,9adec987-7945-44c0-8a83-2d3d31328394,cc8addae-891f-49ab-91ab-69d1fabbf824,79.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc8addae-891f-49ab-91ab-69d1fabbf824,374,1,00:08:22.366,8,22,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.728577,,,4320,Neymar da Silva Santos Junior,21,Left Wing,79.5,19.6,,,,,,,,,,,,,,,,,,,,,84bf1fc2-6182-48a9-bec6-2b39c624de57,,,,7.8638415,-1.6983058,1.0,Ground Pass,78.5,11.8,38.0,Left Foot,,,,5211.0,Jordi Alba Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84bf1fc2-6182-48a9-bec6-2b39c624de57,375,1,00:08:23.094,8,23,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5211,Jordi Alba Ramos,6,Left Back,78.5,11.8,,,,,,,,,,,,,,,,,,,,,cc8addae-891f-49ab-91ab-69d1fabbf824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc9ef41-6d70-45ef-ab86-3443c94b67bd,376,1,00:08:23.094,8,23,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.253823,,,5211,Jordi Alba Ramos,6,Left Back,78.5,11.8,,,,,,,,,,,,,,,,,,,,,84bf1fc2-6182-48a9-bec6-2b39c624de57,8972ea26-ddea-4f23-a657-0c0cef81f8cd,78.5,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8972ea26-ddea-4f23-a657-0c0cef81f8cd,377,1,00:08:23.348,8,23,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.725411,,,5211,Jordi Alba Ramos,6,Left Back,78.5,11.8,,,,,,,,,,,,,,,,,,,,,59a08231-52c6-4080-9806-b56edbcf5b83,,,,6.484597,1.2734312,1.0,Ground Pass,80.4,18.0,38.0,Left Foot,,,,4320.0,Neymar da Silva Santos Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59a08231-52c6-4080-9806-b56edbcf5b83,378,1,00:08:24.074,8,24,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.4,18.0,,,,,,,,,,,,,,,,,,,,,8972ea26-ddea-4f23-a657-0c0cef81f8cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7871dc-3f4e-46d8-9f3a-ea911eee5f29,379,1,00:08:24.074,8,24,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.039989,,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.4,18.0,,,,,,,,,,,,,,,,,,,,,59a08231-52c6-4080-9806-b56edbcf5b83,b76c02d8-c568-4af9-91cc-8179333760df,80.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b76c02d8-c568-4af9-91cc-8179333760df,380,1,00:08:24.114,8,24,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.778218,,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.4,18.0,,,,,,,,,,,,,,,,,,,,,5dea13c4-aa8f-4fe5-b52c-2fe2803e91d1,,,,10.6004715,-2.661069,1.0,Ground Pass,71.0,13.1,40.0,Right Foot,,,,11094.0,Arda Turan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dea13c4-aa8f-4fe5-b52c-2fe2803e91d1,381,1,00:08:25.892,8,25,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,11094,Arda Turan,15,Left Center Midfield,71.0,13.1,,,,,,,,,,,,,,,,,,,,,b76c02d8-c568-4af9-91cc-8179333760df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97acd124-426c-4050-b9c6-ff037858c4c7,382,1,00:08:25.892,8,25,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.901473,,,11094,Arda Turan,15,Left Center Midfield,71.0,13.1,,,,,,,,,,,,,,,,,,,,,5dea13c4-aa8f-4fe5-b52c-2fe2803e91d1,d9781fa4-fd47-4fac-a4eb-ea3440c4b32d,71.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9781fa4-fd47-4fac-a4eb-ea3440c4b32d,383,1,00:08:26.793,8,26,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.329251,,,11094,Arda Turan,15,Left Center Midfield,71.0,13.1,,,,,,,,,,,,,,,,,,,,,70a4735c-b6ac-4948-8b04-54cfa6a73e2c,,,,15.658863,2.0058804,1.0,Ground Pass,64.4,27.3,40.0,Right Foot,,,,5506.0,Javier Alejandro Mascherano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a4735c-b6ac-4948-8b04-54cfa6a73e2c,384,1,00:08:28.123,8,28,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5506,Javier Alejandro Mascherano,5,Left Center Back,64.4,27.3,,,,,,,,,,,,,,,,,,,,,d9781fa4-fd47-4fac-a4eb-ea3440c4b32d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f67986d1-b980-46dc-a212-96681dfee50f,385,1,00:08:28.123,8,28,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,4.029458,,,5506,Javier Alejandro Mascherano,5,Left Center Back,64.4,27.3,,,,,,,,,,,,,,,,,,,,,42833c1b-b368-4750-b165-eb9cff52b928,70a4735c-b6ac-4948-8b04-54cfa6a73e2c,65.0,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42833c1b-b368-4750-b165-eb9cff52b928,386,1,00:08:32.152,8,32,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.800663,,,5506,Javier Alejandro Mascherano,5,Left Center Back,65.0,36.5,,,,,,,,,,,,,,,,,,,,,6b2c7b4a-ba1b-4e33-9afe-66221876b96f,,,,23.423279,1.6734387,1.0,Ground Pass,62.6,59.8,40.0,Right Foot,,,,5213.0,Gerard Piqué Bernabéu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b2c7b4a-ba1b-4e33-9afe-66221876b96f,387,1,00:08:33.953,8,33,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.6,59.8,,,,,,,,,,,,,,,,,,,,,42833c1b-b368-4750-b165-eb9cff52b928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a535e20-db53-4a19-bc94-ba267a000769,388,1,00:08:33.953,8,33,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.764295,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,62.6,59.8,,,,,,,,,,,,,,,,,,,,,6b2c7b4a-ba1b-4e33-9afe-66221876b96f,8a85ac63-ac63-49b6-8e20-a67b99ea0e35,64.9,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a85ac63-ac63-49b6-8e20-a67b99ea0e35,389,1,00:08:35.717,8,35,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.069584,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,64.9,61.2,,,,,,,,,,,,,,,,,,,,,1ff3b3f4-cae8-479f-94b2-1506cf07ed25,,,,22.22656,0.95159286,1.0,Ground Pass,77.8,79.3,40.0,Right Foot,,,,6379.0,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ff3b3f4-cae8-479f-94b2-1506cf07ed25,390,1,00:08:36.787,8,36,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,6379,Sergi Roberto Carnicer,2,Right Back,77.8,79.3,,,,,,,,,,,,,,,,,,,,,8a85ac63-ac63-49b6-8e20-a67b99ea0e35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44777e63-03d4-4508-8739-e4a26994a0ae,391,1,00:08:36.787,8,36,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,2.035456,,,6379,Sergi Roberto Carnicer,2,Right Back,77.8,79.3,,,,,,,,,,,,,,,,,,,,,1ff3b3f4-cae8-479f-94b2-1506cf07ed25,f05ebf0c-c3b6-44f7-b053-2f0953e72ea3,77.4,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f05ebf0c-c3b6-44f7-b053-2f0953e72ea3,392,1,00:08:38.822,8,38,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.668135,,,6379,Sergi Roberto Carnicer,2,Right Back,77.4,77.7,,,,,,,,,,,,,,,,,,,,,486c6a0d-ea26-4714-95d5-41ab7444e807,,,,8.122191,-1.6447353,1.0,Ground Pass,76.8,69.6,40.0,Right Foot,,,,5470.0,Ivan Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486c6a0d-ea26-4714-95d5-41ab7444e807,393,1,00:08:39.490,8,39,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,,5470,Ivan Rakitić,13,Right Center Midfield,76.8,69.6,,,,,,,,,,,,,,,,,,,,,f05ebf0c-c3b6-44f7-b053-2f0953e72ea3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e880023b-0fc8-4f0b-932e-24a8c61fd9e3,394,1,00:08:39.490,8,39,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.016167,,,5470,Ivan Rakitić,13,Right Center Midfield,76.8,69.6,,,,,,,,,,,,,,,,,,,,,054d6942-94a1-4b54-b7ea-ec4c86e50151,486c6a0d-ea26-4714-95d5-41ab7444e807,76.8,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054d6942-94a1-4b54-b7ea-ec4c86e50151,395,1,00:08:39.506,8,39,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.848287,,,5470,Ivan Rakitić,13,Right Center Midfield,76.8,69.6,,,,,,,,,,,,,,,,,,,,,f7c586c2-425f-4032-9b3f-27a465479439,,,,10.049875,2.1146288,1.0,Ground Pass,71.6,78.2,40.0,Right Foot,,,,6379.0,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
