id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,player,position,location,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_other,pass_cut_back,pass_no_touch,shot_end_location_2,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,clearance_aerial_won,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty
500aa7ec-f5e3-4361-a66e-ef423acc4ed4,2575,2,00:11:39.699,56,39,17,Pressure,120,217,Barcelona,1,Regular Play,322,Eibar,2.634859,,0d9ae403-8f7c-40c5-a9b5-866b4e903385,6699.0,Ander Capa Rodríguez,2.0,Right Back,31.3,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373caffe-079f-4e09-951a-8a6818b79bce,c5e57ccc-d06d-46a3-8a49-fbfacd8c5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373caffe-079f-4e09-951a-8a6818b79bce,2576,2,00:11:39.723,56,39,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,05554933-fcf1-4413-bd15-7ce45aad3c4d,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,89.7,12.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,500aa7ec-f5e3-4361-a66e-ef423acc4ed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d9ae403-8f7c-40c5-a9b5-866b4e903385,2577,2,00:11:39.723,56,39,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,2.4139,,373caffe-079f-4e09-951a-8a6818b79bce,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,89.7,12.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,500aa7ec-f5e3-4361-a66e-ef423acc4ed4,c5e57ccc-d06d-46a3-8a49-fbfacd8c5845,89.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5e57ccc-d06d-46a3-8a49-fbfacd8c5845,2578,2,00:11:42.137,56,42,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,2.6385,,4b7aa53b-bcd7-420d-a71d-ee000735d4ff,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,89.5,9.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,500aa7ec-f5e3-4361-a66e-ef423acc4ed4,,,,5211.0,Jordi Alba Ramos,23.496809,-2.957552,1.0,Ground Pass,66.4,4.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b7aa53b-bcd7-420d-a71d-ee000735d4ff,2579,2,00:11:44.776,56,44,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,c5e57ccc-d06d-46a3-8a49-fbfacd8c5845,5211.0,Jordi Alba Ramos,6.0,Left Back,66.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115eb459-6788-4082-8063-16249e9984f5,2580,2,00:11:44.776,56,44,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,1.5441,,4b7aa53b-bcd7-420d-a71d-ee000735d4ff,5211.0,Jordi Alba Ramos,6.0,Left Back,66.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd40f539-7498-45d8-b915-b93ef6d9d4cb,,55.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd40f539-7498-45d8-b915-b93ef6d9d4cb,2581,2,00:11:46.320,56,46,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.607137,,9e5ddb9e-028c-42af-88ae-c63c558223a7,5211.0,Jordi Alba Ramos,6.0,Left Back,55.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,18.843037,2.0748022,1.0,Ground Pass,46.7,22.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e5ddb9e-028c-42af-88ae-c63c558223a7,2582,2,00:11:47.927,56,47,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,bd40f539-7498-45d8-b915-b93ef6d9d4cb,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,46.7,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d2f40ac-8817-437a-bfeb-5b54a91753cd,2583,2,00:11:47.927,56,47,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,1.294663,,9e5ddb9e-028c-42af-88ae-c63c558223a7,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,46.7,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb92a457-e279-4f3c-aa77-b30ceab9fbbc,,46.7,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb92a457-e279-4f3c-aa77-b30ceab9fbbc,2584,2,00:11:49.221,56,49,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.8866,,7d97fcf7-e578-45c6-876a-f43e55e662f9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,46.7,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.553984,1.437319,1.0,Ground Pass,50.5,52.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d97fcf7-e578-45c6-876a-f43e55e662f9,2585,2,00:11:51.108,56,51,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,fb92a457-e279-4f3c-aa77-b30ceab9fbbc,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.5,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d756db7a-00eb-434f-a04f-9d3ae3e2e855,2586,2,00:11:51.108,56,51,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,3.0753,,0c4a0d9a-922b-4319-8de1-3eabfa5552d1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.5,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d97fcf7-e578-45c6-876a-f43e55e662f9,,58.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c4a0d9a-922b-4319-8de1-3eabfa5552d1,2587,2,00:11:54.183,56,54,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.0965,,4411cd21-19c5-4928-b2f1-298b1be2771f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,58.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.792371,-1.1792668,1.0,Ground Pass,63.2,45.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18cde454-eb01-4ca2-9745-3384d00213c4,2588,2,00:11:54.766,56,54,17,Pressure,120,217,Barcelona,1,Regular Play,322,Eibar,1.137532,,1db88e55-7261-4044-b42f-3cf654f8464e,24453.0,Josip Radošević,9.0,Right Defensive Midfield,53.2,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411cd21-19c5-4928-b2f1-298b1be2771f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4411cd21-19c5-4928-b2f1-298b1be2771f,2589,2,00:11:55.280,56,55,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,0c4a0d9a-922b-4319-8de1-3eabfa5552d1,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,63.2,45.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,18cde454-eb01-4ca2-9745-3384d00213c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1db88e55-7261-4044-b42f-3cf654f8464e,2590,2,00:11:55.280,56,55,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,2.0147,,18cde454-eb01-4ca2-9745-3384d00213c4,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,63.2,45.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,4411cd21-19c5-4928-b2f1-298b1be2771f,e3cf4f17-60f8-4e04-8cf5-4ccc37f93e04,62.6,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3cf4f17-60f8-4e04-8cf5-4ccc37f93e04,2591,2,00:11:57.295,56,57,30,Pass,120,217,Barcelona,1,Regular Play,217,Barcelona,1.3023,,27f9d1c9-c94b-4c87-a540-1c110d79da9d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.6,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.2470684,-1.0824624,1.0,Ground Pass,66.0,36.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f4257c-5a30-4637-b43e-891f8ff024ca,2592,2,00:11:57.646,56,57,17,Pressure,120,217,Barcelona,1,Regular Play,322,Eibar,1.522973,,27f9d1c9-c94b-4c87-a540-1c110d79da9d,24453.0,Josip Radošević,9.0,Right Defensive Midfield,54.3,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fb2db1-a6f0-498f-93ce-293dd46f56f4,df5cda82-d783-4814-9f5f-965f05cc0a28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f9d1c9-c94b-4c87-a540-1c110d79da9d,2593,2,00:11:58.597,56,58,42,Ball Receipt*,120,217,Barcelona,1,Regular Play,217,Barcelona,,,66f4257c-5a30-4637-b43e-891f8ff024ca,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.0,36.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,e3cf4f17-60f8-4e04-8cf5-4ccc37f93e04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93fb2db1-a6f0-498f-93ce-293dd46f56f4,2594,2,00:11:58.597,56,58,43,Carry,120,217,Barcelona,1,Regular Play,217,Barcelona,0.2,,17dd01fb-0df8-4ca0-bde8-e905603c159b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,66.0,36.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,27f9d1c9-c94b-4c87-a540-1c110d79da9d,66f4257c-5a30-4637-b43e-891f8ff024ca,65.8,37.1,,,,,,,,,,,,,,,,,,,df5cda82-d783-4814-9f5f-965f05cc0a28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17dd01fb-0df8-4ca0-bde8-e905603c159b,2595,2,00:11:58.797,56,58,22,Foul Committed,120,217,Barcelona,1,Regular Play,322,Eibar,0.0,,93fb2db1-a6f0-498f-93ce-293dd46f56f4,24453.0,Josip Radošević,9.0,Right Defensive Midfield,54.3,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df5cda82-d783-4814-9f5f-965f05cc0a28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5cda82-d783-4814-9f5f-965f05cc0a28,2596,2,00:11:58.797,56,58,21,Foul Won,120,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,17dd01fb-0df8-4ca0-bde8-e905603c159b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.8,37.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4257c-5a30-4637-b43e-891f8ff024ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2cc3e5-faf2-4c98-8424-fc9be5ed8ca9,2597,2,00:12:10.597,57,10,30,Pass,121,217,Barcelona,3,From Free Kick,217,Barcelona,2.7249,,13f5d591-9a47-4b0d-8cc3-36e86e5c9415,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,65.8,37.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,33.16896,-1.022104,3.0,High Pass,83.1,9.0,40.0,Right Foot,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13f5d591-9a47-4b0d-8cc3-36e86e5c9415,2598,2,00:12:13.322,57,13,42,Ball Receipt*,121,217,Barcelona,3,From Free Kick,217,Barcelona,,,4b2cc3e5-faf2-4c98-8424-fc9be5ed8ca9,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,83.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1c0680b-c023-4288-bbe8-dda108939b0f,2599,2,00:12:13.340,57,13,30,Pass,121,217,Barcelona,3,From Free Kick,217,Barcelona,0.950016,,ccf0a81b-9919-447f-8397-bfebecae9caa,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,83.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.3085985,3.0986085,1.0,Ground Pass,73.8,9.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf0a81b-9919-447f-8397-bfebecae9caa,2600,2,00:12:14.291,57,14,42,Ball Receipt*,121,217,Barcelona,3,From Free Kick,217,Barcelona,,,e1c0680b-c023-4288-bbe8-dda108939b0f,5211.0,Jordi Alba Ramos,6.0,Left Back,73.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ead7e089-48c0-4564-9a4c-63db03ddc654,2601,2,00:12:14.291,57,14,43,Carry,121,217,Barcelona,3,From Free Kick,217,Barcelona,2.1159,,aadf4ee7-66ef-4277-a21f-b4ec7f01227c,5211.0,Jordi Alba Ramos,6.0,Left Back,73.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccf0a81b-9919-447f-8397-bfebecae9caa,,77.4,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
