id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,counterpress,duel,ball_receipt,block,goalkeeper,dribble,clearance,shot,interception,foul_won,off_camera,ball_recovery,foul_committed,50_50,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,location,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_through_ball,pass_outswinging,pass_aerial_won,clearance_left_foot,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back,pass_goal_assist,shot_open_goal,shot_first_time
e6feaad0-9099-4582-8fe1-618e9d70aa40,133,1,00:03:45.125,3,45,17,Pressure,8,217,Barcelona,8,From Keeper,1049,Granada,0.648,,b3720f6e-f465-4be7-bc1c-c6c41c31ba5f,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,40.7,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da307da-0b41-4af4-ab0b-d4222f77142a,134,1,00:03:46.614,3,46,22,Foul Committed,8,217,Barcelona,8,From Keeper,1049,Granada,0.0,,a709630e-8943-4215-9328-54033dbc4ba4,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,26.7,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a709630e-8943-4215-9328-54033dbc4ba4,135,1,00:03:46.614,3,46,21,Foul Won,8,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,0da307da-0b41-4af4-ab0b-d4222f77142a,4320,Neymar da Silva Santos Junior,21,Left Wing,93.4,13.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f65d273-0e11-4798-a49f-e0f2aadbeed1,136,1,00:04:53.331,4,53,40,Injury Stoppage,8,217,Barcelona,8,From Keeper,1049,Granada,0.0,,,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd19d76-ca61-4d4a-86ff-395fdd8c0bff,137,1,00:05:33.745,5,33,30,Pass,9,217,Barcelona,3,From Free Kick,217,Barcelona,1.2463,,e7114bec-074a-4387-9d80-73fe9417df84,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.3,8.2,,,30.556505,1.1349599,3.0,High Pass,112.2,35.9,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7114bec-074a-4387-9d80-73fe9417df84,138,1,00:05:34.992,5,34,9,Clearance,9,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,fdd19d76-ca61-4d4a-86ff-395fdd8c0bff,20064,Hugo Miguel Almeida Costa Lopes,6,Left Back,7.9,44.2,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522970f-0f0a-4c77-b23f-6e2acce89f54,139,1,00:06:22.481,6,22,30,Pass,10,217,Barcelona,2,From Corner,217,Barcelona,1.0814,,3a22e347-6226-41dc-9765-d583c583c127,5470,Ivan Rakitić,13,Right Center Midfield,120.0,0.1,5506.0,Javier Alejandro Mascherano,28.727165,1.664923,3.0,High Pass,117.3,28.7,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a22e347-6226-41dc-9765-d583c583c127,140,1,00:06:23.563,6,23,42,Ball Receipt*,10,217,Barcelona,2,From Corner,217,Barcelona,,,4522970f-0f0a-4c77-b23f-6e2acce89f54,5506,Javier Alejandro Mascherano,5,Left Center Back,117.3,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e987f74-4a03-4386-a16f-fb1572fad3da,141,1,00:06:23.563,6,23,30,Pass,10,217,Barcelona,2,From Corner,217,Barcelona,1.1525,,8b9b12f0-6666-42fa-a816-c207384d8a30,5506,Javier Alejandro Mascherano,5,Left Center Back,117.3,29.2,5213.0,Gerard Piqué Bernabéu,13.752455,1.6581646,3.0,High Pass,116.1,42.9,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e10021c4-dccd-4209-856c-96870af050cc,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b9b12f0-6666-42fa-a816-c207384d8a30,142,1,00:06:24.715,6,24,42,Ball Receipt*,10,217,Barcelona,2,From Corner,217,Barcelona,,,2e987f74-4a03-4386-a16f-fb1572fad3da,5213,Gerard Piqué Bernabéu,3,Right Center Back,116.1,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf4b17b-cafc-4161-87da-81944bd63d43,143,1,00:06:24.792,6,24,4,Duel,10,217,Barcelona,2,From Corner,1049,Granada,0.0,,e10021c4-dccd-4209-856c-96870af050cc,4498,Jean-Sylvain Claude Babin,3,Right Center Back,5.2,35.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e10021c4-dccd-4209-856c-96870af050cc,144,1,00:06:24.792,6,24,16,Shot,10,217,Barcelona,2,From Corner,217,Barcelona,0.4781,,baf4b17b-cafc-4161-87da-81944bd63d43,5213,Gerard Piqué Bernabéu,3,Right Center Back,114.9,44.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ce9a9a19-e394-4e0f-8ee8-b7be71d4c584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18306644,119.3,42.3,2.0,2e987f74-4a03-4386-a16f-fb1572fad3da,37.0,Head,True,87.0,Open Play,100.0,Saved,93.0,Normal,103.6,44.6,25707.0,Francisco Manuel Rico Castro,19.0,Center Attacking Midfield,False,113.8,19.7,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,False,120.0,32.3,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,False,119.0,37.4,27109.0,Youssef El-Arabi,23.0,Center Forward,False,119.2,42.9,20064.0,Hugo Miguel Almeida Costa Lopes,6.0,Left Back,False,112.6,35.9,6702.0,David Rodríguez Lombán,2.0,Right Back,False,115.0,43.6,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,119.7,40.2,8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,False,118.6,28.1,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,True,116.0,34.4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,109.6,34.8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,113.0,45.7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,112.2,47.9,3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,False,119.7,1.1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce9a9a19-e394-4e0f-8ee8-b7be71d4c584,145,1,00:06:25.271,6,25,23,Goal Keeper,10,217,Barcelona,2,From Corner,1049,Granada,0.0,,e10021c4-dccd-4209-856c-96870af050cc,8697,Andrés Eduardo Fernández Moreno,1,Goalkeeper,0.4,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,Shot Saved,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,42.0,Moving,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aeb8744-d3aa-4552-9acc-10b6d448295d,146,1,00:06:25.814,6,25,9,Clearance,10,217,Barcelona,2,From Corner,1049,Granada,0.0,,,4498,Jean-Sylvain Claude Babin,3,Right Center Back,4.3,35.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d418098-2fc1-4c8a-858d-c8daf13e4c82,147,1,00:06:26.923,6,26,17,Pressure,10,217,Barcelona,2,From Corner,217,Barcelona,1.170617,,,4320,Neymar da Silva Santos Junior,21,Left Wing,116.3,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7224618-b430-4bd7-9671-e012cf6458ba,152,1,00:06:46.271,6,46,30,Pass,12,217,Barcelona,4,From Throw In,217,Barcelona,3.4465,,26ee2d3b-0ff8-49ca-80c5-29dc93488cbe,4324,Daniel Alves da Silva,2,Right Back,107.0,80.0,,,23.501915,-1.5835615,3.0,High Pass,106.7,56.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26ee2d3b-0ff8-49ca-80c5-29dc93488cbe,153,1,00:06:49.718,6,49,9,Clearance,12,217,Barcelona,4,From Throw In,1049,Granada,0.0,,e7224618-b430-4bd7-9671-e012cf6458ba,19454,Ricardo Miguel Moreira da Costa,5,Left Center Back,13.4,23.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a37564-a3ba-45aa-a1a1-20e32ea54d5b,154,1,00:06:51.716,6,51,17,Pressure,12,217,Barcelona,4,From Throw In,1049,Granada,0.780915,,7386d1d3-752c-433f-8837-a7b388dc1d8d,4498,Jean-Sylvain Claude Babin,3,Right Center Back,47.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386d1d3-752c-433f-8837-a7b388dc1d8d,155,1,00:06:52.404,6,52,30,Pass,12,217,Barcelona,4,From Throw In,217,Barcelona,1.287375,,01a37564-a3ba-45aa-a1a1-20e32ea54d5b,5506,Javier Alejandro Mascherano,5,Left Center Back,70.9,49.5,,,12.808201,-0.7467434,3.0,High Pass,80.3,40.8,37.0,Head,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,d6cb3cb6-9eea-4145-85e7-30db0084ba3f,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6cb3cb6-9eea-4145-85e7-30db0084ba3f,156,1,00:06:53.691,6,53,10,Interception,12,217,Barcelona,4,From Throw In,1049,Granada,0.0,,7386d1d3-752c-433f-8837-a7b388dc1d8d,3292,Abdoulaye Doucouré,9,Right Defensive Midfield,39.8,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42f983e5-ab82-43b3-95ae-e0edd73a9abd,171,1,00:07:31.100,7,31,4,Duel,15,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,8ff80773-3182-4b11-b19b-250d7ed00f18,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.3,2.9,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258b760a-f37b-4f79-99b5-890f07c9cd66,172,1,00:07:31.613,7,31,30,Pass,15,217,Barcelona,1,Regular Play,217,Barcelona,0.622713,,fe8ff9cf-b7f3-4591-8552-1459b271c8f8,5506,Javier Alejandro Mascherano,5,Left Center Back,45.9,3.9,5203.0,Sergio Busquets i Burgos,3.1400638,-2.491722,2.0,Low Pass,43.4,2.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe8ff9cf-b7f3-4591-8552-1459b271c8f8,173,1,00:07:32.236,7,32,42,Ball Receipt*,15,217,Barcelona,1,Regular Play,217,Barcelona,,,258b760a-f37b-4f79-99b5-890f07c9cd66,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f16da0f1-f09d-4e83-844c-0ad2904f414a,174,1,00:07:32.236,7,32,43,Carry,15,217,Barcelona,1,Regular Play,217,Barcelona,0.613886,,38643856-78e6-4332-afc3-c6fee31fb3af,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.4,2.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8bf99dc3-5d0f-48f1-bb98-77c88b6a6c8a,41.0,3.5,fe8ff9cf-b7f3-4591-8552-1459b271c8f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38643856-78e6-4332-afc3-c6fee31fb3af,175,1,00:07:32.520,7,32,17,Pressure,15,217,Barcelona,1,Regular Play,1049,Granada,0.859529,,8bf99dc3-5d0f-48f1-bb98-77c88b6a6c8a,27109,Youssef El-Arabi,23,Center Forward,74.8,76.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,f16da0f1-f09d-4e83-844c-0ad2904f414a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bf99dc3-5d0f-48f1-bb98-77c88b6a6c8a,176,1,00:07:32.850,7,32,30,Pass,15,217,Barcelona,1,Regular Play,217,Barcelona,2.801883,,38643856-78e6-4332-afc3-c6fee31fb3af,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.0,3.5,20055.0,Marc-André ter Stegen,43.085033,2.4218893,1.0,Ground Pass,8.6,31.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,e8170653-9b65-442b-9478-e6cacf1aa644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8170653-9b65-442b-9478-e6cacf1aa644,177,1,00:07:35.651,7,35,42,Ball Receipt*,15,217,Barcelona,1,Regular Play,217,Barcelona,,,8bf99dc3-5d0f-48f1-bb98-77c88b6a6c8a,20055,Marc-André ter Stegen,1,Goalkeeper,8.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
