id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,related_events_5,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,player,position,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
80091856-e08b-4e02-982d-6ddc8258d558,2995,2,00:26:50.189,71,50,21,Foul Won,176,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,0552285d-0999-421c-89b7-cba98ed8897f,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,72.8,60.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bed816-f89e-4213-8c89-5f763444f26a,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a7662d-7b3a-4429-8d4b-5970726de231,2996,2,00:26:50.189,71,50,43,Carry,176,217,Barcelona,4,From Throw In,217,Barcelona,0.987893,,0552285d-0999-421c-89b7-cba98ed8897f,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,72.8,60.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50bed816-f89e-4213-8c89-5f763444f26a,80091856-e08b-4e02-982d-6ddc8258d558,77.9,66.0,,,cd65994f-604b-41a2-94f1-4a640c604cb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd65994f-604b-41a2-94f1-4a640c604cb5,2997,2,00:26:51.177,71,51,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.609766,,50bed816-f89e-4213-8c89-5f763444f26a,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,77.9,66.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,14.440222,0.93283534,1.0,Ground Pass,86.5,77.6,,,40.0,Right Foot,739a2ac1-c8fb-4f0b-99c0-881f9d7f0e02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739a2ac1-c8fb-4f0b-99c0-881f9d7f0e02,2998,2,00:26:52.787,71,52,42,Ball Receipt*,176,217,Barcelona,4,From Throw In,217,Barcelona,,,cd65994f-604b-41a2-94f1-4a640c604cb5,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,86.5,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db90cda9-738b-4a87-86ee-7bda9bfe4329,2999,2,00:26:52.787,71,52,43,Carry,176,217,Barcelona,4,From Throw In,217,Barcelona,3.312046,,16aa2f92-89a8-484e-a7bd-ed5e5fbce0a8,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,86.5,77.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a3d26bb-7a4e-4a2c-bf09-87de58f355e3,739a2ac1-c8fb-4f0b-99c0-881f9d7f0e02,86.2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a3d26bb-7a4e-4a2c-bf09-87de58f355e3,3000,2,00:26:53.250,71,53,17,Pressure,176,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.369684,,db90cda9-738b-4a87-86ee-7bda9bfe4329,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,30.4,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d45ebb-ddd2-4994-adb7-a426b601e7ef,3001,2,00:26:55.500,71,55,17,Pressure,176,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.344552,,,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,30.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421bd0a1-430c-4cf1-ad9e-3daa1d946798,3002,2,00:26:56.099,71,56,39,Dribbled Past,176,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,16aa2f92-89a8-484e-a7bd-ed5e5fbce0a8,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,33.9,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f64028-9cee-4d46-87ea-577abe280771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16aa2f92-89a8-484e-a7bd-ed5e5fbce0a8,3003,2,00:26:56.099,71,56,14,Dribble,176,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,421bd0a1-430c-4cf1-ad9e-3daa1d946798,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,86.2,66.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f64028-9cee-4d46-87ea-577abe280771,3004,2,00:26:56.099,71,56,43,Carry,176,217,Barcelona,4,From Throw In,217,Barcelona,2.387225,,16aa2f92-89a8-484e-a7bd-ed5e5fbce0a8,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,86.2,66.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638ead5-68fb-4851-b40d-9bbe52f2aa6b,421bd0a1-430c-4cf1-ad9e-3daa1d946798,86.9,55.8,,,f7c487f2-894c-481e-b621-a8cf9c179c4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7c487f2-894c-481e-b621-a8cf9c179c4d,3005,2,00:26:58.303,71,58,17,Pressure,176,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.191969,,3638ead5-68fb-4851-b40d-9bbe52f2aa6b,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,28.7,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f64028-9cee-4d46-87ea-577abe280771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638ead5-68fb-4851-b40d-9bbe52f2aa6b,3006,2,00:26:58.486,71,58,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,0.14786,,56b1f807-8a11-451f-bef9-ebf310d3abbb,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,86.9,55.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.3245554,-0.9652517,2.0,Low Pass,90.5,50.6,,,38.0,Left Foot,8659d7bb-a7e4-453a-8404-0ed9e962531c,f7c487f2-894c-481e-b621-a8cf9c179c4d,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659d7bb-a7e4-453a-8404-0ed9e962531c,3007,2,00:26:58.634,71,58,42,Ball Receipt*,176,217,Barcelona,4,From Throw In,217,Barcelona,,,3638ead5-68fb-4851-b40d-9bbe52f2aa6b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,103.8,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b1f807-8a11-451f-bef9-ebf310d3abbb,3008,2,00:26:58.634,71,58,6,Block,176,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,3638ead5-68fb-4851-b40d-9bbe52f2aa6b,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,29.6,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c81500-a404-43d2-8ef9-7e53d2192d33,3009,2,00:26:58.784,71,58,6,Block,176,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,88.8,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbe03823-948f-4ad6-a091-ab0124c84fee,3010,2,00:26:59.389,71,59,17,Pressure,176,217,Barcelona,4,From Throw In,217,Barcelona,0.531009,,54d084b3-bc9f-4b9e-98a4-60e257f8e472,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,88.4,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d16136c-e07b-4cb3-a9e1-b560aa108c5d,3031,2,00:27:50.095,72,50,30,Pass,179,217,Barcelona,4,From Throw In,217,Barcelona,0.961938,,fc8df924-4b86-408f-a7f8-4c61f916062e,4324.0,Daniel Alves da Silva,2.0,Right Back,72.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.366487,-1.0456322,2.0,Low Pass,79.0,69.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f37ce1e6-09e3-4552-930d-159c987d8ec6,3032,2,00:27:50.627,72,50,17,Pressure,179,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.459888,,01cb0bfd-8565-4ad5-9ee2-77246d587961,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,41.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8df924-4b86-408f-a7f8-4c61f916062e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc8df924-4b86-408f-a7f8-4c61f916062e,3033,2,00:27:51.057,72,51,42,Ball Receipt*,179,217,Barcelona,4,From Throw In,217,Barcelona,,,2d16136c-e07b-4cb3-a9e1-b560aa108c5d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,79.0,69.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f37ce1e6-09e3-4552-930d-159c987d8ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01cb0bfd-8565-4ad5-9ee2-77246d587961,3034,2,00:27:51.057,72,51,43,Carry,179,217,Barcelona,4,From Throw In,217,Barcelona,0.040000003,,53b34b67-30a4-4aa6-a96e-5e59f4964692,5470.0,Ivan Rakitić,13.0,Right Center Midfield,79.0,69.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f37ce1e6-09e3-4552-930d-159c987d8ec6,fc8df924-4b86-408f-a7f8-4c61f916062e,78.5,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b34b67-30a4-4aa6-a96e-5e59f4964692,3035,2,00:27:51.097,72,51,30,Pass,179,217,Barcelona,4,From Throw In,217,Barcelona,1.350776,,ac31be19-1d6a-4d09-a6fe-a2ca688a995f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,78.5,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,11.806778,2.2481828,1.0,Ground Pass,71.1,78.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a387edd0-0f76-4ff2-a179-d4bb927cf1a5,3036,2,00:27:52.222,72,52,17,Pressure,179,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.35898,,9138383b-fbc2-42d9-9994-f40a052d1014,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,46.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac31be19-1d6a-4d09-a6fe-a2ca688a995f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac31be19-1d6a-4d09-a6fe-a2ca688a995f,3037,2,00:27:52.448,72,52,42,Ball Receipt*,179,217,Barcelona,4,From Throw In,217,Barcelona,,,53b34b67-30a4-4aa6-a96e-5e59f4964692,4324.0,Daniel Alves da Silva,2.0,Right Back,71.1,78.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a387edd0-0f76-4ff2-a179-d4bb927cf1a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138383b-fbc2-42d9-9994-f40a052d1014,3038,2,00:27:52.448,72,52,43,Carry,179,217,Barcelona,4,From Throw In,217,Barcelona,1.149664,,35ab3c6d-8d23-4868-bbc5-7840d0018b5d,4324.0,Daniel Alves da Silva,2.0,Right Back,71.1,78.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a387edd0-0f76-4ff2-a179-d4bb927cf1a5,ac31be19-1d6a-4d09-a6fe-a2ca688a995f,69.3,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35ab3c6d-8d23-4868-bbc5-7840d0018b5d,3039,2,00:27:53.598,72,53,30,Pass,179,217,Barcelona,4,From Throw In,217,Barcelona,0.063746,,40fc35bb-2698-411a-8e6a-8839814d9121,4324.0,Daniel Alves da Silva,2.0,Right Back,69.3,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,3.0016663,-0.5232783,1.0,Ground Pass,71.9,78.0,,,40.0,Right Foot,d87e5a39-d930-4fc2-b1fd-fb4f8fe2ec5a,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87e5a39-d930-4fc2-b1fd-fb4f8fe2ec5a,3040,2,00:27:53.661,72,53,42,Ball Receipt*,179,217,Barcelona,4,From Throw In,217,Barcelona,,,35ab3c6d-8d23-4868-bbc5-7840d0018b5d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,78.1,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40fc35bb-2698-411a-8e6a-8839814d9121,3041,2,00:27:53.661,72,53,6,Block,179,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,35ab3c6d-8d23-4868-bbc5-7840d0018b5d,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,48.2,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c4dd029-29ae-4e49-98e1-6277bc23807a,3042,2,00:27:53.816,72,53,6,Block,179,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,4324.0,Daniel Alves da Silva,2.0,Right Back,71.5,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a84d5b0-2316-4b08-9d92-21e34b757d51,3061,2,00:28:20.093,73,20,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.650514,,9e8db18c-381d-4717-9d50-f507bbe76475,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,32.449963,-1.6262949,1.0,Ground Pass,5.2,11.7,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e8db18c-381d-4717-9d50-f507bbe76475,3062,2,00:28:21.743,73,21,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,6a84d5b0-2316-4b08-9d92-21e34b757d51,10609.0,Jérémy Mathieu,5.0,Left Center Back,5.2,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e6765c9-6aed-4bc2-baaf-1e5bd325fbda,3063,2,00:28:22.058,73,22,17,Pressure,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.453815,,2b1ab7dd-2b10-4104-b4ed-71b246992917,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,113.2,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b1ab7dd-2b10-4104-b4ed-71b246992917,3064,2,00:28:22.424,73,22,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.504799,,7e6765c9-6aed-4bc2-baaf-1e5bd325fbda,10609.0,Jérémy Mathieu,5.0,Left Center Back,5.0,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,18.623104,0.6252432,1.0,Ground Pass,20.1,21.3,,,38.0,Left Foot,8333014f-81ab-4361-b24e-4d05302b27b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df65d17d-adef-474a-aa3e-2750b8483919,3065,2,00:28:23.416,73,23,17,Pressure,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.589562,,6935870e-cfdb-4309-ac35-5695068cf70c,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,93.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333014f-81ab-4361-b24e-4d05302b27b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333014f-81ab-4361-b24e-4d05302b27b3,3066,2,00:28:23.929,73,23,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2b1ab7dd-2b10-4104-b4ed-71b246992917,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,20.1,21.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df65d17d-adef-474a-aa3e-2750b8483919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935870e-cfdb-4309-ac35-5695068cf70c,3067,2,00:28:23.929,73,23,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.182818,,1df88edf-e1dc-4807-b704-c22bf2995009,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,20.6,23.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,11.101802,3.1235766,1.0,Ground Pass,9.5,23.9,,,40.0,Right Foot,df65d17d-adef-474a-aa3e-2750b8483919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df88edf-e1dc-4807-b704-c22bf2995009,3068,2,00:28:25.112,73,25,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,6935870e-cfdb-4309-ac35-5695068cf70c,10609.0,Jérémy Mathieu,5.0,Left Center Back,9.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
