id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,related_events,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
843237c4-2323-4b9c-a1af-d701f4ff64ce,2266,2,00:07:38.863,52,38,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,8.152388,,358685b8-66ba-4192-80a9-cc79b32b984a,5211,Jordi Alba Ramos,6,Left Back,48.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed10d831-6e99-4d56-9090-495bc4755f4e,,85.9,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358685b8-66ba-4192-80a9-cc79b32b984a,2267,2,00:07:47.015,52,47,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,0.8918,,492a102c-ab55-4f6a-8afd-e9a5473ef172,5211,Jordi Alba Ramos,6,Left Back,85.9,16.4,4320.0,Neymar da Silva Santos Junior,9.208692,-0.043450896,1.0,Ground Pass,95.1,16.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,8826484a-a4e8-42c8-b1f2-c2557b305824,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492a102c-ab55-4f6a-8afd-e9a5473ef172,2268,2,00:07:47.907,52,47,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,358685b8-66ba-4192-80a9-cc79b32b984a,4320,Neymar da Silva Santos Junior,21,Left Wing,93.1,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826484a-a4e8-42c8-b1f2-c2557b305824,2269,2,00:07:47.907,52,47,9,Clearance,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,358685b8-66ba-4192-80a9-cc79b32b984a,6375,Juan Francisco Torres Belén,2,Right Back,25.0,64.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38af4318-49b8-4c02-af0f-f3c0018a8348,2270,2,00:07:52.046,52,52,4,Duel,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,1142bfa1-a8bc-4e28-8c6c-e3523aab52c2,5487,Antoine Griezmann,24,Left Center Forward,69.0,64.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142bfa1-a8bc-4e28-8c6c-e3523aab52c2,2271,2,00:07:52.046,52,52,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,2.320404,,38af4318-49b8-4c02-af0f-f3c0018a8348,10609,Jérémy Mathieu,5,Left Center Back,51.1,15.3,5216.0,Andrés Iniesta Luján,15.532225,-0.99172205,2.0,Low Pass,59.6,2.3,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,f52622fb-ada7-47fc-88e8-7b193df9439f,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52622fb-ada7-47fc-88e8-7b193df9439f,2272,2,00:07:54.367,52,54,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,1142bfa1-a8bc-4e28-8c6c-e3523aab52c2,5216,Andrés Iniesta Luján,15,Left Center Midfield,59.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c253033-e552-4bc2-9cb8-f9fbd29c5f53,2273,2,00:07:54.367,52,54,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,2.304442,,c39055d5-dc16-4604-8f7c-de3445c1a554,5216,Andrés Iniesta Luján,15,Left Center Midfield,59.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52622fb-ada7-47fc-88e8-7b193df9439f,,59.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39055d5-dc16-4604-8f7c-de3445c1a554,2274,2,00:07:56.671,52,56,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,1.018276,,f5d5c970-2550-423e-a5da-6cd8618d85ad,5216,Andrés Iniesta Luján,15,Left Center Midfield,59.8,2.5,4320.0,Neymar da Silva Santos Junior,20.362957,1.0059503,1.0,Ground Pass,70.7,19.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5d5c970-2550-423e-a5da-6cd8618d85ad,2275,2,00:07:57.689,52,57,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,c39055d5-dc16-4604-8f7c-de3445c1a554,4320,Neymar da Silva Santos Junior,21,Left Wing,70.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7249ff7a-0423-400c-a0a1-eeeb89706fcb,2276,2,00:07:57.689,52,57,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,2.629078,,717d6a19-d087-4dde-bb7b-8c8cdacdb3dd,4320,Neymar da Silva Santos Junior,21,Left Wing,70.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d5c970-2550-423e-a5da-6cd8618d85ad,,75.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717d6a19-d087-4dde-bb7b-8c8cdacdb3dd,2277,2,00:08:00.319,53,0,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,1.2728,,c5db3877-2963-4117-b358-5aee7f24b7c6,4320,Neymar da Silva Santos Junior,21,Left Wing,75.9,31.5,6998.0,Rafael Alcântara do Nascimento,19.79596,0.51789296,1.0,Ground Pass,93.1,41.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5db3877-2963-4117-b358-5aee7f24b7c6,2278,2,00:08:01.591,53,1,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,717d6a19-d087-4dde-bb7b-8c8cdacdb3dd,6998,Rafael Alcântara do Nascimento,17,Right Wing,93.1,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76a08737-c6b3-4432-9ac4-bf752e606ed8,2279,2,00:08:01.591,53,1,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,0.04,,30837a04-eb44-4340-87ca-8dbbf940f250,6998,Rafael Alcântara do Nascimento,17,Right Wing,93.1,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5db3877-2963-4117-b358-5aee7f24b7c6,,93.1,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30837a04-eb44-4340-87ca-8dbbf940f250,2280,2,00:08:01.631,53,1,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,0.332109,,c9aa100b-0e29-4929-8b0a-b8b986016fc1,6998,Rafael Alcântara do Nascimento,17,Right Wing,93.1,41.3,5246.0,Luis Alberto Suárez Díaz,2.8160255,-0.10673567,1.0,Ground Pass,95.9,41.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,f87ad4f0-ec88-4845-ae08-30e721fc2488,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f87ad4f0-ec88-4845-ae08-30e721fc2488,2281,2,00:08:01.963,53,1,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,30837a04-eb44-4340-87ca-8dbbf940f250,5246,Luis Alberto Suárez Díaz,23,Center Forward,101.8,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9aa100b-0e29-4929-8b0a-b8b986016fc1,2282,2,00:08:01.963,53,1,6,Block,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,30837a04-eb44-4340-87ca-8dbbf940f250,5249,Diego Roberto Godín Leal,5,Left Center Back,24.2,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5fd18e3-1e7b-497e-a222-e56ed2676920,2283,2,00:08:03.290,53,3,17,Pressure,109,217,Barcelona,4,From Throw In,217,Barcelona,0.984434,,4cb0fbbb-dd59-4aee-9110-4264bf408baf,6998,Rafael Alcântara do Nascimento,17,Right Wing,94.0,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cb0fbbb-dd59-4aee-9110-4264bf408baf,2284,2,00:08:04.221,53,4,30,Pass,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.605951,,a64a1ae8-fb97-4573-a2dc-5ac88b09284e,5249,Diego Roberto Godín Leal,5,Left Center Back,25.3,31.0,12021.0,Óliver Torres Muñoz,7.961156,-0.57058275,1.0,Ground Pass,32.0,26.7,38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,f5fd18e3-1e7b-497e-a222-e56ed2676920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678e7ede-f8a1-4363-b5c4-6562fee09766,2285,2,00:08:04.679,53,4,17,Pressure,109,217,Barcelona,4,From Throw In,217,Barcelona,0.973862,,a28390e2-0cc8-4be7-b9c1-7eb1052bd92a,5470,Ivan Rakitić,13,Right Center Midfield,80.9,55.8,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,a64a1ae8-fb97-4573-a2dc-5ac88b09284e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a64a1ae8-fb97-4573-a2dc-5ac88b09284e,2286,2,00:08:04.827,53,4,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,,,4cb0fbbb-dd59-4aee-9110-4264bf408baf,12021,Óliver Torres Muñoz,12,Right Midfield,32.0,26.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,678e7ede-f8a1-4363-b5c4-6562fee09766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a28390e2-0cc8-4be7-b9c1-7eb1052bd92a,2287,2,00:08:04.827,53,4,43,Carry,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.896139,,364993f1-b460-40b4-8016-e5e9190a7ba9,12021,Óliver Torres Muñoz,12,Right Midfield,32.0,26.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,678e7ede-f8a1-4363-b5c4-6562fee09766,a64a1ae8-fb97-4573-a2dc-5ac88b09284e,36.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364993f1-b460-40b4-8016-e5e9190a7ba9,2288,2,00:08:05.723,53,5,38,Miscontrol,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,,12021,Óliver Torres Muñoz,12,Right Midfield,36.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a8faeb-3499-4f20-9be6-0eb5397bf295,2289,2,00:08:05.945,53,5,17,Pressure,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,1.142545,,5a7d704f-7883-498b-9435-6e3ddb9516bf,12021,Óliver Torres Muñoz,12,Right Midfield,37.2,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5905f4-ddcb-4b9b-b239-9fa270c0da9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7d704f-7883-498b-9435-6e3ddb9516bf,2290,2,00:08:06.488,53,6,2,Ball Recovery,109,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,99a8faeb-3499-4f20-9be6-0eb5397bf295,6379,Sergi Roberto Carnicer,2,Right Back,80.9,69.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5905f4-ddcb-4b9b-b239-9fa270c0da9d,2291,2,00:08:06.488,53,6,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,2.079844,,5a7d704f-7883-498b-9435-6e3ddb9516bf,6379,Sergi Roberto Carnicer,2,Right Back,80.9,69.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,99a8faeb-3499-4f20-9be6-0eb5397bf295,e0261a5c-d381-4359-aca9-c1999cd75097,80.7,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0261a5c-d381-4359-aca9-c1999cd75097,2292,2,00:08:08.568,53,8,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,1.196517,,ab1c1a01-6083-4ad4-9df1-f67362332f5f,6379,Sergi Roberto Carnicer,2,Right Back,80.7,75.6,5506.0,Javier Alejandro Mascherano,17.805899,-2.6503139,1.0,Ground Pass,65.0,67.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1c1a01-6083-4ad4-9df1-f67362332f5f,2293,2,00:08:09.765,53,9,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,e0261a5c-d381-4359-aca9-c1999cd75097,5506,Javier Alejandro Mascherano,3,Right Center Back,65.0,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979d7dd8-9880-413f-a19a-2906ab51dc79,2294,2,00:08:09.765,53,9,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,0.883099,,21935ba7-6d73-4846-82f3-d0b15a243924,5506,Javier Alejandro Mascherano,3,Right Center Back,65.0,67.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5ef8a079-dda1-4b3a-96ed-91e75470ca4f,ab1c1a01-6083-4ad4-9df1-f67362332f5f,65.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21935ba7-6d73-4846-82f3-d0b15a243924,2295,2,00:08:10.097,53,10,17,Pressure,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.688955,,5ef8a079-dda1-4b3a-96ed-91e75470ca4f,12021,Óliver Torres Muñoz,12,Right Midfield,49.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979d7dd8-9880-413f-a19a-2906ab51dc79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef8a079-dda1-4b3a-96ed-91e75470ca4f,2296,2,00:08:10.648,53,10,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,0.868086,,21935ba7-6d73-4846-82f3-d0b15a243924,5506,Javier Alejandro Mascherano,3,Right Center Back,65.4,66.1,6998.0,Rafael Alcântara do Nascimento,15.720369,-0.34387973,1.0,Ground Pass,80.2,60.8,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,c00983d2-b5b4-485d-bb39-65a13d80be1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
