id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,ball_receipt,counterpress,goalkeeper,off_camera,duel,interception,shot,clearance,foul_won,dribble,ball_recovery,foul_committed,substitution,block,pass,related_events,related_events_1,dribble_outcome_id,dribble_outcome_name,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,related_events_4,location,interception_outcome_id,interception_outcome_name,block_deflection
75a799d0-f8bb-4d1f-a15f-85ad0ea37ead,3256,2,00:32:40.052,77,40,42,Ball Receipt*,148,217,Barcelona,9,From Kick Off,217,Barcelona,,,98b9d9c3-8d26-48fe-8481-8a8d9ebc1a18,10609,Jérémy Mathieu,6,Left Back,91.8,6.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ce3756d7-7ee4-46eb-a7c4-8e6411e69108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3a2b66e-856a-49e2-9fc3-b859ded3dd49,3257,2,00:32:40.052,77,40,43,Carry,148,217,Barcelona,9,From Kick Off,217,Barcelona,0.601457,,75a799d0-f8bb-4d1f-a15f-85ad0ea37ead,10609,Jérémy Mathieu,6,Left Back,91.8,6.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,85b204c9-7559-4c0d-a8c5-493e1278c046,,,ce3756d7-7ee4-46eb-a7c4-8e6411e69108,,92.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b204c9-7559-4c0d-a8c5-493e1278c046,3258,2,00:32:40.654,77,40,30,Pass,148,217,Barcelona,9,From Kick Off,217,Barcelona,0.9503,,c73c161f-03fd-4106-95a9-163bdfcba4c8,10609,Jérémy Mathieu,6,Left Back,92.4,6.7,5216.0,Andrés Iniesta Luján,17.24094,2.508532,1.0,Ground Pass,78.5,16.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ef373c0-a80c-4462-bae0-ee7885b180bf,3259,2,00:32:41.432,77,41,17,Pressure,148,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,1.582955,,3d485687-f400-4ea0-8b2a-a1c9d2c57fc5,23806,Alejandro Bergantiños García,10,Center Defensive Midfield,39.6,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c73c161f-03fd-4106-95a9-163bdfcba4c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c73c161f-03fd-4106-95a9-163bdfcba4c8,3260,2,00:32:41.604,77,41,42,Ball Receipt*,148,217,Barcelona,9,From Kick Off,217,Barcelona,,,1ef373c0-a80c-4462-bae0-ee7885b180bf,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.5,16.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,85b204c9-7559-4c0d-a8c5-493e1278c046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d485687-f400-4ea0-8b2a-a1c9d2c57fc5,3261,2,00:32:41.604,77,41,43,Carry,148,217,Barcelona,9,From Kick Off,217,Barcelona,1.7345,,1ef373c0-a80c-4462-bae0-ee7885b180bf,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.5,16.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,993427fe-2174-40c0-95fa-2b54f2536269,,,c73c161f-03fd-4106-95a9-163bdfcba4c8,,78.7,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993427fe-2174-40c0-95fa-2b54f2536269,3262,2,00:32:43.338,77,43,30,Pass,148,217,Barcelona,9,From Kick Off,217,Barcelona,1.6362,,e45c39ea-0ea3-43a1-bb25-946f9d72e192,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.7,18.7,5203.0,Sergio Busquets i Burgos,18.380697,1.8632953,1.0,Ground Pass,73.4,36.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e45c39ea-0ea3-43a1-bb25-946f9d72e192,3263,2,00:32:44.975,77,44,42,Ball Receipt*,148,217,Barcelona,9,From Kick Off,217,Barcelona,,,993427fe-2174-40c0-95fa-2b54f2536269,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.4,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44e86429-70c4-412c-a6df-f6e58cdb966a,3264,2,00:32:44.975,77,44,43,Carry,148,217,Barcelona,9,From Kick Off,217,Barcelona,0.3649,,853ac477-b2ac-4433-a869-056fe77d316c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.4,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45c39ea-0ea3-43a1-bb25-946f9d72e192,,,,,73.4,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853ac477-b2ac-4433-a869-056fe77d316c,3265,2,00:32:45.340,77,45,30,Pass,148,217,Barcelona,9,From Kick Off,217,Barcelona,1.1237,,ba6f31f8-6c81-4981-92dc-7ca0d4756374,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,73.4,36.3,5216.0,Andrés Iniesta Luján,12.788276,-1.2935708,1.0,Ground Pass,76.9,24.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba6f31f8-6c81-4981-92dc-7ca0d4756374,3266,2,00:32:46.463,77,46,42,Ball Receipt*,148,217,Barcelona,9,From Kick Off,217,Barcelona,,,853ac477-b2ac-4433-a869-056fe77d316c,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.9,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956def53-04ab-4848-a5c3-3ca35b6ead58,3267,2,00:32:46.463,77,46,43,Carry,148,217,Barcelona,9,From Kick Off,217,Barcelona,2.3992,,2050c5b1-8ab5-43e2-bb0f-cc49217c53e1,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.9,24.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,20bae574-18ef-4ae4-9f06-698b21eb6f79,,,ba6f31f8-6c81-4981-92dc-7ca0d4756374,,77.9,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20bae574-18ef-4ae4-9f06-698b21eb6f79,3268,2,00:32:47.769,77,47,17,Pressure,148,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,1.040662,,956def53-04ab-4848-a5c3-3ca35b6ead58,6732,Lucas Pérez Martínez,24,Left Center Forward,44.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050c5b1-8ab5-43e2-bb0f-cc49217c53e1,3269,2,00:32:48.862,77,48,30,Pass,148,217,Barcelona,9,From Kick Off,217,Barcelona,0.9058,,b5237531-c5d1-4fb7-bdd1-f1509d55ccd3,5216,Andrés Iniesta Luján,15,Left Center Midfield,77.9,24.0,10609.0,Jérémy Mathieu,14.863714,-1.4222391,1.0,Ground Pass,80.1,9.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5237531-c5d1-4fb7-bdd1-f1509d55ccd3,3270,2,00:32:49.768,77,49,42,Ball Receipt*,148,217,Barcelona,9,From Kick Off,217,Barcelona,,,2050c5b1-8ab5-43e2-bb0f-cc49217c53e1,10609,Jérémy Mathieu,6,Left Back,80.1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c03ab6f6-46dd-4f8a-9095-4901c3bbebe4,3271,2,00:32:49.768,77,49,43,Carry,148,217,Barcelona,9,From Kick Off,217,Barcelona,2.131,,45c43e29-6a24-4e07-a566-924b3ed4e005,10609,Jérémy Mathieu,6,Left Back,80.1,9.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,6c743498-74db-4e74-b75b-844018aa27d2,,,b5237531-c5d1-4fb7-bdd1-f1509d55ccd3,,76.9,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c743498-74db-4e74-b75b-844018aa27d2,3272,2,00:32:50.556,77,50,17,Pressure,148,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,0.746783,,c03ab6f6-46dd-4f8a-9095-4901c3bbebe4,10852,Miguel Filipe Nunes Cardoso,13,Right Center Midfield,41.1,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c43e29-6a24-4e07-a566-924b3ed4e005,3273,2,00:32:51.899,77,51,3,Dispossessed,148,217,Barcelona,9,From Kick Off,217,Barcelona,0.0,,39eaf03c-943d-432e-9b4c-3383f89e4727,10609,Jérémy Mathieu,6,Left Back,76.9,7.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cef562-8b87-4cea-8ffd-2a556dea1128,3311,2,00:33:26.673,78,26,2,Ball Recovery,150,217,Barcelona,6,From Counter,217,Barcelona,0.0,,8a27eb60-ba08-4297-a6ee-a83cc3d1dc4c,6379,Sergi Roberto Carnicer,13,Right Center Midfield,16.3,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12828656-420c-4373-88d4-23a341131469,3312,2,00:33:26.673,78,26,43,Carry,150,217,Barcelona,6,From Counter,217,Barcelona,1.0882,,323e9f49-a21a-4fb8-86c3-3f8b3f15ce4f,6379,Sergi Roberto Carnicer,13,Right Center Midfield,16.3,44.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,84433b0f-2785-4c85-bb1b-caf54e545a6f,,,87cef562-8b87-4cea-8ffd-2a556dea1128,,19.7,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323e9f49-a21a-4fb8-86c3-3f8b3f15ce4f,3313,2,00:33:27.303,78,27,17,Pressure,150,217,Barcelona,6,From Counter,219,RC Deportivo La Coruña,0.418939,,12828656-420c-4373-88d4-23a341131469,6732,Lucas Pérez Martínez,24,Left Center Forward,100.5,41.9,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84433b0f-2785-4c85-bb1b-caf54e545a6f,3314,2,00:33:27.761,78,27,30,Pass,150,217,Barcelona,6,From Counter,217,Barcelona,0.8785,,0bfb1fa8-6efa-42be-8207-a67df70ecc83,6379,Sergi Roberto Carnicer,13,Right Center Midfield,19.7,42.2,5203.0,Sergio Busquets i Burgos,17.923449,-0.5260664,1.0,Ground Pass,35.2,33.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bfb1fa8-6efa-42be-8207-a67df70ecc83,3315,2,00:33:28.640,78,28,42,Ball Receipt*,150,217,Barcelona,6,From Counter,217,Barcelona,,,84433b0f-2785-4c85-bb1b-caf54e545a6f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.2,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82546751-e77b-4391-a94c-3be3cbbb9ed1,3316,2,00:33:28.640,78,28,30,Pass,150,217,Barcelona,6,From Counter,217,Barcelona,1.2066,,c6043129-0df0-4da1-89c6-7a44cf9fd182,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,35.2,33.2,5246.0,Luis Alberto Suárez Díaz,12.586501,0.33180046,2.0,Low Pass,47.1,37.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea79df0-725f-485a-bed9-a47515761006,3317,2,00:33:29.416,78,29,17,Pressure,150,217,Barcelona,6,From Counter,219,RC Deportivo La Coruña,0.315142,,,6869,Alejandro Arribas Garrido,3,Right Center Back,71.3,46.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6043129-0df0-4da1-89c6-7a44cf9fd182,3318,2,00:33:29.847,78,29,42,Ball Receipt*,150,217,Barcelona,6,From Counter,217,Barcelona,,,82546751-e77b-4391-a94c-3be3cbbb9ed1,5246,Luis Alberto Suárez Díaz,23,Center Forward,47.1,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281233a4-037b-48dd-8f21-df50f80d36e1,3319,2,00:33:29.847,78,29,43,Carry,150,217,Barcelona,6,From Counter,217,Barcelona,0.0756,,26fea26d-d5bd-41a5-acd7-9280e685c829,5246,Luis Alberto Suárez Díaz,23,Center Forward,47.1,37.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7cb539b8-9eed-4816-bffb-04cdc734c29f,,,c6043129-0df0-4da1-89c6-7a44cf9fd182,,48.5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26fea26d-d5bd-41a5-acd7-9280e685c829,3320,2,00:33:29.922,78,29,39,Dribbled Past,150,217,Barcelona,6,From Counter,219,RC Deportivo La Coruña,0.0,,281233a4-037b-48dd-8f21-df50f80d36e1,6869,Alejandro Arribas Garrido,3,Right Center Back,72.5,43.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,7cb539b8-9eed-4816-bffb-04cdc734c29f,,,c39cc511-b6b1-4d7b-ba73-ea8fda4cb4c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb539b8-9eed-4816-bffb-04cdc734c29f,3321,2,00:33:29.922,78,29,14,Dribble,150,217,Barcelona,6,From Counter,217,Barcelona,0.0,,26fea26d-d5bd-41a5-acd7-9280e685c829,5246,Luis Alberto Suárez Díaz,23,Center Forward,48.5,37.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39cc511-b6b1-4d7b-ba73-ea8fda4cb4c8,3322,2,00:33:29.922,78,29,43,Carry,150,217,Barcelona,6,From Counter,217,Barcelona,5.2984,,26fea26d-d5bd-41a5-acd7-9280e685c829,5246,Luis Alberto Suárez Díaz,23,Center Forward,48.5,37.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,661bb1d1-c47a-4bb7-933c-2ae35ecc57fa,,,7cb539b8-9eed-4816-bffb-04cdc734c29f,,88.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661bb1d1-c47a-4bb7-933c-2ae35ecc57fa,3323,2,00:33:35.221,78,35,30,Pass,150,217,Barcelona,6,From Counter,217,Barcelona,1.4132,,eb8adf30-4a2c-49ec-8893-2fe2f521cbc8,5246,Luis Alberto Suárez Díaz,23,Center Forward,88.5,39.7,5503.0,Lionel Andrés Messi Cuccittini,13.313527,1.6158786,1.0,Ground Pass,87.9,53.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb8adf30-4a2c-49ec-8893-2fe2f521cbc8,3324,2,00:33:36.634,78,36,42,Ball Receipt*,150,217,Barcelona,6,From Counter,217,Barcelona,,,661bb1d1-c47a-4bb7-933c-2ae35ecc57fa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,87.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ccddb6-f415-4da5-bd8c-f55d1a66a5b4,3325,2,00:33:36.634,78,36,43,Carry,150,217,Barcelona,6,From Counter,217,Barcelona,1.7611,,2d4a1532-a48f-42ef-be85-f3d8214a975c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,87.9,53.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,dc735262-d629-48f4-a493-b51e713e51c5,,,eb8adf30-4a2c-49ec-8893-2fe2f521cbc8,,101.8,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4a1532-a48f-42ef-be85-f3d8214a975c,3326,2,00:33:37.850,78,37,17,Pressure,150,217,Barcelona,6,From Counter,219,RC Deportivo La Coruña,0.64647,,77ccddb6-f415-4da5-bd8c-f55d1a66a5b4,6869,Alejandro Arribas Garrido,3,Right Center Back,21.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc735262-d629-48f4-a493-b51e713e51c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc735262-d629-48f4-a493-b51e713e51c5,3327,2,00:33:38.395,78,38,30,Pass,150,217,Barcelona,6,From Counter,217,Barcelona,1.1342,,2d4a1532-a48f-42ef-be85-f3d8214a975c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.8,50.3,5246.0,Luis Alberto Suárez Díaz,7.4094534,0.5543075,1.0,Ground Pass,108.1,54.2,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,845372be-fed4-46c0-9b37-f05d862a430c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
