id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,related_events_4,shot_one_on_one,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_cross,pass_switch,foul_committed_offensive,foul_won_defensive,pass_aerial_won,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,related_events_5,player,position,location,interception_outcome_id,interception_outcome_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_cut_back,injury_stoppage_in_chain,block_save_block,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
26715469-7577-4223-9dd7-ffc2f3cab40c,1781,1,00:45:09.170,45,9,4,Duel,72,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,f916bb72-7480-4b76-bc7c-919a104e03c3,26633.0,Alberto Lora Ramos,2.0,Right Back,32.7,76.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070442d8-f4a5-496e-831f-37dfe56a0167,1782,1,00:45:16.423,45,16,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,1.446278,,c7137a86-458c-450f-b542-c83440d5c61f,11094.0,Arda Turan,15.0,Left Center Midfield,97.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.243867,2.238462,3.0,High Pass,89.7,10.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7137a86-458c-450f-b542-c83440d5c61f,1783,1,00:45:17.870,45,17,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,070442d8-f4a5-496e-831f-37dfe56a0167,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,89.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c17ba7-7cfe-4a4d-a179-d6abf7a60887,1784,1,00:45:17.870,45,17,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,1.325278,,46538549-cb71-44ba-a61c-ae65f8ffd477,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,89.7,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7137a86-458c-450f-b542-c83440d5c61f,85.2,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46538549-cb71-44ba-a61c-ae65f8ffd477,1785,1,00:45:19.195,45,19,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,0.902065,,59c9b121-1090-4760-9282-2ea0f650d31e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.2,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,5.748913,2.91349,2.0,Low Pass,79.6,14.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c9b121-1090-4760-9282-2ea0f650d31e,1786,1,00:45:20.097,45,20,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,46538549-cb71-44ba-a61c-ae65f8ffd477,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,79.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74dbe688-0653-47fc-a46b-5768d6f7e888,1787,1,00:45:20.097,45,20,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,0.766906,,47be1fd8-7d2d-4d00-8139-375acc008ed8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,79.6,14.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59c9b121-1090-4760-9282-2ea0f650d31e,77.4,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b9d7fc-7e72-45bc-af51-348a263c4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47be1fd8-7d2d-4d00-8139-375acc008ed8,1788,1,00:45:20.177,45,20,17,Pressure,73,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.995444,,74dbe688-0653-47fc-a46b-5768d6f7e888,24173.0,Carlos Castro García,23.0,Center Forward,37.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b9d7fc-7e72-45bc-af51-348a263c4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b9d7fc-7e72-45bc-af51-348a263c4371,1789,1,00:45:20.864,45,20,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,2.380598,,47be1fd8-7d2d-4d00-8139-375acc008ed8,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,77.4,14.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,30.923292,1.9693187,1.0,Ground Pass,65.4,43.1,40.0,Right Foot,,,,b3954bf9-3b54-4024-b1cd-71586400c1f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3954bf9-3b54-4024-b1cd-71586400c1f7,1790,1,00:45:23.244,45,23,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,c9b9d7fc-7e72-45bc-af51-348a263c4371,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,65.4,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb7cadd-41ef-4998-bbd6-2c6448fb1a09,1791,1,00:45:23.244,45,23,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,0.931414,,b3954bf9-3b54-4024-b1cd-71586400c1f7,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,65.4,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c811303f-eac8-4cd3-8094-b748445f4738,66.2,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c811303f-eac8-4cd3-8094-b748445f4738,1792,1,00:45:24.176,45,24,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,1.028007,,1f095679-912f-45d9-a6af-dc3021ef16b5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,66.2,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.021647,0.79716235,1.0,Ground Pass,74.6,54.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f095679-912f-45d9-a6af-dc3021ef16b5,1793,1,00:45:25.204,45,25,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,c811303f-eac8-4cd3-8094-b748445f4738,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13761ef-67b8-4374-9a7d-770b0e40b54b,1794,1,00:45:25.204,45,25,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,0.209824,,1f095679-912f-45d9-a6af-dc3021ef16b5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ec64db-7c7d-4a8a-8552-00e7c532982b,74.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ec64db-7c7d-4a8a-8552-00e7c532982b,1795,1,00:45:25.414,45,25,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,0.789823,,2d90aa90-be6f-4c12-9caf-8191469758f0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.847178,-2.5838184,1.0,Ground Pass,63.7,47.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d90aa90-be6f-4c12-9caf-8191469758f0,1796,1,00:45:26.204,45,26,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,c2ec64db-7c7d-4a8a-8552-00e7c532982b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,63.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacee606-d5d5-476b-9cab-545b1fad25c0,1797,1,00:45:26.204,45,26,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,1.210007,,2d90aa90-be6f-4c12-9caf-8191469758f0,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,63.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663f53d9-9ff7-420a-a999-cba3b421852d,63.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663f53d9-9ff7-420a-a999-cba3b421852d,1798,1,00:45:27.414,45,27,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,0.698882,,2702f670-0365-4ea4-8317-672dbc935756,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,63.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.1965685,0.13773619,1.0,Ground Pass,73.8,48.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702f670-0365-4ea4-8317-672dbc935756,1799,1,00:45:28.112,45,28,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,663f53d9-9ff7-420a-a999-cba3b421852d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,73.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859836b1-1ff9-4832-8948-4971aef9b651,1800,1,00:45:28.112,45,28,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,0.025611,,2702f670-0365-4ea4-8317-672dbc935756,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,73.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e91d32b-33f7-4a09-b0bf-482300823667,73.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e91d32b-33f7-4a09-b0bf-482300823667,1801,1,00:45:28.138,45,28,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,0.815099,,489e0d34-558f-4094-8e53-5b8eadcb157a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,73.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.201639,3.1252007,1.0,Ground Pass,61.6,49.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489e0d34-558f-4094-8e53-5b8eadcb157a,1802,1,00:45:28.953,45,28,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,9e91d32b-33f7-4a09-b0bf-482300823667,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,61.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbd83a12-c4a7-40ae-a876-4f7baf4923c8,1803,1,00:45:28.953,45,28,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,0.64405,,21b47bc3-8b66-4e68-a7c2-1720d400121c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,61.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489e0d34-558f-4094-8e53-5b8eadcb157a,61.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21b47bc3-8b66-4e68-a7c2-1720d400121c,1804,1,00:45:29.597,45,29,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,0.952465,,440e252b-c62b-4214-a285-6bb0c6af379c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,61.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.500476,-1.2309755,1.0,Ground Pass,65.1,39.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440e252b-c62b-4214-a285-6bb0c6af379c,1805,1,00:45:30.550,45,30,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,21b47bc3-8b66-4e68-a7c2-1720d400121c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,65.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fca6e3a-a56c-46eb-b1a5-289016a0d1ad,1806,1,00:45:30.550,45,30,43,Carry,73,217,Barcelona,4,From Throw In,217,Barcelona,2.28987,,440e252b-c62b-4214-a285-6bb0c6af379c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,65.1,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe40a19c-2348-40e3-93cc-d8ffe0b1934a,66.9,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe40a19c-2348-40e3-93cc-d8ffe0b1934a,1807,1,00:45:32.840,45,32,30,Pass,73,217,Barcelona,4,From Throw In,217,Barcelona,2.258969,,0d2225f6-0ca9-4cee-9eb0-d4070ad4ad7a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,66.9,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,48.076294,-0.836899,3.0,High Pass,99.1,3.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2225f6-0ca9-4cee-9eb0-d4070ad4ad7a,1808,1,00:45:35.098,45,35,42,Ball Receipt*,73,217,Barcelona,4,From Throw In,217,Barcelona,,,fe40a19c-2348-40e3-93cc-d8ffe0b1934a,22102.0,Adriano Correia Claro,6.0,Left Back,99.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
