id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,duel,carry,ball_receipt,interception,counterpress,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,clearance,out,miscontrol,foul_committed,foul_won,shot,ball_recovery,block,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events,ball_recovery_recovery_failure,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_3,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,block_deflection,shot_end_location_2,shot_deflected
2ac97cdd-1b8f-465a-8df1-4ab2835651bc,2249,2,00:07:19.071,52,19,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,1.052397,,55118816-9e43-4d12-91f8-9296851beefd,,7068,Marc Bartra Aregall,3,Right Center Back,15.4,46.4,,True,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,14.489997,1.1133214,3.0,High Pass,21.8,59.4,,,,,,ce35b7e0-9364-4c0b-9924-f59bcb39b4e1,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce35b7e0-9364-4c0b-9924-f59bcb39b4e1,2250,2,00:07:20.123,52,20,42,Ball Receipt*,123,217,Barcelona,1,Regular Play,217,Barcelona,,,2ac97cdd-1b8f-465a-8df1-4ab2835651bc,,6616,Munir El Haddadi Mohamed,17,Right Wing,21.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964c4c8-9d25-4fc8-aeee-1c39218d7845,2251,2,00:07:20.123,52,20,43,Carry,123,217,Barcelona,1,Regular Play,217,Barcelona,0.040003,,c8c557bc-95c4-4aee-bd2a-15fc9d33d8a2,,6616,Munir El Haddadi Mohamed,17,Right Wing,21.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce35b7e0-9364-4c0b-9924-f59bcb39b4e1,,21.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c557bc-95c4-4aee-bd2a-15fc9d33d8a2,2252,2,00:07:20.163,52,20,30,Pass,123,217,Barcelona,1,Regular Play,217,Barcelona,1.818,,0c1a412a-e088-4186-b599-7d33da137dd8,,6616,Munir El Haddadi Mohamed,17,Right Wing,21.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.300117,-0.8121476,3.0,High Pass,50.9,28.7,,,,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ac0476-a0dd-4ce3-9f95-4e4a95fc8d2d,2273,2,00:08:19.776,53,19,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.845699,,bc71ccaf-f90d-4bc6-bd08-6909cf27bbf8,True,5506,Javier Alejandro Mascherano,5,Left Center Back,31.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,60.281506,1.2658333,1.0,Ground Pass,49.2,71.2,62.0,Free Kick,,38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc71ccaf-f90d-4bc6-bd08-6909cf27bbf8,2274,2,00:08:22.622,53,22,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,03ac0476-a0dd-4ce3-9f95-4e4a95fc8d2d,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,49.2,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de5c6c34-104c-4758-ab54-6485c73af42c,2275,2,00:08:29.130,53,29,17,Pressure,126,217,Barcelona,3,From Free Kick,221,Levante UD,0.813188,,,,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,45.7,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa603a45-c4db-4e13-a51d-03d69d6e98d0,2276,2,00:08:30.007,53,30,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,3.210088,,0b255eb2-0946-4452-b2e6-95e90e664a12,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,69.0,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,65.70122,-1.1984864,3.0,High Pass,92.9,4.4,,,,38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b255eb2-0946-4452-b2e6-95e90e664a12,2277,2,00:08:33.217,53,33,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,aa603a45-c4db-4e13-a51d-03d69d6e98d0,,22102,Adriano Correia Claro,6,Left Back,92.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b25f9e3b-8c57-4738-a94a-027b46767481,2278,2,00:08:33.217,53,33,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.668234,,69f3ec2f-6c61-48a1-90eb-a1be2240e1ef,,22102,Adriano Correia Claro,6,Left Back,92.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.7103825,2.162396,1.0,Ground Pass,88.6,10.8,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69f3ec2f-6c61-48a1-90eb-a1be2240e1ef,2279,2,00:08:33.885,53,33,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,b25f9e3b-8c57-4738-a94a-027b46767481,,4320,Neymar da Silva Santos Junior,21,Left Wing,88.6,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e07a2d40-2fad-4e78-834d-250beab14a70,2280,2,00:08:33.885,53,33,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.931068,,12d42684-9431-48fe-aa33-2482ca1b23ae,,4320,Neymar da Silva Santos Junior,21,Left Wing,88.6,10.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f3ec2f-6c61-48a1-90eb-a1be2240e1ef,cdff0e44-5782-44a0-953b-255a0e60bf66,105.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d42684-9431-48fe-aa33-2482ca1b23ae,2281,2,00:08:34.929,53,34,17,Pressure,126,217,Barcelona,3,From Free Kick,221,Levante UD,1.302612,,e07a2d40-2fad-4e78-834d-250beab14a70,,6659,Víctor Camarasa Ferrando,13,Right Center Midfield,29.9,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdff0e44-5782-44a0-953b-255a0e60bf66,2282,2,00:08:36.817,53,36,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.957298,,688817d2-1a71-4004-bf5e-cf0725b4a58d,,4320,Neymar da Silva Santos Junior,21,Left Wing,105.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16716,1.2688452,2.0,Low Pass,110.7,41.0,,,,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688817d2-1a71-4004-bf5e-cf0725b4a58d,2283,2,00:08:37.774,53,37,9,Clearance,126,217,Barcelona,3,From Free Kick,221,Levante UD,0.0,,cdff0e44-5782-44a0-953b-255a0e60bf66,,26023,Juan Francisco García García,5,Left Center Back,9.4,39.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8483d85-ef85-4b00-bdda-3fca39042180,2284,2,00:08:39.941,53,39,2,Ball Recovery,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,,22102,Adriano Correia Claro,6,Left Back,92.9,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51beaef7-08b3-461c-b86f-ae300726b7fc,2285,2,00:08:39.941,53,39,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.441138,,29aaf53c-6862-4448-8cd8-a4e3ea5de1d8,,22102,Adriano Correia Claro,6,Left Back,92.9,17.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8483d85-ef85-4b00-bdda-3fca39042180,fa9d55c9-e499-4792-805f-259845473709,81.1,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9d55c9-e499-4792-805f-259845473709,2286,2,00:08:41.107,53,41,17,Pressure,126,217,Barcelona,3,From Free Kick,221,Levante UD,0.523476,,51beaef7-08b3-461c-b86f-ae300726b7fc,,6684,Roger Martí Salvador,24,Left Center Forward,35.1,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29aaf53c-6862-4448-8cd8-a4e3ea5de1d8,2287,2,00:08:42.382,53,42,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.230125,,8646526b-0eb8-4489-a67e-cb2207788397,,22102,Adriano Correia Claro,6,Left Back,81.1,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.940214,2.8982375,1.0,Ground Pass,66.6,26.5,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646526b-0eb8-4489-a67e-cb2207788397,2288,2,00:08:43.612,53,43,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,29aaf53c-6862-4448-8cd8-a4e3ea5de1d8,,5506,Javier Alejandro Mascherano,5,Left Center Back,66.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa18493-df8a-4e5e-8acd-05d63afc9014,2289,2,00:08:43.612,53,43,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.039975002,,8646526b-0eb8-4489-a67e-cb2207788397,,5506,Javier Alejandro Mascherano,5,Left Center Back,66.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f47628-a18b-4449-bef0-2cff681b0ebd,,66.2,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3f47628-a18b-4449-bef0-2cff681b0ebd,2290,2,00:08:43.652,53,43,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.108557,,cd831629-5de9-4efe-b36b-b1138308af9f,,5506,Javier Alejandro Mascherano,5,Left Center Back,66.2,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,23.865665,-0.9490856,1.0,Ground Pass,80.1,7.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd831629-5de9-4efe-b36b-b1138308af9f,2291,2,00:08:44.761,53,44,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,d3f47628-a18b-4449-bef0-2cff681b0ebd,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,80.1,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae6578b-8769-4507-98de-9d8db99fb699,2292,2,00:08:44.761,53,44,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.576441,,cd831629-5de9-4efe-b36b-b1138308af9f,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,80.1,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db51f3ee-d3d3-4fe1-9e85-5f4850de6955,,77.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db51f3ee-d3d3-4fe1-9e85-5f4850de6955,2293,2,00:08:46.337,53,46,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.231501,,0b43b3cc-b6ba-40c2-afad-38d8947f8507,,5203,Sergio Busquets i Burgos,11,Left Defensive Midfield,77.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.300673,2.171236,1.0,Ground Pass,64.9,26.6,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b43b3cc-b6ba-40c2-afad-38d8947f8507,2294,2,00:08:47.569,53,47,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,db51f3ee-d3d3-4fe1-9e85-5f4850de6955,,5506,Javier Alejandro Mascherano,5,Left Center Back,64.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e42ca3a5-3a65-460b-bccb-87dec625038d,2295,2,00:08:47.569,53,47,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.769899,,0b43b3cc-b6ba-40c2-afad-38d8947f8507,,5506,Javier Alejandro Mascherano,5,Left Center Back,64.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec719f41-b732-4df1-8020-ffed20ed9fbe,,63.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec719f41-b732-4df1-8020-ffed20ed9fbe,2296,2,00:08:48.339,53,48,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.880097,,ba599514-9f17-4932-971d-eb3f62b517bf,,5506,Javier Alejandro Mascherano,5,Left Center Back,63.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,28.176054,1.2456788,1.0,Ground Pass,72.7,55.7,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba599514-9f17-4932-971d-eb3f62b517bf,2297,2,00:08:49.219,53,49,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,ec719f41-b732-4df1-8020-ffed20ed9fbe,,5470,Ivan Rakitić,9,Right Defensive Midfield,72.7,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831bf7b2-16c3-4cb0-8f6f-22541ad15bfc,2298,2,00:08:49.219,53,49,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.874305,,ba599514-9f17-4932-971d-eb3f62b517bf,,5470,Ivan Rakitić,9,Right Defensive Midfield,72.7,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daffe47d-176b-4e2d-befe-945a94cad1c7,,76.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daffe47d-176b-4e2d-befe-945a94cad1c7,2299,2,00:08:51.093,53,51,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.255504,,617115ef-513e-4e42-ad7d-9177a75f7b35,,5470,Ivan Rakitić,9,Right Defensive Midfield,76.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.722446,0.994645,1.0,Ground Pass,86.7,77.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617115ef-513e-4e42-ad7d-9177a75f7b35,2300,2,00:08:52.349,53,52,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,daffe47d-176b-4e2d-befe-945a94cad1c7,,4324,Daniel Alves da Silva,2,Right Back,86.7,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
befc7af3-32bc-4a89-9f86-361aab8e827f,2301,2,00:08:52.349,53,52,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.27429602,,617115ef-513e-4e42-ad7d-9177a75f7b35,,4324,Daniel Alves da Silva,2,Right Back,86.7,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93dad59-2887-400f-b03b-1bb64644dac0,,87.6,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b93dad59-2887-400f-b03b-1bb64644dac0,2302,2,00:08:52.623,53,52,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.356966,,399dca88-180f-4c66-bda0-69fa45f897cb,,4324,Daniel Alves da Silva,2,Right Back,87.6,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.482615,-2.6590793,1.0,Ground Pass,79.2,73.3,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399dca88-180f-4c66-bda0-69fa45f897cb,2303,2,00:08:53.980,53,53,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,b93dad59-2887-400f-b03b-1bb64644dac0,,5470,Ivan Rakitić,9,Right Defensive Midfield,79.2,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b8aad4-0b63-437f-b716-192c8d8fbb25,2304,2,00:08:53.980,53,53,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.295934,,2b0c5ef0-0c3e-4eca-9abd-8c5bd35042e3,,5470,Ivan Rakitić,9,Right Defensive Midfield,79.2,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399dca88-180f-4c66-bda0-69fa45f897cb,,79.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b0c5ef0-0c3e-4eca-9abd-8c5bd35042e3,2305,2,00:08:54.276,53,54,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,0.907902,,97484e16-ae8c-4a31-8290-6e2d6ece6d7f,,5470,Ivan Rakitić,9,Right Defensive Midfield,79.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,4.8104053,1.2095926,1.0,Ground Pass,81.6,77.4,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
