id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,ball_recovery,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_cross,pass_switch,pass_body_part_id,pass_body_part_name,pass_cut_back,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_outswinging,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_end_location_2,related_events_3,foul_won_defensive,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,shot_saved_off_target,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,location,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,clearance_left_foot,clearance_aerial_won
c1e84465-ff4b-48f3-85ec-f3e6aece8dee,986,1,00:28:14.905,28,14,30,Pass,57,217,Barcelona,1,Regular Play,217,Barcelona,0.598985,,d62dfec3-7923-4f25-9e80-dc2f916f680f,5470,Ivan Rakitić,15,Left Center Midfield,53.2,43.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ed8782ee-b177-449c-a402-65e4bb9d8db6,,,5503.0,Lionel Andrés Messi Cuccittini,10.278619,1.2644292,1.0,Ground Pass,56.3,53.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed8782ee-b177-449c-a402-65e4bb9d8db6,987,1,00:28:15.503,28,15,42,Ball Receipt*,57,217,Barcelona,1,Regular Play,217,Barcelona,,,c1e84465-ff4b-48f3-85ec-f3e6aece8dee,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.3,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f955d398-faa3-47bb-a159-742e480b2238,988,1,00:28:15.503,28,15,43,Carry,57,217,Barcelona,1,Regular Play,217,Barcelona,3.595044,,9d5286be-3c31-4de9-833b-3a629a41da0d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.3,53.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c945753f-6848-40bf-9688-e9ba3233f054,48.6,43.1,,,,,,,,,,,,,,ed8782ee-b177-449c-a402-65e4bb9d8db6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c945753f-6848-40bf-9688-e9ba3233f054,989,1,00:28:15.920,28,15,17,Pressure,57,217,Barcelona,1,Regular Play,360,Rayo Vallecano,3.811,,9d5286be-3c31-4de9-833b-3a629a41da0d,6914,Roberto Román Triguero,6,Left Back,62.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,f955d398-faa3-47bb-a159-742e480b2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb240ae-f42a-4139-adbf-7002f7cc4118,990,1,00:28:19.099,28,19,22,Foul Committed,57,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,9d5286be-3c31-4de9-833b-3a629a41da0d,6914,Roberto Román Triguero,6,Left Back,71.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d5286be-3c31-4de9-833b-3a629a41da0d,991,1,00:28:19.099,28,19,21,Foul Won,57,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,c945753f-6848-40bf-9688-e9ba3233f054,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,48.6,43.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ceb240ae-f42a-4139-adbf-7002f7cc4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca3fe09-8b3a-4ecc-b718-32e3960bb817,992,1,00:28:32.215,28,32,30,Pass,58,217,Barcelona,3,From Free Kick,217,Barcelona,2.907399,,a55786ec-2ad7-47fe-bf17-c2f0a25f772b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.8,39.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,54.528248,-0.80485094,3.0,High Pass,91.6,0.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,Free Kick,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a55786ec-2ad7-47fe-bf17-c2f0a25f772b,993,1,00:28:35.122,28,35,42,Ball Receipt*,58,217,Barcelona,3,From Free Kick,217,Barcelona,,,0ca3fe09-8b3a-4ecc-b718-32e3960bb817,4320,Neymar da Silva Santos Junior,21,Left Wing,86.4,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58af82f-f2ac-4eeb-8c0a-9b83eb146e8c,998,1,00:29:00.440,29,0,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,2.050256,,0a5426ba-0b13-4231-be56-f0f46268a012,10609,Jérémy Mathieu,6,Left Back,43.4,0.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.455794,2.7957766,2.0,Low Pass,29.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a5426ba-0b13-4231-be56-f0f46268a012,999,1,00:29:02.490,29,2,42,Ball Receipt*,60,217,Barcelona,4,From Throw In,217,Barcelona,,,d58af82f-f2ac-4eeb-8c0a-9b83eb146e8c,5506,Javier Alejandro Mascherano,5,Left Center Back,29.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308bd731-adfd-49b9-95dc-f1f443f9b042,1000,1,00:29:05.689,29,5,30,Pass,60,217,Barcelona,4,From Throw In,217,Barcelona,5.7584,,e52bd286-9a5e-453f-9eb2-555fb4b69c6e,5506,Javier Alejandro Mascherano,5,Left Center Back,25.3,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.49832,0.77163756,3.0,High Pass,91.6,77.2,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c947af-9d04-4cc3-9b9a-c4d64f99cce0,1012,1,00:29:27.357,29,27,30,Pass,62,217,Barcelona,4,From Throw In,217,Barcelona,2.936052,,c9bb3827-7f7b-4015-ad02-54de0f7f233e,6379,Sergi Roberto Carnicer,2,Right Back,56.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,34.211693,-3.03029,2.0,Low Pass,22.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9bb3827-7f7b-4015-ad02-54de0f7f233e,1013,1,00:29:30.293,29,30,42,Ball Receipt*,62,217,Barcelona,4,From Throw In,217,Barcelona,,,21c947af-9d04-4cc3-9b9a-c4d64f99cce0,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827f6438-2c63-4112-ad6c-2c6f911fe912,1014,1,00:29:30.293,29,30,43,Carry,62,217,Barcelona,4,From Throw In,217,Barcelona,0.249048,,235e54d2-1ccf-4bcf-93ac-ff5b47723e2f,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9bb3827-7f7b-4015-ad02-54de0f7f233e,22.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235e54d2-1ccf-4bcf-93ac-ff5b47723e2f,1015,1,00:29:30.542,29,30,30,Pass,62,217,Barcelona,4,From Throw In,217,Barcelona,2.519381,,1d8c303f-6a30-4980-ba3c-9f6dedc43238,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.5,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,24.323856,-2.154238,1.0,Ground Pass,9.1,55.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8c303f-6a30-4980-ba3c-9f6dedc43238,1016,1,00:29:33.061,29,33,42,Ball Receipt*,62,217,Barcelona,4,From Throw In,217,Barcelona,,,235e54d2-1ccf-4bcf-93ac-ff5b47723e2f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.1,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bed783c2-0858-4526-b257-6a8d2ef6ed09,1017,1,00:29:33.061,29,33,43,Carry,62,217,Barcelona,4,From Throw In,217,Barcelona,4.885719,,1d8c303f-6a30-4980-ba3c-9f6dedc43238,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.1,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,82258bbf-5408-470b-bda8-a88d0496da67,12.2,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82258bbf-5408-470b-bda8-a88d0496da67,1018,1,00:29:37.947,29,37,30,Pass,62,217,Barcelona,4,From Throw In,217,Barcelona,1.033698,,18f0dd03-29d7-4672-8122-f5be7b5d556f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.2,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,16.943436,0.13021144,1.0,Ground Pass,29.0,56.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18f0dd03-29d7-4672-8122-f5be7b5d556f,1019,1,00:29:38.981,29,38,42,Ball Receipt*,62,217,Barcelona,4,From Throw In,217,Barcelona,,,82258bbf-5408-470b-bda8-a88d0496da67,5470,Ivan Rakitić,15,Left Center Midfield,29.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de551188-efd6-4dcf-9c72-fb20dc739917,1020,1,00:29:38.981,29,38,43,Carry,62,217,Barcelona,4,From Throw In,217,Barcelona,0.120002,,18f0dd03-29d7-4672-8122-f5be7b5d556f,5470,Ivan Rakitić,15,Left Center Midfield,29.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38d9592-bdf9-4cbd-8a94-56cc7f3fd2f1,29.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d38d9592-bdf9-4cbd-8a94-56cc7f3fd2f1,1021,1,00:29:39.101,29,39,30,Pass,62,217,Barcelona,4,From Throw In,217,Barcelona,2.751475,,cf17b44e-1ec5-466a-a6c2-f0bf12204642,5470,Ivan Rakitić,15,Left Center Midfield,29.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,19.543285,-2.8133698,1.0,Ground Pass,10.5,50.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf17b44e-1ec5-466a-a6c2-f0bf12204642,1022,1,00:29:41.852,29,41,42,Ball Receipt*,62,217,Barcelona,4,From Throw In,217,Barcelona,,,d38d9592-bdf9-4cbd-8a94-56cc7f3fd2f1,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49da55c6-3d62-4c14-a955-563db1b7c5a8,1023,1,00:29:41.852,29,41,43,Carry,62,217,Barcelona,4,From Throw In,217,Barcelona,1.938225,,cf17b44e-1ec5-466a-a6c2-f0bf12204642,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff895e14-6962-4dff-a5eb-f547b7d25168,9.3,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff895e14-6962-4dff-a5eb-f547b7d25168,1024,1,00:29:43.791,29,43,30,Pass,62,217,Barcelona,4,From Throw In,217,Barcelona,1.379253,,3dbebe4b-d542-4726-bde3-4b6d6204499b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.3,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.161682,-1.782754,1.0,Ground Pass,5.9,27.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78bc700a-66ea-4914-9f74-346b06eed553,1025,1,00:29:44.998,29,44,17,Pressure,62,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.281149,,3dbebe4b-d542-4726-bde3-4b6d6204499b,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,110.1,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f61590-786b-49a3-b267-754a291957dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dbebe4b-d542-4726-bde3-4b6d6204499b,1026,1,00:29:45.170,29,45,42,Ball Receipt*,62,217,Barcelona,4,From Throw In,217,Barcelona,,,78bc700a-66ea-4914-9f74-346b06eed553,5506,Javier Alejandro Mascherano,5,Left Center Back,5.9,27.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ff895e14-6962-4dff-a5eb-f547b7d25168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3f61590-786b-49a3-b267-754a291957dd,1027,1,00:29:45.170,29,45,43,Carry,62,217,Barcelona,4,From Throw In,217,Barcelona,1.201947,,3dbebe4b-d542-4726-bde3-4b6d6204499b,5506,Javier Alejandro Mascherano,5,Left Center Back,5.9,27.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,6aa09399-3325-440a-8e8c-15536c7ad6e3,3.3,32.1,,,,,,,,,,,,,,78bc700a-66ea-4914-9f74-346b06eed553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
