id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,interception,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,block,duel,dribble,ball_recovery,clearance,foul_committed,foul_won,substitution,50_50,goalkeeper,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,related_events_2,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,related_events_3,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_aerial_won,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
fe52ae38-07ce-428b-9b29-3a05621e1038,1722,1,00:44:39.717,44,39,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,1.262096,,0bb9e58b-8869-4fdc-a090-c10f6df543b8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.7,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f25b1c5d-3a47-4cc3-bd14-a2031f4023b1,12.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bb9e58b-8869-4fdc-a090-c10f6df543b8,1723,1,00:44:40.979,44,40,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,1.37491,,684b5874-b00d-4e26-bdf6-34c2c034ab58,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.002647,0.017645227,1.0,Ground Pass,29.6,48.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848a5e4-a448-470a-b34a-0cb0a0ce4384,1724,1,00:44:41.629,44,41,17,Pressure,82,217,Barcelona,1,Regular Play,210,Real Sociedad,1.523536,,12ef5d29-eaec-42a6-81ac-0ab79070ff6a,6899,Rubén Pardo Gutiérrez,13,Right Center Midfield,81.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684b5874-b00d-4e26-bdf6-34c2c034ab58,,,,,,,,,,,,,,,,,,,,,d186693e-e065-42b5-8b1a-d44cceb98ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684b5874-b00d-4e26-bdf6-34c2c034ab58,1725,1,00:44:42.354,44,42,42,Ball Receipt*,82,217,Barcelona,1,Regular Play,217,Barcelona,,,0bb9e58b-8869-4fdc-a090-c10f6df543b8,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.6,48.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848a5e4-a448-470a-b34a-0cb0a0ce4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12ef5d29-eaec-42a6-81ac-0ab79070ff6a,1726,1,00:44:42.354,44,42,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,0.78809,,4848a5e4-a448-470a-b34a-0cb0a0ce4384,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.6,48.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684b5874-b00d-4e26-bdf6-34c2c034ab58,28.3,46.0,,,,,,,,,,,,,,,,,,,d186693e-e065-42b5-8b1a-d44cceb98ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d186693e-e065-42b5-8b1a-d44cceb98ec0,1727,1,00:44:43.142,44,43,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,1.068,,2c2ddd51-7794-4c60-adb3-eb8b2197ae6e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,28.3,46.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848a5e4-a448-470a-b34a-0cb0a0ce4384,,,5216.0,Andrés Iniesta Luján,21.486973,-0.86116046,1.0,Ground Pass,42.3,29.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c2ddd51-7794-4c60-adb3-eb8b2197ae6e,1728,1,00:44:44.210,44,44,42,Ball Receipt*,82,217,Barcelona,1,Regular Play,217,Barcelona,,,d186693e-e065-42b5-8b1a-d44cceb98ec0,5216,Andrés Iniesta Luján,15,Left Center Midfield,42.3,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257cb537-4fe9-4a26-87a6-15ddcbcea746,1729,1,00:44:44.210,44,44,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,6.1691,,2c2ddd51-7794-4c60-adb3-eb8b2197ae6e,5216,Andrés Iniesta Luján,15,Left Center Midfield,42.3,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37a5fcc7-0641-4773-94eb-de1b8843841c,97.2,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37a5fcc7-0641-4773-94eb-de1b8843841c,1730,1,00:44:50.380,44,50,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,1.0597,,238e709c-ffda-48b6-a75b-0f46ec399bb0,5216,Andrés Iniesta Luján,15,Left Center Midfield,97.2,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.865597,-1.3873163,1.0,Ground Pass,99.0,20.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238e709c-ffda-48b6-a75b-0f46ec399bb0,1731,1,00:44:51.439,44,51,42,Ball Receipt*,82,217,Barcelona,1,Regular Play,217,Barcelona,,,37a5fcc7-0641-4773-94eb-de1b8843841c,4320,Neymar da Silva Santos Junior,21,Left Wing,99.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab66e85-dfda-4795-9d9e-d09e191fbe69,1732,1,00:44:51.439,44,51,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,1.0855,,238e709c-ffda-48b6-a75b-0f46ec399bb0,4320,Neymar da Silva Santos Junior,21,Left Wing,99.0,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35dcb379-b841-4362-b1ce-b1acd4391372,106.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35dcb379-b841-4362-b1ce-b1acd4391372,1733,1,00:44:52.525,44,52,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,1.321,,a6807542-be93-48a6-8d94-f7a5768ba0b5,4320,Neymar da Silva Santos Junior,21,Left Wing,106.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.462124,2.2294643,1.0,Ground Pass,95.3,37.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6807542-be93-48a6-8d94-f7a5768ba0b5,1734,1,00:44:53.846,44,53,42,Ball Receipt*,82,217,Barcelona,1,Regular Play,217,Barcelona,,,35dcb379-b841-4362-b1ce-b1acd4391372,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,95.3,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7658484a-8ea5-496a-9abf-2b021d4c0bc0,1735,1,00:44:53.846,44,53,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,0.3598,,0c67de72-b1cd-4bc2-bfad-f6d5bfb8c992,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,95.3,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6807542-be93-48a6-8d94-f7a5768ba0b5,94.9,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c67de72-b1cd-4bc2-bfad-f6d5bfb8c992,1736,1,00:44:54.206,44,54,30,Pass,82,217,Barcelona,1,Regular Play,217,Barcelona,1.7182,,6fbd70f1-c80d-43fe-b6a0-9d41e6264aae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,94.9,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,22.514217,-0.26975808,3.0,High Pass,116.6,28.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fbd70f1-c80d-43fe-b6a0-9d41e6264aae,1737,1,00:44:55.924,44,55,42,Ball Receipt*,82,217,Barcelona,1,Regular Play,217,Barcelona,,,0c67de72-b1cd-4bc2-bfad-f6d5bfb8c992,10609,Jérémy Mathieu,6,Left Back,116.6,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e7d8926-bbaf-4fd2-bb09-f2bc3a84225f,1738,1,00:44:55.924,44,55,43,Carry,82,217,Barcelona,1,Regular Play,217,Barcelona,0.1898,,6fbd70f1-c80d-43fe-b6a0-9d41e6264aae,10609,Jérémy Mathieu,6,Left Back,116.6,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6dc0bed-f874-4502-aaa2-380203c49119,116.3,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6dc0bed-f874-4502-aaa2-380203c49119,1739,1,00:44:56.114,44,56,38,Miscontrol,82,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,10609,Jérémy Mathieu,6,Left Back,116.3,27.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb1409c-fa3e-475a-a6e8-76221cb3038a,1748,1,00:45:40.044,45,40,30,Pass,85,217,Barcelona,4,From Throw In,217,Barcelona,0.8184,,ce82d80b-9ac3-46d3-a51f-54f86f620131,4324,Daniel Alves da Silva,2,Right Back,27.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.029255,-1.0401565,2.0,Low Pass,34.1,67.9,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce82d80b-9ac3-46d3-a51f-54f86f620131,1749,1,00:45:40.862,45,40,42,Ball Receipt*,85,217,Barcelona,4,From Throw In,217,Barcelona,,,bcb1409c-fa3e-475a-a6e8-76221cb3038a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0767b184-6c95-4b9d-9c02-16194596b368,1750,1,00:45:40.862,45,40,43,Carry,85,217,Barcelona,4,From Throw In,217,Barcelona,0.12,,ce82d80b-9ac3-46d3-a51f-54f86f620131,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b79e60-600e-4727-a8d8-9cb89f46d785,33.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b79e60-600e-4727-a8d8-9cb89f46d785,1751,1,00:45:40.982,45,40,30,Pass,85,217,Barcelona,4,From Throw In,217,Barcelona,7.25902,,6a33b737-73f0-410b-94d5-d36208b111de,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.357346,0.039542817,3.0,High Pass,107.1,70.7,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00e461ae-c825-493a-9df1-66b28bf92320,1769,1,00:46:02.707,46,2,4,Duel,87,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,77539c57-3a52-4130-ad44-e4a4e0cbe5a0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.6,38.2,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd0f665-c7c0-408f-9d5a-8ecf46e2b2b7,1770,1,00:46:02.707,46,2,43,Carry,87,217,Barcelona,1,Regular Play,217,Barcelona,1.5377,,00e461ae-c825-493a-9df1-66b28bf92320,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.6,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3651e80-12bc-455d-90b2-b86186d8fb24,67.8,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3651e80-12bc-455d-90b2-b86186d8fb24,1771,1,00:46:04.245,46,4,30,Pass,87,217,Barcelona,1,Regular Play,217,Barcelona,3.6374,,2be3d95b-793c-41cb-bffa-8f9ef18740f9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.8,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,45.221676,-0.61253756,3.0,High Pass,104.8,11.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2be3d95b-793c-41cb-bffa-8f9ef18740f9,1772,1,00:46:07.882,46,7,42,Ball Receipt*,87,217,Barcelona,1,Regular Play,217,Barcelona,,,a3651e80-12bc-455d-90b2-b86186d8fb24,4320,Neymar da Silva Santos Junior,21,Left Wing,104.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495e17e8-1661-4e88-96bd-ec0ba5a10227,1773,1,00:46:07.882,46,7,43,Carry,87,217,Barcelona,1,Regular Play,217,Barcelona,2.5494,,2be3d95b-793c-41cb-bffa-8f9ef18740f9,4320,Neymar da Silva Santos Junior,21,Left Wing,104.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd6ddaf-2a8a-4e35-b295-6076f9b86983,116.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcd6ddaf-2a8a-4e35-b295-6076f9b86983,1774,1,00:46:10.431,46,10,30,Pass,87,217,Barcelona,1,Regular Play,217,Barcelona,0.5582,,4da124f3-8c7e-4e5b-9974-46125f3b9812,4320,Neymar da Silva Santos Junior,21,Left Wing,116.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf3983f-cf20-4c6f-8cdd-c4cbf7d16469,,,5503.0,Lionel Andrés Messi Cuccittini,10.517129,1.6278771,2.0,Low Pass,116.3,33.2,38.0,Left Foot,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf3983f-cf20-4c6f-8cdd-c4cbf7d16469,1775,1,00:46:10.990,46,10,42,Ball Receipt*,87,217,Barcelona,1,Regular Play,217,Barcelona,,,fcd6ddaf-2a8a-4e35-b295-6076f9b86983,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,116.3,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4da124f3-8c7e-4e5b-9974-46125f3b9812,1776,1,00:46:10.990,46,10,23,Goal Keeper,87,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,fcd6ddaf-2a8a-4e35-b295-6076f9b86983,6694,Gerónimo Rulli,1,Goalkeeper,3.8,46.9,,,,,,,,,,,,,,,25.0,Collected,50.0,Fail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99092a8f-7d3e-40c2-8a5d-fe9a78b19647,1777,1,00:46:11.339,46,11,6,Block,87,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,117.3,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c1caadc-488e-4d86-bf79-5834dd5d2794,1778,1,00:46:11.949,46,11,9,Clearance,87,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,,6665,Íñigo Martínez Berridi,5,Left Center Back,3.5,50.5,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb20155-eb42-42cd-8c8b-eebd76706684,1779,1,00:46:34.651,46,34,30,Pass,88,217,Barcelona,2,From Corner,217,Barcelona,2.3914,,8ce69be4-6ef7-4af8-946f-c643c699e090,4320,Neymar da Silva Santos Junior,21,Left Wing,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.742439,2.7195876,1.0,Ground Pass,110.2,4.5,40.0,Right Foot,,,,,,,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ce69be4-6ef7-4af8-946f-c643c699e090,1780,1,00:46:37.042,46,37,42,Ball Receipt*,88,217,Barcelona,2,From Corner,217,Barcelona,,,2cb20155-eb42-42cd-8c8b-eebd76706684,5470,Ivan Rakitić,13,Right Center Midfield,110.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db84be30-d0e8-42d3-a543-80687901917b,1781,1,00:46:37.042,46,37,43,Carry,88,217,Barcelona,2,From Corner,217,Barcelona,0.9415,,8ce69be4-6ef7-4af8-946f-c643c699e090,5470,Ivan Rakitić,13,Right Center Midfield,110.2,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a718b219-845d-4432-9527-64571f23ee4c,112.2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a718b219-845d-4432-9527-64571f23ee4c,1782,1,00:46:37.984,46,37,30,Pass,88,217,Barcelona,2,From Corner,217,Barcelona,0.774904,,2d690972-a8e8-448e-9ae8-5b42766384cf,5470,Ivan Rakitić,13,Right Center Midfield,112.2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.530432,3.0655491,1.0,Ground Pass,101.7,7.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
