id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_inswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,related_events,dribble_overrun,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,dribble_no_touch,foul_committed_card_id,foul_committed_card_name,related_events_3,pass_cross,shot_end_location_2,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,location,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name
6a64f21c-a5ab-43ad-bccc-db334f8fd9bc,1478,1,00:34:17.599,34,17,14,Dribble,69,217,Barcelona,2,From Corner,217,Barcelona,0.0,,8ada51d9-4d8a-41d0-8cab-cf82da07ed76,4320,Neymar da Silva Santos Junior,21,Left Wing,99.9,24.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebadd8d9-f548-4881-8cae-fbf484305a1f,1479,1,00:34:17.599,34,17,43,Carry,69,217,Barcelona,2,From Corner,217,Barcelona,0.6256,,6a64f21c-a5ab-43ad-bccc-db334f8fd9bc,4320,Neymar da Silva Santos Junior,21,Left Wing,99.9,24.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7e7150fc-20b4-4342-92df-d4d106c00715,103.3,26.4,8ada51d9-4d8a-41d0-8cab-cf82da07ed76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7150fc-20b4-4342-92df-d4d106c00715,1480,1,00:34:18.224,34,18,30,Pass,69,217,Barcelona,2,From Corner,217,Barcelona,0.640228,,24bd2a59-9027-418b-a155-518e68e3f9fe,4320,Neymar da Silva Santos Junior,21,Left Wing,103.3,26.4,5203.0,Sergio Busquets i Burgos,6.670832,1.9874986,2.0,Low Pass,100.6,32.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,2efbeb09-8e0d-4e0b-ac3a-89459cd80239,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24bd2a59-9027-418b-a155-518e68e3f9fe,1481,1,00:34:18.865,34,18,42,Ball Receipt*,69,217,Barcelona,2,From Corner,217,Barcelona,,,7e7150fc-20b4-4342-92df-d4d106c00715,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,97.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2efbeb09-8e0d-4e0b-ac3a-89459cd80239,1482,1,00:34:18.865,34,18,2,Ball Recovery,69,217,Barcelona,2,From Corner,207,Valencia,0.0,,7e7150fc-20b4-4342-92df-d4d106c00715,5741,Enzo Nicolás Pérez,15,Left Center Midfield,19.5,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c352425-b175-481a-b6e2-f79a23c12737,1483,1,00:34:18.865,34,18,43,Carry,69,217,Barcelona,2,From Corner,207,Valencia,7.167538,,2efbeb09-8e0d-4e0b-ac3a-89459cd80239,5741,Enzo Nicolás Pérez,15,Left Center Midfield,19.5,47.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,62b8ad61-ca55-4df6-be64-380f641adfdf,56.3,42.8,d6d50a7f-15b0-4158-bdee-64488ca77e31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b8ad61-ca55-4df6-be64-380f641adfdf,1484,1,00:34:19.381,34,19,17,Pressure,69,217,Barcelona,2,From Corner,217,Barcelona,0.440203,,6c352425-b175-481a-b6e2-f79a23c12737,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,97.3,30.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531f0292-4f13-42ba-8af1-3c3ea2192d58,1485,1,00:34:22.675,34,22,17,Pressure,69,217,Barcelona,2,From Corner,217,Barcelona,2.182257,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,85.5,37.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283028a0-5a04-48c3-a5e7-84102358adf1,1486,1,00:34:26.032,34,26,22,Foul Committed,69,217,Barcelona,2,From Corner,217,Barcelona,0.0,,d6d50a7f-15b0-4158-bdee-64488ca77e31,5213,Gerard Piqué Bernabéu,3,Right Center Back,63.8,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6d50a7f-15b0-4158-bdee-64488ca77e31,1487,1,00:34:26.032,34,26,21,Foul Won,69,217,Barcelona,2,From Corner,207,Valencia,0.0,,283028a0-5a04-48c3-a5e7-84102358adf1,5741,Enzo Nicolás Pérez,15,Left Center Midfield,56.3,42.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87e9198b-e7fc-46d9-ac55-43a1c4a4eafd,1489,1,00:35:08.437,35,8,30,Pass,71,217,Barcelona,4,From Throw In,217,Barcelona,0.9794,,dc9b7d04-b259-401e-a322-146a69951d1c,6379,Sergi Roberto Carnicer,2,Right Back,35.6,80.0,5470.0,Ivan Rakitić,6.59242,-1.4031539,2.0,Low Pass,36.7,73.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc9b7d04-b259-401e-a322-146a69951d1c,1490,1,00:35:09.416,35,9,42,Ball Receipt*,71,217,Barcelona,4,From Throw In,217,Barcelona,,,87e9198b-e7fc-46d9-ac55-43a1c4a4eafd,5470,Ivan Rakitić,13,Right Center Midfield,36.7,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cfb8fe6-64a6-4bfd-836f-e5e2739f0b7f,1491,1,00:35:09.456,35,9,30,Pass,71,217,Barcelona,4,From Throw In,217,Barcelona,0.896123,,9779df5b-a74a-48c3-8676-8536eb080ea6,5470,Ivan Rakitić,13,Right Center Midfield,36.0,72.9,6379.0,Sergi Roberto Carnicer,6.43506,2.5665205,2.0,Low Pass,30.6,76.4,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76fda73f-baec-469e-b753-761bb5dc8078,1492,1,00:35:10.039,35,10,17,Pressure,71,217,Barcelona,4,From Throw In,207,Valencia,0.795241,,9779df5b-a74a-48c3-8676-8536eb080ea6,10802,André Filipe Tavares Gomes,16,Left Midfield,86.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b614d338-9793-4955-b116-b9925278e2be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9779df5b-a74a-48c3-8676-8536eb080ea6,1493,1,00:35:10.352,35,10,42,Ball Receipt*,71,217,Barcelona,4,From Throw In,217,Barcelona,,,76fda73f-baec-469e-b753-761bb5dc8078,6379,Sergi Roberto Carnicer,2,Right Back,30.6,76.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8cfb8fe6-64a6-4bfd-836f-e5e2739f0b7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b614d338-9793-4955-b116-b9925278e2be,1494,1,00:35:10.352,35,10,43,Carry,71,217,Barcelona,4,From Throw In,217,Barcelona,2.681477,,4b2b0839-0964-41c7-9cde-9dc295c90ffd,6379,Sergi Roberto Carnicer,2,Right Back,30.6,76.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5df14cbf-0358-4e8c-a8f7-465e8eb04888,45.9,67.6,76fda73f-baec-469e-b753-761bb5dc8078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9779df5b-a74a-48c3-8676-8536eb080ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df14cbf-0358-4e8c-a8f7-465e8eb04888,1495,1,00:35:12.369,35,12,17,Pressure,71,217,Barcelona,4,From Throw In,207,Valencia,0.848875,,4b2b0839-0964-41c7-9cde-9dc295c90ffd,6751,Javier Fuego Martínez,10,Center Defensive Midfield,70.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b614d338-9793-4955-b116-b9925278e2be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b2b0839-0964-41c7-9cde-9dc295c90ffd,1496,1,00:35:13.034,35,13,38,Miscontrol,71,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,5df14cbf-0358-4e8c-a8f7-465e8eb04888,6379,Sergi Roberto Carnicer,2,Right Back,45.9,67.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9275c01d-cf75-46ad-95d4-f7b93ac00a82,1497,1,00:35:13.407,35,13,30,Pass,71,217,Barcelona,4,From Throw In,207,Valencia,3.582309,,3b119f7a-070d-4848-ad14-dcc19bcc21ba,26780,Guilherme Magdalena Siqueira,6,Left Back,71.7,14.2,,,44.443787,0.34665644,3.0,High Pass,113.5,29.3,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b119f7a-070d-4848-ad14-dcc19bcc21ba,1498,1,00:35:16.989,35,16,2,Ball Recovery,71,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,9275c01d-cf75-46ad-95d4-f7b93ac00a82,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.6,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58253c03-8ec1-4063-bca3-3fb6c69e4472,1499,1,00:35:16.989,35,16,43,Carry,71,217,Barcelona,4,From Throw In,217,Barcelona,0.47819,,3b119f7a-070d-4848-ad14-dcc19bcc21ba,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.6,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c53cf95-c2aa-4004-9044-39620d226993,10.5,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c53cf95-c2aa-4004-9044-39620d226993,1500,1,00:35:17.467,35,17,30,Pass,71,217,Barcelona,4,From Throw In,217,Barcelona,1.521193,,6ede04e7-3cf6-4d01-b489-42accc746e32,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.5,50.9,5506.0,Javier Alejandro Mascherano,20.447248,-1.0765238,1.0,Ground Pass,20.2,32.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ede04e7-3cf6-4d01-b489-42accc746e32,1501,1,00:35:18.988,35,18,42,Ball Receipt*,71,217,Barcelona,4,From Throw In,217,Barcelona,,,9c53cf95-c2aa-4004-9044-39620d226993,5506,Javier Alejandro Mascherano,5,Left Center Back,20.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090706a-59f4-491d-8d33-387053d9658e,1502,1,00:35:18.988,35,18,43,Carry,71,217,Barcelona,4,From Throw In,217,Barcelona,6.400008,,6ede04e7-3cf6-4d01-b489-42accc746e32,5506,Javier Alejandro Mascherano,5,Left Center Back,20.2,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85ad8a45-1734-4632-b8c9-17511522a276,55.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85ad8a45-1734-4632-b8c9-17511522a276,1503,1,00:35:25.388,35,25,30,Pass,71,217,Barcelona,4,From Throw In,217,Barcelona,3.432892,,38715c03-84a0-43ac-bc43-a3b44b23dfed,5506,Javier Alejandro Mascherano,5,Left Center Back,55.4,27.3,5246.0,Luis Alberto Suárez Díaz,57.226044,-0.106797725,3.0,High Pass,112.3,21.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38715c03-84a0-43ac-bc43-a3b44b23dfed,1504,1,00:35:28.821,35,28,42,Ball Receipt*,71,217,Barcelona,4,From Throw In,217,Barcelona,,,85ad8a45-1734-4632-b8c9-17511522a276,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.3,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b81e952a-f3a1-4789-be47-5c804f381c1e,1505,1,00:35:28.821,35,28,43,Carry,71,217,Barcelona,4,From Throw In,217,Barcelona,2.67761,,36ceccad-2ae4-4066-8d5d-a8b6c5d4507e,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.3,21.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,38715c03-84a0-43ac-bc43-a3b44b23dfed,113.0,15.3,9c1b0af9-3dc7-49b4-8335-43373a0b26e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c1b0af9-3dc7-49b4-8335-43373a0b26e1,1506,1,00:35:29.396,35,29,17,Pressure,71,217,Barcelona,4,From Throw In,207,Valencia,1.296486,,b81e952a-f3a1-4789-be47-5c804f381c1e,3638,Shkodran Mustafi,3,Right Center Back,8.4,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
