id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,duel,foul_won,interception,clearance,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,out,miscontrol,ball_recovery,block,bad_behaviour,injury_stoppage,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_no_touch,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,related_events_3,foul_committed_advantage,foul_won_advantage,related_events_4,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty
cd6c36a1-3662-4679-aa87-0f68ff7ec6f0,2346,2,00:14:33.341,59,33,23,Goal Keeper,132,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,36b9c4d4-a1d4-4421-8a21-9d89e2264d2a,,3379,Alphonse Areola,1,Goalkeeper,5.6,44.1,,,,,,,,,,,,,55.0,No Touch,26.0,Goal Conceded,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d087acf5-191b-4503-b7d1-4665332bfa7e,2353,2,00:15:55.450,60,55,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.265543,,a9ff30eb-6855-4b2f-a538-1eb2897bcb92,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.2,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.736448,-1.4979328,1.0,Ground Pass,55.2,36.1,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9ff30eb-6855-4b2f-a538-1eb2897bcb92,2354,2,00:15:56.715,60,56,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,d087acf5-191b-4503-b7d1-4665332bfa7e,,5216,Andrés Iniesta Luján,15,Left Center Midfield,55.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a8e829-27d8-411e-9aa6-a499c99d88f8,2355,2,00:15:56.715,60,56,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.050019,,446050f3-971d-400b-ad3e-07e29dad48bf,,5216,Andrés Iniesta Luján,15,Left Center Midfield,55.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ff30eb-6855-4b2f-a538-1eb2897bcb92,55.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446050f3-971d-400b-ad3e-07e29dad48bf,2356,2,00:15:57.765,60,57,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.282547,,6efc7de6-f4df-4bfa-b76d-5e43fdf40226,,5216,Andrés Iniesta Luján,15,Left Center Midfield,55.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.66601,-1.2169712,1.0,Ground Pass,63.4,13.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6efc7de6-f4df-4bfa-b76d-5e43fdf40226,2357,2,00:15:59.048,60,59,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,446050f3-971d-400b-ad3e-07e29dad48bf,,5211,Jordi Alba Ramos,6,Left Back,63.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745f1575-3b06-45c9-8a7e-29e6733e0252,2358,2,00:15:59.048,60,59,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.695495,,6efc7de6-f4df-4bfa-b76d-5e43fdf40226,,5211,Jordi Alba Ramos,6,Left Back,63.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c17991f8-7827-4076-87f7-b4fc7b63339b,63.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c17991f8-7827-4076-87f7-b4fc7b63339b,2359,2,00:15:59.743,60,59,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.997286,,f589abb9-db4e-4b74-8a45-23b3985a32cb,,5211,Jordi Alba Ramos,6,Left Back,63.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,12.076838,2.0529604,1.0,Ground Pass,57.8,24.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f589abb9-db4e-4b74-8a45-23b3985a32cb,2360,2,00:16:00.741,61,0,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,c17991f8-7827-4076-87f7-b4fc7b63339b,,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.8,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164ab8f9-b4fe-4cf6-b40e-53e8d1ee5bc7,2361,2,00:16:00.741,61,0,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.445626,,b7285294-f8b9-47f3-a464-b3ef3f5983be,,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.8,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f589abb9-db4e-4b74-8a45-23b3985a32cb,56.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7285294-f8b9-47f3-a464-b3ef3f5983be,2362,2,00:16:02.186,61,2,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.779403,,5f7baa28-71c3-47d1-a9ba-0c2b345c0f05,,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.490341,1.0978898,1.0,Ground Pass,62.7,37.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f7baa28-71c3-47d1-a9ba-0c2b345c0f05,2363,2,00:16:02.966,61,2,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,b7285294-f8b9-47f3-a464-b3ef3f5983be,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.7,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a31ac48-44b9-4f9f-b2bc-2cb038702e02,2364,2,00:16:02.966,61,2,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.543804,,5f7baa28-71c3-47d1-a9ba-0c2b345c0f05,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.7,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1efeb23-168a-4a7e-aa53-a33840108521,56.9,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1efeb23-168a-4a7e-aa53-a33840108521,2365,2,00:16:03.509,61,3,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,2.221616,,4bc16d53-7a0a-4be5-8a89-6499a3a0a344,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.9,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,26.43823,1.6730995,1.0,Ground Pass,54.2,65.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc16d53-7a0a-4be5-8a89-6499a3a0a344,2366,2,00:16:05.731,61,5,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,f1efeb23-168a-4a7e-aa53-a33840108521,,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.2,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4105f22-9563-4dd5-b6df-a864e33b568e,2367,2,00:16:05.731,61,5,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.711395,,4bc16d53-7a0a-4be5-8a89-6499a3a0a344,,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.2,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6728e9e-b919-4d00-888d-0ea28ee504f2,50.9,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6728e9e-b919-4d00-888d-0ea28ee504f2,2368,2,00:16:06.442,61,6,30,Pass,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.299244,,f80c5521-a684-4090-b49b-bc2defab7624,,5213,Gerard Piqué Bernabéu,3,Right Center Back,50.9,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,16.888458,0.7015615,1.0,Ground Pass,63.8,75.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f80c5521-a684-4090-b49b-bc2defab7624,2369,2,00:16:07.742,61,7,42,Ball Receipt*,134,217,Barcelona,3,From Free Kick,217,Barcelona,,,e6728e9e-b919-4d00-888d-0ea28ee504f2,,4324,Daniel Alves da Silva,2,Right Back,63.8,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96fbcbf4-fd24-473a-b96d-7fd641e3cfe8,2370,2,00:16:07.742,61,7,43,Carry,134,217,Barcelona,3,From Free Kick,217,Barcelona,1.375379,,180930b4-685a-4097-ab07-fbdda492d749,,4324,Daniel Alves da Silva,2,Right Back,63.8,75.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233ff714-46e3-4fc8-bb9d-c182d343102b,63.8,75.7,f80c5521-a684-4090-b49b-bc2defab7624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180930b4-685a-4097-ab07-fbdda492d749,2371,2,00:16:08.365,61,8,17,Pressure,134,217,Barcelona,3,From Free Kick,222,Villarreal,1.928367,,233ff714-46e3-4fc8-bb9d-c182d343102b,,6609,Denis Suárez Fernández,16,Left Midfield,56.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96fbcbf4-fd24-473a-b96d-7fd641e3cfe8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a59872-55cc-4849-9842-ddebba64bee0,2372,2,00:16:09.117,61,9,22,Foul Committed,134,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,233ff714-46e3-4fc8-bb9d-c182d343102b,,6609,Denis Suárez Fernández,16,Left Midfield,56.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233ff714-46e3-4fc8-bb9d-c182d343102b,2373,2,00:16:09.117,61,9,21,Foul Won,134,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,17a59872-55cc-4849-9842-ddebba64bee0,,4324,Daniel Alves da Silva,2,Right Back,63.8,75.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180930b4-685a-4097-ab07-fbdda492d749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379dc7f-047a-469f-ade9-ffb5584b5a06,2374,2,00:16:16.603,61,16,30,Pass,135,217,Barcelona,3,From Free Kick,217,Barcelona,1.199999,,e917aa94-b1b8-4824-b4f1-267d57b8c613,True,6379,Sergi Roberto Carnicer,13,Right Center Midfield,63.8,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,15.795253,-2.4144247,1.0,Ground Pass,52.0,65.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e917aa94-b1b8-4824-b4f1-267d57b8c613,2375,2,00:16:17.803,61,17,42,Ball Receipt*,135,217,Barcelona,3,From Free Kick,217,Barcelona,,,5379dc7f-047a-469f-ade9-ffb5584b5a06,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.0,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a2be70c-f32c-493b-9949-32144294aa53,2376,2,00:16:20.917,61,20,30,Pass,135,217,Barcelona,3,From Free Kick,217,Barcelona,1.723971,,a6809c70-1ebf-4dff-9424-bf50c84f271e,,5213,Gerard Piqué Bernabéu,3,Right Center Back,49.2,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,28.75013,-1.9112465,3.0,High Pass,39.6,40.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6809c70-1ebf-4dff-9424-bf50c84f271e,2377,2,00:16:22.641,61,22,42,Ball Receipt*,135,217,Barcelona,3,From Free Kick,217,Barcelona,,,5a2be70c-f32c-493b-9949-32144294aa53,,10609,Jérémy Mathieu,5,Left Center Back,39.6,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4e0f87-9476-4779-971a-7712dd99e968,2378,2,00:16:22.641,61,22,43,Carry,135,217,Barcelona,3,From Free Kick,217,Barcelona,1.474529,,02879a56-9670-42ee-95c9-b7b13656d30d,,10609,Jérémy Mathieu,5,Left Center Back,39.6,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6809c70-1ebf-4dff-9424-bf50c84f271e,42.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02879a56-9670-42ee-95c9-b7b13656d30d,2379,2,00:16:24.115,61,24,30,Pass,135,217,Barcelona,3,From Free Kick,217,Barcelona,1.353172,,2b6ecf81-7cd0-4a2c-8fb2-d5c4341ed8df,,10609,Jérémy Mathieu,5,Left Center Back,42.4,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,19.678669,-1.0957856,1.0,Ground Pass,51.4,13.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6ecf81-7cd0-4a2c-8fb2-d5c4341ed8df,2380,2,00:16:25.468,61,25,42,Ball Receipt*,135,217,Barcelona,3,From Free Kick,217,Barcelona,,,02879a56-9670-42ee-95c9-b7b13656d30d,,5211,Jordi Alba Ramos,6,Left Back,51.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ec5a6ae-bd3c-4cb4-88c7-ae1597ad4840,2381,2,00:16:25.468,61,25,43,Carry,135,217,Barcelona,3,From Free Kick,217,Barcelona,1.45232,,2b6ecf81-7cd0-4a2c-8fb2-d5c4341ed8df,,5211,Jordi Alba Ramos,6,Left Back,51.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13729b7-2b51-4c8a-8936-f5cf78ce31e0,52.7,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d13729b7-2b51-4c8a-8936-f5cf78ce31e0,2382,2,00:16:26.921,61,26,30,Pass,135,217,Barcelona,3,From Free Kick,217,Barcelona,2.513045,,029cba37-dc71-4ed8-ae76-8f8e7ae1c511,,5211,Jordi Alba Ramos,6,Left Back,52.7,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,47.92348,-0.03130501,3.0,High Pass,100.6,11.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867c5c28-8471-43b3-b80f-e3715744912e,2383,2,00:16:29.243,61,29,17,Pressure,135,217,Barcelona,3,From Free Kick,222,Villarreal,0.437871,,029cba37-dc71-4ed8-ae76-8f8e7ae1c511,,6772,Mario Gaspar Pérez Martínez,2,Right Back,19.7,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82738413-3f80-42c0-a469-62c0f55eed5e,,,9bbfdf31-b4a7-42e4-af84-8ef130c1c499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
029cba37-dc71-4ed8-ae76-8f8e7ae1c511,2384,2,00:16:29.434,61,29,42,Ball Receipt*,135,217,Barcelona,3,From Free Kick,217,Barcelona,,,867c5c28-8471-43b3-b80f-e3715744912e,,4320,Neymar da Silva Santos Junior,21,Left Wing,100.6,11.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d13729b7-2b51-4c8a-8936-f5cf78ce31e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbfdf31-b4a7-42e4-af84-8ef130c1c499,2385,2,00:16:29.434,61,29,43,Carry,135,217,Barcelona,3,From Free Kick,217,Barcelona,0.039999,,029cba37-dc71-4ed8-ae76-8f8e7ae1c511,,4320,Neymar da Silva Santos Junior,21,Left Wing,100.6,11.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82738413-3f80-42c0-a469-62c0f55eed5e,100.1,10.9,867c5c28-8471-43b3-b80f-e3715744912e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82738413-3f80-42c0-a469-62c0f55eed5e,2386,2,00:16:29.474,61,29,22,Foul Committed,135,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,867c5c28-8471-43b3-b80f-e3715744912e,,4320,Neymar da Silva Santos Junior,21,Left Wing,100.1,10.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
