id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper,50_50,block,miscontrol,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot
b054c868-b453-4528-a565-14ea6218daca,53,1,00:00:59.537,0,59,30,Pass,4,217,Barcelona,3,From Free Kick,217,Barcelona,1.062184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b0b13c-aaa2-47cb-a98f-00ca41e2ad62,5211.0,Jordi Alba Ramos,6.0,Left Back,55.0,7.7,,,,,,,,6616.0,Munir El Haddadi Mohamed,23.960384,0.8562851,1.0,Ground Pass,70.7,25.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
b0b0b13c-aaa2-47cb-a98f-00ca41e2ad62,54,1,00:01:00.599,1,0,42,Ball Receipt*,4,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b054c868-b453-4528-a565-14ea6218daca,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,70.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778bf44-4135-40d9-9411-6904f2aae26d,55,1,00:01:00.599,1,0,43,Carry,4,217,Barcelona,3,From Free Kick,217,Barcelona,1.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e7cb7e-3b7c-4eda-b83a-b44f3767fa48,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,70.7,25.8,,,,,b0b0b13c-aaa2-47cb-a98f-00ca41e2ad62,70.3,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41e7cb7e-3b7c-4eda-b83a-b44f3767fa48,56,1,00:01:01.656,1,1,30,Pass,4,217,Barcelona,3,From Free Kick,217,Barcelona,1.269077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b625b9-8d3a-496f-a777-648c4f5c0723,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,70.3,17.8,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.570806,-1.0755501,1.0,Ground Pass,77.7,4.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
d2b625b9-8d3a-496f-a777-648c4f5c0723,57,1,00:01:02.925,1,2,42,Ball Receipt*,4,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e7cb7e-3b7c-4eda-b83a-b44f3767fa48,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15594357-e270-4de1-9532-ea406899c6ec,58,1,00:01:02.925,1,2,43,Carry,4,217,Barcelona,3,From Free Kick,217,Barcelona,2.420123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce203d8-8f11-4baa-b1b5-c18150a91104,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.7,4.1,,,,,d2b625b9-8d3a-496f-a777-648c4f5c0723,90.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce203d8-8f11-4baa-b1b5-c18150a91104,59,1,00:01:05.345,1,5,30,Pass,4,217,Barcelona,3,From Free Kick,217,Barcelona,1.0439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1c44e7-8008-44bf-97da-74b5335b8421,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.1,12.8,,,,,c7be9e4f-46d6-4335-a0f9-0ee7b6d32c4b,,,6616.0,Munir El Haddadi Mohamed,14.041723,0.911627,2.0,Low Pass,98.7,23.9,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
ad1c44e7-8008-44bf-97da-74b5335b8421,60,1,00:01:06.389,1,6,42,Ball Receipt*,4,217,Barcelona,3,From Free Kick,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce203d8-8f11-4baa-b1b5-c18150a91104,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,97.4,28.7,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
c7be9e4f-46d6-4335-a0f9-0ee7b6d32c4b,61,1,00:01:06.389,1,6,10,Interception,4,217,Barcelona,3,From Free Kick,216,Getafe,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce203d8-8f11-4baa-b1b5-c18150a91104,27403.0,Santiago Vergini,3.0,Right Center Back,21.4,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,
2d0dffc3-f81d-423f-bb24-c00803f488c4,62,1,00:01:07.254,1,7,17,Pressure,4,217,Barcelona,3,From Free Kick,217,Barcelona,0.852918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99310998-b1ef-4485-937b-2a8ef59e317e,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,99.3,25.4,,,,,9973f284-fb3a-4e45-8383-87cb1e083323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910226d0-1031-40d8-abc2-9f2ec097b782,95,1,00:02:08.511,2,8,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,0.991295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,01358b32-0a89-4ff2-ad2b-548e489632ea,5211.0,Jordi Alba Ramos,6.0,Left Back,52.9,0.1,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.03278,1.0498866,2.0,Low Pass,56.4,6.2,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,
01358b32-0a89-4ff2-ad2b-548e489632ea,96,1,00:02:09.503,2,9,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910226d0-1031-40d8-abc2-9f2ec097b782,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,56.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510f11b-4d17-40f7-9c06-2983dc54f991,97,1,00:02:09.503,2,9,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,1.2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd67c3f9-907d-494c-8c45-70133f01f02a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,56.4,6.0,,,,,,,,5211.0,Jordi Alba Ramos,8.458132,-2.714965,2.0,Low Pass,48.7,2.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
dd67c3f9-907d-494c-8c45-70133f01f02a,98,1,00:02:10.761,2,10,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4510f11b-4d17-40f7-9c06-2983dc54f991,5211.0,Jordi Alba Ramos,6.0,Left Back,48.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd4299e-4607-4734-b677-fc3860efe980,99,1,00:02:10.761,2,10,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,1.257856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf422ff-f164-41b3-a16d-202524ad0537,5211.0,Jordi Alba Ramos,6.0,Left Back,47.6,4.3,,,,,,,,10609.0,Jérémy Mathieu,23.301931,3.128718,1.0,Ground Pass,24.3,4.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
0bf422ff-f164-41b3-a16d-202524ad0537,100,1,00:02:12.019,2,12,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd4299e-4607-4734-b677-fc3860efe980,10609.0,Jérémy Mathieu,5.0,Left Center Back,24.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b83556f-ab49-46e4-aa81-7836c517feb8,101,1,00:02:12.019,2,12,43,Carry,7,217,Barcelona,4,From Throw In,217,Barcelona,3.258984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06f56223-e23e-48c4-b16c-96dc18fcbd38,10609.0,Jérémy Mathieu,5.0,Left Center Back,24.3,4.6,,,,,0bf422ff-f164-41b3-a16d-202524ad0537,23.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f56223-e23e-48c4-b16c-96dc18fcbd38,102,1,00:02:15.278,2,15,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,2.14494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7eaee7b-03e9-44a6-9592-1ab7a455b1c2,10609.0,Jérémy Mathieu,5.0,Left Center Back,23.0,9.0,,,,,,,,5213.0,Gerard Piqué Bernabéu,43.78333,1.6325028,1.0,Ground Pass,20.3,52.7,38.0,Left Foot,,,,,,,,,,,True,,,,,,,,,,,,
a7eaee7b-03e9-44a6-9592-1ab7a455b1c2,103,1,00:02:17.423,2,17,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06f56223-e23e-48c4-b16c-96dc18fcbd38,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.3,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b20bdbd8-b0ed-4681-a3bc-f671f94a94bd,104,1,00:02:17.423,2,17,43,Carry,7,217,Barcelona,4,From Throw In,217,Barcelona,1.094645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7eaee7b-03e9-44a6-9592-1ab7a455b1c2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.3,52.7,,,,,b8be36b6-6029-4b5d-b56c-76b1c5c01feb,23.0,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8be36b6-6029-4b5d-b56c-76b1c5c01feb,105,1,00:02:18.518,2,18,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,1.746608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fc2735e-3c78-4dbd-b809-cc6d644a3195,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,23.0,57.1,,,,,,,,6400.0,Aleix Vidal Parreu,25.940123,0.6404171,1.0,Ground Pass,43.8,72.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
2fc2735e-3c78-4dbd-b809-cc6d644a3195,106,1,00:02:20.264,2,20,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8be36b6-6029-4b5d-b56c-76b1c5c01feb,6400.0,Aleix Vidal Parreu,2.0,Right Back,43.8,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ec9b8b9-93a8-4735-8891-bc9adbbaf81a,107,1,00:02:20.264,2,20,43,Carry,7,217,Barcelona,4,From Throw In,217,Barcelona,2.068467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fc2735e-3c78-4dbd-b809-cc6d644a3195,6400.0,Aleix Vidal Parreu,2.0,Right Back,43.8,72.6,,,,,ad1e8b74-87b1-456e-8e1a-3bb188911ec6,46.3,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1e8b74-87b1-456e-8e1a-3bb188911ec6,108,1,00:02:22.333,2,22,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,1.8615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8fe667-4de3-426d-abca-860f5a021be8,6400.0,Aleix Vidal Parreu,2.0,Right Back,46.3,72.9,,,,,4d344d64-446c-4c7f-bb9b-d3368205cb8c,,,11094.0,Arda Turan,33.793045,-0.2665116,3.0,High Pass,78.9,64.0,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
4d344d64-446c-4c7f-bb9b-d3368205cb8c,109,1,00:02:24.194,2,24,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1e8b74-87b1-456e-8e1a-3bb188911ec6,11094.0,Arda Turan,13.0,Right Center Midfield,73.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
1e8fe667-4de3-426d-abca-860f5a021be8,110,1,00:02:24.194,2,24,30,Pass,7,217,Barcelona,4,From Throw In,216,Getafe,1.21294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1e8b74-87b1-456e-8e1a-3bb188911ec6,17054.0,Emiliano Daniel Velázquez Maldonado,5.0,Left Center Back,41.2,16.1,,,,,af229e0f-0e2f-4236-b119-2719e8bd37f3,,,6907.0,Pedro León Sánchez Gil,15.814234,-0.25571445,3.0,High Pass,56.5,12.1,37.0,Head,e597b0c8-190e-461c-85da-758f6964ff1a,,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,
e597b0c8-190e-461c-85da-758f6964ff1a,111,1,00:02:25.407,2,25,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,216,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8fe667-4de3-426d-abca-860f5a021be8,6907.0,Pedro León Sánchez Gil,16.0,Left Midfield,61.6,7.9,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
af229e0f-0e2f-4236-b119-2719e8bd37f3,112,1,00:02:25.407,2,25,2,Ball Recovery,7,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8fe667-4de3-426d-abca-860f5a021be8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,63.6,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834704cc-dd97-4560-ba9e-083cd92daf60,113,1,00:02:25.407,2,25,43,Carry,7,217,Barcelona,4,From Throw In,217,Barcelona,2.57466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b779c2-5f28-4a5e-a0ba-371666d44a06,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,63.6,68.0,,,,,af229e0f-0e2f-4236-b119-2719e8bd37f3,64.6,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b779c2-5f28-4a5e-a0ba-371666d44a06,114,1,00:02:27.982,2,27,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,1.879272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02db04f1-cb27-478d-911d-6e0f9e6c7764,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.6,59.8,,,,,d25e272b-7529-475c-97e3-c93b093b3318,,,4320.0,Neymar da Silva Santos Junior,40.858902,-0.8390727,3.0,High Pass,91.9,29.4,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
d25e272b-7529-475c-97e3-c93b093b3318,115,1,00:02:29.861,2,29,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b779c2-5f28-4a5e-a0ba-371666d44a06,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,95.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
02db04f1-cb27-478d-911d-6e0f9e6c7764,116,1,00:02:29.861,2,29,2,Ball Recovery,7,217,Barcelona,4,From Throw In,216,Getafe,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b779c2-5f28-4a5e-a0ba-371666d44a06,11813.0,Emiliano Buendía,2.0,Right Back,28.2,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719266a-d80e-47ef-9351-331746a697c1,117,1,00:02:29.861,2,29,43,Carry,7,217,Barcelona,4,From Throw In,216,Getafe,0.612528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02db04f1-cb27-478d-911d-6e0f9e6c7764,11813.0,Emiliano Buendía,2.0,Right Back,28.2,50.7,,,,,9f7720de-e0bf-4889-847e-0bad8bda7e0a,26.3,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7720de-e0bf-4889-847e-0bad8bda7e0a,118,1,00:02:30.474,2,30,30,Pass,7,217,Barcelona,4,From Throw In,216,Getafe,1.518462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8d273b-9424-457d-b9ca-92b0c75d2b7b,11813.0,Emiliano Buendía,2.0,Right Back,26.3,47.4,,,,,,,,6625.0,Vicente Guaita Panadero,17.722584,-2.9829373,2.0,Low Pass,8.8,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
0e8d273b-9424-457d-b9ca-92b0c75d2b7b,119,1,00:02:31.992,2,31,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,216,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f7720de-e0bf-4889-847e-0bad8bda7e0a,6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,8.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebc5ff2-45b8-443f-a161-4ebc3d6e55a4,120,1,00:02:31.992,2,31,43,Carry,7,217,Barcelona,4,From Throw In,216,Getafe,1.532638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e8d273b-9424-457d-b9ca-92b0c75d2b7b,6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,8.8,44.6,,,,,84dacd5c-15ce-45a9-97e5-db093212f89e,9.5,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84dacd5c-15ce-45a9-97e5-db093212f89e,121,1,00:02:33.525,2,33,30,Pass,7,217,Barcelona,4,From Throw In,216,Getafe,2.7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760a9d4b-d25b-460f-9d6d-30c8574c049b,6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,9.5,48.9,,,,,85f44455-f2ae-4fe1-ae24-8706cebb565e,,,27092.0,Abdoul Karim Yoda,38.940083,0.08484735,3.0,High Pass,48.3,52.2,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
760a9d4b-d25b-460f-9d6d-30c8574c049b,122,1,00:02:36.257,2,36,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,216,Getafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84dacd5c-15ce-45a9-97e5-db093212f89e,27092.0,Abdoul Karim Yoda,12.0,Right Midfield,49.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
2cad57ef-4213-457e-bf84-03a80e9500d9,123,1,00:02:36.257,2,36,4,Duel,7,217,Barcelona,4,From Throw In,216,Getafe,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,85f44455-f2ae-4fe1-ae24-8706cebb565e,27092.0,Abdoul Karim Yoda,12.0,Right Midfield,48.3,52.2,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85f44455-f2ae-4fe1-ae24-8706cebb565e,124,1,00:02:36.257,2,36,30,Pass,7,217,Barcelona,4,From Throw In,217,Barcelona,3.32314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,21fae2cc-7feb-452d-9649-d02d7ac59c50,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,71.8,27.9,,,,,2cad57ef-4213-457e-bf84-03a80e9500d9,,,4320.0,Neymar da Silva Santos Junior,42.574757,-0.6839116,3.0,High Pass,104.8,1.0,,,84dacd5c-15ce-45a9-97e5-db093212f89e,,66.0,Recovery,75.0,Out,,,,,,True,,,,,,,,,,,
21fae2cc-7feb-452d-9649-d02d7ac59c50,125,1,00:02:39.580,2,39,42,Ball Receipt*,7,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f44455-f2ae-4fe1-ae24-8706cebb565e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,95.5,6.9,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
9ee0ac39-a519-4f01-96fe-70f2a3d5ef6e,133,1,00:02:56.496,2,56,2,Ball Recovery,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a2f195eb-67d3-4bbe-9810-dc0cd9af0215,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,63.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
