id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_through_ball
7047b65c-a6aa-4a6c-851e-2a3c23d14e33,2468,2,00:12:20.091,57,20,30,Pass,102,217,Barcelona,9,From Kick Off,217,Barcelona,0.920514,,80421185-a75a-427a-b4de-881075507b27,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.0,40.0,5503.0,Lionel Andrés Messi Cuccittini,1.9235384,1.0838971,1.0,Ground Pass,60.9,41.7,65.0,Kick Off,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80421185-a75a-427a-b4de-881075507b27,2469,2,00:12:21.012,57,21,42,Ball Receipt*,102,217,Barcelona,9,From Kick Off,217,Barcelona,,,7047b65c-a6aa-4a6c-851e-2a3c23d14e33,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,60.9,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86371812-cbc1-4790-acc6-f1a0b4acf921,2470,2,00:12:22.522,57,22,30,Pass,102,217,Barcelona,9,From Kick Off,217,Barcelona,1.149452,,a00dc83f-6e9e-49be-8839-3c9357e75aed,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,60.9,41.5,6379.0,Sergi Roberto Carnicer,22.090721,-2.3049574,1.0,Ground Pass,46.1,25.1,,,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00dc83f-6e9e-49be-8839-3c9357e75aed,2471,2,00:12:23.671,57,23,42,Ball Receipt*,102,217,Barcelona,9,From Kick Off,217,Barcelona,,,86371812-cbc1-4790-acc6-f1a0b4acf921,6379,Sergi Roberto Carnicer,15,Left Center Midfield,46.1,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668fabb-d284-4ba8-a467-f3275fcddaaa,2472,2,00:12:25.326,57,25,30,Pass,102,217,Barcelona,9,From Kick Off,217,Barcelona,1.1557,,f7a9f057-afbe-4a6b-a19d-5fbbb35064d5,6379,Sergi Roberto Carnicer,15,Left Center Midfield,46.1,25.1,10609.0,Jérémy Mathieu,12.278437,-2.928224,1.0,Ground Pass,34.1,22.5,,,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a9f057-afbe-4a6b-a19d-5fbbb35064d5,2473,2,00:12:26.481,57,26,42,Ball Receipt*,102,217,Barcelona,9,From Kick Off,217,Barcelona,,,4668fabb-d284-4ba8-a467-f3275fcddaaa,10609,Jérémy Mathieu,5,Left Center Back,34.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb312b35-f61d-48bf-846d-cb6c0f13d12a,2482,2,00:13:13.745,58,13,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,3.045405,,7f458125-5f26-44a2-99dd-aa088475f44a,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,36.0,5211.0,Jordi Alba Ramos,53.320633,-0.6483773,3.0,High Pass,48.5,3.8,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f458125-5f26-44a2-99dd-aa088475f44a,2483,2,00:13:16.790,58,16,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,eb312b35-f61d-48bf-846d-cb6c0f13d12a,5211,Jordi Alba Ramos,6,Left Back,48.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2edd85c5-4ab7-4a03-8f2c-b76f0cc55407,2484,2,00:13:16.790,58,16,43,Carry,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.623095,,4996951f-967a-4718-b495-5d4e7f5c1a8e,5211,Jordi Alba Ramos,6,Left Back,48.5,3.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,62fd8218-a61d-4e45-83e6-9c5b6f99a26c,7f458125-5f26-44a2-99dd-aa088475f44a,48.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996951f-967a-4718-b495-5d4e7f5c1a8e,2485,2,00:13:16.999,58,16,17,Pressure,104,217,Barcelona,7,From Goal Kick,222,Villarreal,0.797765,,2edd85c5-4ab7-4a03-8f2c-b76f0cc55407,6609,Denis Suárez Fernández,12,Right Midfield,74.3,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fd8218-a61d-4e45-83e6-9c5b6f99a26c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62fd8218-a61d-4e45-83e6-9c5b6f99a26c,2486,2,00:13:17.413,58,17,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7998,,0f0a4836-ec31-417b-8524-390ed158cd0d,5211,Jordi Alba Ramos,6,Left Back,48.2,2.7,4320.0,Neymar da Silva Santos Junior,9.7,0.73434764,2.0,Low Pass,55.4,9.2,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,4996951f-967a-4718-b495-5d4e7f5c1a8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f0a4836-ec31-417b-8524-390ed158cd0d,2487,2,00:13:18.213,58,18,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,62fd8218-a61d-4e45-83e6-9c5b6f99a26c,4320,Neymar da Silva Santos Junior,21,Left Wing,55.4,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b30fbb-a5c1-4b0f-a6d5-2399f7cd2d05,2488,2,00:13:18.213,58,18,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.894596,,3761f027-9448-48f5-a70f-3458a0f85a85,4320,Neymar da Silva Santos Junior,21,Left Wing,55.4,9.2,6379.0,Sergi Roberto Carnicer,7.2,3.1415927,1.0,Ground Pass,48.2,9.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761f027-9448-48f5-a70f-3458a0f85a85,2489,2,00:13:19.108,58,19,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,89b30fbb-a5c1-4b0f-a6d5-2399f7cd2d05,6379,Sergi Roberto Carnicer,15,Left Center Midfield,48.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342b6c2-bb06-46fb-879a-e94d1df584c3,2490,2,00:13:19.108,58,19,43,Carry,104,217,Barcelona,7,From Goal Kick,217,Barcelona,1.632027,,3761f027-9448-48f5-a70f-3458a0f85a85,6379,Sergi Roberto Carnicer,15,Left Center Midfield,48.2,9.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a445447f-a436-4e79-a519-fefb13b2161b,b07a8388-f1aa-4aa5-a635-749e5cb6b708,49.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a445447f-a436-4e79-a519-fefb13b2161b,2491,2,00:13:19.883,58,19,17,Pressure,104,217,Barcelona,7,From Goal Kick,222,Villarreal,0.9895,,1342b6c2-bb06-46fb-879a-e94d1df584c3,6609,Denis Suárez Fernández,12,Right Midfield,70.1,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07a8388-f1aa-4aa5-a635-749e5cb6b708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b07a8388-f1aa-4aa5-a635-749e5cb6b708,2492,2,00:13:20.740,58,20,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.466288,,87e37d4c-2a1f-4ec6-ab38-1b49ec218017,6379,Sergi Roberto Carnicer,15,Left Center Midfield,49.1,8.4,5211.0,Jordi Alba Ramos,4.7507896,-2.612003,1.0,Ground Pass,45.0,6.0,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,a445447f-a436-4e79-a519-fefb13b2161b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87e37d4c-2a1f-4ec6-ab38-1b49ec218017,2493,2,00:13:21.206,58,21,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b07a8388-f1aa-4aa5-a635-749e5cb6b708,5211,Jordi Alba Ramos,6,Left Back,45.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159b683f-7673-437f-96e8-01984ec31d59,2494,2,00:13:21.206,58,21,43,Carry,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.039989002,,87e37d4c-2a1f-4ec6-ab38-1b49ec218017,5211,Jordi Alba Ramos,6,Left Back,45.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0e46e30-a8b2-45b5-a8de-19644cb8c2cc,,45.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e46e30-a8b2-45b5-a8de-19644cb8c2cc,2495,2,00:13:21.246,58,21,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,1.434799,,66bb68e3-bf66-40a3-9b9e-c1480150e3f2,5211,Jordi Alba Ramos,6,Left Back,45.0,6.0,6379.0,Sergi Roberto Carnicer,7.8294315,-0.49221125,1.0,Ground Pass,51.9,2.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66bb68e3-bf66-40a3-9b9e-c1480150e3f2,2496,2,00:13:22.681,58,22,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d0e46e30-a8b2-45b5-a8de-19644cb8c2cc,6379,Sergi Roberto Carnicer,15,Left Center Midfield,51.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e98f38c5-20f7-40f3-b65b-8aaa8554e7b2,2497,2,00:13:22.681,58,22,43,Carry,104,217,Barcelona,7,From Goal Kick,217,Barcelona,0.610901,,552101fe-dd70-453d-8067-f2836507dcac,6379,Sergi Roberto Carnicer,15,Left Center Midfield,51.9,2.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,66bb68e3-bf66-40a3-9b9e-c1480150e3f2,b121e9ad-1327-4a92-ae1b-f70134dcae23,52.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552101fe-dd70-453d-8067-f2836507dcac,2498,2,00:13:22.682,58,22,17,Pressure,104,217,Barcelona,7,From Goal Kick,222,Villarreal,0.796016,,b121e9ad-1327-4a92-ae1b-f70134dcae23,6772,Mario Gaspar Pérez Martínez,2,Right Back,63.4,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98f38c5-20f7-40f3-b65b-8aaa8554e7b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b121e9ad-1327-4a92-ae1b-f70134dcae23,2499,2,00:13:23.292,58,23,30,Pass,104,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0536,,19a4e9ba-d840-42ef-9323-ffa5c5611118,6379,Sergi Roberto Carnicer,15,Left Center Midfield,52.6,1.6,4320.0,Neymar da Silva Santos Junior,10.448445,0.6837093,1.0,Ground Pass,60.7,8.2,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,38622a8e-9f08-48ae-b4a9-031a0c0df4d4,552101fe-dd70-453d-8067-f2836507dcac,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38622a8e-9f08-48ae-b4a9-031a0c0df4d4,2500,2,00:13:24.345,58,24,42,Ball Receipt*,104,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b121e9ad-1327-4a92-ae1b-f70134dcae23,4320,Neymar da Silva Santos Junior,21,Left Wing,62.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51b4d400-7539-4a50-b38f-e73a593491fb,2527,2,00:14:32.198,59,32,30,Pass,108,217,Barcelona,7,From Goal Kick,217,Barcelona,2.503907,,25e0fcd0-224c-414c-815f-d2c33dfbbd96,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,4324.0,Daniel Alves da Silva,40.954243,0.9536692,3.0,High Pass,29.7,77.4,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25e0fcd0-224c-414c-815f-d2c33dfbbd96,2528,2,00:14:34.702,59,34,42,Ball Receipt*,108,217,Barcelona,7,From Goal Kick,217,Barcelona,,,51b4d400-7539-4a50-b38f-e73a593491fb,4324,Daniel Alves da Silva,2,Right Back,29.7,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a215ad39-73f0-4ef5-89ed-6c45207b2dc5,2529,2,00:14:34.702,59,34,30,Pass,108,217,Barcelona,7,From Goal Kick,217,Barcelona,1.5602,,8cda409d-93d8-4839-ba59-fa1fe6a92634,4324,Daniel Alves da Silva,2,Right Back,29.7,77.4,5470.0,Ivan Rakitić,17.710167,-1.3833672,3.0,High Pass,33.0,60.0,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31671837-742c-40a9-b539-c3903f7aa8e4,2530,2,00:14:35.959,59,35,17,Pressure,108,217,Barcelona,7,From Goal Kick,222,Villarreal,1.026574,,6126fcdf-3358-488e-9614-3fba9dc2b5f0,22819,Bruno Soriano Llido,11,Left Defensive Midfield,82.3,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cda409d-93d8-4839-ba59-fa1fe6a92634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cda409d-93d8-4839-ba59-fa1fe6a92634,2531,2,00:14:36.262,59,36,42,Ball Receipt*,108,217,Barcelona,7,From Goal Kick,217,Barcelona,,,31671837-742c-40a9-b539-c3903f7aa8e4,5470,Ivan Rakitić,13,Right Center Midfield,33.0,60.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a215ad39-73f0-4ef5-89ed-6c45207b2dc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126fcdf-3358-488e-9614-3fba9dc2b5f0,2532,2,00:14:36.262,59,36,43,Carry,108,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7233,,31671837-742c-40a9-b539-c3903f7aa8e4,5470,Ivan Rakitić,13,Right Center Midfield,33.0,60.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,54d44539-ab5c-4676-a671-741a871f04b0,8cda409d-93d8-4839-ba59-fa1fe6a92634,36.3,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54d44539-ab5c-4676-a671-741a871f04b0,2533,2,00:14:36.986,59,36,3,Dispossessed,108,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,57b81bbd-8e2e-45ea-8d57-2b1dd8a37043,5470,Ivan Rakitić,13,Right Center Midfield,36.3,64.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
