id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,ball_recovery,block,substitution,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,foul_won_defensive,related_events_3,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate
9c484809-7b65-4e10-ae55-08da63fdb4dc,3374,2,00:41:10.921,86,10,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0667,,09753354-155f-44ca-b673-624cfbb621aa,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.2,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b82f43-517d-4c53-878d-065757029d3f,,,,6400.0,Aleix Vidal Parreu,6.7601776,-0.13352905,1.0,Ground Pass,89.9,54.3,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b82f43-517d-4c53-878d-065757029d3f,3375,2,00:41:10.988,86,10,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,9c484809-7b65-4e10-ae55-08da63fdb4dc,6400,Aleix Vidal Parreu,2,Right Back,95.6,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09753354-155f-44ca-b673-624cfbb621aa,3376,2,00:41:10.988,86,10,6,Block,159,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,9c484809-7b65-4e10-ae55-08da63fdb4dc,6802,Jonathan Castro Otto,5,Left Center Back,30.2,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a8d82a4-a61a-4115-ac20-8cacd64b1765,3377,2,00:41:12.668,86,12,30,Pass,159,217,Barcelona,1,Regular Play,209,Celta Vigo,0.385454,,45a161ea-f785-4ebe-8703-d9fc615786f5,27341,Marcelo Alfonso Díaz Rojas,11,Left Defensive Midfield,34.6,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0,Claudio Beauvue,7.0213957,0.30373448,1.0,Ground Pass,41.3,23.3,40.0,Right Foot,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d058e2-0adb-4e33-900f-93c9a328ebc4,3378,2,00:41:12.848,86,12,17,Pressure,159,217,Barcelona,1,Regular Play,217,Barcelona,0.414117,,009c262c-68f4-4d51-b7aa-b34e8bfb556a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.7,56.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,45a161ea-f785-4ebe-8703-d9fc615786f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a161ea-f785-4ebe-8703-d9fc615786f5,3379,2,00:41:13.054,86,13,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,209,Celta Vigo,,,4a8d82a4-a61a-4115-ac20-8cacd64b1765,6600,Claudio Beauvue,24,Left Center Forward,41.3,23.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,66d058e2-0adb-4e33-900f-93c9a328ebc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009c262c-68f4-4d51-b7aa-b34e8bfb556a,3380,2,00:41:13.054,86,13,43,Carry,159,217,Barcelona,1,Regular Play,209,Celta Vigo,2.595846,,1dca1220-2392-40fc-b2d0-a4772358f3d2,6600,Claudio Beauvue,24,Left Center Forward,41.3,23.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,45a161ea-f785-4ebe-8703-d9fc615786f5,66d058e2-0adb-4e33-900f-93c9a328ebc4,30.4,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dca1220-2392-40fc-b2d0-a4772358f3d2,3381,2,00:41:15.650,86,15,30,Pass,159,217,Barcelona,1,Regular Play,209,Celta Vigo,1.2135,,796323b3-5783-42f1-8d53-989930fd6d0f,6600,Claudio Beauvue,24,Left Center Forward,30.4,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.641379,1.2512056,1.0,Ground Pass,35.0,40.3,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796323b3-5783-42f1-8d53-989930fd6d0f,3382,2,00:41:16.863,86,16,10,Interception,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,1dca1220-2392-40fc-b2d0-a4772358f3d2,11094,Arda Turan,15,Left Center Midfield,85.1,39.8,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f87a61cf-5d2e-41e0-b477-22c9192e1ae8,3383,2,00:41:16.863,86,16,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,1.1601,,796323b3-5783-42f1-8d53-989930fd6d0f,11094,Arda Turan,15,Left Center Midfield,85.1,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c5eb2d-6a4e-4b03-8774-c5a0688d50d5,,88.7,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8c5eb2d-6a4e-4b03-8774-c5a0688d50d5,3384,2,00:41:18.023,86,18,3,Dispossessed,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,107a3ac5-b33e-452a-8253-a8e165f7cf7e,11094,Arda Turan,15,Left Center Midfield,88.7,41.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d527922-3278-4513-8115-9399c5930d4b,3408,2,00:42:29.021,87,29,30,Pass,162,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0908,,ff20a226-321e-40f5-a115-06e17e8dcc69,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5506.0,Javier Alejandro Mascherano,25.625963,-1.1141294,1.0,Ground Pass,18.3,21.1,40.0,Right Foot,,,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff20a226-321e-40f5-a115-06e17e8dcc69,3409,2,00:42:31.112,87,31,42,Ball Receipt*,162,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2d527922-3278-4513-8115-9399c5930d4b,5506,Javier Alejandro Mascherano,5,Left Center Back,18.3,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043ed6a8-b8e4-4b8a-837f-d5b2a8b54ffa,3410,2,00:42:32.213,87,32,30,Pass,162,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6379,,a2c95b61-c447-4481-809e-be53238af4b8,5506,Javier Alejandro Mascherano,5,Left Center Back,18.3,21.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5211.0,Jordi Alba Ramos,15.647364,-0.6128202,1.0,Ground Pass,31.1,12.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c95b61-c447-4481-809e-be53238af4b8,3411,2,00:42:33.851,87,33,42,Ball Receipt*,162,217,Barcelona,7,From Goal Kick,217,Barcelona,,,043ed6a8-b8e4-4b8a-837f-d5b2a8b54ffa,5211,Jordi Alba Ramos,6,Left Back,31.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95390ec9-bf45-40a9-96b9-a494ffceb141,3412,2,00:42:35.653,87,35,30,Pass,162,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3313,,6ab7fbf3-bf7a-4c7b-ac86-2ff56cbc0505,5211,Jordi Alba Ramos,6,Left Back,38.7,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,19.354586,-0.40353495,1.0,Ground Pass,56.5,4.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f3cf93d-6842-4eaa-a680-7e8d176596e0,3413,2,00:42:36.850,87,36,17,Pressure,162,217,Barcelona,7,From Goal Kick,209,Celta Vigo,1.132456,,6ab7fbf3-bf7a-4c7b-ac86-2ff56cbc0505,6805,Hugo Mallo Novegil,2,Right Back,57.9,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9117e39e-50ba-4d5a-afa8-9c3958309dff,963543f1-569e-4e74-aa5a-5b900440f2ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab7fbf3-bf7a-4c7b-ac86-2ff56cbc0505,3414,2,00:42:36.984,87,36,42,Ball Receipt*,162,217,Barcelona,7,From Goal Kick,217,Barcelona,,,7f3cf93d-6842-4eaa-a680-7e8d176596e0,4320,Neymar da Silva Santos Junior,21,Left Wing,56.5,4.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,95390ec9-bf45-40a9-96b9-a494ffceb141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117e39e-50ba-4d5a-afa8-9c3958309dff,3415,2,00:42:36.984,87,36,43,Carry,162,217,Barcelona,7,From Goal Kick,217,Barcelona,0.998442,,6ab7fbf3-bf7a-4c7b-ac86-2ff56cbc0505,4320,Neymar da Silva Santos Junior,21,Left Wing,56.5,4.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,7f3cf93d-6842-4eaa-a680-7e8d176596e0,963543f1-569e-4e74-aa5a-5b900440f2ef,56.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963543f1-569e-4e74-aa5a-5b900440f2ef,3416,2,00:42:37.982,87,37,3,Dispossessed,162,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,7f3cf93d-6842-4eaa-a680-7e8d176596e0,4320,Neymar da Silva Santos Junior,21,Left Wing,56.9,4.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,8324628c-584e-4e78-ba56-e24320aa302a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324628c-584e-4e78-ba56-e24320aa302a,3417,2,00:42:37.982,87,37,4,Duel,162,217,Barcelona,7,From Goal Kick,209,Celta Vigo,0.0,,963543f1-569e-4e74-aa5a-5b900440f2ef,6805,Hugo Mallo Novegil,2,Right Back,63.2,75.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c41da98-09f0-4001-8765-042d3af82b3c,3418,2,00:43:09.722,88,9,30,Pass,163,217,Barcelona,4,From Throw In,217,Barcelona,2.618,,5a313bfe-5394-4e62-b13e-d4d6dbfcfaa0,5211,Jordi Alba Ramos,6,Left Back,52.3,0.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5506.0,Javier Alejandro Mascherano,18.693583,2.797849,2.0,Low Pass,34.7,6.4,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a313bfe-5394-4e62-b13e-d4d6dbfcfaa0,3419,2,00:43:12.340,88,12,42,Ball Receipt*,163,217,Barcelona,4,From Throw In,217,Barcelona,,,4c41da98-09f0-4001-8765-042d3af82b3c,5506,Javier Alejandro Mascherano,5,Left Center Back,34.7,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df6d8fd-904a-4835-a334-af4fbfaec202,3420,2,00:43:18.118,88,18,30,Pass,163,217,Barcelona,4,From Throw In,217,Barcelona,2.7806,,639c557a-fe4c-40b0-9cc6-7b4464fd547f,5506,Javier Alejandro Mascherano,5,Left Center Back,39.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,64.69814,1.1555538,3.0,High Pass,65.4,77.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6af9e50f-ad06-4d29-b5d7-814ae9165eba,3421,2,00:43:20.893,88,20,17,Pressure,163,217,Barcelona,4,From Throw In,209,Celta Vigo,1.106133,,31ca4c1d-349d-4d4f-91d2-e0861bb7bd17,27340,Dejan Dražić,16,Left Midfield,53.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,639c557a-fe4c-40b0-9cc6-7b4464fd547f,8de423c4-d0a3-4e0b-8e44-49dd3810a41f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639c557a-fe4c-40b0-9cc6-7b4464fd547f,3422,2,00:43:20.899,88,20,42,Ball Receipt*,163,217,Barcelona,4,From Throw In,217,Barcelona,,,2df6d8fd-904a-4835-a334-af4fbfaec202,6400,Aleix Vidal Parreu,2,Right Back,65.4,77.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,6af9e50f-ad06-4d29-b5d7-814ae9165eba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31ca4c1d-349d-4d4f-91d2-e0861bb7bd17,3423,2,00:43:20.899,88,20,43,Carry,163,217,Barcelona,4,From Throw In,217,Barcelona,0.4594,,639c557a-fe4c-40b0-9cc6-7b4464fd547f,6400,Aleix Vidal Parreu,2,Right Back,65.4,77.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,6af9e50f-ad06-4d29-b5d7-814ae9165eba,8de423c4-d0a3-4e0b-8e44-49dd3810a41f,64.1,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8de423c4-d0a3-4e0b-8e44-49dd3810a41f,3424,2,00:43:21.358,88,21,38,Miscontrol,163,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,6af9e50f-ad06-4d29-b5d7-814ae9165eba,6400,Aleix Vidal Parreu,2,Right Back,64.1,78.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138f8f6-a2b4-4c1f-a0c2-84d9f9580e4a,3425,2,00:43:22.683,88,22,22,Foul Committed,163,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,771ed09d-26db-4dc5-8c50-133b712727bc,6400,Aleix Vidal Parreu,2,Right Back,68.1,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771ed09d-26db-4dc5-8c50-133b712727bc,3426,2,00:43:22.683,88,22,21,Foul Won,163,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,8138f8f6-a2b4-4c1f-a0c2-84d9f9580e4a,27340,Dejan Dražić,16,Left Midfield,52.0,2.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e549bf9-5154-47e0-9ad9-6f731ff18c81,3472,2,00:44:52.845,89,52,2,Ball Recovery,167,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,11094,Arda Turan,15,Left Center Midfield,32.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb8e724-9474-46bb-b22f-c41bddffab79,3473,2,00:44:52.845,89,52,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,0.603958,,4e549bf9-5154-47e0-9ad9-6f731ff18c81,11094,Arda Turan,15,Left Center Midfield,32.4,51.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,99d8be07-9ccd-4aad-904b-7077ece6a336,b9def796-bc8c-4d25-bddf-7748b4392278,33.4,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9def796-bc8c-4d25-bddf-7748b4392278,3474,2,00:44:53.449,89,53,39,Dribbled Past,167,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,546aac4e-4e66-4122-acc6-24b76ac6b1ca,27341,Marcelo Alfonso Díaz Rojas,11,Left Defensive Midfield,86.7,28.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5cb8e724-9474-46bb-b22f-c41bddffab79,99d8be07-9ccd-4aad-904b-7077ece6a336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99d8be07-9ccd-4aad-904b-7077ece6a336,3475,2,00:44:53.449,89,53,14,Dribble,167,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b9def796-bc8c-4d25-bddf-7748b4392278,11094,Arda Turan,15,Left Center Midfield,33.4,51.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546aac4e-4e66-4122-acc6-24b76ac6b1ca,3476,2,00:44:53.449,89,53,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,1.638642,,09082006-2e16-4dd9-a102-b87391fbbc5a,11094,Arda Turan,15,Left Center Midfield,33.4,51.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,7da78f10-e2be-4344-a908-8eb6ba8073cb,99d8be07-9ccd-4aad-904b-7077ece6a336,39.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9def796-bc8c-4d25-bddf-7748b4392278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da78f10-e2be-4344-a908-8eb6ba8073cb,3477,2,00:44:54.610,89,54,17,Pressure,167,217,Barcelona,1,Regular Play,209,Celta Vigo,0.682205,,09082006-2e16-4dd9-a102-b87391fbbc5a,27341,Marcelo Alfonso Díaz Rojas,11,Left Defensive Midfield,80.6,29.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,546aac4e-4e66-4122-acc6-24b76ac6b1ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09082006-2e16-4dd9-a102-b87391fbbc5a,3478,2,00:44:55.088,89,55,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,1.121,,785bf87c-468c-481d-a96c-c66a8fc86bee,11094,Arda Turan,15,Left Center Midfield,39.5,55.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,7da78f10-e2be-4344-a908-8eb6ba8073cb,,,,5503.0,Lionel Andrés Messi Cuccittini,16.637308,-0.16910122,1.0,Ground Pass,55.9,52.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785bf87c-468c-481d-a96c-c66a8fc86bee,3479,2,00:44:56.209,89,56,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,09082006-2e16-4dd9-a102-b87391fbbc5a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,55.9,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6777695-100f-4a80-8877-1fc44e3d500a,3480,2,00:44:56.209,89,56,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,0.7731,,6ab215a1-6f70-4cf2-a0f8-4da4c2ff3a3e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,55.9,52.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,785bf87c-468c-481d-a96c-c66a8fc86bee,7d4ea647-42fc-4986-ba1b-9a7475cb574f,62.6,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4ea647-42fc-4986-ba1b-9a7475cb574f,3481,2,00:44:56.376,89,56,17,Pressure,167,217,Barcelona,1,Regular Play,209,Celta Vigo,0.370529,,a6777695-100f-4a80-8877-1fc44e3d500a,4558,Pape Cheikh Diop Gueye,22,Right Center Forward,62.1,20.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab215a1-6f70-4cf2-a0f8-4da4c2ff3a3e,3482,2,00:44:56.982,89,56,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,1.4775,,6885bdf9-9b9e-4884-8029-915059be66fa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,62.6,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,16.337992,0.7637565,1.0,Ground Pass,74.4,65.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885bdf9-9b9e-4884-8029-915059be66fa,3483,2,00:44:58.459,89,58,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,6ab215a1-6f70-4cf2-a0f8-4da4c2ff3a3e,5246,Luis Alberto Suárez Díaz,23,Center Forward,74.4,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6a37a9-a74b-4904-9cbe-a5ad1aa4bccb,3484,2,00:44:58.459,89,58,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,0.7683,,44948e7a-4e75-4fd1-b49c-c81a3f2c3d8b,5246,Luis Alberto Suárez Díaz,23,Center Forward,74.4,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6885bdf9-9b9e-4884-8029-915059be66fa,,75.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44948e7a-4e75-4fd1-b49c-c81a3f2c3d8b,3485,2,00:44:59.227,89,59,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,2.2313,,f373c010-efb2-4d2f-92db-74c6e23612bc,5246,Luis Alberto Suárez Díaz,23,Center Forward,75.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,45.431377,-0.9748574,3.0,High Pass,100.5,27.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,920119cc-61e4-4b38-8190-717622442a7b,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f373c010-efb2-4d2f-92db-74c6e23612bc,3486,2,00:45:01.459,90,1,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,44948e7a-4e75-4fd1-b49c-c81a3f2c3d8b,4320,Neymar da Silva Santos Junior,21,Left Wing,100.5,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a732535b-6979-4f4a-819e-ad6246581a8b,3487,2,00:45:01.459,90,1,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,1.467,,920119cc-61e4-4b38-8190-717622442a7b,4320,Neymar da Silva Santos Junior,21,Left Wing,100.5,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,f373c010-efb2-4d2f-92db-74c6e23612bc,,113.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
