id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,ball_recovery,block,substitution,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,related_events_3,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_won_penalty,shot_redirect,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
7ded0da4-a858-4a9a-b10f-f513717baaf2,3098,2,00:33:16.117,78,16,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.7889,,d87a0f6f-c65f-465c-92ba-5f6cbc587fcb,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,34.1,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,28.653097,1.1539894,1.0,Ground Pass,45.7,43.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9308d2d-742c-450a-b66b-3d0900d3827e,3099,2,00:33:17.538,78,17,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,1.725608,,980d202f-9c4c-4c0a-8860-e8ac12c91922,27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,69.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87a0f6f-c65f-465c-92ba-5f6cbc587fcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87a0f6f-c65f-465c-92ba-5f6cbc587fcb,3100,2,00:33:17.906,78,17,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,7ded0da4-a858-4a9a-b10f-f513717baaf2,5470.0,Ivan Rakitić,13.0,Right Center Midfield,45.7,43.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c9308d2d-742c-450a-b66b-3d0900d3827e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980d202f-9c4c-4c0a-8860-e8ac12c91922,3101,2,00:33:17.906,78,17,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.3809,,c9308d2d-742c-450a-b66b-3d0900d3827e,5470.0,Ivan Rakitić,13.0,Right Center Midfield,45.7,43.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d87a0f6f-c65f-465c-92ba-5f6cbc587fcb,dc91d3b5-c867-4077-b761-6bb3cd45ce21,38.9,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc91d3b5-c867-4077-b761-6bb3cd45ce21,3102,2,00:33:19.287,78,19,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.6872,,7fa90546-f0da-4b45-bfac-86cdaa5cc4c3,5470.0,Ivan Rakitić,13.0,Right Center Midfield,38.9,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,18.04799,2.313084,1.0,Ground Pass,26.7,65.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fa90546-f0da-4b45-bfac-86cdaa5cc4c3,3103,2,00:33:20.974,78,20,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,dc91d3b5-c867-4077-b761-6bb3cd45ce21,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,26.7,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959df96-58b9-4f14-bde1-e98cdf732265,3104,2,00:33:20.974,78,20,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,8.0706,,4113b982-ffdf-4df3-9180-9f8cfc70d0eb,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,26.7,65.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,6b50461b-9063-441a-b103-4f7dc326e740,7fa90546-f0da-4b45-bfac-86cdaa5cc4c3,64.9,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b50461b-9063-441a-b103-4f7dc326e740,3105,2,00:33:28.548,78,28,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.586445,,2959df96-58b9-4f14-bde1-e98cdf732265,6797.0,Daniel Wass,22.0,Right Center Forward,57.3,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113b982-ffdf-4df3-9180-9f8cfc70d0eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113b982-ffdf-4df3-9180-9f8cfc70d0eb,3106,2,00:33:29.045,78,29,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.262,,6b50461b-9063-441a-b103-4f7dc326e740,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.9,45.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d723f6e0-cf45-4760-838b-735d86f7a80a,,,,11094.0,Arda Turan,18.047161,-1.443005,1.0,Ground Pass,67.2,27.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d723f6e0-cf45-4760-838b-735d86f7a80a,3107,2,00:33:30.307,78,30,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,4113b982-ffdf-4df3-9180-9f8cfc70d0eb,11094.0,Arda Turan,15.0,Left Center Midfield,67.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255367f-5f8a-4d4d-9bf1-e8c1c042d10c,3108,2,00:33:30.307,78,30,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.011084,,2914e04a-e1ab-43ea-9e69-edac25b1e5f2,11094.0,Arda Turan,15.0,Left Center Midfield,67.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d723f6e0-cf45-4760-838b-735d86f7a80a,,67.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914e04a-e1ab-43ea-9e69-edac25b1e5f2,3109,2,00:33:31.318,78,31,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.227216,,6d67e1fc-4933-4db3-89ca-a450be5b5c2e,11094.0,Arda Turan,15.0,Left Center Midfield,67.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.32236,3.085707,1.0,Ground Pass,53.2,22.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d67e1fc-4933-4db3-89ca-a450be5b5c2e,3110,2,00:33:33.545,78,33,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,2914e04a-e1ab-43ea-9e69-edac25b1e5f2,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,53.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b09e07-90cb-4958-b3f1-2a2eb1c3a7bc,3111,2,00:33:33.545,78,33,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.449,,bf2e0c45-9438-4792-8939-12a4978bbf42,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,53.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,13.553228,-1.0873493,1.0,Ground Pass,59.5,10.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af06d812-8c5b-417b-8c44-37bfe8d208e6,3112,2,00:33:34.132,78,34,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.532449,,,6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,55.0,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf2e0c45-9438-4792-8939-12a4978bbf42,3113,2,00:33:34.994,78,34,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,a0b09e07-90cb-4958-b3f1-2a2eb1c3a7bc,11094.0,Arda Turan,15.0,Left Center Midfield,59.5,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6fce3b-85f5-4010-a051-c4805aae393d,3114,2,00:33:34.994,78,34,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.5581,,8bc09b44-8eeb-450b-ad28-cd59941a6c1a,11094.0,Arda Turan,15.0,Left Center Midfield,59.5,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.882761,2.3799994,1.0,Ground Pass,50.9,19.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bc09b44-8eeb-450b-ad28-cd59941a6c1a,3115,2,00:33:36.552,78,36,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,bc6fce3b-85f5-4010-a051-c4805aae393d,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,50.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac2de25-3f03-4dc0-9d46-af5650ff0f03,3116,2,00:33:36.552,78,36,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.7346,,8bc09b44-8eeb-450b-ad28-cd59941a6c1a,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,50.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2c2b1e-cf6f-46e7-a01e-ef80af355b02,,50.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2c2b1e-cf6f-46e7-a01e-ef80af355b02,3117,2,00:33:38.287,78,38,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.2297,,34d7f3f5-fdbb-4c54-a0e5-83af7e1b6176,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,50.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.80909,2.1840036,1.0,Ground Pass,39.5,35.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34d7f3f5-fdbb-4c54-a0e5-83af7e1b6176,3118,2,00:33:39.516,78,39,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,ce2c2b1e-cf6f-46e7-a01e-ef80af355b02,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,39.5,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3ed2008-d7b4-4378-906d-2c266ed2cb3b,3119,2,00:33:39.516,78,39,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,0.8433,,2648c056-b495-44a1-8095-bd81a86ed1fc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,39.5,35.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,34d7f3f5-fdbb-4c54-a0e5-83af7e1b6176,f9d2869c-e117-4cf0-8a31-15a599cdfeb7,38.9,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648c056-b495-44a1-8095-bd81a86ed1fc,3120,2,00:33:39.770,78,39,17,Pressure,151,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.804212,,e3ed2008-d7b4-4378-906d-2c266ed2cb3b,6600.0,Claudio Beauvue,24.0,Left Center Forward,78.1,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d2869c-e117-4cf0-8a31-15a599cdfeb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9d2869c-e117-4cf0-8a31-15a599cdfeb7,3121,2,00:33:40.360,78,40,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.1741,,1990aa55-3ac5-4911-b519-e57105f2e072,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,38.9,33.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2648c056-b495-44a1-8095-bd81a86ed1fc,,,,5213.0,Gerard Piqué Bernabéu,31.53173,1.4051262,1.0,Ground Pass,44.1,64.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990aa55-3ac5-4911-b519-e57105f2e072,3122,2,00:33:42.534,78,42,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,f9d2869c-e117-4cf0-8a31-15a599cdfeb7,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,44.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f2019f8-f4dd-4bca-94f5-077f8812d249,3123,2,00:33:42.534,78,42,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,0.6411,,170e662d-13aa-4a1b-9c99-39eeb082b8d5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,44.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990aa55-3ac5-4911-b519-e57105f2e072,,44.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170e662d-13aa-4a1b-9c99-39eeb082b8d5,3124,2,00:33:43.175,78,43,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.3344,,22bcbdd1-8efb-48d9-82a2-5c41ef1ec4a4,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,44.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.188252,-1.0290765,1.0,Ground Pass,50.9,53.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22bcbdd1-8efb-48d9-82a2-5c41ef1ec4a4,3125,2,00:33:44.509,78,44,42,Ball Receipt*,151,217,Barcelona,3,From Free Kick,217,Barcelona,,,170e662d-13aa-4a1b-9c99-39eeb082b8d5,5470.0,Ivan Rakitić,13.0,Right Center Midfield,50.9,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3444921-5109-427e-ac4e-9d1ea991e97d,3126,2,00:33:44.509,78,44,43,Carry,151,217,Barcelona,3,From Free Kick,217,Barcelona,1.4846,,22bcbdd1-8efb-48d9-82a2-5c41ef1ec4a4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,50.9,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1100b37-8a64-415e-a509-0a9045f09344,,49.4,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1100b37-8a64-415e-a509-0a9045f09344,3127,2,00:33:45.994,78,45,30,Pass,151,217,Barcelona,3,From Free Kick,217,Barcelona,2.0804,,be34abb2-7cd0-417d-92bb-9200536b314b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,49.4,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,31.004032,-1.8384628,1.0,Ground Pass,41.2,19.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
