id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_cross,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,location,bad_behaviour_card_id,bad_behaviour_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name
38b84760-ebb3-4754-bef8-4c587081fb79,3248,2,00:35:33.559,80,33,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.803299,,0ba4c569-5b2c-40cb-8ff8-a656e592abf5,True,4324,Daniel Alves da Silva,2,Right Back,45.2,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.585927,-1.2193515,2.0,Low Pass,48.5,53.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ba4c569-5b2c-40cb-8ff8-a656e592abf5,3249,2,00:35:35.362,80,35,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,38b84760-ebb3-4754-bef8-4c587081fb79,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.5,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb495261-5224-4b9e-995c-510f939f3252,3250,2,00:35:35.906,80,35,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.223684,,2efb2360-862c-40bf-819e-ad10071e5f1d,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.3,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.989329,-2.5943084,2.0,Low Pass,35.5,45.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2efb2360-862c-40bf-819e-ad10071e5f1d,3251,2,00:35:37.130,80,37,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,cb495261-5224-4b9e-995c-510f939f3252,,5506,Javier Alejandro Mascherano,5,Left Center Back,35.5,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4831bb3-f94a-403c-ac56-32476679a07b,3252,2,00:35:37.130,80,37,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,3.515049,,2efb2360-862c-40bf-819e-ad10071e5f1d,,5506,Javier Alejandro Mascherano,5,Left Center Back,35.5,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfbe994c-7ea5-4c97-b12a-678403204a22,,47.7,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfbe994c-7ea5-4c97-b12a-678403204a22,3253,2,00:35:40.645,80,40,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.971939,,efb21447-30ba-4b21-b5a0-d8d3ed60a7b5,,5506,Javier Alejandro Mascherano,5,Left Center Back,47.7,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,19.416489,-1.5295826,1.0,Ground Pass,48.5,15.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efb21447-30ba-4b21-b5a0-d8d3ed60a7b5,3254,2,00:35:42.617,80,42,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,cfbe994c-7ea5-4c97-b12a-678403204a22,,5211,Jordi Alba Ramos,6,Left Back,48.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525e4d2-6c6e-4922-9202-2f56033a157e,3255,2,00:35:42.617,80,42,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,0.039962,,68ee0337-4f6d-462e-8e7f-7688c825bc54,,5211,Jordi Alba Ramos,6,Left Back,48.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb21447-30ba-4b21-b5a0-d8d3ed60a7b5,,48.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ee0337-4f6d-462e-8e7f-7688c825bc54,3256,2,00:35:42.657,80,42,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.196901,,41ff2552-af02-4cf6-a37b-1a42d56f308c,,5211,Jordi Alba Ramos,6,Left Back,48.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,17.009703,-0.37941468,1.0,Ground Pass,64.3,8.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41ff2552-af02-4cf6-a37b-1a42d56f308c,3257,2,00:35:43.853,80,43,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,68ee0337-4f6d-462e-8e7f-7688c825bc54,,4320,Neymar da Silva Santos Junior,21,Left Wing,64.3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c7d1d32-0c91-45ea-88d2-bd24792f9ce6,3258,2,00:35:43.853,80,43,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,2.679341,,41ff2552-af02-4cf6-a37b-1a42d56f308c,,4320,Neymar da Silva Santos Junior,21,Left Wing,64.3,8.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,75fb8cb5-e41c-4ed2-b05f-8241835fe6dd,8e58053d-19d9-436c-80bc-079d7edeb8a7,55.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75fb8cb5-e41c-4ed2-b05f-8241835fe6dd,3259,2,00:35:44.559,80,44,17,Pressure,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,1.968193,,3c7d1d32-0c91-45ea-88d2-bd24792f9ce6,,16332,Ognjen Vranješ,2,Right Back,50.5,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e58053d-19d9-436c-80bc-079d7edeb8a7,3260,2,00:35:46.533,80,46,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,0.746083,,958cd6a9-0262-4954-9fc5-02ef4fee581a,,4320,Neymar da Silva Santos Junior,21,Left Wing,55.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,6.3126855,-3.0781858,1.0,Ground Pass,48.8,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958cd6a9-0262-4954-9fc5-02ef4fee581a,3261,2,00:35:47.279,80,47,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,8e58053d-19d9-436c-80bc-079d7edeb8a7,,5211,Jordi Alba Ramos,6,Left Back,48.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0e5acbe-634e-4faf-b7c3-0c25ebc2c054,3262,2,00:35:47.279,80,47,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,0.892075,,699f6e4e-4dcb-46f7-ab57-646338c20d1c,,5211,Jordi Alba Ramos,6,Left Back,48.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958cd6a9-0262-4954-9fc5-02ef4fee581a,,48.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699f6e4e-4dcb-46f7-ab57-646338c20d1c,3263,2,00:35:48.171,80,48,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.232093,,fb1b5458-2828-462e-a0a9-00c6993a0caf,,5211,Jordi Alba Ramos,6,Left Back,48.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.75858,2.3519752,1.0,Ground Pass,37.0,19.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb1b5458-2828-462e-a0a9-00c6993a0caf,3264,2,00:35:49.403,80,49,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,699f6e4e-4dcb-46f7-ab57-646338c20d1c,,5506,Javier Alejandro Mascherano,5,Left Center Back,37.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fef1d54-36d2-45b6-b396-63cbc53b09c8,3265,2,00:35:49.403,80,49,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.362296,,d612e1cf-1adf-426f-a0f5-6620371f720f,,5506,Javier Alejandro Mascherano,5,Left Center Back,37.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.18178,0.6583331,1.0,Ground Pass,49.8,29.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b47a6a2-1513-4564-a24c-91bbfa310666,3266,2,00:35:50.641,80,50,17,Pressure,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.917017,,ba7b5467-772b-44f0-b6c6-8ebf51738020,,24173,Carlos Castro García,19,Center Attacking Midfield,71.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d612e1cf-1adf-426f-a0f5-6620371f720f,fa410467-eb4c-4c18-a9c6-acf6f3645c00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d612e1cf-1adf-426f-a0f5-6620371f720f,3267,2,00:35:50.765,80,50,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,0fef1d54-36d2-45b6-b396-63cbc53b09c8,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.8,29.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2b47a6a2-1513-4564-a24c-91bbfa310666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa410467-eb4c-4c18-a9c6-acf6f3645c00,3268,2,00:35:50.765,80,50,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,0.469497,,2b47a6a2-1513-4564-a24c-91bbfa310666,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.8,29.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7b5467-772b-44f0-b6c6-8ebf51738020,d612e1cf-1adf-426f-a0f5-6620371f720f,48.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7b5467-772b-44f0-b6c6-8ebf51738020,3269,2,00:35:51.235,80,51,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.920859,,2b47a6a2-1513-4564-a24c-91bbfa310666,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.8,27.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,359f314d-ae03-4fda-970f-7bef8e2d2ce8,,,,11094.0,Arda Turan,16.260996,1.049362,1.0,Ground Pass,56.9,41.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359f314d-ae03-4fda-970f-7bef8e2d2ce8,3270,2,00:35:53.156,80,53,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,ba7b5467-772b-44f0-b6c6-8ebf51738020,,11094,Arda Turan,13,Right Center Midfield,56.9,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ce83f13-8ac4-4db6-83ce-807292e3b205,3271,2,00:35:53.156,80,53,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,1.236048,,359f314d-ae03-4fda-970f-7bef8e2d2ce8,,11094,Arda Turan,13,Right Center Midfield,56.9,41.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,50e40723-2063-4392-82e1-16186b9280b4,ea82e015-87d0-447b-98bd-828cfa7ba045,55.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e40723-2063-4392-82e1-16186b9280b4,3272,2,00:35:53.597,80,53,17,Pressure,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.727638,,9ce83f13-8ac4-4db6-83ce-807292e3b205,,6880,Arnaldo Antonio Sanabria Ayala,23,Center Forward,65.3,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea82e015-87d0-447b-98bd-828cfa7ba045,3273,2,00:35:54.392,80,54,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,2.218,,ca3ea345-500e-4d96-8f34-ed716cc5fb72,,11094,Arda Turan,13,Right Center Midfield,55.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,36.530807,0.5310301,1.0,Ground Pass,87.4,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca3ea345-500e-4d96-8f34-ed716cc5fb72,3274,2,00:35:56.610,80,56,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,ea82e015-87d0-447b-98bd-828cfa7ba045,,4324,Daniel Alves da Silva,2,Right Back,87.4,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17d6267b-b025-47b8-90c5-04588374c1e1,3275,2,00:35:56.610,80,56,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,3.776001,,35e8bbf3-3621-4024-978a-79d0778b26bf,,4324,Daniel Alves da Silva,2,Right Back,87.4,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3ea345-500e-4d96-8f34-ed716cc5fb72,,91.4,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35e8bbf3-3621-4024-978a-79d0778b26bf,3276,2,00:36:00.386,81,0,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.088917,,db2ad763-fc9a-4aae-b0e7-e04ff72fa863,,4324,Daniel Alves da Silva,2,Right Back,91.4,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.718172,-1.9483265,1.0,Ground Pass,84.5,57.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db2ad763-fc9a-4aae-b0e7-e04ff72fa863,3277,2,00:36:01.475,81,1,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,35e8bbf3-3621-4024-978a-79d0778b26bf,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.5,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673396b-8b6c-4252-9427-7bd8b4f21c55,3278,2,00:36:01.475,81,1,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,1.842746,,85270b14-44d5-46e6-87dc-7e13bf7a727c,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.5,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db2ad763-fc9a-4aae-b0e7-e04ff72fa863,,88.3,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85270b14-44d5-46e6-87dc-7e13bf7a727c,3279,2,00:36:03.317,81,3,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.315981,,dbab3625-7bf5-4cc0-b698-ff1946d9feaa,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,88.3,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,19.369307,-1.9628074,1.0,Ground Pass,80.9,37.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbab3625-7bf5-4cc0-b698-ff1946d9feaa,3280,2,00:36:04.633,81,4,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,85270b14-44d5-46e6-87dc-7e13bf7a727c,,5216,Andrés Iniesta Luján,15,Left Center Midfield,80.9,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbe6c88-391e-45f0-af17-a995e9cb0c35,3281,2,00:36:04.633,81,4,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,1.274255,,68f4c3ba-85f2-4653-a5bc-268edc7ab094,,5216,Andrés Iniesta Luján,15,Left Center Midfield,80.9,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbab3625-7bf5-4cc0-b698-ff1946d9feaa,,84.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f4c3ba-85f2-4653-a5bc-268edc7ab094,3282,2,00:36:05.908,81,5,30,Pass,137,217,Barcelona,1,Regular Play,217,Barcelona,1.349964,,b25b8f5a-cfd9-4ff8-bebf-7d2485328cf4,,5216,Andrés Iniesta Luján,15,Left Center Midfield,84.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,29.534048,-1.0419908,3.0,High Pass,99.8,11.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b25b8f5a-cfd9-4ff8-bebf-7d2485328cf4,3283,2,00:36:07.258,81,7,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,217,Barcelona,,,68f4c3ba-85f2-4653-a5bc-268edc7ab094,,4320,Neymar da Silva Santos Junior,21,Left Wing,99.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff70d233-b627-4319-8b8b-909ce91efb35,3284,2,00:36:07.258,81,7,43,Carry,137,217,Barcelona,1,Regular Play,217,Barcelona,7.440036,,10d228e2-3470-41a0-9c98-3648b71cf65e,,4320,Neymar da Silva Santos Junior,21,Left Wing,99.8,11.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,b25b8f5a-cfd9-4ff8-bebf-7d2485328cf4,bef4b41f-dbf4-4345-b4af-5ffee46c258d,97.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d228e2-3470-41a0-9c98-3648b71cf65e,3285,2,00:36:09.497,81,9,17,Pressure,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,3.9271,,ff70d233-b627-4319-8b8b-909ce91efb35,,16332,Ognjen Vranješ,2,Right Back,22.4,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bef4b41f-dbf4-4345-b4af-5ffee46c258d,3286,2,00:36:14.698,81,14,3,Dispossessed,137,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,095c11c2-bf31-4b51-b5c3-a924e104c654,,4320,Neymar da Silva Santos Junior,21,Left Wing,97.1,5.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095c11c2-bf31-4b51-b5c3-a924e104c654,3287,2,00:36:14.698,81,14,4,Duel,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,bef4b41f-dbf4-4345-b4af-5ffee46c258d,,16332,Ognjen Vranješ,2,Right Back,23.0,74.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa281e15-f758-46bd-ac93-67ef935a8d3c,3288,2,00:36:15.652,81,15,17,Pressure,137,217,Barcelona,1,Regular Play,217,Barcelona,0.699453,,24843b9a-36a2-4a12-850c-304ead2ab503,,5211,Jordi Alba Ramos,6,Left Back,91.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b01ad7-b730-463f-a7b9-7306bb7be864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45b01ad7-b730-463f-a7b9-7306bb7be864,3289,2,00:36:15.892,81,15,2,Ball Recovery,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,aa281e15-f758-46bd-ac93-67ef935a8d3c,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,28.3,63.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24843b9a-36a2-4a12-850c-304ead2ab503,3290,2,00:36:15.892,81,15,43,Carry,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,2.5206,,45b01ad7-b730-463f-a7b9-7306bb7be864,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,28.3,63.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0f887a-9a52-4f81-8140-3395aa0e62e3,aa281e15-f758-46bd-ac93-67ef935a8d3c,35.2,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c0f887a-9a52-4f81-8140-3395aa0e62e3,3291,2,00:36:18.413,81,18,30,Pass,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.89,,66d14669-47f3-43f1-a8d7-a9584abe282b,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,35.2,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24173.0,Carlos Castro García,16.484236,0.520651,1.0,Ground Pass,49.5,75.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d14669-47f3-43f1-a8d7-a9584abe282b,3292,2,00:36:19.303,81,19,42,Ball Receipt*,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,,,7c0f887a-9a52-4f81-8140-3395aa0e62e3,,24173,Carlos Castro García,19,Center Attacking Midfield,49.5,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf4943c-f03f-4de2-b1a6-3385c727287f,3293,2,00:36:19.303,81,19,43,Carry,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,1.2348,,36fb5b4b-4e6a-423b-8ec5-4eeaad45f836,,24173,Carlos Castro García,19,Center Attacking Midfield,49.5,75.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,647b327f-2f9d-42c4-b85d-f4a292e13184,66d14669-47f3-43f1-a8d7-a9584abe282b,41.9,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36fb5b4b-4e6a-423b-8ec5-4eeaad45f836,3294,2,00:36:19.582,81,19,17,Pressure,137,217,Barcelona,1,Regular Play,217,Barcelona,0.907973,,abf4943c-f03f-4de2-b1a6-3385c727287f,,5506,Javier Alejandro Mascherano,5,Left Center Back,69.6,7.7,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70769be4-19bd-4aaf-956b-f2f526040e24,3295,2,00:36:20.538,81,20,22,Foul Committed,137,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,647b327f-2f9d-42c4-b85d-f4a292e13184,,5506,Javier Alejandro Mascherano,5,Left Center Back,78.2,4.3,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647b327f-2f9d-42c4-b85d-f4a292e13184,3296,2,00:36:20.538,81,20,21,Foul Won,137,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,70769be4-19bd-4aaf-956b-f2f526040e24,,24173,Carlos Castro García,19,Center Attacking Midfield,41.9,75.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d25a5f8-17f3-4293-9f84-e6ab8086be92,3298,2,00:36:54.111,81,54,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.750664,,1501a49f-0a59-414a-90ad-dde4a67522af,,5211,Jordi Alba Ramos,6,Left Back,41.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.4,1.5707964,2.0,Low Pass,41.8,12.5,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501a49f-0a59-414a-90ad-dde4a67522af,3299,2,00:36:54.862,81,54,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,4d25a5f8-17f3-4293-9f84-e6ab8086be92,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.8,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
