id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_cross,related_events_3,related_events_4,block_deflection,foul_committed_advantage,foul_won_advantage,pass_miscommunication,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,foul_committed_offensive,foul_won_defensive,pass_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_inswinging,clearance_head
67075d21-1384-47fb-836e-53b628cc46d6,451,1,00:11:55.885,11,55,17,Pressure,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.3092,,1c05f7a4-7100-473a-a5b0-387a87ee086d,18404,José Ángel Crespo Rincón,5,Left Center Back,5.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7a9c9b-d091-411a-90f4-3c56a1789e20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c05f7a4-7100-473a-a5b0-387a87ee086d,452,1,00:11:55.942,11,55,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,67075d21-1384-47fb-836e-53b628cc46d6,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.8,62.7,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,e25957e2-9e22-4f16-8801-191ea35d67a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c7a9c9b-d091-411a-90f4-3c56a1789e20,453,1,00:11:55.942,11,55,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,1.527819,,1c05f7a4-7100-473a-a5b0-387a87ee086d,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.8,62.7,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,4728a188-c024-41ae-84a3-3fc2de8b8c8f,67075d21-1384-47fb-836e-53b628cc46d6,111.2,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728a188-c024-41ae-84a3-3fc2de8b8c8f,454,1,00:11:57.470,11,57,3,Dispossessed,30,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,b443ff29-2158-4f3b-8310-dc52ba4a5d3e,5246,Luis Alberto Suárez Díaz,23,Center Forward,111.2,65.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b443ff29-2158-4f3b-8310-dc52ba4a5d3e,455,1,00:11:57.470,11,57,4,Duel,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.0,,4728a188-c024-41ae-84a3-3fc2de8b8c8f,6914,Roberto Román Triguero,6,Left Back,8.9,14.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dafad37-9853-43b6-8420-96f7b08821f2,456,1,00:11:57.470,11,57,43,Carry,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.6315,,b443ff29-2158-4f3b-8310-dc52ba4a5d3e,6914,Roberto Román Triguero,6,Left Back,8.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6a2882e-dd1e-4c3a-b66e-36d587719540,,9.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6a2882e-dd1e-4c3a-b66e-36d587719540,457,1,00:11:58.102,11,58,30,Pass,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.8513,,c1b22599-f2dc-4226-be51-e519072e60e8,6914,Roberto Román Triguero,6,Left Back,9.6,10.0,26797.0,Francisco Medina Luna,12.61507,0.1351707,1.0,Ground Pass,22.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1b22599-f2dc-4226-be51-e519072e60e8,458,1,00:11:58.953,11,58,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,,,f6a2882e-dd1e-4c3a-b66e-36d587719540,26797,Francisco Medina Luna,19,Center Attacking Midfield,22.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a9bd933-bc2b-4267-af52-595f15c0eae3,459,1,00:11:58.953,11,58,43,Carry,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.5391,,8131fbf9-bde9-4700-b5bc-b1bb67980f30,26797,Francisco Medina Luna,19,Center Attacking Midfield,22.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b22599-f2dc-4226-be51-e519072e60e8,,22.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131fbf9-bde9-4700-b5bc-b1bb67980f30,460,1,00:11:59.492,11,59,30,Pass,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,4.614152,,ea6fb3c2-d6a1-4d56-82e4-87733cfeac42,26797,Francisco Medina Luna,19,Center Attacking Midfield,22.1,11.7,,,57.898014,-0.14385113,3.0,High Pass,79.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea6fb3c2-d6a1-4d56-82e4-87733cfeac42,461,1,00:12:04.106,12,4,2,Ball Recovery,30,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,8131fbf9-bde9-4700-b5bc-b1bb67980f30,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.7,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb8a36b4-8d96-4ac1-921d-dc44a3c399d4,462,1,00:12:04.106,12,4,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,1.383848,,53ef7e19-5c5f-479d-aed8-d0b765baacbc,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.7,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6fb3c2-d6a1-4d56-82e4-87733cfeac42,,35.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53ef7e19-5c5f-479d-aed8-d0b765baacbc,463,1,00:12:05.490,12,5,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,2.397197,,ffe97b3e-8e49-496c-9d99-eaf7615bcd10,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.2,76.2,4691.0,Claudio Andrés Bravo Muñoz,23.517015,-1.9773631,1.0,Ground Pass,25.9,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffe97b3e-8e49-496c-9d99-eaf7615bcd10,464,1,00:12:07.887,12,7,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,53ef7e19-5c5f-479d-aed8-d0b765baacbc,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,25.9,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd44477-f42a-4e93-8fa8-11e7e81048c8,465,1,00:12:07.887,12,7,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,0.279103,,a405e877-c3c0-4766-af50-c2205cd37e06,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,25.9,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffe97b3e-8e49-496c-9d99-eaf7615bcd10,,25.9,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a405e877-c3c0-4766-af50-c2205cd37e06,466,1,00:12:08.166,12,8,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,1.809261,,89b51f00-93e3-4738-8566-e32d6c6e0698,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,25.9,54.6,5506.0,Javier Alejandro Mascherano,25.438553,-1.515734,1.0,Ground Pass,27.3,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b51f00-93e3-4738-8566-e32d6c6e0698,467,1,00:12:09.976,12,9,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,a405e877-c3c0-4766-af50-c2205cd37e06,5506,Javier Alejandro Mascherano,5,Left Center Back,27.3,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd0b2b35-1f4e-43cc-a747-fef0920d9731,468,1,00:12:09.976,12,9,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,1.464639,,539e0fc0-5c92-4f33-9936-ba9e9b7cdc98,5506,Javier Alejandro Mascherano,5,Left Center Back,27.3,29.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,89b51f00-93e3-4738-8566-e32d6c6e0698,c7601168-9d62-44fe-9d3f-3256a8924cfe,27.5,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539e0fc0-5c92-4f33-9936-ba9e9b7cdc98,469,1,00:12:10.391,12,10,17,Pressure,30,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.223881,,c7601168-9d62-44fe-9d3f-3256a8924cfe,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,89.1,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd0b2b35-1f4e-43cc-a747-fef0920d9731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7601168-9d62-44fe-9d3f-3256a8924cfe,470,1,00:12:11.440,12,11,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,1.376193,,34fa3358-d2b7-4f15-adc7-8171c5329768,5506,Javier Alejandro Mascherano,5,Left Center Back,27.5,28.3,4691.0,Claudio Andrés Bravo Muñoz,20.678734,2.256866,1.0,Ground Pass,14.4,44.3,,,,True,,,,,,,,,,,,,,,,,539e0fc0-5c92-4f33-9936-ba9e9b7cdc98,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34fa3358-d2b7-4f15-adc7-8171c5329768,471,1,00:12:12.817,12,12,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,c7601168-9d62-44fe-9d3f-3256a8924cfe,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.4,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14e6b727-4c2d-4eb8-860e-135774628c9d,472,1,00:12:12.817,12,12,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,0.615107,,32400937-4902-48cb-a477-5b530efb0316,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.4,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fa3358-d2b7-4f15-adc7-8171c5329768,,14.4,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32400937-4902-48cb-a477-5b530efb0316,473,1,00:12:13.432,12,13,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,2.212849,,d4de357d-59f2-4990-aaa7-3d398bfa16bf,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.4,44.3,5506.0,Javier Alejandro Mascherano,31.023378,-1.3398902,1.0,Ground Pass,21.5,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4de357d-59f2-4990-aaa7-3d398bfa16bf,474,1,00:12:15.644,12,15,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,32400937-4902-48cb-a477-5b530efb0316,5506,Javier Alejandro Mascherano,5,Left Center Back,21.5,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ae601c-5e6b-44db-b52b-c78d3f211f17,475,1,00:12:15.644,12,15,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,3.86834,,d4de357d-59f2-4990-aaa7-3d398bfa16bf,5506,Javier Alejandro Mascherano,5,Left Center Back,21.5,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d582c173-1808-490d-bee4-f637a9a6ee8c,,28.1,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d582c173-1808-490d-bee4-f637a9a6ee8c,476,1,00:12:19.513,12,19,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,1.969934,,a68aeb13-c1b9-45d1-aec9-09f761d729c1,5506,Javier Alejandro Mascherano,5,Left Center Back,28.1,12.8,4691.0,Claudio Andrés Bravo Muñoz,28.127745,2.237764,1.0,Ground Pass,10.7,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a68aeb13-c1b9-45d1-aec9-09f761d729c1,477,1,00:12:21.483,12,21,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,d582c173-1808-490d-bee4-f637a9a6ee8c,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.7,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1477dd8-8dcb-4857-b095-6457aabcc6e6,478,1,00:12:21.483,12,21,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,6.056877,,6d0c8b0c-261b-4005-a1cc-2b81cf64a560,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.7,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a68aeb13-c1b9-45d1-aec9-09f761d729c1,,13.9,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d0c8b0c-261b-4005-a1cc-2b81cf64a560,479,1,00:12:27.540,12,27,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,2.296221,,e789a812-3ec3-4b51-9827-e554da9c59bc,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.9,36.3,5503.0,Lionel Andrés Messi Cuccittini,50.443333,0.07540349,3.0,High Pass,64.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e789a812-3ec3-4b51-9827-e554da9c59bc,480,1,00:12:29.836,12,29,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,6d0c8b0c-261b-4005-a1cc-2b81cf64a560,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519c4ec-ff5e-4067-9a0b-9d950b678289,481,1,00:12:29.836,12,29,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,0.824279,,c7a69e53-9b62-47bc-a725-dcb50a0a877d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e789a812-3ec3-4b51-9827-e554da9c59bc,,64.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
