id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel,ball_receipt,dribble,out,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,off_camera,clearance,interception,ball_recovery,bad_behaviour,miscontrol,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_advantage,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_switch,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position
5faf5dec-3a8f-48a5-a754-c870965965d9,3652,2,00:45:40.028,90,40,42,Ball Receipt*,141,217,Barcelona,1,Regular Play,217,Barcelona,,,2b6c2e03-67e8-4448-a3b1-6c2cdca7f6c8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,98.7,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402140b-5f2f-4c5f-883a-216bbfbf357a,3653,2,00:45:40.028,90,40,43,Carry,141,217,Barcelona,1,Regular Play,217,Barcelona,0.7842,,5faf5dec-3a8f-48a5-a754-c870965965d9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,98.7,46.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926931cb-56d0-40d8-88ef-b2df3be44353,108.3,45.3,b703c7b4-9a2a-47be-a6c0-dbce4f85fd45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926931cb-56d0-40d8-88ef-b2df3be44353,3654,2,00:45:40.361,90,40,17,Pressure,141,217,Barcelona,1,Regular Play,218,Real Betis,0.697893,,7402140b-5f2f-4c5f-883a-216bbfbf357a,5671.0,Alfred John Momar N''Diaye,15.0,Left Center Midfield,13.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b703c7b4-9a2a-47be-a6c0-dbce4f85fd45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b703c7b4-9a2a-47be-a6c0-dbce4f85fd45,3655,2,00:45:40.812,90,40,38,Miscontrol,141,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,926931cb-56d0-40d8-88ef-b2df3be44353,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,108.3,45.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47553dbe-80c6-471b-af11-9b6c77292d56,3697,2,00:46:31.035,91,31,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,3.0,,0d0c1143-ccd1-490e-8111-b93d8b0a4db3,6379.0,Sergi Roberto Carnicer,2.0,Right Back,65.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.814193,-1.6275535,3.0,High Pass,64.8,71.2,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d0c1143-ccd1-490e-8111-b93d8b0a4db3,3698,2,00:46:34.035,91,34,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,47553dbe-80c6-471b-af11-9b6c77292d56,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,64.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d8dbe55-e0bf-49eb-b59c-9c61a99e54f3,3699,2,00:46:34.035,91,34,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,2.974511,,0d0c1143-ccd1-490e-8111-b93d8b0a4db3,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,64.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57564cff-d436-4b2f-843d-ce474ad9ccdc,64.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57564cff-d436-4b2f-843d-ce474ad9ccdc,3700,2,00:46:37.010,91,37,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,2.012989,,324c16a9-df0f-4c10-b762-dc35770114d1,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,64.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,28.060827,-1.0688899,1.0,Ground Pass,77.9,11.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324c16a9-df0f-4c10-b762-dc35770114d1,3701,2,00:46:39.023,91,39,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,57564cff-d436-4b2f-843d-ce474ad9ccdc,5211.0,Jordi Alba Ramos,6.0,Left Back,77.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226cd3fc-7fab-4b0c-a537-d0cfe527a7da,3702,2,00:46:39.023,91,39,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,1.458816,,324c16a9-df0f-4c10-b762-dc35770114d1,5211.0,Jordi Alba Ramos,6.0,Left Back,77.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab91456-fe2b-48e0-a8d1-95dd64cebbdc,78.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab91456-fe2b-48e0-a8d1-95dd64cebbdc,3703,2,00:46:40.482,91,40,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,1.630484,,bf03c439-9afa-4aa3-a281-f674511b179a,5211.0,Jordi Alba Ramos,6.0,Left Back,78.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.17878,-0.41490576,1.0,Ground Pass,86.7,4.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf03c439-9afa-4aa3-a281-f674511b179a,3704,2,00:46:42.112,91,42,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,cab91456-fe2b-48e0-a8d1-95dd64cebbdc,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d7c1823-a178-4207-ac4d-299dc4b28b12,3705,2,00:46:42.112,91,42,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,2.436688,,041a4f47-3970-44ab-9b2b-f57539267daf,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf03c439-9afa-4aa3-a281-f674511b179a,86.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041a4f47-3970-44ab-9b2b-f57539267daf,3706,2,00:46:44.549,91,44,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,1.605912,,9133538c-11d6-4c9d-b359-ecb65b7c7b0b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,86.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.008996,2.7629416,1.0,Ground Pass,77.4,8.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133538c-11d6-4c9d-b359-ecb65b7c7b0b,3707,2,00:46:46.155,91,46,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,041a4f47-3970-44ab-9b2b-f57539267daf,5211.0,Jordi Alba Ramos,6.0,Left Back,77.4,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938aa76e-4512-4b71-be7a-20259fc4219c,3708,2,00:46:46.155,91,46,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,1.7373,,ec13b6b8-09af-478e-b077-69bd24342681,5211.0,Jordi Alba Ramos,6.0,Left Back,78.3,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,29.285662,1.7876134,2.0,Low Pass,72.0,38.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec13b6b8-09af-478e-b077-69bd24342681,3709,2,00:46:47.892,91,47,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,938aa76e-4512-4b71-be7a-20259fc4219c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6220568-41c1-4608-9081-148566ebf51d,3710,2,00:46:47.892,91,47,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,1.4836,,78809739-2cc6-4c14-ab6c-35a1b221fd10,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,72.0,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec13b6b8-09af-478e-b077-69bd24342681,76.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78809739-2cc6-4c14-ab6c-35a1b221fd10,3711,2,00:46:49.376,91,49,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,0.7189,,e02e6541-1777-4444-8f21-f755fa135917,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,76.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.198661,1.3821571,1.0,Ground Pass,78.7,50.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02e6541-1777-4444-8f21-f755fa135917,3712,2,00:46:50.094,91,50,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,78809739-2cc6-4c14-ab6c-35a1b221fd10,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c5f5da2-6a96-443e-8b98-86fe284430b8,3713,2,00:46:50.094,91,50,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,2.6832,,1c7f95c9-e735-4d63-a8f9-62ebe45b233e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02e6541-1777-4444-8f21-f755fa135917,82.5,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7f95c9-e735-4d63-a8f9-62ebe45b233e,3714,2,00:46:52.778,91,52,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,2.2497,,84a44672-02b3-4b3e-aaa2-d1e5361fc0ef,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,82.5,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,39.156097,-0.8649401,3.0,High Pass,107.9,19.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c3f19b0-5d2d-4e41-9dfb-89afa9ca1325,3715,2,00:46:54.891,91,54,17,Pressure,143,217,Barcelona,4,From Throw In,218,Real Betis,1.213004,,84a44672-02b3-4b3e-aaa2-d1e5361fc0ef,26723.0,Álvaro Cejudo Carmona,2.0,Right Back,10.7,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1858ba-8b73-449a-8c8c-736d543e3d21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a44672-02b3-4b3e-aaa2-d1e5361fc0ef,3716,2,00:46:55.027,91,55,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,1c7f95c9-e735-4d63-a8f9-62ebe45b233e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,19.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c3f19b0-5d2d-4e41-9dfb-89afa9ca1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae1858ba-8b73-449a-8c8c-736d543e3d21,3717,2,00:46:55.027,91,55,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,1.7064,,3c3f19b0-5d2d-4e41-9dfb-89afa9ca1325,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,107.9,19.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a44672-02b3-4b3e-aaa2-d1e5361fc0ef,106.2,18.6,ac0442b7-6e44-4728-a74a-92de396e5e4a,e0fe299c-880b-4e70-9754-e3c1f4aaeb7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0442b7-6e44-4728-a74a-92de396e5e4a,3718,2,00:46:56.734,91,56,39,Dribbled Past,143,217,Barcelona,4,From Throw In,218,Real Betis,0.0,,4b07a37e-d334-4359-a54d-20670b24dfdc,26723.0,Álvaro Cejudo Carmona,2.0,Right Back,13.9,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1858ba-8b73-449a-8c8c-736d543e3d21,,,e0fe299c-880b-4e70-9754-e3c1f4aaeb7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0fe299c-880b-4e70-9754-e3c1f4aaeb7a,3719,2,00:46:56.734,91,56,14,Dribble,143,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,ac0442b7-6e44-4728-a74a-92de396e5e4a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,106.2,18.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b07a37e-d334-4359-a54d-20670b24dfdc,3720,2,00:46:56.734,91,56,43,Carry,143,217,Barcelona,4,From Throw In,217,Barcelona,2.3137,,ac0442b7-6e44-4728-a74a-92de396e5e4a,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,106.2,18.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd11458-4523-4846-914d-706425e523aa,93.0,20.1,e0fe299c-880b-4e70-9754-e3c1f4aaeb7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd11458-4523-4846-914d-706425e523aa,3721,2,00:46:59.047,91,59,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,0.9863,,c93137ef-c2c6-4b43-b16a-bf076ff8efef,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,93.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.702062,1.5501807,1.0,Ground Pass,93.2,29.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fddf614-e3ec-4aa4-9d22-e5028ccaa246,3722,2,00:46:59.387,91,59,17,Pressure,143,217,Barcelona,4,From Throw In,218,Real Betis,1.074593,,26e88706-6921-4fd6-8e46-0beaf55eaec6,5671.0,Alfred John Momar N''Diaye,15.0,Left Center Midfield,26.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93137ef-c2c6-4b43-b16a-bf076ff8efef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c93137ef-c2c6-4b43-b16a-bf076ff8efef,3723,2,00:47:00.034,92,0,42,Ball Receipt*,143,217,Barcelona,4,From Throw In,217,Barcelona,,,8fddf614-e3ec-4aa4-9d22-e5028ccaa246,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,93.2,29.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd11458-4523-4846-914d-706425e523aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e88706-6921-4fd6-8e46-0beaf55eaec6,3724,2,00:47:00.034,92,0,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,1.728,,8fddf614-e3ec-4aa4-9d22-e5028ccaa246,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.2,29.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.301307,0.0130711505,3.0,High Pass,107.5,29.8,,,38.0,Left Foot,,ddc8520d-96c0-443d-b78a-f52c44a15fd5,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191bc601-fd93-41c1-a674-5bbe7c4494fd,3735,2,00:47:11.857,92,11,30,Pass,145,217,Barcelona,4,From Throw In,217,Barcelona,1.11436,,51c45019-9230-4bad-9dd4-73a2f684fad1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.6,0.1,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,4320.0,Neymar da Silva Santos Junior,9.749359,1.1025616,2.0,Low Pass,97.0,8.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51c45019-9230-4bad-9dd4-73a2f684fad1,3736,2,00:47:12.971,92,12,42,Ball Receipt*,145,217,Barcelona,4,From Throw In,217,Barcelona,,,191bc601-fd93-41c1-a674-5bbe7c4494fd,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,97.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8875e82-ac28-4c52-aa8b-a96b28ffba8f,3737,2,00:47:12.971,92,12,30,Pass,145,217,Barcelona,4,From Throw In,217,Barcelona,0.9349,,a9eee91f-64cd-485d-bf00-f634e75aa4e7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,97.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.658522,-1.3258177,3.0,High Pass,99.7,3.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345ae60-f8b3-430d-8286-e659525ddd5b,3738,2,00:47:13.290,92,13,17,Pressure,145,217,Barcelona,4,From Throw In,218,Real Betis,0.602258,,,27346.0,Petros Matheus dos Santos Araújo,13.0,Right Center Midfield,20.4,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9eee91f-64cd-485d-bf00-f634e75aa4e7,3739,2,00:47:13.906,92,13,42,Ball Receipt*,145,217,Barcelona,4,From Throw In,217,Barcelona,,,f8875e82-ac28-4c52-aa8b-a96b28ffba8f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,99.7,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2eccd55-3733-4bcd-94a9-29652793d154,3740,2,00:47:13.906,92,13,43,Carry,145,217,Barcelona,4,From Throw In,217,Barcelona,4.68278,,896d5f45-aaad-4aea-80b4-dee413d6fab9,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,99.7,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9eee91f-64cd-485d-bf00-f634e75aa4e7,97.0,3.1,fc62bfbc-aba6-4a1d-a370-d605f10fc640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896d5f45-aaad-4aea-80b4-dee413d6fab9,3741,2,00:47:17.216,92,17,17,Pressure,145,217,Barcelona,4,From Throw In,218,Real Betis,1.113673,,b2eccd55-3733-4bcd-94a9-29652793d154,3601.0,Charly Musonda Junior,12.0,Right Midfield,22.3,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc62bfbc-aba6-4a1d-a370-d605f10fc640,3742,2,00:47:18.589,92,18,30,Pass,145,217,Barcelona,4,From Throw In,217,Barcelona,1.39972,,894932f5-59be-48b3-99b7-a5c744a58d20,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.683317,3.0029528,1.0,Ground Pass,88.4,4.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
