id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,counterpress,under_pressure,dribble,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception,out,clearance,duel,miscontrol,injury_stoppage,foul_committed,foul_won,ball_recovery,substitution,block,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_type_id,pass_type_name,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,interception_outcome_id,interception_outcome_name,foul_won_defensive,pass_switch,related_events,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,location,ball_recovery_recovery_failure,pass_cut_back,clearance_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,pass_goal_assist,shot_first_time
125a07f9-788e-4f1d-bf5a-4a508233a809,1616,1,00:36:14.074,36,14,23,Goal Keeper,86,217,Barcelona,4,From Throw In,216,Getafe,0.0,,82a29fc1-b688-4e21-afdf-2b5707dbf370,,6625,Vicente Guaita Panadero,1,Goalkeeper,4.4,43.2,,,,,,,,55.0,No Touch,46.0,Standing,44.0,Set,26.0,Goal Conceded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48b8f8d2-269c-4264-91b0-be6149fd5d30,1623,1,00:37:27.152,37,27,2,Ball Recovery,88,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,158a47ad-af18-4eea-9442-45c526851786,,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92782fa-ef18-4f20-8754-e176f24b13c5,1624,1,00:37:27.152,37,27,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,2.081859,,48b8f8d2-269c-4264-91b0-be6149fd5d30,,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0c0153-880a-451e-aac4-c82837671f3d,18.2,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d0c0153-880a-451e-aac4-c82837671f3d,1625,1,00:37:29.234,37,29,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,2.24292,,0bb81be9-8f25-4279-a3c5-ca16f2836006,,5213,Gerard Piqué Bernabéu,3,Right Center Back,18.2,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,29.990166,-1.9463491,2.0,Low Pass,7.2,38.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bb81be9-8f25-4279-a3c5-ca16f2836006,1626,1,00:37:31.477,37,31,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,4d0c0153-880a-451e-aac4-c82837671f3d,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.2,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efaf4d98-7c09-4dae-8e3b-63dccbb8f4e0,1627,1,00:37:31.477,37,31,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,1.358139,,0bb81be9-8f25-4279-a3c5-ca16f2836006,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.2,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634373b-7392-43e7-b7de-3d399225b7aa,11.7,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9634373b-7392-43e7-b7de-3d399225b7aa,1628,1,00:37:32.835,37,32,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,2.217567,,dea045b7-494e-4c40-a403-48e47d6c58dc,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.7,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,33.725063,-1.0527536,1.0,Ground Pass,28.4,4.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea045b7-494e-4c40-a403-48e47d6c58dc,1629,1,00:37:35.052,37,35,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,9634373b-7392-43e7-b7de-3d399225b7aa,,5211,Jordi Alba Ramos,6,Left Back,28.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301ecd8-fe58-411b-9b3e-09db8b0fdd1e,1630,1,00:37:35.052,37,35,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,0.215417,,8831601a-1367-41d3-b7e9-f72ff0e6f419,,5211,Jordi Alba Ramos,6,Left Back,28.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea045b7-494e-4c40-a403-48e47d6c58dc,28.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831601a-1367-41d3-b7e9-f72ff0e6f419,1631,1,00:37:35.268,37,35,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.264715,,85723d0a-2592-4745-abf2-cce4fc4a0f18,,5211,Jordi Alba Ramos,6,Left Back,28.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,10.5948105,2.1614168,1.0,Ground Pass,22.5,13.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85723d0a-2592-4745-abf2-cce4fc4a0f18,1632,1,00:37:36.532,37,36,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,8831601a-1367-41d3-b7e9-f72ff0e6f419,,10609,Jérémy Mathieu,5,Left Center Back,22.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a51115b8-2c2b-4157-a24e-0795b41a2da5,1633,1,00:37:36.532,37,36,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,1.35012,,5ef45f94-4222-4fb8-b9c0-cb5991009d81,,10609,Jérémy Mathieu,5,Left Center Back,22.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,85723d0a-2592-4745-abf2-cce4fc4a0f18,28.9,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ef45f94-4222-4fb8-b9c0-cb5991009d81,1634,1,00:37:37.883,37,37,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.639872,,7e0e90d5-d352-4e6e-b4d8-d3abd7c3440e,,10609,Jérémy Mathieu,5,Left Center Back,28.9,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.912944,1.5276576,1.0,Ground Pass,29.5,29.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e0e90d5-d352-4e6e-b4d8-d3abd7c3440e,1635,1,00:37:39.522,37,39,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,5ef45f94-4222-4fb8-b9c0-cb5991009d81,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.5,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58b9593e-e019-4778-b51f-3129640c9a1f,1636,1,00:37:39.522,37,39,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,1.067662,,7e0e90d5-d352-4e6e-b4d8-d3abd7c3440e,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.5,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ea19ad-145f-4c72-925b-91e3474fb9e7,31.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ea19ad-145f-4c72-925b-91e3474fb9e7,1637,1,00:37:40.590,37,40,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.560177,,49562ad3-2b83-4a17-b3c6-8ceb22dfcf8d,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,31.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.181124,1.380808,1.0,Ground Pass,35.4,56.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49562ad3-2b83-4a17-b3c6-8ceb22dfcf8d,1638,1,00:37:42.150,37,42,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,e0ea19ad-145f-4c72-925b-91e3474fb9e7,,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.4,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d6da3b-9851-4a8b-a160-c5b345345c7b,1639,1,00:37:42.150,37,42,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,3.24209,,13f47cdd-deae-4f7e-990f-4bc009d86470,,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.4,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,49562ad3-2b83-4a17-b3c6-8ceb22dfcf8d,43.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13f47cdd-deae-4f7e-990f-4bc009d86470,1640,1,00:37:45.392,37,45,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.2,,96037a89-c62f-428e-a461-05060e4b5d47,,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.1,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,20.215836,-2.0211704,1.0,Ground Pass,34.3,39.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96037a89-c62f-428e-a461-05060e4b5d47,1641,1,00:37:46.592,37,46,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,13f47cdd-deae-4f7e-990f-4bc009d86470,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f9d62f-8912-4c30-960e-47c09693c005,1642,1,00:37:46.592,37,46,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,2.593437,,5e2c34a1-03b7-4574-81c3-0a06b7c153fb,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.3,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,96037a89-c62f-428e-a461-05060e4b5d47,41.5,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2c34a1-03b7-4574-81c3-0a06b7c153fb,1643,1,00:37:49.186,37,49,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,0.852958,,c76602a3-c691-4ad0-952b-1bca84027e8d,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.5,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,12.167169,-0.44159237,1.0,Ground Pass,52.5,36.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c76602a3-c691-4ad0-952b-1bca84027e8d,1644,1,00:37:50.039,37,50,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,5e2c34a1-03b7-4574-81c3-0a06b7c153fb,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,52.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42669ef1-b063-40ae-9e02-697a36f26134,1645,1,00:37:50.039,37,50,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.490134,,0106395d-19e8-4cb6-b55a-d4927fe3c963,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,52.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,17.531685,-2.0446477,2.0,Low Pass,44.5,20.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0106395d-19e8-4cb6-b55a-d4927fe3c963,1646,1,00:37:51.529,37,51,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,42669ef1-b063-40ae-9e02-697a36f26134,,10609,Jérémy Mathieu,5,Left Center Back,44.5,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8026748a-0b30-4d24-8db7-e8e3176ecb88,1647,1,00:37:51.529,37,51,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,2.882422,,0106395d-19e8-4cb6-b55a-d4927fe3c963,,10609,Jérémy Mathieu,5,Left Center Back,44.5,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,247b543c-75d4-4122-b10a-50b2a6272508,52.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247b543c-75d4-4122-b10a-50b2a6272508,1648,1,00:37:54.411,37,54,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,0.900846,,05af5066-dc6a-4fc2-9388-f326a8b97b9b,,10609,Jérémy Mathieu,5,Left Center Back,52.0,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,10.852189,1.2811048,1.0,Ground Pass,55.1,27.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05af5066-dc6a-4fc2-9388-f326a8b97b9b,1649,1,00:37:55.312,37,55,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,247b543c-75d4-4122-b10a-50b2a6272508,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,55.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683ca464-4b20-4cbd-b250-8daa1723d7aa,1650,1,00:37:55.312,37,55,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.083707,,0a0b6727-4596-4361-9c5a-45d6d12bddae,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,55.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.20465,-3.118341,1.0,Ground Pass,37.9,27.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
