id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,related_events_3,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball
451abd58-dd8c-4025-a78a-6f7f3346a12b,2318,2,00:16:28.507,61,28,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,4523152d-b711-47dc-83c2-961e55059630,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,55.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083e3b8-c9b0-461f-b0f5-40c000343440,2319,2,00:16:28.507,61,28,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,5.77484,,2c6108dc-3455-4de2-999c-3825837e3e68,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,55.0,14.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,451abd58-dd8c-4025-a78a-6f7f3346a12b,42.3,21.4,75da876a-5b24-417a-953a-0fad25ec6f14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75da876a-5b24-417a-953a-0fad25ec6f14,2320,2,00:16:29.472,61,29,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.9649,,7083e3b8-c9b0-461f-b0f5-40c000343440,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,63.7,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c6108dc-3455-4de2-999c-3825837e3e68,2321,2,00:16:34.281,61,34,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.64273,,75cd720f-cca2-4add-a1a2-9d6df3c1a4e4,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,42.3,21.4,5203.0,Sergio Busquets i Burgos,10.568822,-0.569632,1.0,Ground Pass,51.2,15.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0715ea7-3db2-49e7-a69b-cbd899c4d17b,2322,2,00:16:35.623,61,35,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.594895,,75cd720f-cca2-4add-a1a2-9d6df3c1a4e4,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,66.4,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd76274-5f08-4bbf-bdb1-a7b35d89be6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cd720f-cca2-4add-a1a2-9d6df3c1a4e4,2323,2,00:16:35.924,61,35,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,2c6108dc-3455-4de2-999c-3825837e3e68,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,51.2,15.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a0715ea7-3db2-49e7-a69b-cbd899c4d17b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcd76274-5f08-4bbf-bdb1-a7b35d89be6f,2324,2,00:16:35.924,61,35,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,7.581333,,75cd720f-cca2-4add-a1a2-9d6df3c1a4e4,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,51.2,15.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,895061e5-a197-4e8a-b51f-710a5e9b5195,33.3,19.3,a0715ea7-3db2-49e7-a69b-cbd899c4d17b,,,,,,,,,,,,bb73e586-4b85-422c-9638-dda284dbde72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895061e5-a197-4e8a-b51f-710a5e9b5195,2325,2,00:16:38.209,61,38,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,2.415658,,dcd76274-5f08-4bbf-bdb1-a7b35d89be6f,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,75.9,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183f0f32-22cb-4578-b7e3-b27a55fc5db5,2326,2,00:16:40.888,61,40,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,2.640918,,bb73e586-4b85-422c-9638-dda284dbde72,6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,81.1,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb73e586-4b85-422c-9638-dda284dbde72,2327,2,00:16:43.506,61,43,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.326953,,183f0f32-22cb-4578-b7e3-b27a55fc5db5,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,33.3,19.3,5506.0,Javier Alejandro Mascherano,10.264989,2.5292704,1.0,Ground Pass,24.9,25.2,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,c8a319a4-4754-4be7-98fd-f345071e399f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a319a4-4754-4be7-98fd-f345071e399f,2328,2,00:16:44.832,61,44,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,bb73e586-4b85-422c-9638-dda284dbde72,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,24.9,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d678086f-cb80-422e-9404-8e31c49b12c8,2329,2,00:16:44.832,61,44,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,2.579886,,bdeb61d0-b70f-4b26-8e93-4718c3a31df9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,24.9,25.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c8a319a4-4754-4be7-98fd-f345071e399f,27.2,31.2,e63b638b-7e44-47dd-9fff-399c8894b7bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdeb61d0-b70f-4b26-8e93-4718c3a31df9,2330,2,00:16:47.106,61,47,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.2895,,d678086f-cb80-422e-9404-8e31c49b12c8,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,88.9,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e63b638b-7e44-47dd-9fff-399c8894b7bd,2331,2,00:16:47.412,61,47,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,3.191864,,5913fc58-0ebb-4fcc-8959-eb855ed8589f,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,27.2,31.2,6379.0,Sergi Roberto Carnicer,69.95155,0.734834,3.0,High Pass,79.1,78.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913fc58-0ebb-4fcc-8959-eb855ed8589f,2332,2,00:16:50.604,61,50,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,e63b638b-7e44-47dd-9fff-399c8894b7bd,6379.0,Sergi Roberto Carnicer,2.0,Right Back,79.1,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c9285cf-7c3e-4876-9576-a7f8dba15999,2333,2,00:16:50.644,61,50,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.461844,,457b66bc-5b41-4fd5-9b2e-313d08735702,6379.0,Sergi Roberto Carnicer,2.0,Right Back,80.4,77.7,5503.0,Lionel Andrés Messi Cuccittini,19.80909,-3.1112988,3.0,High Pass,60.6,77.1,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457b66bc-5b41-4fd5-9b2e-313d08735702,2334,2,00:16:53.106,61,53,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,8c9285cf-7c3e-4876-9576-a7f8dba15999,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,60.6,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c7b6c2-fcae-4b10-92d5-2d3942340b3b,2335,2,00:16:53.106,61,53,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.772256,,36dd6f78-6f26-4031-971c-ba18b315edcc,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,60.6,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457b66bc-5b41-4fd5-9b2e-313d08735702,65.5,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36dd6f78-6f26-4031-971c-ba18b315edcc,2336,2,00:16:53.878,61,53,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.481053,,f8253a2d-abd4-4c29-8fb5-83dce00be4aa,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,65.5,77.1,5470.0,Ivan Rakitić,17.139719,-1.1436859,1.0,Ground Pass,72.6,61.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41f0748d-3d9f-426e-87ff-3442306e51d8,2337,2,00:16:54.023,61,54,17,Pressure,136,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.465666,,,24782.0,Jonhatan Montiel Caballero,19.0,Center Attacking Midfield,53.6,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8253a2d-abd4-4c29-8fb5-83dce00be4aa,2338,2,00:16:55.359,61,55,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,36dd6f78-6f26-4031-971c-ba18b315edcc,5470.0,Ivan Rakitić,15.0,Left Center Midfield,72.6,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1fb5170-4fba-4ef9-92a5-32a821fc46c4,2339,2,00:16:55.359,61,55,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,2.000047,,80ad4b28-b45f-4e84-bec9-4abd77a7c7e2,5470.0,Ivan Rakitić,15.0,Left Center Midfield,72.6,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8253a2d-abd4-4c29-8fb5-83dce00be4aa,84.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80ad4b28-b45f-4e84-bec9-4abd77a7c7e2,2340,2,00:16:57.359,61,57,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.796257,,170d319e-2fce-4de0-b757-6c3fe1c9c750,5470.0,Ivan Rakitić,15.0,Left Center Midfield,84.4,51.0,4320.0,Neymar da Silva Santos Junior,25.197817,-0.87250113,1.0,Ground Pass,100.6,31.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
