id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,block,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,pass_deflected,block_deflection
b309fa47-6b1b-403c-ae2b-f74c50925619,2323,2,00:14:14.847,59,14,17,Pressure,112,217,Barcelona,4,From Throw In,220,Real Madrid,1.405579,,0fead715-0f3c-490c-939f-7cceeee4175e,5574,Toni Kroos,15,Left Center Midfield,41.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2ede33-ed50-4925-a165-4bfb5e52ffcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad2ede33-ed50-4925-a165-4bfb5e52ffcf,2324,2,00:14:16.077,59,16,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.206009,,73668a67-e8f0-414d-8b6e-dce48437b707,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,72.5,48.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b309fa47-6b1b-403c-ae2b-f74c50925619,,,5203.0,Sergio Busquets i Burgos,4.604346,-3.0981417,1.0,Ground Pass,67.9,47.8,38.0,Left Foot,,,,,,,,,,,,,,,,
a13ce825-b2b1-4b2d-bd25-f00bf8694d08,2325,2,00:14:17.250,59,17,17,Pressure,112,217,Barcelona,4,From Throw In,220,Real Madrid,1.127663,,73668a67-e8f0-414d-8b6e-dce48437b707,5574,Toni Kroos,15,Left Center Midfield,48.4,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b87f19c-e405-4430-b969-f63d959f6863,,,,,,,,,,,,,e1c71ea9-5031-4bd2-b584-fd86e934578f,,,,,,,,,,,,,,,
73668a67-e8f0-414d-8b6e-dce48437b707,2326,2,00:14:17.283,59,17,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,a13ce825-b2b1-4b2d-bd25-f00bf8694d08,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.9,47.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2ede33-ed50-4925-a165-4bfb5e52ffcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1c71ea9-5031-4bd2-b584-fd86e934578f,2327,2,00:14:17.283,59,17,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.077425,,73668a67-e8f0-414d-8b6e-dce48437b707,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.9,47.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b87f19c-e405-4430-b969-f63d959f6863,66.8,46.7,,,,,,,,,,,a13ce825-b2b1-4b2d-bd25-f00bf8694d08,,,,,,,,,,,,,,,
7b87f19c-e405-4430-b969-f63d959f6863,2328,2,00:14:18.360,59,18,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.281804,,891b9ee5-bf6f-4a8f-ab51-280ff5f6f21d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.8,46.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a13ce825-b2b1-4b2d-bd25-f00bf8694d08,,,5506.0,Javier Alejandro Mascherano,14.541321,-2.0036845,1.0,Ground Pass,60.7,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,
891b9ee5-bf6f-4a8f-ab51-280ff5f6f21d,2329,2,00:14:19.642,59,19,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,7b87f19c-e405-4430-b969-f63d959f6863,5506,Javier Alejandro Mascherano,5,Left Center Back,60.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22cb9656-bb48-4067-add1-2b9bc5a08589,2330,2,00:14:19.642,59,19,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.333904,,6b8b6cea-60e9-4d67-8125-30708402786e,5506,Javier Alejandro Mascherano,5,Left Center Back,60.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891b9ee5-bf6f-4a8f-ab51-280ff5f6f21d,62.4,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,
6b8b6cea-60e9-4d67-8125-30708402786e,2331,2,00:14:20.976,59,20,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.565272,,a79004e9-ce4c-4537-a5ab-6a6f2c02aeb5,5506,Javier Alejandro Mascherano,5,Left Center Back,62.4,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,29.464556,-0.8430266,1.0,Ground Pass,82.0,6.7,40.0,Right Foot,,,,,,,,,,,,,,,,
a79004e9-ce4c-4537-a5ab-6a6f2c02aeb5,2332,2,00:14:22.541,59,22,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,6b8b6cea-60e9-4d67-8125-30708402786e,5211,Jordi Alba Ramos,6,Left Back,82.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24f369d4-77af-41cb-a922-d1feb86618c4,2333,2,00:14:22.541,59,22,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.14762,,2db98442-a9cd-4499-a847-11c147bf40cf,5211,Jordi Alba Ramos,6,Left Back,82.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79004e9-ce4c-4537-a5ab-6a6f2c02aeb5,82.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2db98442-a9cd-4499-a847-11c147bf40cf,2334,2,00:14:22.689,59,22,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.140578,,df468fe0-97ea-4892-86a6-1c125277cd2b,5211,Jordi Alba Ramos,6,Left Back,82.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,10.458012,3.0362153,1.0,Ground Pass,72.3,7.1,38.0,Left Foot,,,,,,,,,,,,,,,,
df468fe0-97ea-4892-86a6-1c125277cd2b,2335,2,00:14:23.829,59,23,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,2db98442-a9cd-4499-a847-11c147bf40cf,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.3,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53899b90-0328-4413-b1a1-f51a9e154650,2336,2,00:14:23.829,59,23,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.246931,,c6f000b4-5f0f-46ab-9ff3-db62953792ff,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.3,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df468fe0-97ea-4892-86a6-1c125277cd2b,74.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
c6f000b4-5f0f-46ab-9ff3-db62953792ff,2337,2,00:14:25.076,59,25,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.807064,,2f6d8413-2bd3-460c-ad95-2265f971ff58,5216,Andrés Iniesta Luján,15,Left Center Midfield,74.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.766413,0.3614409,1.0,Ground Pass,83.1,11.2,38.0,Left Foot,,,,,,,,,,,,,,,,
2f6d8413-2bd3-460c-ad95-2265f971ff58,2338,2,00:14:25.883,59,25,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,c6f000b4-5f0f-46ab-9ff3-db62953792ff,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1cdf10-45a1-4a18-9629-e1c72b8a53cf,2339,2,00:14:25.883,59,25,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.159953,,2f6d8413-2bd3-460c-ad95-2265f971ff58,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8b7b7c-99cd-412f-b74b-8d7c06112f6f,83.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
6e8b7b7c-99cd-412f-b74b-8d7c06112f6f,2340,2,00:14:26.043,59,26,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.839137,,4e2c9846-b208-4a29-a1e3-fff07994158b,4320,Neymar da Silva Santos Junior,21,Left Wing,83.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.323759,-2.3561945,1.0,Ground Pass,76.5,4.2,40.0,Right Foot,,,,,,,,,,,,,,,,
4e2c9846-b208-4a29-a1e3-fff07994158b,2341,2,00:14:26.883,59,26,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,6e8b7b7c-99cd-412f-b74b-8d7c06112f6f,5211,Jordi Alba Ramos,6,Left Back,76.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2ba4b00-796d-4ba3-95a0-d0ecf3f89c93,2342,2,00:14:26.883,59,26,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.039963,,4e2c9846-b208-4a29-a1e3-fff07994158b,5211,Jordi Alba Ramos,6,Left Back,76.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b676af6-a724-4ce5-b066-d323e0c05c00,78.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
8b676af6-a724-4ce5-b066-d323e0c05c00,2343,2,00:14:26.923,59,26,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.807558,,4649e022-c7ff-4e43-b82c-5041815c85f4,5211,Jordi Alba Ramos,6,Left Back,78.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.089499,2.9927027,1.0,Ground Pass,70.1,5.6,40.0,Right Foot,,,,,,,,,,,,,,,,
4649e022-c7ff-4e43-b82c-5041815c85f4,2344,2,00:14:27.730,59,27,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,8b676af6-a724-4ce5-b066-d323e0c05c00,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7f408ac-96e5-4048-9afb-b12397d62073,2345,2,00:14:27.730,59,27,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.322896,,4649e022-c7ff-4e43-b82c-5041815c85f4,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6f0ea0-4449-4dcd-96f9-a5cae6dff40d,69.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6f0ea0-4449-4dcd-96f9-a5cae6dff40d,2346,2,00:14:28.053,59,28,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.511934,,b7b91b10-6764-4358-8968-6aa006ab8378,5216,Andrés Iniesta Luján,15,Left Center Midfield,69.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.600581,1.1643778,1.0,Ground Pass,72.7,13.6,40.0,Right Foot,,,,,,,,,,,,,,,,
b7b91b10-6764-4358-8968-6aa006ab8378,2347,2,00:14:28.565,59,28,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,bc6f0ea0-4449-4dcd-96f9-a5cae6dff40d,4320,Neymar da Silva Santos Junior,21,Left Wing,72.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121b7a7-2e50-49b2-b492-b77670bf9e2d,2348,2,00:14:28.565,59,28,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.080012,,b7b91b10-6764-4358-8968-6aa006ab8378,4320,Neymar da Silva Santos Junior,21,Left Wing,72.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4db065b-0c31-487a-81df-5981dca2f3b6,72.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
c4db065b-0c31-487a-81df-5981dca2f3b6,2349,2,00:14:28.645,59,28,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.583332,,5c92842d-8303-4c25-b68c-1524f6595bc9,4320,Neymar da Silva Santos Junior,21,Left Wing,72.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.735726,-2.2826433,1.0,Ground Pass,68.3,8.5,38.0,Left Foot,,,,,,,,,,,,,,,,
5c92842d-8303-4c25-b68c-1524f6595bc9,2350,2,00:14:29.228,59,29,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,c4db065b-0c31-487a-81df-5981dca2f3b6,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158d0034-3320-434b-9897-d4faf7d23f6d,2351,2,00:14:29.228,59,29,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.129714,,50185313-55e0-49dd-a27a-6fa4ae3c0599,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.3,8.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c92842d-8303-4c25-b68c-1524f6595bc9,63.1,10.2,,,,,,,,,,,f611f5be-4e70-4a51-86fd-cdb0ffe3fe5b,,,,,,,,,,,,,,,
50185313-55e0-49dd-a27a-6fa4ae3c0599,2352,2,00:14:29.723,59,29,17,Pressure,112,217,Barcelona,4,From Throw In,220,Real Madrid,0.571127,,158d0034-3320-434b-9897-d4faf7d23f6d,5574,Toni Kroos,15,Left Center Midfield,54.6,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f611f5be-4e70-4a51-86fd-cdb0ffe3fe5b,2353,2,00:14:30.358,59,30,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.303805,,b4a26889-0794-40ee-9910-e1111d9239a3,5216,Andrés Iniesta Luján,15,Left Center Midfield,63.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.8946295,2.659929,1.0,Ground Pass,49.9,17.1,40.0,Right Foot,,,,,,,,,,,,,,,,
b4a26889-0794-40ee-9910-e1111d9239a3,2354,2,00:14:31.662,59,31,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,f611f5be-4e70-4a51-86fd-cdb0ffe3fe5b,5506,Javier Alejandro Mascherano,5,Left Center Back,49.9,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb8fe4f-c527-4260-a2f3-e1c7ce23d2a4,2355,2,00:14:31.662,59,31,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.907349,,58034e15-0547-4eea-b23c-4e9f98ee33ae,5506,Javier Alejandro Mascherano,5,Left Center Back,49.9,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4a26889-0794-40ee-9910-e1111d9239a3,49.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,
58034e15-0547-4eea-b23c-4e9f98ee33ae,2356,2,00:14:32.569,59,32,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.65771,,458558b1-b178-4909-bb0f-7f66f0f0bf91,5506,Javier Alejandro Mascherano,5,Left Center Back,49.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,23.110603,2.1840036,1.0,Ground Pass,36.6,41.4,40.0,Right Foot,,,,,,,,,,,,,,,,
458558b1-b178-4909-bb0f-7f66f0f0bf91,2357,2,00:14:34.227,59,34,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,58034e15-0547-4eea-b23c-4e9f98ee33ae,5213,Gerard Piqué Bernabéu,3,Right Center Back,36.6,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2562638-28ee-4d45-bc75-03d9f054c459,2358,2,00:14:34.227,59,34,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.83599,,458558b1-b178-4909-bb0f-7f66f0f0bf91,5213,Gerard Piqué Bernabéu,3,Right Center Back,36.6,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8eeceab-caff-481d-b824-0c8dd3e8f0f1,38.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,
e8eeceab-caff-481d-b824-0c8dd3e8f0f1,2359,2,00:14:35.063,59,35,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.074416,,3602d531-9a92-4b28-8339-a23d18993fda,5213,Gerard Piqué Bernabéu,3,Right Center Back,38.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.567086,-0.15160549,1.0,Ground Pass,52.4,44.4,40.0,Right Foot,,,,,,,,,,,,,,,,
3602d531-9a92-4b28-8339-a23d18993fda,2360,2,00:14:36.137,59,36,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,e8eeceab-caff-481d-b824-0c8dd3e8f0f1,5470,Ivan Rakitić,13,Right Center Midfield,52.4,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29d20f6e-48db-4a0f-a501-5e4ce1e0b53c,2361,2,00:14:36.137,59,36,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.907256,,3602d531-9a92-4b28-8339-a23d18993fda,5470,Ivan Rakitić,13,Right Center Midfield,52.4,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385fdc3e-79ed-4a29-97be-5a3ee5a67a52,49.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,
385fdc3e-79ed-4a29-97be-5a3ee5a67a52,2362,2,00:14:38.044,59,38,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.780571,,0b53c0c8-b3d0-4c8d-9980-a99297c04e7f,5470,Ivan Rakitić,13,Right Center Midfield,49.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,25.54721,-2.0642076,1.0,Ground Pass,36.9,25.9,38.0,Left Foot,,,,,,,,,,,,,,,,
0b53c0c8-b3d0-4c8d-9980-a99297c04e7f,2363,2,00:14:39.825,59,39,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,385fdc3e-79ed-4a29-97be-5a3ee5a67a52,5506,Javier Alejandro Mascherano,5,Left Center Back,36.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8897b83-fb55-4e44-8374-0327348279b2,2364,2,00:14:39.825,59,39,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.530257,,0b53c0c8-b3d0-4c8d-9980-a99297c04e7f,5506,Javier Alejandro Mascherano,5,Left Center Back,36.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211cac44-93e6-4ab0-80a4-ad7a03e7c1aa,40.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,
211cac44-93e6-4ab0-80a4-ad7a03e7c1aa,2365,2,00:14:41.355,59,41,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.021039,,1979ca38-8696-4114-be18-8c6a061ac32a,5506,Javier Alejandro Mascherano,5,Left Center Back,40.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.652476,-1.1071488,1.0,Ground Pass,47.0,11.3,40.0,Right Foot,,,,,,,,,,,,,,,,
1979ca38-8696-4114-be18-8c6a061ac32a,2366,2,00:14:42.376,59,42,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,211cac44-93e6-4ab0-80a4-ad7a03e7c1aa,5211,Jordi Alba Ramos,6,Left Back,47.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8af84a91-8a13-4f0b-bd6b-319badf8f953,2367,2,00:14:42.376,59,42,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.620957,,1979ca38-8696-4114-be18-8c6a061ac32a,5211,Jordi Alba Ramos,6,Left Back,47.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c0a6ab-0726-49e2-9673-c2879ff9f2f9,49.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,
e9c0a6ab-0726-49e2-9673-c2879ff9f2f9,2368,2,00:14:43.997,59,43,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.268758,,7ba1d278-02e1-41ad-9985-42efe46961f3,5211,Jordi Alba Ramos,6,Left Back,49.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.39618,1.2160907,1.0,Ground Pass,54.2,26.1,38.0,Left Foot,,,,,,,,,,,,,,,,
7ba1d278-02e1-41ad-9985-42efe46961f3,2369,2,00:14:45.266,59,45,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,e9c0a6ab-0726-49e2-9673-c2879ff9f2f9,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367b799-a952-425a-a8f8-6543cbead90a,2370,2,00:14:45.266,59,45,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.735146,,6f68ed50-ff00-4811-b7a3-4e8aafa2703e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.2,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba1d278-02e1-41ad-9985-42efe46961f3,56.9,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,
6f68ed50-ff00-4811-b7a3-4e8aafa2703e,2371,2,00:14:47.001,59,47,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.0923,,241532b7-2d14-4472-a3d0-5f012ddf4f9a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.9,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.313708,0.7853982,1.0,Ground Pass,64.9,35.4,40.0,Right Foot,,,,,,,,,,,,,,,,
241532b7-2d14-4472-a3d0-5f012ddf4f9a,2372,2,00:14:48.094,59,48,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,6f68ed50-ff00-4811-b7a3-4e8aafa2703e,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,64.9,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bacd35b6-3ca8-4058-afc2-c86278c56bf1,2373,2,00:14:48.094,59,48,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.0114,,241532b7-2d14-4472-a3d0-5f012ddf4f9a,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,64.9,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd99239f-d349-4c05-8368-77897b5d5d0f,64.4,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,
fd99239f-d349-4c05-8368-77897b5d5d0f,2374,2,00:14:49.105,59,49,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.301299,,6e4ce681-1504-4337-8546-46a483503898,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,64.4,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.73925,1.927573,1.0,Ground Pass,60.3,49.8,38.0,Left Foot,,,,,,,,,,,,,,,,
6e4ce681-1504-4337-8546-46a483503898,2375,2,00:14:50.406,59,50,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,fd99239f-d349-4c05-8368-77897b5d5d0f,5470,Ivan Rakitić,13,Right Center Midfield,60.3,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269910bc-0438-40e3-af30-693821d74b50,2376,2,00:14:50.406,59,50,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.018401,,009ac64c-d738-492d-bc40-f98184866c58,5470,Ivan Rakitić,13,Right Center Midfield,60.3,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4ce681-1504-4337-8546-46a483503898,57.9,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,
009ac64c-d738-492d-bc40-f98184866c58,2377,2,00:14:51.425,59,51,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.367951,,4a4a4c93-faed-4d3a-9c75-d6b1b3a21c52,5470,Ivan Rakitić,13,Right Center Midfield,57.9,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,24.987396,1.3034912,1.0,Ground Pass,64.5,77.3,40.0,Right Foot,,,,,,,,,,,,,,,,
4a4a4c93-faed-4d3a-9c75-d6b1b3a21c52,2378,2,00:14:52.793,59,52,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,009ac64c-d738-492d-bc40-f98184866c58,4324,Daniel Alves da Silva,2,Right Back,64.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd8bb88-47fb-4f85-b985-dc26aaa2236a,2379,2,00:14:52.793,59,52,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.243339,,4a4a4c93-faed-4d3a-9c75-d6b1b3a21c52,4324,Daniel Alves da Silva,2,Right Back,64.5,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc3cb33-64b8-421a-9722-a7e40374b1f4,63.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,
