id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance,dribble,duel,50_50,interception,ball_recovery,foul_committed,foul_won,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,ball_recovery_recovery_failure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
b3af3bb9-e0d7-4766-a2c5-db96e942f1d5,396,1,00:10:11.962,10,11,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.5085,,3606edc1-3576-4174-9959-c9aefc7bd7b5,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,84.3,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5d631f-c3b3-41f5-8ebf-b656fb4f9a7b,77.2,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee5d631f-c3b3-41f5-8ebf-b656fb4f9a7b,397,1,00:10:13.471,10,13,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.832324,,788f3076-3ce6-4e82-a562-f3356b2f7d95,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,77.2,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,42.308983,2.1148639,3.0,High Pass,55.3,51.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788f3076-3ce6-4e82-a562-f3356b2f7d95,398,1,00:10:16.303,10,16,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,ee5d631f-c3b3-41f5-8ebf-b656fb4f9a7b,5213,Gerard Piqué Bernabéu,3,Right Center Back,55.3,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39f2701-5979-4a8e-a97d-2474fc4c9cd9,399,1,00:10:16.303,10,16,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.038177,,46976d67-1e96-4d56-8b6c-913b45b985b4,5213,Gerard Piqué Bernabéu,3,Right Center Back,55.3,51.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788f3076-3ce6-4e82-a562-f3356b2f7d95,54.7,59.4,b1864755-fb81-4cca-b915-5019a57e183e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46976d67-1e96-4d56-8b6c-913b45b985b4,400,1,00:10:17.367,10,17,17,Pressure,25,217,Barcelona,3,From Free Kick,1049,Granada,0.752236,,b39f2701-5979-4a8e-a97d-2474fc4c9cd9,6847,Adalberto Peñaranda Maestre,24,Left Center Forward,62.9,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1864755-fb81-4cca-b915-5019a57e183e,401,1,00:10:18.341,10,18,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.415899,,99dbbe28-7404-4eda-aec0-7b25b777d0d6,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.7,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,19.859507,1.0891327,1.0,Ground Pass,63.9,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03455467-2ed6-48f0-9e57-c6e9546d9781,402,1,00:10:19.751,10,19,17,Pressure,25,217,Barcelona,3,From Free Kick,1049,Granada,0.744052,,99dbbe28-7404-4eda-aec0-7b25b777d0d6,7158,Cristiano Biraghi,8,Left Wing Back,53.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b1aee6-397e-4acd-a8b8-513170b01504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dbbe28-7404-4eda-aec0-7b25b777d0d6,403,1,00:10:19.757,10,19,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,03455467-2ed6-48f0-9e57-c6e9546d9781,6400,Aleix Vidal Parreu,2,Right Back,63.9,77.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1864755-fb81-4cca-b915-5019a57e183e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b1aee6-397e-4acd-a8b8-513170b01504,404,1,00:10:19.757,10,19,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.845767,,03455467-2ed6-48f0-9e57-c6e9546d9781,6400,Aleix Vidal Parreu,2,Right Back,63.9,77.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5156d4-b204-4770-8e9a-dcac143ecc32,62.1,76.2,99dbbe28-7404-4eda-aec0-7b25b777d0d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b5156d4-b204-4770-8e9a-dcac143ecc32,405,1,00:10:20.603,10,20,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.170933,,2439f21b-4a56-4311-babd-e0107f79f8e0,6400,Aleix Vidal Parreu,2,Right Back,62.1,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,18.146349,-1.4437072,3.0,High Pass,64.4,58.2,40.0,Right Foot,,,,70eb5ea8-d6be-4e67-afd6-22ae3e5d9526,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439f21b-4a56-4311-babd-e0107f79f8e0,406,1,00:10:22.774,10,22,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,3b5156d4-b204-4770-8e9a-dcac143ecc32,5246,Luis Alberto Suárez Díaz,23,Center Forward,61.5,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70eb5ea8-d6be-4e67-afd6-22ae3e5d9526,407,1,00:10:22.774,10,22,30,Pass,25,217,Barcelona,3,From Free Kick,1049,Granada,2.388121,,3b5156d4-b204-4770-8e9a-dcac143ecc32,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,55.7,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,6680.0,Rubén Rochina Naixes,27.413319,0.7260365,2.0,Low Pass,76.2,40.1,40.0,Right Foot,66.0,Recovery,,5dcc8b74-bb4d-4311-8033-948cba6488e5,,,b7447e1a-104e-4064-90e6-735c44908a09,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dcc8b74-bb4d-4311-8033-948cba6488e5,408,1,00:10:25.162,10,25,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,1049,Granada,,,70eb5ea8-d6be-4e67-afd6-22ae3e5d9526,6680,Rubén Rochina Naixes,10,Center Defensive Midfield,69.3,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7447e1a-104e-4064-90e6-735c44908a09,409,1,00:10:25.162,10,25,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,1.793376,,70eb5ea8-d6be-4e67-afd6-22ae3e5d9526,6332,Thomas Vermaelen,5,Left Center Back,43.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,23.113848,-0.2491759,1.0,Ground Pass,66.3,34.3,40.0,Right Foot,66.0,Recovery,,e4accf01-b568-4f09-aba5-57f8ddb1cbc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7777a273-47b4-41e2-b6d4-1220b6aea9ac,410,1,00:10:26.312,10,26,17,Pressure,25,217,Barcelona,3,From Free Kick,1049,Granada,0.684893,,923e6f79-7ee3-4ea8-a306-ce3c7d54ddd4,3160,Rene Krhin,13,Right Center Midfield,53.2,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4accf01-b568-4f09-aba5-57f8ddb1cbc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4accf01-b568-4f09-aba5-57f8ddb1cbc3,411,1,00:10:26.955,10,26,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,7777a273-47b4-41e2-b6d4-1220b6aea9ac,11094,Arda Turan,15,Left Center Midfield,66.3,34.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7447e1a-104e-4064-90e6-735c44908a09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923e6f79-7ee3-4ea8-a306-ce3c7d54ddd4,412,1,00:10:26.955,10,26,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.120003,,7777a273-47b4-41e2-b6d4-1220b6aea9ac,11094,Arda Turan,15,Left Center Midfield,66.3,34.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a08d8c-3332-48ab-bae3-3d0fa0be1ba5,66.4,33.9,e4accf01-b568-4f09-aba5-57f8ddb1cbc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7a08d8c-3332-48ab-bae3-3d0fa0be1ba5,413,1,00:10:27.075,10,27,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.9886,,490453e2-46ae-477d-a92c-a1ae0a10a5ef,11094,Arda Turan,15,Left Center Midfield,66.4,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,4.9819674,-2.9599438,1.0,Ground Pass,61.5,33.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490453e2-46ae-477d-a92c-a1ae0a10a5ef,414,1,00:10:28.064,10,28,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,a7a08d8c-3332-48ab-bae3-3d0fa0be1ba5,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,61.5,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33ce8452-eb04-4107-a0a9-cd8ca09e1bdb,415,1,00:10:28.064,10,28,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.040000003,,490453e2-46ae-477d-a92c-a1ae0a10a5ef,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,61.5,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11034ec-438d-4518-9e9e-d93c3a8526dd,61.5,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c11034ec-438d-4518-9e9e-d93c3a8526dd,416,1,00:10:28.104,10,28,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,4.630278,,e803836c-cc84-43e5-9539-5f12fc246990,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,61.5,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,58.286964,-0.5089315,3.0,High Pass,112.4,4.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e803836c-cc84-43e5-9539-5f12fc246990,417,1,00:10:32.734,10,32,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,c11034ec-438d-4518-9e9e-d93c3a8526dd,4320,Neymar da Silva Santos Junior,21,Left Wing,112.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727630b-eb3e-438f-9400-0674641314ba,418,1,00:10:32.734,10,32,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,2.826122,,4ca1f21f-6313-4f5a-8bdf-b15c68210d12,4320,Neymar da Silva Santos Junior,21,Left Wing,112.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e803836c-cc84-43e5-9539-5f12fc246990,114.1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ca1f21f-6313-4f5a-8bdf-b15c68210d12,419,1,00:10:35.560,10,35,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.0966,,17a3e445-b111-4921-b2a8-764122f05a51,4320,Neymar da Silva Santos Junior,21,Left Wing,114.1,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,2.184033,1.849096,2.0,Low Pass,113.5,16.5,40.0,Right Foot,,,,8ca2be81-aa46-459a-aa67-d59113478398,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca2be81-aa46-459a-aa67-d59113478398,420,1,00:10:35.657,10,35,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,4ca1f21f-6313-4f5a-8bdf-b15c68210d12,5246,Luis Alberto Suárez Díaz,23,Center Forward,109.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a3e445-b111-4921-b2a8-764122f05a51,421,1,00:10:35.657,10,35,6,Block,25,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,4ca1f21f-6313-4f5a-8bdf-b15c68210d12,16338,Uche Henry Agbo,3,Right Center Back,6.6,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3d57d2-3e37-4796-8bbf-90d42120051b,422,1,00:10:37.147,10,37,17,Pressure,25,217,Barcelona,3,From Free Kick,1049,Granada,2.323817,,1b89b305-7bac-40ae-ac3d-d1f3e1855eb1,16338,Uche Henry Agbo,3,Right Center Back,9.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64809cf6-a7d6-4a6a-97d6-c5f36a5e4a1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64809cf6-a7d6-4a6a-97d6-c5f36a5e4a1c,423,1,00:10:37.275,10,37,2,Ball Recovery,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,3f3d57d2-3e37-4796-8bbf-90d42120051b,4320,Neymar da Silva Santos Junior,21,Left Wing,108.5,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b89b305-7bac-40ae-ac3d-d1f3e1855eb1,424,1,00:10:37.275,10,37,43,Carry,25,217,Barcelona,3,From Free Kick,217,Barcelona,8.5118,,39b76309-eb9a-4d65-a3db-0b19e7487274,4320,Neymar da Silva Santos Junior,21,Left Wing,108.5,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f3d57d2-3e37-4796-8bbf-90d42120051b,82.6,29.9,64809cf6-a7d6-4a6a-97d6-c5f36a5e4a1c,d82bfe97-64c0-4e69-8faf-1ae798a28eca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b76309-eb9a-4d65-a3db-0b19e7487274,425,1,00:10:40.241,10,40,17,Pressure,25,217,Barcelona,3,From Free Kick,1049,Granada,4.7924,,1b89b305-7bac-40ae-ac3d-d1f3e1855eb1,26387,Edgar Antonio Méndez Ortega,7,Right Wing Back,18.8,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82bfe97-64c0-4e69-8faf-1ae798a28eca,426,1,00:10:45.787,10,45,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.3924,,90919ea8-c6b3-48cb-b42a-f1c1eba89963,4320,Neymar da Silva Santos Junior,21,Left Wing,82.6,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.2009616,-0.019228399,1.0,Ground Pass,87.8,29.8,40.0,Right Foot,,,,ac25a1eb-d789-4f6b-baf1-9b3164441f80,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac25a1eb-d789-4f6b-baf1-9b3164441f80,427,1,00:10:46.179,10,46,42,Ball Receipt*,25,217,Barcelona,3,From Free Kick,217,Barcelona,,,d82bfe97-64c0-4e69-8faf-1ae798a28eca,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.2,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90919ea8-c6b3-48cb-b42a-f1c1eba89963,428,1,00:10:46.179,10,46,2,Ball Recovery,25,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,d82bfe97-64c0-4e69-8faf-1ae798a28eca,6680,Rubén Rochina Naixes,10,Center Defensive Midfield,32.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b43973c0-7454-4182-b145-7bed9b9c495d,429,1,00:10:46.907,10,46,6,Block,25,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,29.0,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f4cc7e4-bbad-4e19-ad24-6df62297eab6,430,1,00:10:48.333,10,48,30,Pass,25,217,Barcelona,3,From Free Kick,217,Barcelona,0.1834,,d504140e-a6c9-4dc9-8cb8-a24425b11d6f,5470,Ivan Rakitić,13,Right Center Midfield,83.7,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.607681,-0.07677189,2.0,Low Pass,86.3,40.7,40.0,Right Foot,66.0,Recovery,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d504140e-a6c9-4dc9-8cb8-a24425b11d6f,431,1,00:10:48.516,10,48,6,Block,25,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,7f4cc7e4-bbad-4e19-ad24-6df62297eab6,6680,Rubén Rochina Naixes,10,Center Defensive Midfield,33.8,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9933d9c-1d39-4275-af75-037e86c17982,471,1,00:11:46.309,11,46,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.3533,,b66531da-af72-4cef-b205-0d6572d99c63,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,33.4,47.8,,,,,,,True,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,10.846197,3.0492632,1.0,Ground Pass,22.6,48.8,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b66531da-af72-4cef-b205-0d6572d99c63,472,1,00:11:46.663,11,46,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,d9933d9c-1d39-4275-af75-037e86c17982,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.6,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
