id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,50_50,block,miscontrol,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_type_id,pass_type_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate
f229edc4-5f41-4f66-b719-325364158832,2098,2,00:07:23.167,52,23,17,Pressure,97,217,Barcelona,1,Regular Play,216,Getafe,1.043857,,5f65cfe9-6748-4dc1-b1ce-bf03d310bc62,27402.0,Álvaro Daniel Pereira Barragán,6.0,Left Back,36.3,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27f9f70-b04a-4cc0-9bda-876b2ba20c1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f65cfe9-6748-4dc1-b1ce-bf03d310bc62,2099,2,00:07:23.339,52,23,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,624e3018-8273-43bf-85d2-ea62d26c3040,6400.0,Aleix Vidal Parreu,2.0,Right Back,80.6,72.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f229edc4-5f41-4f66-b719-325364158832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27f9f70-b04a-4cc0-9bda-876b2ba20c1e,2100,2,00:07:23.339,52,23,43,Carry,97,217,Barcelona,1,Regular Play,217,Barcelona,0.973,,5f65cfe9-6748-4dc1-b1ce-bf03d310bc62,6400.0,Aleix Vidal Parreu,2.0,Right Back,80.6,72.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997bf674-54e5-4dd2-9224-42da6b5a7e59,84.0,76.1,,,,,,,,,,,f229edc4-5f41-4f66-b719-325364158832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997bf674-54e5-4dd2-9224-42da6b5a7e59,2101,2,00:07:24.312,52,24,30,Pass,97,217,Barcelona,1,Regular Play,217,Barcelona,2.8461,,de4221fa-1301-4ba5-84a1-773eb7d61e6c,6400.0,Aleix Vidal Parreu,2.0,Right Back,84.0,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e61bbba0-f7fa-4a5f-b895-565d890bc789,,,11094.0,Arda Turan,25.96151,-0.3704924,1.0,Ground Pass,108.2,66.7,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e61bbba0-f7fa-4a5f-b895-565d890bc789,2102,2,00:07:27.158,52,27,42,Ball Receipt*,97,217,Barcelona,1,Regular Play,217,Barcelona,,,997bf674-54e5-4dd2-9224-42da6b5a7e59,11094.0,Arda Turan,13.0,Right Center Midfield,103.9,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c9a2cc4-6d9b-49c1-849a-19b6c525125f,2111,2,00:07:58.433,52,58,2,Ball Recovery,100,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,36005e47-7883-4e18-8c62-e1eff05bc4bb,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,81.0,60.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015a92dc-8f12-4a59-a06f-027ce8490ce5,2112,2,00:07:59.218,52,59,30,Pass,100,217,Barcelona,1,Regular Play,217,Barcelona,1.391195,,273fda69-9332-4f4d-b330-4e0f30702f0b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.6,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,22.051077,-1.9226669,1.0,Ground Pass,64.0,34.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273fda69-9332-4f4d-b330-4e0f30702f0b,2113,2,00:08:00.609,53,0,42,Ball Receipt*,100,217,Barcelona,1,Regular Play,217,Barcelona,,,015a92dc-8f12-4a59-a06f-027ce8490ce5,5211.0,Jordi Alba Ramos,6.0,Left Back,64.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627287d3-104b-4fb5-8d92-1166aacf1b14,2114,2,00:08:00.609,53,0,43,Carry,100,217,Barcelona,1,Regular Play,217,Barcelona,1.365705,,273fda69-9332-4f4d-b330-4e0f30702f0b,5211.0,Jordi Alba Ramos,6.0,Left Back,64.0,34.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75284ee1-d66e-4778-84c0-1532a7a9537a,65.3,29.5,,,,,,,,,,,fd29dda8-ad45-48c4-a88e-cacb85a96fe8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75284ee1-d66e-4778-84c0-1532a7a9537a,2115,2,00:08:01.434,53,1,17,Pressure,100,217,Barcelona,1,Regular Play,216,Getafe,0.945666,,627287d3-104b-4fb5-8d92-1166aacf1b14,27092.0,Abdoul Karim Yoda,12.0,Right Midfield,49.1,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd29dda8-ad45-48c4-a88e-cacb85a96fe8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd29dda8-ad45-48c4-a88e-cacb85a96fe8,2116,2,00:08:01.975,53,1,30,Pass,100,217,Barcelona,1,Regular Play,217,Barcelona,1.440435,,4e13001d-212a-48e0-97d7-b53c712a36bf,5211.0,Jordi Alba Ramos,6.0,Left Back,65.3,29.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75284ee1-d66e-4778-84c0-1532a7a9537a,,,4320.0,Neymar da Silva Santos Junior,22.16867,-1.2590312,1.0,Ground Pass,72.1,8.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e13001d-212a-48e0-97d7-b53c712a36bf,2117,2,00:08:03.415,53,3,42,Ball Receipt*,100,217,Barcelona,1,Regular Play,217,Barcelona,,,fd29dda8-ad45-48c4-a88e-cacb85a96fe8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b56dab-52d6-4cd9-a541-95347904bb63,2118,2,00:08:03.415,53,3,43,Carry,100,217,Barcelona,1,Regular Play,217,Barcelona,0.163865,,317edc23-b403-4e72-8ab1-fd9fdcb7e87b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e13001d-212a-48e0-97d7-b53c712a36bf,72.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317edc23-b403-4e72-8ab1-fd9fdcb7e87b,2119,2,00:08:03.579,53,3,30,Pass,100,217,Barcelona,1,Regular Play,217,Barcelona,0.834315,,c1574944-0478-40f9-991a-686d4550b777,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,10.980892,2.4853418,2.0,Low Pass,63.4,15.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1574944-0478-40f9-991a-686d4550b777,2120,2,00:08:04.413,53,4,42,Ball Receipt*,100,217,Barcelona,1,Regular Play,217,Barcelona,,,317edc23-b403-4e72-8ab1-fd9fdcb7e87b,5211.0,Jordi Alba Ramos,6.0,Left Back,63.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b55fcfc3-a42b-40a6-9b96-23f7f53ed6a5,2121,2,00:08:04.413,53,4,43,Carry,100,217,Barcelona,1,Regular Play,217,Barcelona,0.688185,,2cec7bd3-beb1-40cd-96bf-8614b099683e,5211.0,Jordi Alba Ramos,6.0,Left Back,63.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1574944-0478-40f9-991a-686d4550b777,63.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cec7bd3-beb1-40cd-96bf-8614b099683e,2122,2,00:08:05.101,53,5,30,Pass,100,217,Barcelona,1,Regular Play,217,Barcelona,1.8008,,b618569c-aceb-4af5-b51f-4d3dddaf6911,5211.0,Jordi Alba Ramos,6.0,Left Back,63.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.943099,-1.0365268,2.0,Low Pass,70.5,3.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e753dd9c-e87e-4d12-a0ff-7dd0abd4c55d,2123,2,00:08:05.884,53,5,17,Pressure,100,217,Barcelona,1,Regular Play,216,Getafe,1.892313,,b618569c-aceb-4af5-b51f-4d3dddaf6911,11813.0,Emiliano Buendía,2.0,Right Back,44.3,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c661254d-46bd-4492-b7bc-b22b97ecc057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b618569c-aceb-4af5-b51f-4d3dddaf6911,2124,2,00:08:06.902,53,6,42,Ball Receipt*,100,217,Barcelona,1,Regular Play,217,Barcelona,,,2cec7bd3-beb1-40cd-96bf-8614b099683e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,70.5,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e753dd9c-e87e-4d12-a0ff-7dd0abd4c55d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c661254d-46bd-4492-b7bc-b22b97ecc057,2125,2,00:08:06.902,53,6,43,Carry,100,217,Barcelona,1,Regular Play,217,Barcelona,1.2894,,11e90baa-8ee1-454e-a937-52f5ee5feb84,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,70.5,3.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b618569c-aceb-4af5-b51f-4d3dddaf6911,72.3,4.0,,,,,,,,,,,e753dd9c-e87e-4d12-a0ff-7dd0abd4c55d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11e90baa-8ee1-454e-a937-52f5ee5feb84,2126,2,00:08:08.192,53,8,14,Dribble,100,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,75a785de-741b-4aaf-a934-ed3e9c0776cb,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.3,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75a785de-741b-4aaf-a934-ed3e9c0776cb,2127,2,00:08:08.192,53,8,4,Duel,100,217,Barcelona,1,Regular Play,216,Getafe,0.0,,11e90baa-8ee1-454e-a937-52f5ee5feb84,11813.0,Emiliano Buendía,2.0,Right Back,47.8,76.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e84e22c-2713-4d15-a52f-dd79f1ed0f4f,2128,2,00:08:40.158,53,40,19,Substitution,100,217,Barcelona,1,Regular Play,216,Getafe,0.0,,,23416.0,Stefan Šćepović,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,15893.0,Víctor Rodríguez Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb958167-ad19-45d5-ae0c-85e56cd9a8dd,2129,2,00:09:03.253,54,3,30,Pass,101,217,Barcelona,4,From Throw In,217,Barcelona,1.601544,,bfde8b82-acd9-422c-b2e6-460e9dd5dad4,5211.0,Jordi Alba Ramos,6.0,Left Back,79.3,0.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,28.330196,0.9004655,2.0,Low Pass,96.9,22.3,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
