id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,block,bad_behaviour,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_through_ball,shot_open_goal
d5819829-db5c-4c78-a2af-bf947f1e251e,2308,2,00:17:44.485,62,44,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,bc1601dd-1960-492f-b02e-bd38beebff2c,5216,Andrés Iniesta Luján,13,Right Center Midfield,113.5,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91bfbdbe-f7c9-4c56-8094-a106a3e84cae,2309,2,00:17:48.576,62,48,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.143801,,66aeef78-6d78-4d07-9f91-de27c5432570,5216,Andrés Iniesta Luján,13,Right Center Midfield,107.4,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.998889,-2.8831377,1.0,Ground Pass,98.7,73.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66aeef78-6d78-4d07-9f91-de27c5432570,2310,2,00:17:49.720,62,49,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,91bfbdbe-f7c9-4c56-8094-a106a3e84cae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.7,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9083d7c-2bd6-4727-8f18-448b2e260a1f,2311,2,00:17:49.720,62,49,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,1.757499,,1eb3d6b5-b75f-44a7-b8ff-e5f93824ce75,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.7,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66aeef78-6d78-4d07-9f91-de27c5432570,92.2,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eb3d6b5-b75f-44a7-b8ff-e5f93824ce75,2312,2,00:17:51.478,62,51,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,0.851801,,d6dc2244-f53e-46c6-8c7b-d3b89691c6d9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.2,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.958899,-1.0831534,2.0,Low Pass,105.3,44.3,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6dc2244-f53e-46c6-8c7b-d3b89691c6d9,2313,2,00:17:52.329,62,52,9,Clearance,123,217,Barcelona,2,From Corner,214,Espanyol,0.0,,1eb3d6b5-b75f-44a7-b8ff-e5f93824ce75,6766,Gerard Moreno Balaguero,23,Center Forward,14.8,35.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0312d871-4eab-4833-a4a4-bf65f35f457c,2314,2,00:17:53.840,62,53,2,Ball Recovery,123,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,75.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e80aaddb-746c-4236-bd7f-c4edede7f61d,2315,2,00:17:53.840,62,53,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,1.417368,,01b40a4d-8544-4366-b9a7-c1dc150ff35a,4324,Daniel Alves da Silva,2,Right Back,75.4,49.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0312d871-4eab-4833-a4a4-bf65f35f457c,77.0,46.6,,,,,,,,,,,fecf4dec-9382-4065-8cc2-da4ffa3f2e38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf4dec-9382-4065-8cc2-da4ffa3f2e38,2316,2,00:17:54.480,62,54,17,Pressure,123,217,Barcelona,2,From Corner,214,Espanyol,0.6687,,e80aaddb-746c-4236-bd7f-c4edede7f61d,5719,Marco Asensio Willemsen,21,Left Wing,39.3,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eb528ed-ba5d-4a5c-ab42-098fc53fdc41,2317,2,00:17:55.258,62,55,39,Dribbled Past,123,217,Barcelona,2,From Corner,214,Espanyol,0.0,,01b40a4d-8544-4366-b9a7-c1dc150ff35a,5719,Marco Asensio Willemsen,21,Left Wing,43.1,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246c63be-98fd-40bb-ae81-eac0f41399a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b40a4d-8544-4366-b9a7-c1dc150ff35a,2318,2,00:17:55.258,62,55,14,Dribble,123,217,Barcelona,2,From Corner,217,Barcelona,0.0,,7eb528ed-ba5d-4a5c-ab42-098fc53fdc41,4324,Daniel Alves da Silva,2,Right Back,77.0,46.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246c63be-98fd-40bb-ae81-eac0f41399a8,2319,2,00:17:55.258,62,55,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,1.0804,,01b40a4d-8544-4366-b9a7-c1dc150ff35a,4324,Daniel Alves da Silva,2,Right Back,77.0,46.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,175b528c-65cc-4bb4-b110-6b46fb595921,77.5,44.0,,,,,,,,,,,7eb528ed-ba5d-4a5c-ab42-098fc53fdc41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175b528c-65cc-4bb4-b110-6b46fb595921,2320,2,00:17:56.338,62,56,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.349046,,8d34775c-58b4-4077-941e-3206fd943e3a,4324,Daniel Alves da Silva,2,Right Back,77.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.352199,-2.3239477,3.0,High Pass,67.0,32.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d34775c-58b4-4077-941e-3206fd943e3a,2321,2,00:17:57.687,62,57,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,175b528c-65cc-4bb4-b110-6b46fb595921,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.0,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913c843-ef00-4ccd-8120-68e1531df96f,2322,2,00:17:57.687,62,57,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,0.701754,,8d34775c-58b4-4077-941e-3206fd943e3a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.0,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96f4b045-1bd0-4bad-83f8-531d307a7a0a,65.8,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96f4b045-1bd0-4bad-83f8-531d307a7a0a,2323,2,00:17:58.389,62,58,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.3526,,7fad3fb8-a989-4804-89d4-16d88f59df5e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.8,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,11.92057,2.2730532,1.0,Ground Pass,58.1,44.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fad3fb8-a989-4804-89d4-16d88f59df5e,2324,2,00:17:59.742,62,59,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,96f4b045-1bd0-4bad-83f8-531d307a7a0a,5213,Gerard Piqué Bernabéu,3,Right Center Back,58.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7fd3509-db13-4d70-8284-1517ee5f2cd4,2325,2,00:17:59.742,62,59,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.16873,,70a475a3-e44a-402e-9987-0b2c51c53240,5213,Gerard Piqué Bernabéu,3,Right Center Back,58.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.192103,-1.2074032,1.0,Ground Pass,63.5,30.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a475a3-e44a-402e-9987-0b2c51c53240,2326,2,00:18:00.910,63,0,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,e7fd3509-db13-4d70-8284-1517ee5f2cd4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.5,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb8998c-7590-4479-a44f-e9611677c910,2327,2,00:18:00.910,63,0,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,0.58097,,70a475a3-e44a-402e-9987-0b2c51c53240,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.5,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d303219e-9cc2-4872-a0d1-88d1d4bbfb81,64.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d303219e-9cc2-4872-a0d1-88d1d4bbfb81,2328,2,00:18:01.491,63,1,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.3177,,b601b101-4478-430d-bf8a-8f39dc5e2ccd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.534442,0.06885649,1.0,Ground Pass,78.7,30.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b601b101-4478-430d-bf8a-8f39dc5e2ccd,2329,2,00:18:02.809,63,2,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,d303219e-9cc2-4872-a0d1-88d1d4bbfb81,4320,Neymar da Silva Santos Junior,21,Left Wing,78.7,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474f895-5696-4f77-a089-3dc029da4210,2330,2,00:18:02.809,63,2,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.656872,,60b585f9-bc39-469a-a94b-7afd9359e1c4,4320,Neymar da Silva Santos Junior,21,Left Wing,78.7,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,20.85977,-2.3595843,1.0,Ground Pass,63.9,15.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60b585f9-bc39-469a-a94b-7afd9359e1c4,2331,2,00:18:04.466,63,4,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,6474f895-5696-4f77-a089-3dc029da4210,5211,Jordi Alba Ramos,6,Left Back,63.9,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a82adf81-cf67-4d00-bd09-e60bf893a4c3,2332,2,00:18:04.466,63,4,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.121573,,11b591d1-82ea-47cf-9dfb-4b441a7780c8,5211,Jordi Alba Ramos,6,Left Back,63.9,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.731457,2.17187,1.0,Ground Pass,56.7,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11b591d1-82ea-47cf-9dfb-4b441a7780c8,2333,2,00:18:05.587,63,5,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,a82adf81-cf67-4d00-bd09-e60bf893a4c3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f11d9f2d-8819-452d-b3e3-f603fcf6b8d5,2334,2,00:18:05.587,63,5,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,2.200727,,11b591d1-82ea-47cf-9dfb-4b441a7780c8,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.7,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb903bf-8788-4868-9aa0-7584f73695d2,57.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb903bf-8788-4868-9aa0-7584f73695d2,2335,2,00:18:07.788,63,7,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.6,,2a242e0b-0fd1-4b32-ac22-0e63fe12c26b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,17.844326,1.2809498,1.0,Ground Pass,62.3,45.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a242e0b-0fd1-4b32-ac22-0e63fe12c26b,2336,2,00:18:09.388,63,9,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,5fb903bf-8788-4868-9aa0-7584f73695d2,5216,Andrés Iniesta Luján,13,Right Center Midfield,62.3,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819f36e-f95b-46c2-8962-954d09031e75,2337,2,00:18:09.388,63,9,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,1.8464,,2a242e0b-0fd1-4b32-ac22-0e63fe12c26b,5216,Andrés Iniesta Luján,13,Right Center Midfield,62.3,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3e9c7a-4048-43e2-ac00-e2eb97a0410a,63.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e3e9c7a-4048-43e2-ac00-e2eb97a0410a,2338,2,00:18:11.235,63,11,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,1.3301,,2dddeac1-3a7c-4029-9232-4c41986d43df,5216,Andrés Iniesta Luján,13,Right Center Midfield,63.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.903347,-1.5875312,1.0,Ground Pass,62.8,12.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dddeac1-3a7c-4029-9232-4c41986d43df,2339,2,00:18:12.565,63,12,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,6e3e9c7a-4048-43e2-ac00-e2eb97a0410a,5211,Jordi Alba Ramos,6,Left Back,62.8,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a67a87-1376-4ec1-858b-4aa8da4118ba,2340,2,00:18:12.565,63,12,43,Carry,123,217,Barcelona,2,From Corner,217,Barcelona,2.7224,,2dddeac1-3a7c-4029-9232-4c41986d43df,5211,Jordi Alba Ramos,6,Left Back,62.8,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561bb768-e0b1-43b1-a125-db6e4f9c361f,63.9,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561bb768-e0b1-43b1-a125-db6e4f9c361f,2341,2,00:18:15.287,63,15,30,Pass,123,217,Barcelona,2,From Corner,217,Barcelona,0.6761,,90d02c1c-451e-411d-83d1-775d2ec25861,5211,Jordi Alba Ramos,6,Left Back,63.9,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,8.527602,0.6857295,1.0,Ground Pass,70.5,19.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90d02c1c-451e-411d-83d1-775d2ec25861,2342,2,00:18:15.963,63,15,42,Ball Receipt*,123,217,Barcelona,2,From Corner,217,Barcelona,,,561bb768-e0b1-43b1-a125-db6e4f9c361f,5216,Andrés Iniesta Luján,13,Right Center Midfield,70.5,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
