id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,block_offensive,duel_outcome_id,duel_outcome_name,pass_through_ball,shot_one_on_one,shot_end_location_2,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_penalty,foul_won_penalty
90578f78-99c3-418e-ac8f-35b912f22cfa,1167,1,00:26:46.005,26,46,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,1.12715,,a15665b5-4cc9-4090-81f6-b160f01c4b79,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.5,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2e3cbb-c487-4d83-a62f-a3ddf3c588af,,,,,,,,,,,,,,,,4.3,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a15665b5-4cc9-4090-81f6-b160f01c4b79,1168,1,00:26:47.132,26,47,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.432634,,6caaa593-1c4e-44cf-b6ac-bfd14de4fd1f,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.3,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,18.970766,-0.4942984,1.0,Ground Pass,21.0,25.4,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0dfa5d4-0b15-48f1-94a5-66edf9a66a46,1169,1,00:26:47.744,26,47,17,Pressure,63,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.729756,,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,91.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6caaa593-1c4e-44cf-b6ac-bfd14de4fd1f,1170,1,00:26:48.565,26,48,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,a15665b5-4cc9-4090-81f6-b160f01c4b79,6379,Sergi Roberto Carnicer,15,Left Center Midfield,21.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4345d16-6d76-4891-9122-4dff1da38fd9,1171,1,00:26:48.565,26,48,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.267184,,10d39321-153b-42e6-a4f5-13b0f0f723a4,6379,Sergi Roberto Carnicer,15,Left Center Midfield,20.4,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,17.83704,2.6127112,1.0,Ground Pass,5.0,34.4,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d39321-153b-42e6-a4f5-13b0f0f723a4,1172,1,00:26:49.832,26,49,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,f4345d16-6d76-4891-9122-4dff1da38fd9,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6b850f-16f8-46ae-b211-960e43ab6a47,1173,1,00:26:49.832,26,49,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,1.757661,,10d39321-153b-42e6-a4f5-13b0f0f723a4,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.0,34.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,718a6833-3fa0-402c-930f-4508adc64324,,,,,,,,,,,,,,,aef621e1-8b3d-49cf-aaf8-f930287e970b,6.9,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718a6833-3fa0-402c-930f-4508adc64324,1174,1,00:26:50.455,26,50,17,Pressure,63,217,Barcelona,1,Regular Play,360,Rayo Vallecano,1.099627,,4f6b850f-16f8-46ae-b211-960e43ab6a47,9246,Patrick Ebert,19,Center Attacking Midfield,110.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef621e1-8b3d-49cf-aaf8-f930287e970b,1175,1,00:26:51.590,26,51,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,3.070803,,5f12f4ee-3fcb-40f5-8ca9-059ef7568841,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.9,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,58.865696,0.3448523,3.0,High Pass,62.3,51.7,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f12f4ee-3fcb-40f5-8ca9-059ef7568841,1176,1,00:26:54.660,26,54,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,aef621e1-8b3d-49cf-aaf8-f930287e970b,3508,Sandro Ramírez Castillo,17,Right Wing,62.3,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c2f23a9-5f63-4e84-99de-40c837319028,1177,1,00:26:54.660,26,54,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,1.337113,,40cf8cd7-635d-45ea-88ad-8d810ce3bdf7,3508,Sandro Ramírez Castillo,17,Right Wing,62.3,51.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,520185c6-fe4b-4e8c-ac96-7cecaced045b,,,,,,,,,,,,,,,5f12f4ee-3fcb-40f5-8ca9-059ef7568841,64.9,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40cf8cd7-635d-45ea-88ad-8d810ce3bdf7,1178,1,00:26:55.575,26,55,17,Pressure,63,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.648609,,1c2f23a9-5f63-4e84-99de-40c837319028,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,54.2,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,520185c6-fe4b-4e8c-ac96-7cecaced045b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520185c6-fe4b-4e8c-ac96-7cecaced045b,1179,1,00:26:55.997,26,55,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.415233,,40cf8cd7-635d-45ea-88ad-8d810ce3bdf7,3508,Sandro Ramírez Castillo,17,Right Wing,64.9,39.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ba93af60-3c48-453d-910f-d640f7be69a4,5246.0,Luis Alberto Suárez Díaz,4.1773195,-1.3780956,2.0,Low Pass,65.7,35.2,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba93af60-3c48-453d-910f-d640f7be69a4,1180,1,00:26:56.413,26,56,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,520185c6-fe4b-4e8c-ac96-7cecaced045b,5246,Luis Alberto Suárez Díaz,23,Center Forward,65.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c272c182-a6ee-453f-ba10-554912fabc50,1181,1,00:26:56.413,26,56,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,0.783817,,8c6fff6c-3b44-41af-860f-619245df5649,5246,Luis Alberto Suárez Díaz,23,Center Forward,65.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba93af60-3c48-453d-910f-d640f7be69a4,,,,,,,,,,,,,,,,68.5,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c6fff6c-3b44-41af-860f-619245df5649,1182,1,00:26:57.197,26,57,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.522113,,2a3b51af-2374-41c2-a963-433be7a0076d,5246,Luis Alberto Suárez Díaz,23,Center Forward,68.5,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,20.197277,-0.8519663,2.0,Low Pass,81.8,19.6,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,19f353fa-9db7-4312-b55e-4a4c38307291,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3b51af-2374-41c2-a963-433be7a0076d,1183,1,00:26:58.719,26,58,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,8c6fff6c-3b44-41af-860f-619245df5649,4320,Neymar da Silva Santos Junior,21,Left Wing,81.8,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83a30335-58f8-4c66-a66d-b32515ce85d7,1184,1,00:26:58.719,26,58,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,4.623782,,19f353fa-9db7-4312-b55e-4a4c38307291,4320,Neymar da Silva Santos Junior,21,Left Wing,81.8,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3b51af-2374-41c2-a963-433be7a0076d,,,,,,,,,,,,,,,,110.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19f353fa-9db7-4312-b55e-4a4c38307291,1185,1,00:27:03.342,27,3,16,Shot,63,217,Barcelona,1,Regular Play,217,Barcelona,0.742528,,59052c3a-8eee-49b3-a07f-436c4dd79040,4320,Neymar da Silva Santos Junior,21,Left Wing,110.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10846557,120.0,46.8,8c6fff6c-3b44-41af-860f-619245df5649,98.0,Off T,87.0,Open Play,93.0,Normal,38.0,Left Foot,112.4,36.7,10727.0,Răzvan Dincă Raț,6.0,Left Back,False,110.3,39.8,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,False,110.9,29.8,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,False,110.4,28.6,11298.0,José Ignacio Martínez García,2.0,Right Back,False,117.0,36.4,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,False,108.7,45.9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,107.6,35.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,97.2,31.6,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
59052c3a-8eee-49b3-a07f-436c4dd79040,1186,1,00:27:04.085,27,4,23,Goal Keeper,63,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,19f353fa-9db7-4312-b55e-4a4c38307291,26070,Antonio Rodríguez Martínez,1,Goalkeeper,3.1,43.7,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,43.7,,,,,,,,,,
1bd99d67-7116-4d17-95f0-dadce2814dcc,1259,1,00:29:48.991,29,48,23,Goal Keeper,67,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,6d433ee8-a199-46b9-9f2d-25ac59afaf64,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,0.8,42.2,,,,,,,,,,,44.0,Set,33.0,Shot Saved,15.0,Success,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,
0eb148e3-f196-4190-b951-a760813a3926,1260,1,00:29:52.660,29,52,30,Pass,68,217,Barcelona,8,From Keeper,217,Barcelona,1.397506,,ff2be2bf-74c8-4588-912b-21dc9b04b15e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.2,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,19.840363,-0.6495494,1.0,Ground Pass,27.0,33.9,,,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff2be2bf-74c8-4588-912b-21dc9b04b15e,1261,1,00:29:54.058,29,54,42,Ball Receipt*,68,217,Barcelona,8,From Keeper,217,Barcelona,,,0eb148e3-f196-4190-b951-a760813a3926,10609,Jérémy Mathieu,5,Left Center Back,27.0,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7b3ef7d-23bb-494f-bb99-249698dddaae,1262,1,00:29:54.058,29,54,43,Carry,68,217,Barcelona,8,From Keeper,217,Barcelona,4.169529,,af8365d3-6572-4c1d-a5ef-4b9be2739634,10609,Jérémy Mathieu,5,Left Center Back,27.0,33.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,f4b16e26-4146-4682-9c04-bb675720e67c,,,,,,,,,,,,,,,ff2be2bf-74c8-4588-912b-21dc9b04b15e,54.2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af8365d3-6572-4c1d-a5ef-4b9be2739634,1263,1,00:29:57.688,29,57,17,Pressure,68,217,Barcelona,8,From Keeper,360,Rayo Vallecano,0.586559,,f4b16e26-4146-4682-9c04-bb675720e67c,6713,Diego Javier Llorente Ríos,3,Right Center Back,68.9,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b3ef7d-23bb-494f-bb99-249698dddaae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b16e26-4146-4682-9c04-bb675720e67c,1264,1,00:29:58.227,29,58,30,Pass,69,217,Barcelona,1,Regular Play,217,Barcelona,2.639687,,6bf70796-0290-46d4-8ae8-8fa6e8ea7e56,10609,Jérémy Mathieu,5,Left Center Back,54.2,22.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,af8365d3-6572-4c1d-a5ef-4b9be2739634,3508.0,Sandro Ramírez Castillo,27.546507,-0.73146594,1.0,Ground Pass,74.7,3.6,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bf70796-0290-46d4-8ae8-8fa6e8ea7e56,1265,1,00:30:00.867,30,0,42,Ball Receipt*,69,217,Barcelona,1,Regular Play,217,Barcelona,,,f4b16e26-4146-4682-9c04-bb675720e67c,3508,Sandro Ramírez Castillo,17,Right Wing,74.7,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578fdd27-453c-4fc6-b05a-feca87229e62,1266,1,00:30:00.867,30,0,43,Carry,69,217,Barcelona,1,Regular Play,217,Barcelona,4.565863,,0928306e-2f40-4ce7-9606-5359eaf27d7c,3508,Sandro Ramírez Castillo,17,Right Wing,74.7,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,6bf70796-0290-46d4-8ae8-8fa6e8ea7e56,,,,,,,,,,,,,,,e4e1aa66-53ba-4138-9985-cf294fde9649,85.2,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0928306e-2f40-4ce7-9606-5359eaf27d7c,1267,1,00:30:02.974,30,2,17,Pressure,69,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.72828,,578fdd27-453c-4fc6-b05a-feca87229e62,23761,Alhassane Bangoura,17,Right Wing,40.5,74.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efcae438-dc2a-48c4-b5c0-c8ffe69b9d9a,1268,1,00:30:04.887,30,4,17,Pressure,69,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.52768,,,11298,José Ignacio Martínez García,2,Right Back,32.8,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e1aa66-53ba-4138-9985-cf294fde9649,1269,1,00:30:05.433,30,5,3,Dispossessed,69,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,7541fea9-9bfc-43af-b11a-eaa49f266c8a,3508,Sandro Ramírez Castillo,17,Right Wing,85.2,13.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
