id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,duel,foul_won,interception,clearance,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,miscontrol,ball_recovery,block,bad_behaviour,injury_stoppage,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,related_events_3,foul_committed_advantage,foul_won_advantage,goalkeeper_end_location_0,goalkeeper_end_location_1,miscontrol_aerial_won,shot_first_time,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
cd760ae1-3fa3-4bf2-b17d-8c0dae38f46e,2692,2,00:26:33.141,71,33,43,Carry,156,217,Barcelona,1,Regular Play,217,Barcelona,0.968321,,212e78ad-35ba-42b3-b3ba-f97fbeb302a0,,5211,Jordi Alba Ramos,6,Left Back,25.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998a0a66-74be-4fcf-83f1-cf321bfe505a,28.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998a0a66-74be-4fcf-83f1-cf321bfe505a,2693,2,00:26:34.110,71,34,30,Pass,156,217,Barcelona,1,Regular Play,217,Barcelona,1.4115,,6a1c0669-23a6-41e9-a9dd-8fcec6b7e7f7,,5211,Jordi Alba Ramos,6,Left Back,28.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,23.06881,0.35877067,1.0,Ground Pass,49.7,14.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37cdd6e5-9c5c-48eb-81ae-ae3fd8c37e91,2694,2,00:26:35.135,71,35,17,Pressure,156,217,Barcelona,1,Regular Play,222,Villarreal,0.484946,,6a1c0669-23a6-41e9-a9dd-8fcec6b7e7f7,,6357,Jonathan dos Santos Ramírez,15,Left Center Midfield,70.4,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3e51ab-11aa-4f3d-9ce8-0bd1f7357252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1c0669-23a6-41e9-a9dd-8fcec6b7e7f7,2695,2,00:26:35.521,71,35,42,Ball Receipt*,156,217,Barcelona,1,Regular Play,217,Barcelona,,,37cdd6e5-9c5c-48eb-81ae-ae3fd8c37e91,,5216,Andrés Iniesta Luján,15,Left Center Midfield,49.7,14.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,998a0a66-74be-4fcf-83f1-cf321bfe505a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a3e51ab-11aa-4f3d-9ce8-0bd1f7357252,2696,2,00:26:35.521,71,35,30,Pass,156,217,Barcelona,1,Regular Play,217,Barcelona,1.121968,,09816a2b-c7e2-4750-a656-b0890dc6f5ec,,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.3,12.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,37cdd6e5-9c5c-48eb-81ae-ae3fd8c37e91,,,4320.0,Neymar da Silva Santos Junior,16.530275,0.70403314,1.0,Ground Pass,62.9,23.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09816a2b-c7e2-4750-a656-b0890dc6f5ec,2697,2,00:26:36.643,71,36,42,Ball Receipt*,156,217,Barcelona,1,Regular Play,217,Barcelona,,,6a3e51ab-11aa-4f3d-9ce8-0bd1f7357252,,4320,Neymar da Silva Santos Junior,21,Left Wing,62.9,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62a38b53-eb6b-4b2f-a720-d19bca6bd71b,2698,2,00:26:36.643,71,36,43,Carry,156,217,Barcelona,1,Regular Play,217,Barcelona,1.227602,,09816a2b-c7e2-4750-a656-b0890dc6f5ec,,4320,Neymar da Silva Santos Junior,21,Left Wing,62.9,23.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,24d85675-3715-4b56-bf43-01a2b8179829,57.8,22.6,,,,,,,,,,,d38fa398-ab65-4f56-8664-f6a051c8a689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d38fa398-ab65-4f56-8664-f6a051c8a689,2699,2,00:26:36.961,71,36,17,Pressure,156,217,Barcelona,1,Regular Play,222,Villarreal,1.108837,,24d85675-3715-4b56-bf43-01a2b8179829,,6827,Daniele Bonera,3,Right Center Back,57.2,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a38b53-eb6b-4b2f-a720-d19bca6bd71b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613710ce-7509-4bea-aed1-740cc8d77897,2700,2,00:26:37.871,71,37,22,Foul Committed,156,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,24d85675-3715-4b56-bf43-01a2b8179829,,6827,Daniele Bonera,3,Right Center Back,62.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d85675-3715-4b56-bf43-01a2b8179829,2701,2,00:26:37.871,71,37,21,Foul Won,156,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,613710ce-7509-4bea-aed1-740cc8d77897,,4320,Neymar da Silva Santos Junior,21,Left Wing,57.8,22.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d38fa398-ab65-4f56-8664-f6a051c8a689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da588519-0b69-477f-94d5-1e39c047d21a,2702,2,00:27:01.957,72,1,30,Pass,157,217,Barcelona,3,From Free Kick,217,Barcelona,2.0,,842c7276-9614-4c49-ad99-50124ddb9959,True,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.8,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,58.792942,1.7244802,2.0,Low Pass,48.8,75.0,40.0,Right Foot,,,,True,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842c7276-9614-4c49-ad99-50124ddb9959,2703,2,00:27:03.957,72,3,42,Ball Receipt*,157,217,Barcelona,3,From Free Kick,217,Barcelona,,,da588519-0b69-477f-94d5-1e39c047d21a,,4324,Daniel Alves da Silva,2,Right Back,48.8,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d724446-1f54-4d47-8505-ae22d43a97f0,2704,2,00:27:08.391,72,8,30,Pass,157,217,Barcelona,3,From Free Kick,217,Barcelona,1.219326,,8e70fff5-1144-4005-bb32-f9f1fb366633,,4324,Daniel Alves da Silva,2,Right Back,48.8,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,13.90863,0.17342272,1.0,Ground Pass,62.5,77.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e70fff5-1144-4005-bb32-f9f1fb366633,2705,2,00:27:09.611,72,9,42,Ball Receipt*,157,217,Barcelona,3,From Free Kick,217,Barcelona,,,3d724446-1f54-4d47-8505-ae22d43a97f0,,6616,Munir El Haddadi Mohamed,17,Right Wing,62.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37ae7990-7347-4060-8685-4af18791259c,2706,2,00:27:09.611,72,9,43,Carry,157,217,Barcelona,3,From Free Kick,217,Barcelona,2.48586,,66deb2ee-9f64-4f93-a7a6-7c2e0c17c3e5,,6616,Munir El Haddadi Mohamed,17,Right Wing,62.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e70fff5-1144-4005-bb32-f9f1fb366633,62.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66deb2ee-9f64-4f93-a7a6-7c2e0c17c3e5,2707,2,00:27:12.097,72,12,30,Pass,157,217,Barcelona,3,From Free Kick,217,Barcelona,0.159134,,04208be3-ca24-461e-b6fa-09ca41a8182d,,6616,Munir El Haddadi Mohamed,17,Right Wing,62.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a9015d-b278-48f0-a67a-620ae140df1d,,,6379.0,Sergi Roberto Carnicer,6.428841,-0.2676163,1.0,Ground Pass,68.7,75.7,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04208be3-ca24-461e-b6fa-09ca41a8182d,2708,2,00:27:12.256,72,12,42,Ball Receipt*,157,217,Barcelona,3,From Free Kick,217,Barcelona,,,66deb2ee-9f64-4f93-a7a6-7c2e0c17c3e5,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,77.5,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a9015d-b278-48f0-a67a-620ae140df1d,2709,2,00:27:12.256,72,12,6,Block,157,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,66deb2ee-9f64-4f93-a7a6-7c2e0c17c3e5,,6828,Jaume Vicent Costa Jordá,6,Left Back,51.4,4.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13b1c97e-81d3-420b-ab80-66aa192b2674,2710,2,00:27:23.114,72,23,30,Pass,158,217,Barcelona,4,From Throw In,217,Barcelona,0.694349,,b84cb64d-7502-4f7e-8b9f-09fe8918515e,,4324,Daniel Alves da Silva,2,Right Back,67.6,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,10.998636,-0.70172304,2.0,Low Pass,76.0,72.9,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84cb64d-7502-4f7e-8b9f-09fe8918515e,2711,2,00:27:23.808,72,23,42,Ball Receipt*,158,217,Barcelona,4,From Throw In,217,Barcelona,,,13b1c97e-81d3-420b-ab80-66aa192b2674,,6616,Munir El Haddadi Mohamed,17,Right Wing,76.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fbe492c-8714-426b-9e7a-560d1867206a,2712,2,00:27:23.808,72,23,43,Carry,158,217,Barcelona,4,From Throw In,217,Barcelona,1.488067,,b84cb64d-7502-4f7e-8b9f-09fe8918515e,,6616,Munir El Haddadi Mohamed,17,Right Wing,76.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab05fc2-bf9f-45cd-988b-038e1d7e26e4,76.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab05fc2-bf9f-45cd-988b-038e1d7e26e4,2713,2,00:27:25.296,72,25,30,Pass,158,217,Barcelona,4,From Throw In,217,Barcelona,1.451085,,463bbf28-5c1b-4cf9-95d6-4d03fbb8bbc0,,6616,Munir El Haddadi Mohamed,17,Right Wing,76.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc75ef90-7649-4b0a-988e-a47703eafc35,,,5216.0,Andrés Iniesta Luján,16.807438,-1.7623576,1.0,Ground Pass,72.8,56.4,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc75ef90-7649-4b0a-988e-a47703eafc35,2714,2,00:27:26.747,72,26,42,Ball Receipt*,158,217,Barcelona,4,From Throw In,217,Barcelona,,,cab05fc2-bf9f-45cd-988b-038e1d7e26e4,,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.3,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463bbf28-5c1b-4cf9-95d6-4d03fbb8bbc0,2715,2,00:27:26.747,72,26,30,Pass,158,217,Barcelona,4,From Throw In,222,Villarreal,1.279492,,842e8519-012b-441d-8e52-40c1ae30c0e3,,6357,Jonathan dos Santos Ramírez,15,Left Center Midfield,47.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab05fc2-bf9f-45cd-988b-038e1d7e26e4,,,26009.0,Roberto Soldado Rillo,10.153324,0.29994714,1.0,Ground Pass,57.0,26.7,40.0,Right Foot,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8964938-fe3d-4b61-8442-0e22ff197449,2716,2,00:27:27.695,72,27,17,Pressure,158,217,Barcelona,4,From Throw In,217,Barcelona,0.400517,,842e8519-012b-441d-8e52-40c1ae30c0e3,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.1,53.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c013e5ab-cead-45ba-a9bd-0174d27f9c2c,,,,,,,,,,,,,e5f77beb-9e32-42c4-a09a-d2f64c97c41a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842e8519-012b-441d-8e52-40c1ae30c0e3,2717,2,00:27:28.027,72,28,42,Ball Receipt*,158,217,Barcelona,4,From Throw In,222,Villarreal,,,463bbf28-5c1b-4cf9-95d6-4d03fbb8bbc0,,26009,Roberto Soldado Rillo,23,Center Forward,57.0,26.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e8964938-fe3d-4b61-8442-0e22ff197449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c013e5ab-cead-45ba-a9bd-0174d27f9c2c,2718,2,00:27:28.027,72,28,43,Carry,158,217,Barcelona,4,From Throw In,222,Villarreal,0.031691,,842e8519-012b-441d-8e52-40c1ae30c0e3,,26009,Roberto Soldado Rillo,23,Center Forward,57.0,26.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e5f77beb-9e32-42c4-a09a-d2f64c97c41a,57.0,26.7,,,,,,,,,,,e8964938-fe3d-4b61-8442-0e22ff197449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5f77beb-9e32-42c4-a09a-d2f64c97c41a,2719,2,00:27:28.059,72,28,38,Miscontrol,158,217,Barcelona,4,From Throw In,222,Villarreal,0.0,,e8964938-fe3d-4b61-8442-0e22ff197449,,26009,Roberto Soldado Rillo,23,Center Forward,57.0,26.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dddf7027-174b-4291-a78f-0df01b270bdd,2720,2,00:27:29.064,72,29,17,Pressure,158,217,Barcelona,4,From Throw In,222,Villarreal,0.861625,,4fcb3062-c26f-46a6-aa3b-860c0bd668eb,,26009,Roberto Soldado Rillo,23,Center Forward,52.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fcb3062-c26f-46a6-aa3b-860c0bd668eb,2721,2,00:27:29.862,72,29,30,Pass,158,217,Barcelona,4,From Throw In,217,Barcelona,1.420288,,6e5fc392-3bd7-4b11-aca8-efdcc249b175,,5216,Andrés Iniesta Luján,15,Left Center Midfield,67.6,41.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,dddf7027-174b-4291-a78f-0df01b270bdd,,,4320.0,Neymar da Silva Santos Junior,26.929537,-0.48689923,1.0,Ground Pass,91.4,28.6,38.0,Left Foot,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5fc392-3bd7-4b11-aca8-efdcc249b175,2722,2,00:27:31.283,72,31,42,Ball Receipt*,158,217,Barcelona,4,From Throw In,217,Barcelona,,,4fcb3062-c26f-46a6-aa3b-860c0bd668eb,,4320,Neymar da Silva Santos Junior,21,Left Wing,91.4,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
