id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper,off_camera,ball_recovery,block,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_no_touch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_4,related_events_5,foul_committed_advantage,foul_won_advantage,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_off_target,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,ball_recovery_recovery_failure,foul_won_defensive,dribble_nutmeg
3dad6e20-0617-4896-9003-60f5274df9db,445,1,00:09:31.539,9,31,42,Ball Receipt*,21,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac566028-f424-4675-bf24-555d5d7ef173,4324.0,Daniel Alves da Silva,2.0,Right Back,111.3,68.5,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3078e9a-b60b-469c-9ad1-d6466e69302c,467,1,00:10:19.171,10,19,30,Pass,23,217,Barcelona,1,Regular Play,217,Barcelona,0.7982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598d7c56-5785-4f69-9909-473c2b2d5f19,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,54.4,60.9,4324.0,Daniel Alves da Silva,7.4518456,2.2706892,1.0,Ground Pass,49.6,66.6,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598d7c56-5785-4f69-9909-473c2b2d5f19,468,1,00:10:19.969,10,19,42,Ball Receipt*,23,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3078e9a-b60b-469c-9ad1-d6466e69302c,4324.0,Daniel Alves da Silva,2.0,Right Back,49.6,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff01cfd4-9e4d-4bb0-98cb-bc35175a3e9b,469,1,00:10:19.969,10,19,43,Carry,23,217,Barcelona,1,Regular Play,217,Barcelona,1.4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2d7c3b7c-4ca6-4c69-93f2-1075954196d5,4324.0,Daniel Alves da Silva,2.0,Right Back,49.6,66.6,,,,,,,,,,,,,52b81508-de53-44c6-99ec-7fde9fbfd084,598d7c56-5785-4f69-9909-473c2b2d5f19,50.8,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d7c3b7c-4ca6-4c69-93f2-1075954196d5,470,1,00:10:20.560,10,20,17,Pressure,23,217,Barcelona,1,Regular Play,209,Celta Vigo,0.570328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,ff01cfd4-9e4d-4bb0-98cb-bc35175a3e9b,27342.0,Josep Señé Escudero,21.0,Left Wing,68.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52b81508-de53-44c6-99ec-7fde9fbfd084,471,1,00:10:21.381,10,21,30,Pass,23,217,Barcelona,1,Regular Play,217,Barcelona,1.595885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f26e5b9-99dd-404b-92e0-d3e0f3e97b9c,4324.0,Daniel Alves da Silva,2.0,Right Back,50.8,66.6,6379.0,Sergi Roberto Carnicer,12.809762,0.22036242,1.0,Ground Pass,63.3,69.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f26e5b9-99dd-404b-92e0-d3e0f3e97b9c,472,1,00:10:22.977,10,22,42,Ball Receipt*,23,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52b81508-de53-44c6-99ec-7fde9fbfd084,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,63.3,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0683798-e8f1-413c-bf3a-618e62fef782,473,1,00:10:22.977,10,22,43,Carry,23,217,Barcelona,1,Regular Play,217,Barcelona,1.194115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0f26e5b9-99dd-404b-92e0-d3e0f3e97b9c,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,63.3,69.4,,,,,,,,,,,,,1e5bf1e8-db3a-4981-a39a-10d649d0d0c0,66d3450f-9daf-4c2f-9295-8517097f801f,71.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d3450f-9daf-4c2f-9295-8517097f801f,474,1,00:10:23.458,10,23,17,Pressure,23,217,Barcelona,1,Regular Play,209,Celta Vigo,0.429903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,d0683798-e8f1-413c-bf3a-618e62fef782,6797.0,Daniel Wass,13.0,Right Center Midfield,53.7,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e5bf1e8-db3a-4981-a39a-10d649d0d0c0,475,1,00:10:24.171,10,24,30,Pass,23,217,Barcelona,1,Regular Play,217,Barcelona,0.8684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75cd2c96-9e3e-4862-833b-23648d977bca,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,71.5,66.8,5246.0,Luis Alberto Suárez Díaz,22.451057,-1.0433631,1.0,Ground Pass,82.8,47.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cd2c96-9e3e-4862-833b-23648d977bca,476,1,00:10:25.039,10,25,42,Ball Receipt*,23,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e5bf1e8-db3a-4981-a39a-10d649d0d0c0,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,82.8,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77c3b44b-2edf-4f9c-996f-2cb3ab5a96d4,477,1,00:10:25.039,10,25,43,Carry,23,217,Barcelona,1,Regular Play,217,Barcelona,1.981756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,75cd2c96-9e3e-4862-833b-23648d977bca,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,82.8,47.4,,,,,,,,,,,,,ac0dc7fc-59ba-42fc-b883-80f4fa707bcc,e985138d-7cc0-4427-a051-0ce9bfd365ef,93.7,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e985138d-7cc0-4427-a051-0ce9bfd365ef,478,1,00:10:27.021,10,27,22,Foul Committed,23,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77c3b44b-2edf-4f9c-996f-2cb3ab5a96d4,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,26.4,29.8,,,,,,,,,,,,,ac0dc7fc-59ba-42fc-b883-80f4fa707bcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac0dc7fc-59ba-42fc-b883-80f4fa707bcc,479,1,00:10:27.021,10,27,21,Foul Won,23,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,e985138d-7cc0-4427-a051-0ce9bfd365ef,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,93.7,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72b976cd-d521-4808-a47b-4ee63333fbab,480,1,00:11:29.218,11,29,16,Shot,24,217,Barcelona,3,From Free Kick,217,Barcelona,1.137182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57bda13-f4e8-4d8e-9073-f28936101c77,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.8,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04566393,120.0,44.9,1.3,98.0,Off T,93.0,Normal,38.0,Left Foot,62.0,Free Kick,93.9,52.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,104.9,56.8,4324.0,Daniel Alves da Silva,2.0,Right Back,True,118.9,40.4,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,False,104.9,50.9,6797.0,Daniel Wass,13.0,Right Center Midfield,False,104.5,49.4,6038.0,John Guidetti,23.0,Center Forward,False,106.2,40.7,6600.0,Claudio Beauvue,17.0,Right Wing,False,104.3,48.5,6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,False,104.7,50.2,27342.0,Josep Señé Escudero,21.0,Left Wing,False,105.9,47.0,7577.0,Carles Planas Antolínez,6.0,Left Back,False,107.7,53.0,6805.0,Hugo Mallo Novegil,2.0,Right Back,False,104.5,45.8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,106.3,45.6,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,106.2,47.7,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,106.2,32.6,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,True,107.0,40.6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,107.3,33.9,6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,False,106.5,48.3,6802.0,Jonathan Castro Otto,5.0,Left Center Back,False,102.6,47.1,6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,False,,,,,,,,,,,,,,,,,,,
b57bda13-f4e8-4d8e-9073-f28936101c77,481,1,00:11:30.355,11,30,23,Goal Keeper,24,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b976cd-d521-4808-a47b-4ee63333fbab,6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,1.2,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,39.7,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,
bf593a9a-108d-4aef-9f36-373954aa3c54,483,1,00:12:07.730,12,7,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,1.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c02fdb14-89f9-4a42-b9a2-3e41b6bd6046,4324.0,Daniel Alves da Silva,2.0,Right Back,56.7,80.0,5246.0,Luis Alberto Suárez Díaz,23.846174,-1.1747149,2.0,Low Pass,65.9,58.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c02fdb14-89f9-4a42-b9a2-3e41b6bd6046,484,1,00:12:09.336,12,9,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf593a9a-108d-4aef-9f36-373954aa3c54,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,65.9,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f99ed0-a455-4a22-a786-b3e8b6acc9d2,485,1,00:12:09.336,12,9,30,Pass,26,217,Barcelona,4,From Throw In,217,Barcelona,0.7808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0191bc-6f7b-4861-be4c-2b4abdbf5972,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,65.6,57.7,5503.0,Lionel Andrés Messi Cuccittini,5.5470715,2.5485902,1.0,Ground Pass,61.0,60.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174e293a-487c-4316-8abe-5a28353308e2,486,1,00:12:09.857,12,9,17,Pressure,26,217,Barcelona,4,From Throw In,209,Celta Vigo,0.638052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f0191bc-6f7b-4861-be4c-2b4abdbf5972,6797.0,Daniel Wass,13.0,Right Center Midfield,54.8,18.9,,,,,,,,,,,,,72fafc0e-eacf-4eec-89ee-c5eeab77e971,d64e7df5-0d43-4834-ae17-12df24995c57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f0191bc-6f7b-4861-be4c-2b4abdbf5972,487,1,00:12:10.117,12,10,42,Ball Receipt*,26,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,00f99ed0-a455-4a22-a786-b3e8b6acc9d2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,61.0,60.8,,,,,,,,,,,,,174e293a-487c-4316-8abe-5a28353308e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
