id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,foul_committed_card_id,foul_committed_card_name,pass_type_id,pass_type_name,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,clearance_head,clearance_aerial_won,player,position,location
3a57e4f2-3e3b-4171-b5e3-3ba2698f8c6e,3370,2,00:44:00.076,89,0,2,Ball Recovery,135,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,,6379.0,Sergi Roberto Carnicer,6.0,Left Back,107.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
4b17c1ad-1390-4b9e-b31d-3c3da4177b29,3371,2,00:44:01.931,89,1,30,Pass,135,217,Barcelona,8,From Keeper,215,Athletic Club,6.439391,,1d121eab-70ce-4c06-8d1a-30ee52decef9,6649.0,Óscar de Marcos Arana,12.0,Right Midfield,21.2,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6666.0,Sabin Merino Zuloaga,59.087223,-0.07962754,3.0,High Pass,80.1,61.9,40.0,Right Foot,67f1b35a-0c0c-4bee-9a77-c87be1f1272f,,,,,,9.0,Incomplete,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,
925bc9ab-b4f1-47df-9ce9-79938d529fd2,3372,2,00:44:07.497,89,7,17,Pressure,135,217,Barcelona,8,From Keeper,215,Athletic Club,1.661377,,148522e3-cb46-4acc-a4fd-d24e6284aa67,6666.0,Sabin Merino Zuloaga,23.0,Center Forward,76.1,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f1b35a-0c0c-4bee-9a77-c87be1f1272f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d121eab-70ce-4c06-8d1a-30ee52decef9,3373,2,00:44:08.370,89,8,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,215,Athletic Club,,,4b17c1ad-1390-4b9e-b31d-3c3da4177b29,6666.0,Sabin Merino Zuloaga,23.0,Center Forward,76.3,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
67f1b35a-0c0c-4bee-9a77-c87be1f1272f,3374,2,00:44:08.370,89,8,2,Ball Recovery,135,217,Barcelona,8,From Keeper,217,Barcelona,0.0,,4b17c1ad-1390-4b9e-b31d-3c3da4177b29,7068.0,Marc Bartra Aregall,5.0,Left Center Back,40.0,18.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925bc9ab-b4f1-47df-9ce9-79938d529fd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148522e3-cb46-4acc-a4fd-d24e6284aa67,3375,2,00:44:08.370,89,8,43,Carry,135,217,Barcelona,8,From Keeper,217,Barcelona,2.155361,,336540c2-1cf6-4ef8-a41e-9868f11189b4,7068.0,Marc Bartra Aregall,5.0,Left Center Back,40.0,18.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f1b35a-0c0c-4bee-9a77-c87be1f1272f,54.6,28.0,,925bc9ab-b4f1-47df-9ce9-79938d529fd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336540c2-1cf6-4ef8-a41e-9868f11189b4,3376,2,00:44:10.525,89,10,30,Pass,135,217,Barcelona,8,From Keeper,217,Barcelona,1.965596,,7360feba-8b7b-43bd-8a8f-f5a1388ab7b0,7068.0,Marc Bartra Aregall,5.0,Left Center Back,54.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,35.234642,2.800096,1.0,Ground Pass,21.4,39.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360feba-8b7b-43bd-8a8f-f5a1388ab7b0,3377,2,00:44:12.491,89,12,42,Ball Receipt*,135,217,Barcelona,8,From Keeper,217,Barcelona,,,336540c2-1cf6-4ef8-a41e-9868f11189b4,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,21.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d247f4f6-3a9a-43b8-ba16-3b5248d80d7a,3378,2,00:44:12.491,89,12,43,Carry,135,217,Barcelona,8,From Keeper,217,Barcelona,0.347611,,350f6e93-25f2-402f-8042-291337d5575f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,21.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7360feba-8b7b-43bd-8a8f-f5a1388ab7b0,21.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350f6e93-25f2-402f-8042-291337d5575f,3379,2,00:44:12.838,89,12,30,Pass,135,217,Barcelona,8,From Keeper,217,Barcelona,2.357261,,45ffe492-7de6-42f3-8b2a-040e1e672985,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,21.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,11.46342,-0.41290995,2.0,Low Pass,31.9,35.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
