id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,related_events_3,clearance_head,pass_cross,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_aerial_won,location,player,position,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_advantage,foul_won_advantage,pass_goal_assist
678b76ae-3a67-4f00-b187-f1c99765ac05,34,1,00:00:30.435,0,30,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,3.250117,,18e2f4c8-7592-4c26-bbf5-b432417f1bad,11094.0,Arda Turan,15.0,Left Center Midfield,23.0,20.6,5213.0,Gerard Piqué Bernabéu,44.276405,1.9068316,3.0,High Pass,8.4,62.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,89a30d84-116f-4a9e-81f9-0bd46bba0984,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e2f4c8-7592-4c26-bbf5-b432417f1bad,35,1,00:00:33.685,0,33,42,Ball Receipt*,3,217,Barcelona,7,From Goal Kick,217,Barcelona,,,678b76ae-3a67-4f00-b187-f1c99765ac05,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,8.4,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0362475f-8fc8-4bcd-b9e4-b7f777ed34a9,36,1,00:00:33.685,0,33,43,Carry,3,217,Barcelona,7,From Goal Kick,217,Barcelona,2.040349,,18e2f4c8-7592-4c26-bbf5-b432417f1bad,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,8.4,62.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,344704a4-7ec3-4a21-b070-055935059b83,548f67e8-4397-4eab-adaf-344f0c9f893e,11.7,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344704a4-7ec3-4a21-b070-055935059b83,37,1,00:00:35.227,0,35,17,Pressure,3,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.806126,,0362475f-8fc8-4bcd-b9e4-b7f777ed34a9,24173.0,Carlos Castro García,23.0,Center Forward,104.5,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548f67e8-4397-4eab-adaf-344f0c9f893e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548f67e8-4397-4eab-adaf-344f0c9f893e,38,1,00:00:35.726,0,35,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.964952,,3384644e-5275-4812-83b7-0ec477b2b5b0,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,11.7,63.4,6400.0,Aleix Vidal Parreu,16.860012,0.92848146,1.0,Ground Pass,21.8,76.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,344704a4-7ec3-4a21-b070-055935059b83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3384644e-5275-4812-83b7-0ec477b2b5b0,39,1,00:00:36.691,0,36,42,Ball Receipt*,3,217,Barcelona,7,From Goal Kick,217,Barcelona,,,548f67e8-4397-4eab-adaf-344f0c9f893e,6400.0,Aleix Vidal Parreu,2.0,Right Back,21.8,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe26729-f7b4-48c0-961b-8e2407a3c972,40,1,00:00:36.691,0,36,43,Carry,3,217,Barcelona,7,From Goal Kick,217,Barcelona,0.727774,,2f154152-1745-4f46-a218-247db16e3bf6,6400.0,Aleix Vidal Parreu,2.0,Right Back,21.8,76.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3384644e-5275-4812-83b7-0ec477b2b5b0,d08ab4b7-cb8c-4d65-b4bf-17ca11bd372c,21.6,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08ab4b7-cb8c-4d65-b4bf-17ca11bd372c,41,1,00:00:37.155,0,37,17,Pressure,3,217,Barcelona,7,From Goal Kick,1041,Sporting Gijón,0.552543,,2f154152-1745-4f46-a218-247db16e3bf6,23994.0,Alejandro Menéndez Díez,21.0,Left Wing,95.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe26729-f7b4-48c0-961b-8e2407a3c972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f154152-1745-4f46-a218-247db16e3bf6,42,1,00:00:37.418,0,37,30,Pass,3,217,Barcelona,7,From Goal Kick,217,Barcelona,1.020814,,d08ab4b7-cb8c-4d65-b4bf-17ca11bd372c,6400.0,Aleix Vidal Parreu,2.0,Right Back,21.6,76.1,5203.0,Sergio Busquets i Burgos,15.307514,-1.2655731,1.0,Ground Pass,26.2,61.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,e7a3ed2f-3cbf-4802-9c78-0064c31b212c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7a3ed2f-3cbf-4802-9c78-0064c31b212c,43,1,00:00:38.439,0,38,42,Ball Receipt*,3,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2f154152-1745-4f46-a218-247db16e3bf6,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,26.2,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
