id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,related_events,pass_switch,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,pass_no_touch,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_aerial_won,clearance_head,shot_first_time,related_events_3,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,interception_outcome_id,interception_outcome_name,pass_goal_assist
bb50e9ae-79bc-41bd-82e0-d3015f01cd2f,1581,1,00:41:32.086,41,32,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.828939,,d7b806ce-212d-4bad-9f26-57dac6bf9e65,5246,Luis Alberto Suárez Díaz,23,Center Forward,49.8,64.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e37e393c-db85-42b8-92f8-e10957bac538,,,5470.0,Ivan Rakitić,15.404221,-0.34433398,1.0,Ground Pass,64.3,59.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b806ce-212d-4bad-9f26-57dac6bf9e65,1582,1,00:41:33.915,41,33,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,bb50e9ae-79bc-41bd-82e0-d3015f01cd2f,5470,Ivan Rakitić,13,Right Center Midfield,64.3,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24b1f991-31f4-491f-8821-76d97a0a9fbf,1583,1,00:41:33.915,41,33,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,0.315061,,90eeef74-0029-4be6-9d43-bf2074a646d6,5470,Ivan Rakitić,13,Right Center Midfield,64.3,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b806ce-212d-4bad-9f26-57dac6bf9e65,66.2,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90eeef74-0029-4be6-9d43-bf2074a646d6,1584,1,00:41:34.230,41,34,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,0.3452,,501ded46-58c2-4f8c-a8ec-387f5f50de13,5470,Ivan Rakitić,13,Right Center Midfield,66.2,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b93ed40-4551-40ba-af54-e35229578cae,,,5246.0,Luis Alberto Suárez Díaz,3.5383613,-2.3162158,1.0,Ground Pass,63.8,60.1,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b93ed40-4551-40ba-af54-e35229578cae,1585,1,00:41:34.575,41,34,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,90eeef74-0029-4be6-9d43-bf2074a646d6,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.0,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501ded46-58c2-4f8c-a8ec-387f5f50de13,1586,1,00:41:34.575,41,34,6,Block,63,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,90eeef74-0029-4be6-9d43-bf2074a646d6,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,56.3,20.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b9bcd7b-11b8-4ae0-921f-98aaca2179f4,1587,1,00:41:36.560,41,36,2,Ball Recovery,63,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,,6789,Mikel Balenziaga Oruesagasti,6,Left Back,64.9,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7a476f7-ec3a-4fa9-abf4-a212273af8d5,1588,1,00:41:36.560,41,36,43,Carry,63,217,Barcelona,1,Regular Play,215,Athletic Club,4.8906,,0d647592-7570-462f-9c4e-ca5721adb7f0,6789,Mikel Balenziaga Oruesagasti,6,Left Back,64.9,10.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9b9bcd7b-11b8-4ae0-921f-98aaca2179f4,68.8,11.8,,,,,,,,,,,,,,,,,,9e345481-7ba4-492a-bbe1-bb6d5abadc51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e345481-7ba4-492a-bbe1-bb6d5abadc51,1589,1,00:41:41.451,41,41,39,Dribbled Past,63,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0d647592-7570-462f-9c4e-ca5721adb7f0,5470,Ivan Rakitić,13,Right Center Midfield,51.3,68.3,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5cd100d6-04db-4899-a724-d3ba5a030f3d,,,,,,,,,,,,,,,,,,,,d7a476f7-ec3a-4fa9-abf4-a212273af8d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d647592-7570-462f-9c4e-ca5721adb7f0,1590,1,00:41:41.451,41,41,14,Dribble,63,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,9e345481-7ba4-492a-bbe1-bb6d5abadc51,6789,Mikel Balenziaga Oruesagasti,6,Left Back,68.8,11.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd100d6-04db-4899-a724-d3ba5a030f3d,1591,1,00:41:41.451,41,41,43,Carry,63,217,Barcelona,1,Regular Play,215,Athletic Club,1.8083,,0d647592-7570-462f-9c4e-ca5721adb7f0,6789,Mikel Balenziaga Oruesagasti,6,Left Back,68.8,11.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4e161bfb-a6d0-4a6a-8984-4273fbfba1d7,64.5,14.7,,,,,,,,,,,,,,,,,,9e345481-7ba4-492a-bbe1-bb6d5abadc51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51e09ab-9dda-4af4-aced-312d13363e29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e161bfb-a6d0-4a6a-8984-4273fbfba1d7,1592,1,00:41:42.523,41,42,17,Pressure,63,217,Barcelona,1,Regular Play,217,Barcelona,0.826942,,5cd100d6-04db-4899-a724-d3ba5a030f3d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.0,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51e09ab-9dda-4af4-aced-312d13363e29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f51e09ab-9dda-4af4-aced-312d13363e29,1593,1,00:41:43.259,41,43,30,Pass,63,217,Barcelona,1,Regular Play,215,Athletic Club,1.5065,,4e161bfb-a6d0-4a6a-8984-4273fbfba1d7,6789,Mikel Balenziaga Oruesagasti,6,Left Back,64.5,14.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,af8f0bdd-7aea-4ea6-8867-b2345e522405,,,4353.0,Aymeric Laporte,19.797474,-2.8070633,1.0,Ground Pass,45.8,8.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af8f0bdd-7aea-4ea6-8867-b2345e522405,1594,1,00:41:44.765,41,44,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,215,Athletic Club,,,f51e09ab-9dda-4af4-aced-312d13363e29,4353,Aymeric Laporte,5,Left Center Back,45.8,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bb711bf-4ce9-4269-ba57-b630d450fb0d,1595,1,00:41:44.765,41,44,43,Carry,63,217,Barcelona,1,Regular Play,215,Athletic Club,2.6683,,a54c4c88-25ef-428f-b11a-e7c4e26ed116,4353,Aymeric Laporte,5,Left Center Back,45.8,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af8f0bdd-7aea-4ea6-8867-b2345e522405,43.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a54c4c88-25ef-428f-b11a-e7c4e26ed116,1596,1,00:41:47.434,41,47,30,Pass,63,217,Barcelona,1,Regular Play,215,Athletic Club,2.1337,,49c3be2d-1a32-478e-a23a-a68b306fa105,4353,Aymeric Laporte,5,Left Center Back,43.7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ea5674-48d0-454f-b7ed-ed941750509a,,,6393.0,Iñaki Williams Arthuer,41.723495,0.6099406,3.0,High Pass,77.9,33.3,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c3be2d-1a32-478e-a23a-a68b306fa105,1597,1,00:41:49.567,41,49,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,215,Athletic Club,,,a54c4c88-25ef-428f-b11a-e7c4e26ed116,6393,Iñaki Williams Arthuer,23,Center Forward,74.8,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9ea5674-48d0-454f-b7ed-ed941750509a,1598,1,00:41:49.567,41,49,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.204955,,a54c4c88-25ef-428f-b11a-e7c4e26ed116,5506,Javier Alejandro Mascherano,5,Left Center Back,42.2,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1b9b02-1765-48b2-8be8-1863a0b87961,,,5213.0,Gerard Piqué Bernabéu,17.069563,1.4297278,2.0,Low Pass,44.6,63.7,37.0,Head,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1b9b02-1765-48b2-8be8-1863a0b87961,1599,1,00:41:50.772,41,50,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,a9ea5674-48d0-454f-b7ed-ed941750509a,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.6,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98cdf5f6-6ff1-4592-89ea-3a921a4c4203,1600,1,00:41:50.772,41,50,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,2.161045,,ad1b9b02-1765-48b2-8be8-1863a0b87961,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.6,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa06e72-c1f0-48f9-a161-82d33b22b076,41.6,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa06e72-c1f0-48f9-a161-82d33b22b076,1601,1,00:41:52.933,41,52,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.520315,,5add6d0b-3cf2-4c06-8858-5455110c3ac8,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.6,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,31.168093,-1.2845638,1.0,Ground Pass,50.4,26.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5add6d0b-3cf2-4c06-8858-5455110c3ac8,1602,1,00:41:54.454,41,54,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,efa06e72-c1f0-48f9-a161-82d33b22b076,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.4,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793ba2d-df2f-4b02-b3a5-7f21f3410104,1603,1,00:41:54.454,41,54,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,3.758209,,5add6d0b-3cf2-4c06-8858-5455110c3ac8,5216,Andrés Iniesta Luján,15,Left Center Midfield,50.4,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b908cee9-9072-4554-86a4-46a64bf9a520,77.4,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b908cee9-9072-4554-86a4-46a64bf9a520,1604,1,00:41:58.212,41,58,30,Pass,63,217,Barcelona,1,Regular Play,217,Barcelona,1.859748,,3ccb2240-0583-485c-a2e6-6f6b592c3419,5216,Andrés Iniesta Luján,15,Left Center Midfield,77.4,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,24.15885,-0.43587697,1.0,Ground Pass,99.3,13.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ccb2240-0583-485c-a2e6-6f6b592c3419,1605,1,00:42:00.072,42,0,42,Ball Receipt*,63,217,Barcelona,1,Regular Play,217,Barcelona,,,b908cee9-9072-4554-86a4-46a64bf9a520,4320,Neymar da Silva Santos Junior,21,Left Wing,99.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44e87c1-af6d-4bbb-8216-a0e255b1da79,1606,1,00:42:00.072,42,0,43,Carry,63,217,Barcelona,1,Regular Play,217,Barcelona,1.968984,,3ccb2240-0583-485c-a2e6-6f6b592c3419,4320,Neymar da Silva Santos Junior,21,Left Wing,99.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94d73b0-6771-4956-9f8d-39163837c3ee,108.2,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b44b28-b85b-4650-a8be-5a27322d2ab5,1607,1,00:42:02.041,42,2,39,Dribbled Past,63,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,57f5ec9a-ff9f-4d48-a1ca-384370e341f4,6386,Eneko Bóveda Altube,2,Right Back,11.9,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94d73b0-6771-4956-9f8d-39163837c3ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f94d73b0-6771-4956-9f8d-39163837c3ee,1608,1,00:42:02.041,42,2,14,Dribble,63,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d1b44b28-b85b-4650-a8be-5a27322d2ab5,4320,Neymar da Silva Santos Junior,21,Left Wing,108.2,27.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
