id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,dribble,duel,clearance,foul_won,off_camera,out,foul_committed,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,bad_behaviour,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,related_events_4,related_events_5,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,ball_recovery_recovery_failure,dribble_nutmeg,location,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,clearance_left_foot,foul_won_defensive,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_goal_assist,pass_through_ball,shot_one_on_one
520393b7-bfa6-4a26-871b-8b1801f6adaf,1100,1,00:28:17.184,28,17,2,Ball Recovery,57,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658aa77f-5c1c-408f-aada-6544fee0d093,1101,1,00:28:17.184,28,17,43,Carry,57,217,Barcelona,2,From Corner,217,Barcelona,0.8936,,520393b7-bfa6-4a26-871b-8b1801f6adaf,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.0,41.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,75df552e-1385-4214-8b44-ef8f2743f3c0,,,,,,,,,,,,,,c2a0e6ac-21b7-4228-9925-14e512286d66,96.6,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75df552e-1385-4214-8b44-ef8f2743f3c0,1102,1,00:28:17.453,28,17,17,Pressure,57,217,Barcelona,2,From Corner,214,Espanyol,0.5885,,658aa77f-5c1c-408f-aada-6544fee0d093,6612.0,Rubén Duarte Sánchez,5.0,Left Center Back,22.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a0e6ac-21b7-4228-9925-14e512286d66,1103,1,00:28:18.077,28,18,30,Pass,57,217,Barcelona,2,From Corner,217,Barcelona,1.5592,,1aec20ba-9954-44fa-9b69-ad9f3707061b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,96.6,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfd9bd0-2ab6-4783-ae3f-42f3ce2540da,4324.0,Daniel Alves da Silva,12.788276,1.2935708,2.0,Low Pass,100.1,54.2,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbfd9bd0-2ab6-4783-ae3f-42f3ce2540da,1104,1,00:28:19.637,28,19,42,Ball Receipt*,57,217,Barcelona,2,From Corner,217,Barcelona,,,c2a0e6ac-21b7-4228-9925-14e512286d66,4324.0,Daniel Alves da Silva,2.0,Right Back,99.5,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aec20ba-9954-44fa-9b69-ad9f3707061b,1105,1,00:28:19.637,28,19,30,Pass,57,217,Barcelona,2,From Corner,214,Espanyol,1.099743,,c2a0e6ac-21b7-4228-9925-14e512286d66,27241.0,Víctor Guillermo Álvarez Delgado,6.0,Left Back,20.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,dc50de4f-0b08-4963-8f00-3395b87ac4be,5719.0,Marco Asensio Willemsen,16.819036,-0.44237423,2.0,Low Pass,35.2,18.7,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc50de4f-0b08-4963-8f00-3395b87ac4be,1106,1,00:28:20.736,28,20,42,Ball Receipt*,57,217,Barcelona,2,From Corner,214,Espanyol,,,1aec20ba-9954-44fa-9b69-ad9f3707061b,5719.0,Marco Asensio Willemsen,21.0,Left Wing,35.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255ae7c-6c24-47c7-8194-bc4737571145,1107,1,00:28:20.736,28,20,43,Carry,57,217,Barcelona,2,From Corner,214,Espanyol,0.899857,,176c1fef-ed9c-4095-b028-950f53ca2b9c,5719.0,Marco Asensio Willemsen,21.0,Left Wing,35.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,dc50de4f-0b08-4963-8f00-3395b87ac4be,,,,,,,,,,,,,,,40.4,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176c1fef-ed9c-4095-b028-950f53ca2b9c,1108,1,00:28:21.636,28,21,38,Miscontrol,57,217,Barcelona,2,From Corner,214,Espanyol,0.0,,,5719.0,Marco Asensio Willemsen,21.0,Left Wing,40.4,14.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cddba1e-6d46-43ac-aaf6-51d2b29b437d,1109,1,00:28:28.158,28,28,30,Pass,58,217,Barcelona,4,From Throw In,217,Barcelona,0.884426,,70d17d85-1e86-4679-b692-5ab891dd9348,4324.0,Daniel Alves da Silva,2.0,Right Back,80.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.140594,-1.9036165,2.0,Low Pass,74.5,63.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70d17d85-1e86-4679-b692-5ab891dd9348,1110,1,00:28:29.042,28,29,42,Ball Receipt*,58,217,Barcelona,4,From Throw In,217,Barcelona,,,5cddba1e-6d46-43ac-aaf6-51d2b29b437d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d633451c-c09a-4b0c-88a1-2c3227026cf2,1111,1,00:28:29.042,28,29,43,Carry,58,217,Barcelona,4,From Throw In,217,Barcelona,0.294474,,70d17d85-1e86-4679-b692-5ab891dd9348,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,99353aab-86a2-4555-b675-34a32ef5670c,,,,,,,,,,,,,,,74.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99353aab-86a2-4555-b675-34a32ef5670c,1112,1,00:28:29.336,28,29,30,Pass,58,217,Barcelona,4,From Throw In,217,Barcelona,1.2992,,cdeb36bf-d2a6-4bd2-b4bc-093fe2c494f7,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,74.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.201961,1.5904016,2.0,Low Pass,74.3,74.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95657d98-259e-44bf-a5aa-e15e96dec895,1113,1,00:28:30.497,28,30,17,Pressure,58,217,Barcelona,4,From Throw In,214,Espanyol,0.3375,,a7c814c1-f969-4f28-a46c-bb80e2081009,6867.0,Papa Kouly Diop,10.0,Center Defensive Midfield,45.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,cdeb36bf-d2a6-4bd2-b4bc-093fe2c494f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdeb36bf-d2a6-4bd2-b4bc-093fe2c494f7,1114,1,00:28:30.636,28,30,42,Ball Receipt*,58,217,Barcelona,4,From Throw In,217,Barcelona,,,95657d98-259e-44bf-a5aa-e15e96dec895,4324.0,Daniel Alves da Silva,2.0,Right Back,74.3,74.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,99353aab-86a2-4555-b675-34a32ef5670c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c814c1-f969-4f28-a46c-bb80e2081009,1115,1,00:28:30.636,28,30,30,Pass,58,217,Barcelona,4,From Throw In,217,Barcelona,1.0907,,95657d98-259e-44bf-a5aa-e15e96dec895,4324.0,Daniel Alves da Silva,2.0,Right Back,74.6,74.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,a86c5339-b8b4-491f-be1d-46f5b978467e,5203.0,Sergio Busquets i Burgos,8.363014,-1.1124963,1.0,Ground Pass,78.3,66.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a86c5339-b8b4-491f-be1d-46f5b978467e,1116,1,00:28:31.726,28,31,42,Ball Receipt*,58,217,Barcelona,4,From Throw In,217,Barcelona,,,a7c814c1-f969-4f28-a46c-bb80e2081009,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,78.3,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5abfeec0-6a99-4d20-8d2e-189402ff4452,1117,1,00:28:31.726,28,31,43,Carry,58,217,Barcelona,4,From Throw In,217,Barcelona,1.698,,095b0241-c8fe-42cb-987e-ad149039ab35,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,78.3,66.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,a86c5339-b8b4-491f-be1d-46f5b978467e,,,,,,,,,,,,,,c839cec6-7604-4d96-9534-36996af77f19,80.6,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c839cec6-7604-4d96-9534-36996af77f19,1118,1,00:28:32.224,28,32,17,Pressure,58,217,Barcelona,4,From Throw In,214,Espanyol,0.6812,,5abfeec0-6a99-4d20-8d2e-189402ff4452,5719.0,Marco Asensio Willemsen,21.0,Left Wing,39.9,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095b0241-c8fe-42cb-987e-ad149039ab35,1119,1,00:28:33.424,28,33,14,Dribble,58,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,e9ae0077-532d-4d9c-9fa0-ccab798fab59,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.6,68.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ae0077-532d-4d9c-9fa0-ccab798fab59,1120,1,00:28:33.424,28,33,4,Duel,58,217,Barcelona,4,From Throw In,214,Espanyol,0.0,,095b0241-c8fe-42cb-987e-ad149039ab35,5719.0,Marco Asensio Willemsen,21.0,Left Wing,39.5,11.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3b62890-532e-4721-a5f3-5bb1ff74c571,1142,1,00:29:28.902,29,28,23,Goal Keeper,61,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,20bb213e-c820-4eec-b499-e0dbfbf55ceb,20055.0,Marc-André ter Stegen,1.0,Goalkeeper,1.0,43.6,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb1bd937-2fa2-4d25-81bf-e849f1e7fac1,1143,1,00:29:34.888,29,34,30,Pass,62,217,Barcelona,8,From Keeper,217,Barcelona,1.593367,,7b5e91f0-795c-42b8-a13d-fa5eb5871a08,20055.0,Marc-André ter Stegen,1.0,Goalkeeper,8.0,41.9,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,19.40773,0.7270702,2.0,Low Pass,22.5,54.8,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5e91f0-795c-42b8-a13d-fa5eb5871a08,1144,1,00:29:36.481,29,36,42,Ball Receipt*,62,217,Barcelona,8,From Keeper,217,Barcelona,,,eb1bd937-2fa2-4d25-81bf-e849f1e7fac1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,22.5,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07f498bb-c414-43b1-9449-c04e23f1fa60,1145,1,00:29:36.740,29,36,30,Pass,62,217,Barcelona,8,From Keeper,217,Barcelona,1.412688,,768a1d75-7457-4680-a16c-8f3b3e4d47b6,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,23.7,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.953997,-1.1716658,1.0,Ground Pass,29.9,39.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768a1d75-7457-4680-a16c-8f3b3e4d47b6,1146,1,00:29:38.153,29,38,42,Ball Receipt*,62,217,Barcelona,8,From Keeper,217,Barcelona,,,07f498bb-c414-43b1-9449-c04e23f1fa60,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,29.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
