id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,ball_receipt,50_50,counterpress,off_camera,out,duel,interception,shot,goalkeeper,ball_recovery,clearance,block,foul_committed,foul_won,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_success_in_play,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,pass_cross,foul_won_defensive,clearance_left_foot,pass_aerial_won,foul_committed_advantage,foul_won_advantage,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
8f4f8bda-71bd-4ef6-b8f4-d2f57c9c836e,950,1,00:20:30.144,20,30,30,Pass,42,217,Barcelona,9,From Kick Off,217,Barcelona,1.155749,,24a2320c-605a-42f6-9440-f610f6b5a638,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.2,75.3,6400.0,Aleix Vidal Parreu,15.261062,-2.9236345,1.0,Ground Pass,55.3,72.0,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,e8e2e25d-6cfe-44f3-a145-037fe7d08ad0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a2320c-605a-42f6-9440-f610f6b5a638,951,1,00:20:31.300,20,31,42,Ball Receipt*,42,217,Barcelona,9,From Kick Off,217,Barcelona,,,8f4f8bda-71bd-4ef6-b8f4-d2f57c9c836e,6400,Aleix Vidal Parreu,2,Right Back,55.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ae4de56-6fd9-49b7-be9e-d53cda0bc49b,952,1,00:20:31.300,20,31,43,Carry,42,217,Barcelona,9,From Kick Off,217,Barcelona,1.028951,,24a2320c-605a-42f6-9440-f610f6b5a638,6400,Aleix Vidal Parreu,2,Right Back,55.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fcb8b7-2038-4160-a94f-603f9dcca113,56.4,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59fcb8b7-2038-4160-a94f-603f9dcca113,953,1,00:20:32.329,20,32,30,Pass,42,217,Barcelona,9,From Kick Off,217,Barcelona,1.590102,,19773791-f865-4167-b5fe-4a442a79c101,6400,Aleix Vidal Parreu,2,Right Back,56.4,71.7,5213.0,Gerard Piqué Bernabéu,21.243351,-2.4094772,1.0,Ground Pass,40.6,57.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19773791-f865-4167-b5fe-4a442a79c101,954,1,00:20:33.919,20,33,42,Ball Receipt*,42,217,Barcelona,9,From Kick Off,217,Barcelona,,,59fcb8b7-2038-4160-a94f-603f9dcca113,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2bf4b25-0943-47a6-a595-2d2ba576374c,955,1,00:20:33.919,20,33,43,Carry,42,217,Barcelona,9,From Kick Off,217,Barcelona,1.616698,,19773791-f865-4167-b5fe-4a442a79c101,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3b8fe6-652a-454a-b229-59a39d4eee16,41.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be3b8fe6-652a-454a-b229-59a39d4eee16,956,1,00:20:35.535,20,35,30,Pass,42,217,Barcelona,9,From Kick Off,217,Barcelona,1.587979,,84c233e9-7895-489b-9cbb-cf23664c01c1,5213,Gerard Piqué Bernabéu,3,Right Center Back,41.5,57.0,10609.0,Jérémy Mathieu,32.112305,-1.3318598,1.0,Ground Pass,49.1,25.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84c233e9-7895-489b-9cbb-cf23664c01c1,957,1,00:20:37.123,20,37,42,Ball Receipt*,42,217,Barcelona,9,From Kick Off,217,Barcelona,,,be3b8fe6-652a-454a-b229-59a39d4eee16,10609,Jérémy Mathieu,5,Left Center Back,49.1,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d23277e-a9df-42aa-ad69-4fcee6488645,958,1,00:20:37.123,20,37,43,Carry,42,217,Barcelona,9,From Kick Off,217,Barcelona,2.440021,,7b6a96be-0e94-4ae6-a706-b57537994e8b,10609,Jérémy Mathieu,5,Left Center Back,49.1,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84c233e9-7895-489b-9cbb-cf23664c01c1,56.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b6a96be-0e94-4ae6-a706-b57537994e8b,959,1,00:20:39.563,20,39,30,Pass,42,217,Barcelona,9,From Kick Off,217,Barcelona,0.633293,,4a2ecd52-65a0-4e4b-ac38-07fe342c1391,10609,Jérémy Mathieu,5,Left Center Back,56.5,22.6,11094.0,Arda Turan,8.500588,0.011764163,1.0,Ground Pass,65.0,22.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59ffed30-1908-4682-8bdb-f29449fceafa,960,1,00:20:40.076,20,40,17,Pressure,42,217,Barcelona,9,From Kick Off,213,Sevilla,0.439857,,110e78cd-f88d-467f-a432-3fea0d0ceaca,7154,Sebastián Carlos Cristóforo Pepe,13,Right Center Midfield,54.4,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353b1309-94fe-461d-a89b-13d630a3cb67,,,4a2ecd52-65a0-4e4b-ac38-07fe342c1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a2ecd52-65a0-4e4b-ac38-07fe342c1391,961,1,00:20:40.197,20,40,42,Ball Receipt*,42,217,Barcelona,9,From Kick Off,217,Barcelona,,,59ffed30-1908-4682-8bdb-f29449fceafa,11094,Arda Turan,15,Left Center Midfield,65.0,22.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7b6a96be-0e94-4ae6-a706-b57537994e8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
