id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel,carry,ball_receipt,interception,counterpress,goalkeeper,dribble,clearance,out,miscontrol,foul_committed,foul_won,shot,ball_recovery,block,substitution,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_switch,related_events_3,related_events_4,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,foul_committed_penalty,foul_won_penalty,foul_won_defensive,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,goalkeeper_position_id,goalkeeper_position_name,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,dribble_nutmeg,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
5cd80bd4-1939-4aad-9a43-a98da35f5ab5,3257,2,00:33:15.851,78,15,43,Carry,172,217,Barcelona,4,From Throw In,217,Barcelona,7.749596,,73f2e99c-558e-4297-a767-a3058cdd4a41,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,93.9,53.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7a139482-24d1-4902-aee9-61ed5181d5bc,,,,,,,81.1,52.6,84c8fc69-c46e-440f-9fb6-470964a4c784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73f2e99c-558e-4297-a767-a3058cdd4a41,3258,2,00:33:15.948,78,15,17,Pressure,172,217,Barcelona,4,From Throw In,221,Levante UD,1.892805,,5cd80bd4-1939-4aad-9a43-a98da35f5ab5,,24149,José Antonio García Rabasco,10,Center Defensive Midfield,21.4,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84c8fc69-c46e-440f-9fb6-470964a4c784,3259,2,00:33:23.601,78,23,30,Pass,172,217,Barcelona,4,From Throw In,217,Barcelona,0.5032,,6c8ce0d6-0372-47a5-b2b7-3031831926fe,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,81.1,52.6,4320.0,Neymar da Silva Santos Junior,6.4202805,-0.65284663,1.0,Ground Pass,86.2,48.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,e7ca0fcc-a390-4359-8c86-071e07c40f56,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c8ce0d6-0372-47a5-b2b7-3031831926fe,3260,2,00:33:24.104,78,24,42,Ball Receipt*,172,217,Barcelona,4,From Throw In,217,Barcelona,,,84c8fc69-c46e-440f-9fb6-470964a4c784,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b47bae-9a0b-4af5-bc19-1724e72aeb74,3301,2,00:34:52.173,79,52,2,Ball Recovery,176,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,7c7668e1-4829-4eb5-97b3-034697347d14,,20055,Marc-André ter Stegen,1,Goalkeeper,2.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729228b-7882-48e4-9482-81915ac1f850,3302,2,00:34:52.173,79,52,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,1.705513,,56b47bae-9a0b-4af5-bc19-1724e72aeb74,,20055,Marc-André ter Stegen,1,Goalkeeper,2.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7bcb01c-4117-4eef-898b-0cf230533394,,,,,,,2.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7bcb01c-4117-4eef-898b-0cf230533394,3303,2,00:34:53.879,79,53,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,1.902367,,04fbad53-0a1b-4ea6-92c0-57e297a8c0d6,,20055,Marc-André ter Stegen,1,Goalkeeper,2.7,59.8,5506.0,Javier Alejandro Mascherano,32.407562,-0.90569365,1.0,Ground Pass,22.7,34.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04fbad53-0a1b-4ea6-92c0-57e297a8c0d6,3304,2,00:34:55.781,79,55,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,e7bcb01c-4117-4eef-898b-0cf230533394,,5506,Javier Alejandro Mascherano,5,Left Center Back,22.7,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add18f12-48cb-4e25-be8b-0081f087712d,3305,2,00:34:55.781,79,55,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,5.574033,,04fbad53-0a1b-4ea6-92c0-57e297a8c0d6,,5506,Javier Alejandro Mascherano,5,Left Center Back,22.7,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a1d5dd2-b746-4920-965b-053f942cc131,,,,,,,37.6,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a1d5dd2-b746-4920-965b-053f942cc131,3306,2,00:35:01.355,80,1,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,3.027483,,a1f5c0be-2fd3-4890-9af7-075715301b0c,,5506,Javier Alejandro Mascherano,5,Left Center Back,37.6,38.3,4324.0,Daniel Alves da Silva,39.40381,1.2586763,1.0,Ground Pass,49.7,75.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f5c0be-2fd3-4890-9af7-075715301b0c,3307,2,00:35:04.383,80,4,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,7a1d5dd2-b746-4920-965b-053f942cc131,,4324,Daniel Alves da Silva,2,Right Back,49.7,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205f1cea-7933-472c-b786-76e35ea6df73,3308,2,00:35:04.383,80,4,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,2.437116,,065d8ad5-0791-41f2-9cc7-a14076e3a68b,,4324,Daniel Alves da Silva,2,Right Back,49.7,75.8,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3e0d2eb4-79a3-4910-8db7-c2474d2124ec,,,,,,,53.9,74.1,a1f5c0be-2fd3-4890-9af7-075715301b0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065d8ad5-0791-41f2-9cc7-a14076e3a68b,3309,2,00:35:06.409,80,6,17,Pressure,176,217,Barcelona,1,Regular Play,221,Levante UD,0.602687,,205f1cea-7933-472c-b786-76e35ea6df73,,23943,Rubén García Santos,13,Right Center Midfield,64.3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0d2eb4-79a3-4910-8db7-c2474d2124ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e0d2eb4-79a3-4910-8db7-c2474d2124ec,3310,2,00:35:06.820,80,6,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,1.110709,,065d8ad5-0791-41f2-9cc7-a14076e3a68b,,4324,Daniel Alves da Silva,2,Right Back,53.9,74.1,6616.0,Munir El Haddadi Mohamed,12.587296,0.30667633,1.0,Ground Pass,65.9,77.9,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,61a76a32-9caf-432e-8bb7-dd7addef6fe8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61a76a32-9caf-432e-8bb7-dd7addef6fe8,3311,2,00:35:07.931,80,7,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,3e0d2eb4-79a3-4910-8db7-c2474d2124ec,,6616,Munir El Haddadi Mohamed,17,Right Wing,65.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d83e5375-36f9-42ec-9111-7327cdfaaed9,3312,2,00:35:07.931,80,7,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,1.501291,,61a76a32-9caf-432e-8bb7-dd7addef6fe8,,6616,Munir El Haddadi Mohamed,17,Right Wing,65.9,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96d44be4-7cff-4336-926a-68093a1b5389,,,,,,,64.2,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96d44be4-7cff-4336-926a-68093a1b5389,3313,2,00:35:09.432,80,9,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,0.942611,,4610e344-2571-41c7-9d76-4667a739967d,,6616,Munir El Haddadi Mohamed,17,Right Wing,64.2,78.4,4324.0,Daniel Alves da Silva,14.9,-2.7922482,1.0,Ground Pass,50.2,73.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610e344-2571-41c7-9d76-4667a739967d,3314,2,00:35:10.374,80,10,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,96d44be4-7cff-4336-926a-68093a1b5389,,4324,Daniel Alves da Silva,2,Right Back,50.2,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c604b19-b405-40fb-96c2-52b656fa5752,3315,2,00:35:10.374,80,10,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,1.83979,,4610e344-2571-41c7-9d76-4667a739967d,,4324,Daniel Alves da Silva,2,Right Back,50.2,73.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a330c0e6-0bda-4c43-a20a-c34281a0e30d,,,,,,,50.7,71.2,bf62d6fa-c704-4183-a423-4d2267facb3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf62d6fa-c704-4183-a423-4d2267facb3c,3316,2,00:35:11.281,80,11,17,Pressure,176,217,Barcelona,1,Regular Play,221,Levante UD,0.592699,,6c604b19-b405-40fb-96c2-52b656fa5752,,23943,Rubén García Santos,13,Right Center Midfield,63.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a330c0e6-0bda-4c43-a20a-c34281a0e30d,3317,2,00:35:12.214,80,12,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,2.209878,,c65ad5e5-2fa2-4137-84f7-74f3cef17cd8,,4324,Daniel Alves da Silva,2,Right Back,50.7,71.2,7068.0,Marc Bartra Aregall,22.712551,-3.0046768,1.0,Ground Pass,28.2,68.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c65ad5e5-2fa2-4137-84f7-74f3cef17cd8,3318,2,00:35:14.424,80,14,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,a330c0e6-0bda-4c43-a20a-c34281a0e30d,,7068,Marc Bartra Aregall,3,Right Center Back,28.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f53dd405-f429-4d36-b7f8-6368548918e6,3319,2,00:35:14.424,80,14,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,1.474322,,3c08cf75-74aa-40c9-a782-d79cd773df2d,,7068,Marc Bartra Aregall,3,Right Center Back,28.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c65ad5e5-2fa2-4137-84f7-74f3cef17cd8,,,,,,,29.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c08cf75-74aa-40c9-a782-d79cd773df2d,3320,2,00:35:15.898,80,15,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,2.972188,,fdffde34-ec21-4641-a60d-263d0070ad53,,7068,Marc Bartra Aregall,3,Right Center Back,29.2,68.1,20055.0,Marc-André ter Stegen,34.38168,-2.2241867,1.0,Ground Pass,8.3,40.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdffde34-ec21-4641-a60d-263d0070ad53,3321,2,00:35:18.871,80,18,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,3c08cf75-74aa-40c9-a782-d79cd773df2d,,20055,Marc-André ter Stegen,1,Goalkeeper,8.3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1bd4d28-c967-4c4d-b093-bbeec8b19f4f,3322,2,00:35:18.871,80,18,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,0.040012002,,c8b60fac-3d5a-4d4c-8b44-3ef4f5df3928,,20055,Marc-André ter Stegen,1,Goalkeeper,8.3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdffde34-ec21-4641-a60d-263d0070ad53,,,,,,,8.2,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8b60fac-3d5a-4d4c-8b44-3ef4f5df3928,3323,2,00:35:18.911,80,18,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,1.707509,,e0d79252-930b-4398-8e82-d2096159330d,,20055,Marc-André ter Stegen,1,Goalkeeper,8.2,40.8,5506.0,Javier Alejandro Mascherano,28.204432,-1.5530677,1.0,Ground Pass,8.7,12.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0d79252-930b-4398-8e82-d2096159330d,3324,2,00:35:20.618,80,20,42,Ball Receipt*,176,217,Barcelona,1,Regular Play,217,Barcelona,,,c8b60fac-3d5a-4d4c-8b44-3ef4f5df3928,,5506,Javier Alejandro Mascherano,5,Left Center Back,8.7,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f514d22-4426-482b-bf5c-56e4eb06c848,3325,2,00:35:20.618,80,20,43,Carry,176,217,Barcelona,1,Regular Play,217,Barcelona,2.51779,,b1abdcbf-2db4-4589-8b2b-8c1efdcbe8a3,,5506,Javier Alejandro Mascherano,5,Left Center Back,8.7,12.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,c00bc49b-08f3-4a1e-ace4-da0c3759d625,,,,,,,6.8,18.3,e0d79252-930b-4398-8e82-d2096159330d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1abdcbf-2db4-4589-8b2b-8c1efdcbe8a3,3326,2,00:35:20.893,80,20,17,Pressure,176,217,Barcelona,1,Regular Play,221,Levante UD,2.346775,,0f514d22-4426-482b-bf5c-56e4eb06c848,,23791,Víctor Casadesús Castaño,22,Right Center Forward,105.1,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00bc49b-08f3-4a1e-ace4-da0c3759d625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c00bc49b-08f3-4a1e-ace4-da0c3759d625,3327,2,00:35:23.136,80,23,30,Pass,176,217,Barcelona,1,Regular Play,217,Barcelona,2.930422,,5d78001d-3516-4c66-87c2-ed6d37ab3312,,5506,Javier Alejandro Mascherano,5,Left Center Back,6.8,18.3,7068.0,Marc Bartra Aregall,52.65102,1.2977145,3.0,High Pass,21.0,69.0,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,b1abdcbf-2db4-4589-8b2b-8c1efdcbe8a3,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
