id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel,ball_receipt,dribble,out,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed,foul_won,off_camera,clearance,interception,ball_recovery,bad_behaviour,miscontrol,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,pass_switch,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,pass_inswinging,shot_end_location_2,shot_first_time,clearance_right_foot,location,pass_miscommunication,related_events_3,pass_no_touch,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,related_events_4,pass_goal_assist
6b916c18-249b-41d5-bd80-e34e1e9fcdc4,2125,2,00:10:18.266,55,18,30,Pass,91,217,Barcelona,1,Regular Play,217,Barcelona,1.0966,,54f6df80-c9cc-47a0-9f45-63bb1d5fd93e,5211,Jordi Alba Ramos,6,Left Back,95.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.708244,2.1730838,2.0,Low Pass,90.4,10.3,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f6df80-c9cc-47a0-9f45-63bb1d5fd93e,2126,2,00:10:19.362,55,19,42,Ball Receipt*,91,217,Barcelona,1,Regular Play,217,Barcelona,,,6b916c18-249b-41d5-bd80-e34e1e9fcdc4,4320,Neymar da Silva Santos Junior,21,Left Wing,90.4,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271f847d-8af8-4ffe-a5a5-80f6b158e3a5,2127,2,00:10:19.362,55,19,43,Carry,91,217,Barcelona,1,Regular Play,217,Barcelona,0.256,,54f6df80-c9cc-47a0-9f45-63bb1d5fd93e,4320,Neymar da Silva Santos Junior,21,Left Wing,90.4,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb50ad04-d4f3-4485-b86a-9481232cb952,90.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb50ad04-d4f3-4485-b86a-9481232cb952,2128,2,00:10:19.618,55,19,30,Pass,91,217,Barcelona,1,Regular Play,217,Barcelona,2.2441,,3c2a6b23-73e7-4a97-847b-d9903780a1ba,4320,Neymar da Silva Santos Junior,21,Left Wing,90.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6c29da-4f26-499c-a593-3795f45118b7,,,5246.0,Luis Alberto Suárez Díaz,18.179384,0.75816756,2.0,Low Pass,103.6,23.6,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c2a6b23-73e7-4a97-847b-d9903780a1ba,2129,2,00:10:21.862,55,21,42,Ball Receipt*,91,217,Barcelona,1,Regular Play,217,Barcelona,,,fb50ad04-d4f3-4485-b86a-9481232cb952,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e9deb52-e1d7-416f-8b63-e5ef9334c401,2142,2,00:10:28.341,55,28,30,Pass,93,217,Barcelona,1,Regular Play,217,Barcelona,0.8443,,62c28306-6028-4ad1-a167-e4507b0aab4f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.9,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,6.928925,1.2170932,1.0,Ground Pass,84.3,26.8,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c017c2e4-0261-4caa-87eb-964497dedbdf,2143,2,00:10:28.966,55,28,17,Pressure,93,217,Barcelona,1,Regular Play,218,Real Betis,1.02667,,62c28306-6028-4ad1-a167-e4507b0aab4f,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,34.1,57.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8f7fa3-c565-452e-b287-7c14fcb3885b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c28306-6028-4ad1-a167-e4507b0aab4f,2144,2,00:10:29.186,55,29,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,217,Barcelona,,,9e9deb52-e1d7-416f-8b63-e5ef9334c401,5470,Ivan Rakitić,13,Right Center Midfield,84.3,26.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c017c2e4-0261-4caa-87eb-964497dedbdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c8f7fa3-c565-452e-b287-7c14fcb3885b,2145,2,00:10:29.186,55,29,43,Carry,93,217,Barcelona,1,Regular Play,217,Barcelona,3.134902,,1c160d40-eb0a-40c7-9829-c961da56cc62,5470,Ivan Rakitić,13,Right Center Midfield,84.3,26.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c28306-6028-4ad1-a167-e4507b0aab4f,83.8,34.9,,,,,,,,,,,c017c2e4-0261-4caa-87eb-964497dedbdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c160d40-eb0a-40c7-9829-c961da56cc62,2146,2,00:10:32.321,55,32,30,Pass,93,217,Barcelona,1,Regular Play,217,Barcelona,0.972698,,b3e73648-8fd8-433c-b453-4784568e0e21,5470,Ivan Rakitić,13,Right Center Midfield,83.8,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,22.792324,2.114978,1.0,Ground Pass,72.0,54.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3e73648-8fd8-433c-b453-4784568e0e21,2147,2,00:10:33.293,55,33,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,217,Barcelona,,,1c160d40-eb0a-40c7-9829-c961da56cc62,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.0,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b1cbcd6-c6a5-4f81-8041-5e1645d86b74,2148,2,00:10:33.293,55,33,43,Carry,93,217,Barcelona,1,Regular Play,217,Barcelona,2.441,,06b2040b-08a9-468f-a7e4-8b7334231b01,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.0,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3e73648-8fd8-433c-b453-4784568e0e21,77.3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b2040b-08a9-468f-a7e4-8b7334231b01,2149,2,00:10:35.734,55,35,30,Pass,93,217,Barcelona,1,Regular Play,217,Barcelona,1.252336,,c6d2956c-9356-44a9-89c5-febb29d94d85,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.3,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.218838,-1.7103785,1.0,Ground Pass,75.6,28.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6d2956c-9356-44a9-89c5-febb29d94d85,2150,2,00:10:36.987,55,36,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,217,Barcelona,,,06b2040b-08a9-468f-a7e4-8b7334231b01,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856d1ede-b408-40a4-95b9-fcaa2b06d6bc,2151,2,00:10:36.987,55,36,43,Carry,93,217,Barcelona,1,Regular Play,217,Barcelona,2.061664,,85b6d067-86de-44d0-a77e-71e7527e0280,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d2956c-9356-44a9-89c5-febb29d94d85,76.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b6d067-86de-44d0-a77e-71e7527e0280,2152,2,00:10:39.048,55,39,30,Pass,93,217,Barcelona,1,Regular Play,217,Barcelona,1.1257,,08a4c867-e974-4e99-bd62-3ff75898e21b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,76.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.940292,0.6361886,1.0,Ground Pass,85.5,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a4c867-e974-4e99-bd62-3ff75898e21b,2153,2,00:10:40.174,55,40,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,217,Barcelona,,,85b6d067-86de-44d0-a77e-71e7527e0280,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077cc35-1532-4b13-ba37-c3c01c1e3572,2154,2,00:10:40.174,55,40,43,Carry,93,217,Barcelona,1,Regular Play,217,Barcelona,2.885548,,08a4c867-e974-4e99-bd62-3ff75898e21b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef46777b-8216-4065-9c13-51e4dbdf343a,90.0,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef46777b-8216-4065-9c13-51e4dbdf343a,2155,2,00:10:43.060,55,43,30,Pass,93,217,Barcelona,1,Regular Play,217,Barcelona,0.367936,,670c1c29-d298-4895-9794-23c2e19301c7,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.0,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979f5bd8-93df-4c57-896b-6f47a0fafcd2,,,4320.0,Neymar da Silva Santos Junior,11.403947,-0.026309717,2.0,Low Pass,101.4,37.6,38.0,Left Foot,,9.0,Incomplete,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670c1c29-d298-4895-9794-23c2e19301c7,2156,2,00:10:43.427,55,43,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,217,Barcelona,,,ef46777b-8216-4065-9c13-51e4dbdf343a,4320,Neymar da Silva Santos Junior,21,Left Wing,105.1,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979f5bd8-93df-4c57-896b-6f47a0fafcd2,2157,2,00:10:43.427,55,43,10,Interception,93,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,ef46777b-8216-4065-9c13-51e4dbdf343a,7161,Germán Alejandro Pezzella,3,Right Center Back,18.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86dba79e-74f6-4a9c-a9a8-3e01af443599,2158,2,00:10:44.442,55,44,17,Pressure,93,217,Barcelona,1,Regular Play,217,Barcelona,0.6161,,66ab9016-1ae0-4b84-b3e6-8d2b07125f33,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.5,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66ab9016-1ae0-4b84-b3e6-8d2b07125f33,2159,2,00:10:44.747,55,44,30,Pass,93,217,Barcelona,1,Regular Play,218,Real Betis,0.741786,,86dba79e-74f6-4a9c-a9a8-3e01af443599,6872,Bruno González Cabrera,5,Left Center Back,19.3,37.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7f2574-7093-4b5a-915f-7cadccdca1a6,,,6593.0,Martín Montoya Torralbo,10.480935,-1.4464413,1.0,Ground Pass,20.6,27.4,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae7f2574-7093-4b5a-915f-7cadccdca1a6,2160,2,00:10:45.489,55,45,42,Ball Receipt*,93,217,Barcelona,1,Regular Play,218,Real Betis,,,66ab9016-1ae0-4b84-b3e6-8d2b07125f33,6593,Martín Montoya Torralbo,6,Left Back,20.6,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26666dff-6379-4e52-9f59-70c12e205b51,2161,2,00:10:45.489,55,45,43,Carry,93,217,Barcelona,1,Regular Play,218,Real Betis,1.070714,,a2b2da38-8305-4435-8a62-5a88fda488a6,6593,Martín Montoya Torralbo,6,Left Back,20.6,27.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7f2574-7093-4b5a-915f-7cadccdca1a6,24.0,27.4,,,,,,,,,,,b2f22dcc-ce45-4dcd-90a4-8b495c9703dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2b2da38-8305-4435-8a62-5a88fda488a6,2162,2,00:10:45.958,55,45,17,Pressure,93,217,Barcelona,1,Regular Play,217,Barcelona,0.5891,,26666dff-6379-4e52-9f59-70c12e205b51,5470,Ivan Rakitić,13,Right Center Midfield,94.5,52.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f22dcc-ce45-4dcd-90a4-8b495c9703dc,2163,2,00:10:46.559,55,46,14,Dribble,93,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,98eefdc5-8dde-4caf-b9da-fb99767c86d3,6593,Martín Montoya Torralbo,6,Left Back,24.0,27.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98eefdc5-8dde-4caf-b9da-fb99767c86d3,2164,2,00:10:46.559,55,46,4,Duel,93,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b2f22dcc-ce45-4dcd-90a4-8b495c9703dc,5470,Ivan Rakitić,13,Right Center Midfield,96.1,52.7,,,True,True,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b46720-1d41-4b78-a6f4-0b71d455fbb1,2165,2,00:10:49.234,55,49,17,Pressure,93,217,Barcelona,1,Regular Play,217,Barcelona,1.038,,e5d0d087-41b9-4677-905b-a8f59b8190e4,5470,Ivan Rakitić,13,Right Center Midfield,107.8,65.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5d0d087-41b9-4677-905b-a8f59b8190e4,2166,2,00:10:50.250,55,50,9,Clearance,93,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,92b46720-1d41-4b78-a6f4-0b71d455fbb1,6872,Bruno González Cabrera,5,Left Center Back,4.0,13.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,
3bccf038-2408-4dd9-b3a9-5cce1982c93b,2167,2,00:10:52.564,55,52,17,Pressure,93,217,Barcelona,1,Regular Play,218,Real Betis,1.308769,,cfb1387e-159b-49b9-8111-1765b739fe7c,6832,Rubén Castro Martín,24,Left Center Forward,49.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
