id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,duel,counterpress,out,ball_recovery,off_camera,dribble,interception,miscontrol,50_50,foul_won,shot,goalkeeper,block,substitution,foul_committed,bad_behaviour,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,pass_switch,interception_outcome_id,interception_outcome_name,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,miscontrol_aerial_won,location,pass_aerial_won,pass_no_touch,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,foul_committed_penalty,foul_won_penalty,shot_end_location_2,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_outswinging,related_events_4,block_deflection,player,position,pass_through_ball,pass_deflected,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,foul_committed_advantage,foul_won_advantage,pass_goal_assist
49f696c4-32c3-43cd-bc1e-67fb319454ed,1250,1,00:28:38.005,28,38,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,1.5869,,4a7b81a5-4480-4e2a-8197-6232327514b7,6998.0,Rafael Alcântara do Nascimento,21.0,Left Wing,47.6,10.0,,,True,,,,,,,,,,,,,,,,,,,ce0f7b62-2d19-4f4f-8a2d-3715b55e2f92,,,6332.0,Thomas Vermaelen,19.411594,2.0183163,1.0,Ground Pass,39.2,27.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbc4d78-b9a1-4471-9b22-d7a0c7db5bee,1251,1,00:28:39.259,28,39,17,Pressure,47,217,Barcelona,1,Regular Play,215,Athletic Club,1.432232,,66e6a5ec-716c-4fa3-b155-6d703129c345,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,74.8,52.8,,,,,,,,,,,,,,,,,,,,,,ce0f7b62-2d19-4f4f-8a2d-3715b55e2f92,,,,,,,,,,,,,eef7f62a-b4ab-4c51-ba1f-afa5185d4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce0f7b62-2d19-4f4f-8a2d-3715b55e2f92,1252,1,00:28:39.592,28,39,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,49f696c4-32c3-43cd-bc1e-67fb319454ed,6332.0,Thomas Vermaelen,5.0,Left Center Back,39.2,27.5,,,True,,,,,,,,,,,,,,,,,,,dfbc4d78-b9a1-4471-9b22-d7a0c7db5bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eef7f62a-b4ab-4c51-ba1f-afa5185d4233,1253,1,00:28:39.592,28,39,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,0.9609,,66e6a5ec-716c-4fa3-b155-6d703129c345,6332.0,Thomas Vermaelen,5.0,Left Center Back,39.2,27.5,,,True,,,,,,,,,,,,,,,,,,,ce0f7b62-2d19-4f4f-8a2d-3715b55e2f92,37.7,27.0,,,,,,,,,,,dfbc4d78-b9a1-4471-9b22-d7a0c7db5bee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e6a5ec-716c-4fa3-b155-6d703129c345,1254,1,00:28:40.553,28,40,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,1.5791,,2c0302a8-6509-40c5-97ab-b37d89b72749,6332.0,Thomas Vermaelen,5.0,Left Center Back,37.7,27.0,,,True,,,,,,,,,,,,,,,,,,,dfbc4d78-b9a1-4471-9b22-d7a0c7db5bee,,,5506.0,Javier Alejandro Mascherano,28.171085,1.6810615,1.0,Ground Pass,34.6,55.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3125c48-64cd-4efd-a1cb-ab6b6478ea63,1255,1,00:28:42.071,28,42,17,Pressure,47,217,Barcelona,1,Regular Play,215,Athletic Club,1.484701,,28a59db2-80e5-4620-8ea1-ff1b3cf52486,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,78.6,29.1,,,,,,,,,,,,,,,,,,,,,,2c0302a8-6509-40c5-97ab-b37d89b72749,,,,,,,,,,,,,aa935731-e8ef-4c6e-8681-80bdcfaf74ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c0302a8-6509-40c5-97ab-b37d89b72749,1256,1,00:28:42.132,28,42,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,66e6a5ec-716c-4fa3-b155-6d703129c345,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,34.6,55.0,,,True,,,,,,,,,,,,,,,,,,,b3125c48-64cd-4efd-a1cb-ab6b6478ea63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28a59db2-80e5-4620-8ea1-ff1b3cf52486,1257,1,00:28:42.132,28,42,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,1.1707,,2c0302a8-6509-40c5-97ab-b37d89b72749,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,34.6,55.0,,,True,,,,,,,,,,,,,,,,,,,aa935731-e8ef-4c6e-8681-80bdcfaf74ca,35.4,53.9,,,,,,,,,,,b3125c48-64cd-4efd-a1cb-ab6b6478ea63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa935731-e8ef-4c6e-8681-80bdcfaf74ca,1258,1,00:28:43.303,28,43,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,0.9197,,706193ae-9e02-4446-8727-68c66a420507,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,35.4,53.9,,,True,,,,,,,,,,,,,,,,,,,b3125c48-64cd-4efd-a1cb-ab6b6478ea63,,,5470.0,Ivan Rakitić,19.549425,0.29586637,1.0,Ground Pass,54.1,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2efcff1-2581-4748-8676-62c1f4b530c0,1259,1,00:28:43.921,28,43,17,Pressure,47,217,Barcelona,1,Regular Play,215,Athletic Club,0.6264,,706193ae-9e02-4446-8727-68c66a420507,6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,63.5,21.7,,,,,,,,,,,,,,,,,,,,,,8fe9522d-c687-445c-a3f7-4205bb35b7ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706193ae-9e02-4446-8727-68c66a420507,1260,1,00:28:44.223,28,44,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,aa935731-e8ef-4c6e-8681-80bdcfaf74ca,5470.0,Ivan Rakitić,13.0,Right Center Midfield,54.1,59.6,,,True,,,,,,,,,,,,,,,,,,,f2efcff1-2581-4748-8676-62c1f4b530c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fe9522d-c687-445c-a3f7-4205bb35b7ee,1261,1,00:28:44.223,28,44,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,0.9228,,51c8e0ad-ccae-4d30-988f-cf5f1cc29d3b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,52.6,61.9,,,True,,,,,,,,,,,,,,,,,,,f2efcff1-2581-4748-8676-62c1f4b530c0,,,5203.0,Sergio Busquets i Burgos,9.716481,-1.4157996,1.0,Ground Pass,54.1,52.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bb84dee-9109-4a6e-a402-5f688c5686bc,1262,1,00:28:45.087,28,45,17,Pressure,47,217,Barcelona,1,Regular Play,215,Athletic Club,0.55686,,51c8e0ad-ccae-4d30-988f-cf5f1cc29d3b,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,70.0,28.0,,,,,,,,,,,,,,,,,,,,,,74cf6d70-6695-44b2-bd94-f57ab5ec794f,,,,,,,,,,,,,bdd81fab-e8b2-4bbf-993d-aabbc06346c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51c8e0ad-ccae-4d30-988f-cf5f1cc29d3b,1263,1,00:28:45.146,28,45,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,8bb84dee-9109-4a6e-a402-5f688c5686bc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,54.1,52.3,,,True,,,,,,,,,,,,,,,,,,,8fe9522d-c687-445c-a3f7-4205bb35b7ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd81fab-e8b2-4bbf-993d-aabbc06346c7,1264,1,00:28:45.146,28,45,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0729,,51c8e0ad-ccae-4d30-988f-cf5f1cc29d3b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,54.1,52.3,,,True,,,,,,,,,,,,,,,,,,,74cf6d70-6695-44b2-bd94-f57ab5ec794f,55.0,52.9,,,,,,,,,,,8bb84dee-9109-4a6e-a402-5f688c5686bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74cf6d70-6695-44b2-bd94-f57ab5ec794f,1265,1,00:28:45.218,28,45,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,1.3357,,8bb84dee-9109-4a6e-a402-5f688c5686bc,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,55.0,52.9,,,True,,,,,,,,,,,,,,,,,,,ef04b02c-a8a5-4174-8226-3e2df8a46574,,,5470.0,Ivan Rakitić,8.238932,1.4735432,1.0,Ground Pass,55.8,61.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef04b02c-a8a5-4174-8226-3e2df8a46574,1266,1,00:28:46.554,28,46,42,Ball Receipt*,47,217,Barcelona,1,Regular Play,217,Barcelona,,,74cf6d70-6695-44b2-bd94-f57ab5ec794f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,55.8,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c28f141a-ae96-4dd1-b68c-85a2f5ed0f52,1267,1,00:28:46.554,28,46,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,0.6584,,be0349a7-be22-435a-9b47-c5709b322288,5470.0,Ivan Rakitić,13.0,Right Center Midfield,55.8,61.1,,,,,,,,,,,,,,,,,,,,,,ef04b02c-a8a5-4174-8226-3e2df8a46574,63.2,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be0349a7-be22-435a-9b47-c5709b322288,1268,1,00:28:47.213,28,47,30,Pass,47,217,Barcelona,1,Regular Play,217,Barcelona,1.2541,,c673339a-3086-4217-80bb-f063432c9ed6,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.2,63.2,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.985408,1.3946742,1.0,Ground Pass,65.3,75.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58a7cd51-9376-44ef-a0a9-22ba762bef11,1269,1,00:28:48.295,28,48,17,Pressure,47,217,Barcelona,1,Regular Play,215,Athletic Club,3.02062,,c673339a-3086-4217-80bb-f063432c9ed6,6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,52.1,6.0,,,,,,,,,,,,,,,,,,,,,,e851d6ed-75f8-47ff-8e34-3886bf8e93ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
