id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,related_events_3,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,pass_aerial_won,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name
305734ef-ba7b-42a5-bb70-62c9a4eb12ae,2661,2,00:20:24.875,65,24,19,Substitution,115,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,7068.0,Marc Bartra Aregall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988135f-6e6a-4157-853c-9e4bc471f050,2662,2,00:20:26.707,65,26,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.24487,,a45a3731-0d8f-4f95-a5a3-96156a02df18,True,4324,Daniel Alves da Silva,2,Right Back,78.7,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,32.86944,-3.013464,2.0,Low Pass,46.1,75.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a45a3731-0d8f-4f95-a5a3-96156a02df18,2663,2,00:20:27.952,65,27,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,2988135f-6e6a-4157-853c-9e4bc471f050,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.1,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647cde95-efef-4e0e-941e-27ac387d594c,2664,2,00:20:28.247,65,28,17,Pressure,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.782975,,,,6880,Arnaldo Antonio Sanabria Ayala,23,Center Forward,68.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b20fa784-2c80-4eec-81d3-37675896c545,2665,2,00:20:29.408,65,29,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.757602,,a8ccd53a-b418-4bdd-a6e8-b4529b98d2c4,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.0,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,26.503584,-1.9092518,1.0,Ground Pass,35.2,51.2,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ccd53a-b418-4bdd-a6e8-b4529b98d2c4,2666,2,00:20:31.166,65,31,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,b20fa784-2c80-4eec-81d3-37675896c545,,5506,Javier Alejandro Mascherano,5,Left Center Back,35.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b778747b-5b29-44b7-bbb7-ee72d179db17,2667,2,00:20:31.166,65,31,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,0.645898,,a2813085-3743-4714-8fbb-24ee7d352c14,,5506,Javier Alejandro Mascherano,5,Left Center Back,35.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8ccd53a-b418-4bdd-a6e8-b4529b98d2c4,,35.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2813085-3743-4714-8fbb-24ee7d352c14,2668,2,00:20:31.812,65,31,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.814258,,b3fd4d35-d49c-4bd6-abd8-c001966dcd93,,5506,Javier Alejandro Mascherano,5,Left Center Back,35.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,27.840439,-1.5168917,1.0,Ground Pass,36.7,23.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3fd4d35-d49c-4bd6-abd8-c001966dcd93,2669,2,00:20:33.626,65,33,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,a2813085-3743-4714-8fbb-24ee7d352c14,,7068,Marc Bartra Aregall,3,Right Center Back,36.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d21159-e344-4c39-a7a0-3c1d33324eb5,2670,2,00:20:33.626,65,33,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,1.405442,,b3fd4d35-d49c-4bd6-abd8-c001966dcd93,,7068,Marc Bartra Aregall,3,Right Center Back,36.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3fd1813-3bf6-417d-a2ba-c9ca20b8fa79,,42.9,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3fd1813-3bf6-417d-a2ba-c9ca20b8fa79,2671,2,00:20:35.032,65,35,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.050113,,2f258c98-1270-4154-b956-b3f9442772d9,,7068,Marc Bartra Aregall,3,Right Center Back,42.9,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,16.153328,-1.07392,1.0,Ground Pass,50.6,6.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f258c98-1270-4154-b956-b3f9442772d9,2672,2,00:20:36.082,65,36,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,f3fd1813-3bf6-417d-a2ba-c9ca20b8fa79,,5211,Jordi Alba Ramos,6,Left Back,50.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b311d3-4431-44f8-aaf9-7de88d387a6d,2673,2,00:20:36.082,65,36,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,2.06548,,2f258c98-1270-4154-b956-b3f9442772d9,,5211,Jordi Alba Ramos,6,Left Back,50.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf46e20f-c902-4daa-8b97-533373921b45,,50.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf46e20f-c902-4daa-8b97-533373921b45,2674,2,00:20:38.147,65,38,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.275498,,db5a922a-29d3-4090-aeae-6340527bfdc0,,5211,Jordi Alba Ramos,6,Left Back,50.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.279006,-0.105243504,1.0,Ground Pass,64.8,5.5,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db5a922a-29d3-4090-aeae-6340527bfdc0,2675,2,00:20:39.423,65,39,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,cf46e20f-c902-4daa-8b97-533373921b45,,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e116a327-d6e6-4457-8d9b-384bd9cc080e,2676,2,00:20:39.423,65,39,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,3.129493,,05895ced-954b-4b10-aa68-6b82dc56abe2,,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,5.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5a922a-29d3-4090-aeae-6340527bfdc0,e0fe10e8-d197-4073-b727-f9ff76796b7e,80.2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0fe10e8-d197-4073-b727-f9ff76796b7e,2677,2,00:20:40.474,65,40,17,Pressure,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.45838,,e116a327-d6e6-4457-8d9b-384bd9cc080e,,16332,Ognjen Vranješ,2,Right Back,50.7,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee537a25-1d1f-4577-86e4-d0663ff5b233,2678,2,00:20:42.552,65,42,39,Dribbled Past,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,05895ced-954b-4b10-aa68-6b82dc56abe2,,16332,Ognjen Vranješ,2,Right Back,39.9,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71683367-39a5-4d9d-86b2-bbf8d38a7598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05895ced-954b-4b10-aa68-6b82dc56abe2,2679,2,00:20:42.552,65,42,14,Dribble,116,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,ee537a25-1d1f-4577-86e4-d0663ff5b233,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.2,8.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71683367-39a5-4d9d-86b2-bbf8d38a7598,2680,2,00:20:42.552,65,42,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,4.210842,,05895ced-954b-4b10-aa68-6b82dc56abe2,,4320,Neymar da Silva Santos Junior,21,Left Wing,80.2,8.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e91f5e0-bb59-4f72-8300-872298d9b878,ee537a25-1d1f-4577-86e4-d0663ff5b233,94.0,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e91f5e0-bb59-4f72-8300-872298d9b878,2681,2,00:20:46.763,65,46,3,Dispossessed,116,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,167a661d-214c-4ad0-887a-73c311bc354e,,4320,Neymar da Silva Santos Junior,21,Left Wing,94.0,27.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167a661d-214c-4ad0-887a-73c311bc354e,2682,2,00:20:46.763,65,46,4,Duel,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,4e91f5e0-bb59-4f72-8300-872298d9b878,,18398,Omar Mascarell González,9,Right Defensive Midfield,26.1,52.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef855294-21d2-4a44-a97a-21b5a3d263cb,2683,2,00:20:46.763,65,46,43,Carry,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,2.532974,,0ee216dd-1db4-4470-943c-69d73bb94bdb,,18398,Omar Mascarell González,9,Right Defensive Midfield,26.1,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167a661d-214c-4ad0-887a-73c311bc354e,,33.3,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee216dd-1db4-4470-943c-69d73bb94bdb,2684,2,00:20:49.296,65,49,30,Pass,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,1.7783,,cb3a295d-3669-4205-b854-572351fe2e8b,,18398,Omar Mascarell González,9,Right Defensive Midfield,33.3,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6602.0,Miguel Ángel Guerrero Martín,39.76443,0.71599114,3.0,High Pass,63.3,79.3,,,,40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3a295d-3669-4205-b854-572351fe2e8b,2685,2,00:20:51.074,65,51,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,1041,Sporting Gijón,,,0ee216dd-1db4-4470-943c-69d73bb94bdb,,6602,Miguel Ángel Guerrero Martín,19,Center Attacking Midfield,61.4,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ed96efb-c98e-4a23-ac06-d9f9191cd9de,2686,2,00:21:01.321,66,1,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,2.280651,,a337fd2c-508d-4d98-bccb-abd7d5873734,,5211,Jordi Alba Ramos,6,Left Back,57.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,27.89265,2.8879185,2.0,Low Pass,30.6,7.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a337fd2c-508d-4d98-bccb-abd7d5873734,2687,2,00:21:03.602,66,3,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,5ed96efb-c98e-4a23-ac06-d9f9191cd9de,,5506,Javier Alejandro Mascherano,5,Left Center Back,30.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f64a9d0a-df5d-4a94-b905-330bf108e3d4,2688,2,00:21:03.602,66,3,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,3.272743,,5d937c48-28a8-4850-921c-0b5970d0e231,,5506,Javier Alejandro Mascherano,5,Left Center Back,30.6,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a337fd2c-508d-4d98-bccb-abd7d5873734,,25.8,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d937c48-28a8-4850-921c-0b5970d0e231,2689,2,00:21:06.874,66,6,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,2.337831,,47c7ad73-5ef5-4794-9ca4-d2a7264786b5,,5506,Javier Alejandro Mascherano,5,Left Center Back,25.8,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,42.951134,1.654711,2.0,Low Pass,22.2,57.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c7ad73-5ef5-4794-9ca4-d2a7264786b5,2690,2,00:21:09.212,66,9,42,Ball Receipt*,117,217,Barcelona,4,From Throw In,217,Barcelona,,,5d937c48-28a8-4850-921c-0b5970d0e231,,7068,Marc Bartra Aregall,3,Right Center Back,22.2,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f76f8224-d950-4f42-80e7-f7273920891a,2691,2,00:21:09.212,66,9,43,Carry,117,217,Barcelona,4,From Throw In,217,Barcelona,1.06168,,47c7ad73-5ef5-4794-9ca4-d2a7264786b5,,7068,Marc Bartra Aregall,3,Right Center Back,22.2,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac29bd1f-b030-4804-be03-dfe129b5a29b,,26.6,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac29bd1f-b030-4804-be03-dfe129b5a29b,2692,2,00:21:10.274,66,10,30,Pass,117,217,Barcelona,4,From Throw In,217,Barcelona,1.970219,,f38eb2c0-4034-40b3-b52a-17ece0f772f8,,7068,Marc Bartra Aregall,3,Right Center Back,26.6,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.213182,1.0284936,1.0,Ground Pass,36.0,75.1,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
