id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,ball_recovery,block,substitution,location,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_type_id,pass_type_name,pass_no_touch,duel_type_id,duel_type_name,pass_aerial_won,dribble_overrun,pass_switch,foul_committed_type_id,foul_committed_type_name,pass_cut_back,related_events_3,duel_outcome_id,duel_outcome_name,related_events_4,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_first_time,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
fed3b6d4-990a-47c2-95db-88eddb5b819d,1359,1,00:33:09.797,33,9,42,Ball Receipt*,73,217,Barcelona,3,From Free Kick,217,Barcelona,,,bdc7a5be-4211-4ab1-b7b7-a0d170e1e70e,5211,Jordi Alba Ramos,6,Left Back,51.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436375c-d397-4604-9c57-c74be56c8a29,1360,1,00:33:09.797,33,9,43,Carry,73,217,Barcelona,3,From Free Kick,217,Barcelona,3.3182,,2819642b-4148-4ca8-ad1c-f64cf7780f51,5211,Jordi Alba Ramos,6,Left Back,51.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fed3b6d4-990a-47c2-95db-88eddb5b819d,64.6,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819642b-4148-4ca8-ad1c-f64cf7780f51,1361,1,00:33:13.115,33,13,30,Pass,73,217,Barcelona,3,From Free Kick,217,Barcelona,1.371,,b34ff692-e7e7-4d9f-a1c9-b9cf6b6d8d30,5211,Jordi Alba Ramos,6,Left Back,64.6,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba087622-5e29-40db-81eb-290cdc7f1d86,,,5246.0,Luis Alberto Suárez Díaz,16.280663,-0.5931133,1.0,Ground Pass,78.1,6.8,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba087622-5e29-40db-81eb-290cdc7f1d86,1362,1,00:33:14.486,33,14,42,Ball Receipt*,73,217,Barcelona,3,From Free Kick,217,Barcelona,,,2819642b-4148-4ca8-ad1c-f64cf7780f51,5246,Luis Alberto Suárez Díaz,23,Center Forward,78.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b34ff692-e7e7-4d9f-a1c9-b9cf6b6d8d30,1363,1,00:33:14.486,33,14,10,Interception,73,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.0,,2819642b-4148-4ca8-ad1c-f64cf7780f51,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,42.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9ef4152-1463-4ccb-a3af-229c1031e844,1364,1,00:33:24.988,33,24,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,2.2802,,7c4ea0fa-13b4-4f91-b5d9-2542e509a05c,5211,Jordi Alba Ramos,6,Left Back,65.6,0.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.75858,1.6544331,2.0,Low Pass,64.2,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c4ea0fa-13b4-4f91-b5d9-2542e509a05c,1365,1,00:33:27.269,33,27,42,Ball Receipt*,74,217,Barcelona,4,From Throw In,217,Barcelona,,,e9ef4152-1463-4ccb-a3af-229c1031e844,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.2,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fca3c80-ce14-46b1-a429-c03eeeb7ae5b,1366,1,00:33:27.651,33,27,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,2.224934,,2c694112-3223-4b09-adbd-22af1bf05eb3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.5,15.6,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,28.574814,1.3088413,1.0,Ground Pass,68.9,43.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9f820b6-64ab-4fbf-b397-5737386420a6,1367,1,00:33:29.360,33,29,17,Pressure,74,217,Barcelona,4,From Throw In,209,Celta Vigo,2.04499,,2c694112-3223-4b09-adbd-22af1bf05eb3,7577,Carles Planas Antolínez,6,Left Back,47.2,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bc38be-f35c-4d8d-9cbd-9817c5452cdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c694112-3223-4b09-adbd-22af1bf05eb3,1368,1,00:33:29.876,33,29,42,Ball Receipt*,74,217,Barcelona,4,From Throw In,217,Barcelona,,,8fca3c80-ce14-46b1-a429-c03eeeb7ae5b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,68.9,43.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e9f820b6-64ab-4fbf-b397-5737386420a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6bc38be-f35c-4d8d-9cbd-9817c5452cdd,1369,1,00:33:29.876,33,29,43,Carry,74,217,Barcelona,4,From Throw In,217,Barcelona,1.5963,,2c694112-3223-4b09-adbd-22af1bf05eb3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,68.9,43.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,3e0bf6b2-44b7-4ae1-b081-985d94897c92,72.7,33.9,,,,,,,,,,,e9f820b6-64ab-4fbf-b397-5737386420a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e0bf6b2-44b7-4ae1-b081-985d94897c92,1370,1,00:33:31.473,33,31,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,1.3791,,b2fd86b7-729c-4ae0-9ed0-9871d9ad498b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.7,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.337687,-0.8807602,1.0,Ground Pass,83.1,21.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2fd86b7-729c-4ae0-9ed0-9871d9ad498b,1371,1,00:33:32.852,33,32,42,Ball Receipt*,74,217,Barcelona,4,From Throw In,217,Barcelona,,,3e0bf6b2-44b7-4ae1-b081-985d94897c92,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a460b646-5b07-4e5d-8c35-2c6960ac06ae,1372,1,00:33:32.852,33,32,43,Carry,74,217,Barcelona,4,From Throw In,217,Barcelona,2.3215,,6804b060-dbb8-4eb8-a638-78555686456c,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2fd86b7-729c-4ae0-9ed0-9871d9ad498b,84.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6804b060-dbb8-4eb8-a638-78555686456c,1373,1,00:33:35.173,33,35,30,Pass,74,217,Barcelona,4,From Throw In,217,Barcelona,0.394,,461d2b60-7a20-4c8a-ad2b-13252da830e1,4320,Neymar da Silva Santos Junior,21,Left Wing,84.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d67ab1-ed79-4565-82b6-fc8af89ef69a,,,5246.0,Luis Alberto Suárez Díaz,7.406079,1.530278,2.0,Low Pass,84.3,28.1,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4d67ab1-ed79-4565-82b6-fc8af89ef69a,1374,1,00:33:35.567,33,35,42,Ball Receipt*,74,217,Barcelona,4,From Throw In,217,Barcelona,,,6804b060-dbb8-4eb8-a638-78555686456c,5246,Luis Alberto Suárez Díaz,23,Center Forward,89.1,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461d2b60-7a20-4c8a-ad2b-13252da830e1,1375,1,00:33:35.567,33,35,6,Block,74,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,6804b060-dbb8-4eb8-a638-78555686456c,6796,Nemanja Radoja,10,Center Defensive Midfield,35.8,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293abe08-46b3-4aa3-9a29-3bc218d40166,1376,1,00:33:35.976,33,35,22,Foul Committed,74,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,,6796,Nemanja Radoja,10,Center Defensive Midfield,35.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53521764-7d91-4932-9185-11b623de444a,1377,1,00:33:59.119,33,59,30,Pass,75,217,Barcelona,3,From Free Kick,217,Barcelona,2.4961,,b672bb46-2b84-4d44-8e7f-5a51d44ffaae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.8,26.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5213.0,Gerard Piqué Bernabéu,44.772423,0.76170594,3.0,High Pass,116.2,57.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b672bb46-2b84-4d44-8e7f-5a51d44ffaae,1378,1,00:34:01.615,34,1,42,Ball Receipt*,75,217,Barcelona,3,From Free Kick,217,Barcelona,,,53521764-7d91-4932-9185-11b623de444a,5213,Gerard Piqué Bernabéu,3,Right Center Back,116.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd86e72a-9ac1-4e0e-8aca-a4b6da256fa0,1379,1,00:34:01.615,34,1,30,Pass,75,217,Barcelona,3,From Free Kick,217,Barcelona,1.9289,,007fa7c6-691d-47b6-999c-5fd937b1da33,5213,Gerard Piqué Bernabéu,3,Right Center Back,116.2,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,11.5,3.1415927,2.0,Low Pass,104.7,57.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eae73a3-1835-4e87-9840-bafd9f7068e6,1380,1,00:34:03.097,34,3,17,Pressure,75,217,Barcelona,3,From Free Kick,209,Celta Vigo,1.05359,,001368ab-a730-42bc-afde-368992803628,6801,Pedro Pablo Hernández,15,Left Center Midfield,12.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007fa7c6-691d-47b6-999c-5fd937b1da33,,,,,,,,,,,,,291d0e55-6fa1-429a-8b4d-c59c3abf842c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb98f83d-4785-4d08-8600-ea1815dc8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007fa7c6-691d-47b6-999c-5fd937b1da33,1381,1,00:34:03.544,34,3,42,Ball Receipt*,75,217,Barcelona,3,From Free Kick,217,Barcelona,,,5eae73a3-1835-4e87-9840-bafd9f7068e6,6379,Sergi Roberto Carnicer,13,Right Center Midfield,104.7,57.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,dd86e72a-9ac1-4e0e-8aca-a4b6da256fa0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291d0e55-6fa1-429a-8b4d-c59c3abf842c,1382,1,00:34:03.544,34,3,43,Carry,75,217,Barcelona,3,From Free Kick,217,Barcelona,0.521424,,007fa7c6-691d-47b6-999c-5fd937b1da33,6379,Sergi Roberto Carnicer,13,Right Center Midfield,104.7,57.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5eae73a3-1835-4e87-9840-bafd9f7068e6,105.7,57.5,,,,,,,,,,,cb98f83d-4785-4d08-8600-ea1815dc8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d01ecfd4-4158-4efb-bdf7-ed849c089431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01ecfd4-4158-4efb-bdf7-ed849c089431,1383,1,00:34:04.065,34,4,39,Dribbled Past,75,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.0,,001368ab-a730-42bc-afde-368992803628,6801,Pedro Pablo Hernández,15,Left Center Midfield,14.4,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291d0e55-6fa1-429a-8b4d-c59c3abf842c,,,,,,,,,,,,,cb98f83d-4785-4d08-8600-ea1815dc8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb98f83d-4785-4d08-8600-ea1815dc8145,1384,1,00:34:04.065,34,4,14,Dribble,75,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,5eae73a3-1835-4e87-9840-bafd9f7068e6,6379,Sergi Roberto Carnicer,13,Right Center Midfield,105.7,57.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d01ecfd4-4158-4efb-bdf7-ed849c089431,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001368ab-a730-42bc-afde-368992803628,1385,1,00:34:04.065,34,4,43,Carry,75,217,Barcelona,3,From Free Kick,217,Barcelona,2.443976,,0f34931c-1c80-4136-b5ab-d4be7870b487,6379,Sergi Roberto Carnicer,13,Right Center Midfield,105.7,57.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5eae73a3-1835-4e87-9840-bafd9f7068e6,114.7,61.4,,,,,,,,,,,cb98f83d-4785-4d08-8600-ea1815dc8145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d01ecfd4-4158-4efb-bdf7-ed849c089431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f34931c-1c80-4136-b5ab-d4be7870b487,1386,1,00:34:06.509,34,6,30,Pass,75,217,Barcelona,3,From Free Kick,217,Barcelona,1.249568,,228041ea-149f-45e5-88ef-d39b97258b5b,6379,Sergi Roberto Carnicer,13,Right Center Midfield,114.7,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,10.751744,1.8925469,1.0,Ground Pass,111.3,71.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
