id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,substitution,block,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_deflected,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,pass_type_id,pass_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_cross,clearance_head,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,clearance_left_foot,miscontrol_aerial_won,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,dribble_overrun,pass_aerial_won,foul_won_defensive
e89aee4b-c349-4e4c-ad9b-3cf65aaa8922,3491,2,00:35:56.507,80,56,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,0.5863,,862fd9e5-8574-4612-9984-d4c454d4d846,4324.0,Daniel Alves da Silva,2.0,Right Back,93.0,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.8883963,2.907177,2.0,Low Pass,86.3,75.2,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862fd9e5-8574-4612-9984-d4c454d4d846,3492,2,00:35:57.094,80,57,42,Ball Receipt*,176,217,Barcelona,4,From Throw In,217,Barcelona,,,e89aee4b-c349-4e4c-ad9b-3cf65aaa8922,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.3,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efbe3269-bd75-4f1a-815d-27cdaf86b0d8,3493,2,00:35:57.094,80,57,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.2466,,80635b6b-9010-41a5-aad1-8d51507fc2b4,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.3,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,5.7280016,-0.7977432,3.0,High Pass,90.3,71.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80635b6b-9010-41a5-aad1-8d51507fc2b4,3494,2,00:35:58.340,80,58,42,Ball Receipt*,176,217,Barcelona,4,From Throw In,217,Barcelona,,,efbe3269-bd75-4f1a-815d-27cdaf86b0d8,4324.0,Daniel Alves da Silva,2.0,Right Back,90.3,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01102682-5855-4b87-b18c-45b13b42178a,3495,2,00:35:58.340,80,58,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,0.9145,,00ac2dca-bb2b-4a96-b3aa-d892296857d3,4324.0,Daniel Alves da Silva,2.0,Right Back,90.3,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ea744f-5043-4e0b-bbc6-268042539935,,,5503.0,Lionel Andrés Messi Cuccittini,7.106335,-2.2565258,3.0,High Pass,85.8,66.1,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2ea744f-5043-4e0b-bbc6-268042539935,3496,2,00:35:59.255,80,59,42,Ball Receipt*,176,217,Barcelona,4,From Throw In,217,Barcelona,,,01102682-5855-4b87-b18c-45b13b42178a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.5,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00ac2dca-bb2b-4a96-b3aa-d892296857d3,3497,2,00:35:59.255,80,59,10,Interception,176,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,01102682-5855-4b87-b18c-45b13b42178a,5574.0,Toni Kroos,11.0,Left Defensive Midfield,34.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb8aad5-4bc6-4552-875c-9c0337ebdde5,3498,2,00:36:00.650,81,0,2,Ball Recovery,176,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,87.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d483c16a-5bbd-4507-99c5-cbc0fbb223fe,3499,2,00:36:00.650,81,0,43,Carry,176,217,Barcelona,4,From Throw In,217,Barcelona,0.9305,,0eb8aad5-4bc6-4552-875c-9c0337ebdde5,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,87.9,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8c65a5-e2aa-4cbf-a2c6-717ee0faabb2,86.5,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8c65a5-e2aa-4cbf-a2c6-717ee0faabb2,3500,2,00:36:01.581,81,1,16,Shot,176,217,Barcelona,4,From Throw In,217,Barcelona,1.8526,,c437f6fc-6150-4e15-94d8-22766c2fe450,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,86.5,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016814379,120.0,50.5,0.2,98.0,Off T,93.0,Normal,38.0,Left Foot,87.0,Open Play,82.5,60.4,6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,False,94.1,44.7,5485.0,Raphaël Varane,3.0,Right Center Back,False,86.4,57.2,5574.0,Toni Kroos,11.0,Left Defensive Midfield,False,90.7,67.5,4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,False,93.5,57.8,3063.0,Danilo Luiz da Silva,6.0,Left Back,False,118.1,40.9,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False,99.3,51.0,5201.0,Sergio Ramos García,5.0,Left Center Back,False,95.9,52.5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,92.2,53.4,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,94.7,20.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,84.0,41.9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,84.0,58.6,4324.0,Daniel Alves da Silva,2.0,Right Back,True,78.5,62.0,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,True,97.4,31.1,5721.0,Daniel Carvajal Ramos,2.0,Right Back,False,90.2,51.1,5463.0,Luka Modrić,9.0,Right Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c437f6fc-6150-4e15-94d8-22766c2fe450,3501,2,00:36:03.434,81,3,23,Goal Keeper,176,217,Barcelona,4,From Throw In,220,Real Madrid,0.0,,9a8c65a5-e2aa-4cbf-a2c6-717ee0faabb2,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,2.0,39.2,,,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbfe39b2-224b-4201-9bd3-f483e15a3090,3522,2,00:36:49.385,81,49,10,Interception,180,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,2294d607-e6ac-4f03-a63e-4db02f960532,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,64.1,69.8,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca72d46-7412-45d7-afa8-860293814cdc,3523,2,00:36:49.385,81,49,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,0.440114,,313043a7-db16-405b-b112-93ec1074e141,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,64.1,69.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,74b37da1-e94c-4b19-996a-9e649f9efe22,65.4,66.8,,,,,,,,,,,fbfe39b2-224b-4201-9bd3-f483e15a3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b37da1-e94c-4b19-996a-9e649f9efe22,3524,2,00:36:49.826,81,49,39,Dribbled Past,180,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,0ea14179-5aca-47ad-bd18-78577c58e7e7,4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,54.7,13.3,,,,,,,,,True,,,,,,,,,,,,,,,,,,,313043a7-db16-405b-b112-93ec1074e141,,,,,,,,,,,,,7ca72d46-7412-45d7-afa8-860293814cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313043a7-db16-405b-b112-93ec1074e141,3525,2,00:36:49.826,81,49,14,Dribble,180,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,74b37da1-e94c-4b19-996a-9e649f9efe22,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,65.4,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea14179-5aca-47ad-bd18-78577c58e7e7,3526,2,00:36:49.826,81,49,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,0.604486,,313043a7-db16-405b-b112-93ec1074e141,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,65.4,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,3f3a2958-7312-4732-994d-8a7de67574a2,65.4,66.8,,,,,,,,,,,74b37da1-e94c-4b19-996a-9e649f9efe22,,,,,,,,84267af9-dd9b-4406-a804-ef8455c377c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84267af9-dd9b-4406-a804-ef8455c377c4,3527,2,00:36:50.430,81,50,22,Foul Committed,180,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,0ea14179-5aca-47ad-bd18-78577c58e7e7,4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,54.7,13.3,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3f3a2958-7312-4732-994d-8a7de67574a2,,,,,,,,,,,,,64a1966f-8322-4bde-ad71-62fd59fd975c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3a2958-7312-4732-994d-8a7de67574a2,3528,2,00:36:50.430,81,50,21,Foul Won,180,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,84267af9-dd9b-4406-a804-ef8455c377c4,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,65.4,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64a1966f-8322-4bde-ad71-62fd59fd975c,3529,2,00:36:50.430,81,50,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,3.2422,,3f3a2958-7312-4732-994d-8a7de67574a2,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,65.4,66.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,6a1aeefc-26b9-44a3-98fa-7a0605cf526c,75.0,48.9,,,,,,,,,,,84267af9-dd9b-4406-a804-ef8455c377c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1aeefc-26b9-44a3-98fa-7a0605cf526c,3530,2,00:36:53.672,81,53,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,1.3375,,a1b93469-efa7-4b10-b1b7-9349ee7814be,6616.0,Munir El Haddadi Mohamed,13.0,Right Center Midfield,75.0,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb4da456-d035-43a6-987f-eee61531b195,,,5503.0,Lionel Andrés Messi Cuccittini,19.720041,-0.9293236,1.0,Ground Pass,86.8,33.1,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b93469-efa7-4b10-b1b7-9349ee7814be,3531,2,00:36:55.010,81,55,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,6a1aeefc-26b9-44a3-98fa-7a0605cf526c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.2,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb4da456-d035-43a6-987f-eee61531b195,3532,2,00:36:55.010,81,55,9,Clearance,180,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,6a1aeefc-26b9-44a3-98fa-7a0605cf526c,5721.0,Daniel Carvajal Ramos,2.0,Right Back,33.3,47.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f851602-17f7-439e-aebe-e690e41999a9,3533,2,00:36:55.039,81,55,2,Ball Recovery,180,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,99.2,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
